code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
MPLT,2026-07-02,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,34.37,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-29"", ""ma10_prior_week"": 29.251, ""pending_high"": 34.37, ""touch_date"": ""2026-06-22""}",0.0,,,,,,,,,daily_volume_not_confirmed,37.09,7.91,UNCONFIRMED,1.158084746413478,38.8,2026-04-06,73.3,1,1,21.4,2025-10-27,-42.8,2,23,42.8,4.308333333333334,11.0,2,9.0,-21.4,15.6,True,False,95.4312990113,37.61,-1.38261100771071,Unknown,Unknown,SEC,resolved,,LOSS_NARROWING
DK,2026-07-02,True,pivot,,pivot,48.06,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 48.06, ""resistance_date"": ""2026-06-29""}, {""box_type"": ""S_BOX"", ""price"": 49.21, ""resistance_date"": ""2026-06-29""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,52.61,9.47,UNCONFIRMED,1.1012749596704612,10.0,2026-06-22,23.2,1,0,42.71,2025-11-03,-40.2,2,33,40.2,4.304166666666666,12.0,0,,,,True,False,-20.1438848921,54.17,-2.8798227801366094,Energy Minerals,Oil Refining/Marketing,SEC,resolved,,LOSS_WIDENING
MATX,2026-07-02,True,pivot,False,pivot,203.08,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 203.08, ""resistance_date"": ""2026-06-29""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 203.08, ""resistance_date"": ""2026-06-29""}}",1.0,2026-07-01,203.08,203.08,2.0522833529742512,0.0041363009651367,0.7523452157598496,0.0525328330206363,pivot,,203.53,0.22,ACTIONABLE,1.543955213435546,22.6,2026-03-30,23.2,2,0,165.15,2024-11-04,-47.7,5,73,47.7,4.220833333333334,13.0,3,4.0,-6.6,0.2,True,True,-15.1376146789,207.88,-2.092553396190111,Transportation,Marine Shipping,SEC,resolved,,DECLINE
NUTX,2026-07-02,True,ceiling_breakout,,ceiling,192.0,ceiling_breakout,,1.0,2026-07-02,192.0,192.0,1.807691779976126,0.02359375,0.6312267657992564,0.3368029739776948,ceiling,,196.53,2.36,ACTIONABLE,1.4015678039776542,0.0,2026-06-29,2.4,0,0,192.0,2026-01-05,-56.3,2,25,56.3,4.1125,14.0,0,,,,True,True,95.7957957958,201.49,-2.461660628319029,Health Services,Medical/Nursing Services,SEC,resolved,,GROWTH
PNTG,2026-07-02,True,ceiling_breakout,,ceiling,36.33,ceiling_breakout,,1.0,2026-07-01,37.29,36.33,1.5394951879426184,0.0283512248830168,0.1194029850746246,0.7686567164179134,ceiling,,38.52,6.03,EXTENDED,1.6107354715984732,0.0,2026-06-29,6.0,0,0,36.33,2024-09-16,-41.7,9,93,41.7,4.1125,15.0,0,,,,True,True,9.0909090909,39.42,-2.283105022831045,Health Services,Medical/Nursing Services,SEC,resolved,,GROWTH
DDOG,2026-07-02,True,pivot,False,pivot,249.81,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 249.81, ""resistance_date"": ""2026-06-29""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,260.36,4.22,UNCONFIRMED,0.6994020920383311,30.1,2026-05-04,33.6,1,0,194.87,2025-11-03,-49.7,2,26,49.7,4.0125,16.0,1,6.0,-14.8,4.2,True,False,114.2857142857,278.7,-6.58055256548259,Technology Services,Packaged Software,SEC,resolved,,GROWTH
FFIV,2026-07-02,True,pivot,True,pivot,403.39,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 403.39, ""resistance_date"": ""2026-06-29""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,408.14,1.18,UNCONFIRMED,1.0119960019819032,15.3,2026-05-04,18.0,0,0,346.0,2025-10-06,-35.3,1,30,35.3,3.970833333333333,17.0,2,4.0,-7.2,1.2,True,False,4.0322580645,427.54,-4.537587126350761,Technology Services,Packaged Software,SEC,resolved,,GROWTH
WFCF,2026-07-02,True,ceiling_breakout,,ceiling,14.77,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,15.63,5.82,UNCONFIRMED,1.5584955633320752,0.0,2026-06-29,5.8,0,0,14.77,2023-09-11,-38.1,10,146,38.1,3.95625,18.0,0,,,,True,True,100.0,22.15,-29.43566591422121,Unknown,Unknown,SEC,resolved,,GROWTH
FLYW,2026-07-02,True,pivot,,pivot,18.05,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 18.05, ""resistance_date"": ""2026-06-29""}, {""box_type"": ""S_BOX"", ""price"": 18.05, ""resistance_date"": ""2026-06-29""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 18.05, ""resistance_date"": ""2026-06-29""}}",1.0,2026-07-01,18.05,18.05,1.6885950182964296,0.0282548476454291,0.7910447761194022,0.3805970149253717,pivot,,18.75,3.88,ACTIONABLE,1.111613571366869,18.3,2026-06-15,26.3,1,0,14.84,2025-12-15,-28.9,3,26,28.9,3.929166666666667,19.0,0,,,,True,False,433.3333333333,18.92,-0.8985200845666008,Commercial Services,Miscellaneous Commercial Services,SEC,resolved,,TURNAROUND
KYIV,2026-07-02,True,ceiling_breakout,,ceiling,15.1,ceiling_breakout,,1.0,2026-06-30,15.48,15.1,2.0683674393921745,0.0708609271523179,0.9473684210526327,1.407894736842105,ceiling,,15.68,3.84,ACTIONABLE,1.9271925878671377,0.0,2026-06-29,3.8,0,0,15.1,2025-12-08,-38.5,2,29,38.5,3.908333333333333,20.0,0,,,,True,True,,16.48,-4.8543689320388435,Unknown,Unknown,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
MPC,2026-07-02,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,256.71,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-29"", ""ma10_prior_week"": 249.248, ""pending_high"": 256.71, ""touch_date"": ""2026-06-15""}",0.0,,,,,,,,,daily_volume_not_confirmed,266.35,3.76,UNCONFIRMED,0.793854533788923,20.8,2026-03-02,26.1,3,1,211.15,2024-04-01,-46.8,8,100,46.8,3.875,21.0,3,4.0,-12.2,-1.8,True,False,820.8333333333,272.46,-2.2425310137267673,Energy Minerals,Oil Refining/Marketing,SEC,resolved,,TURNAROUND
CW,2026-07-02,True,pivot,False,pivot,747.88,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 747.88, ""resistance_date"": ""2026-06-29""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,760.23,1.65,UNCONFIRMED,0.9969847597990332,85.8,2025-05-12,97.1,5,4,385.78,2024-11-04,-31.0,2,27,31.0,3.8666666666666663,22.0,9,3.0,-8.7,-5.0,True,False,29.1044776119,800.0,-4.971249999999994,Electronic Technology,Aerospace & Defense,SEC,resolved,,GROWTH
CLDX,2026-07-02,True,pivot,,pivot,35.29,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 35.29, ""resistance_date"": ""2026-06-29""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 35.29, ""resistance_date"": ""2026-06-29""}}",1.0,2026-06-29,35.32,35.29,1.7067125362768254,0.0609237744403512,0.9652777777777772,0.7465277777777766,pivot,,38.37,8.73,EXTENDED,1.3599780815001965,22.7,2026-06-08,28.6,2,0,29.83,2025-12-01,-25.1,2,27,25.1,3.8458333333333337,23.0,0,,,,True,True,-45.6790123457,39.16,-2.0173646578140914,Health Technology,Biotechnology,SEC,resolved,,LOSS_WIDENING
WLY,2026-07-02,True,ceiling_breakout,,ceiling,51.07,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,52.76,3.31,UNCONFIRMED,1.1759822697209694,0.0,2026-06-29,3.3,0,0,51.07,2024-11-25,-44.9,6,83,44.9,3.8208333333333337,24.0,0,,,,True,False,103.2,52.95,-0.3588290840415564,Consumer Services,Publishing: Books/Magazines,SEC,resolved,,GROWTH
NBIX,2026-07-02,True,pivot,False,pivot,169.57,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 169.57, ""resistance_date"": ""2026-06-29""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,174.26,2.77,UNCONFIRMED,0.9701794472500764,10.1,2026-05-25,10.3,0,0,157.98,2024-07-29,-46.7,6,95,46.7,3.8,25.0,1,4.0,-8.4,2.8,True,False,2287.5,174.38,-0.0688152311044909,Health Technology,Biotechnology,SEC,resolved,,GROWTH
UTI,2026-07-02,True,ceiling_breakout,False,ceiling_pullback,44.39,ceiling_breakout,"{""abandon_line"": 35.32899999999999, ""atr_zone_width"": 1.5925557249814786, ""ceiling"": 36.05, ""confirm_close"": 48.24, ""confirm_date"": ""2026-06-29"", ""max_zone_width"": 1.8025, ""pending_high"": 44.39, ""touch_atr14"": 5.308519083271595, ""touch_date"": ""2026-06-08"", ""touch_high"": 44.39, ""touch_low"": 37.04, ""zone_cap_applied"": false, ""zone_pct"": 4.417630305080385, ""zone_upper"": 37.64255572498148, ""zone_width"": 1.5925557249814786}",0.0,,,,,,,,,daily_volume_not_confirmed,48.24,8.67,UNCONFIRMED,0.782224848960649,21.9,2026-05-11,33.8,2,0,36.05,2025-05-26,-40.9,2,50,40.9,3.791666666666667,26.0,2,5.0,-21.0,5.5,True,False,-95.2380952381,48.31,-0.1448975367418725,Unknown,Unknown,SEC,resolved,,DECLINE
BSET,2026-07-02,True,ceiling_breakout,,ceiling,19.97,ceiling_breakout,,1.0,2026-07-02,19.97,19.97,4.546502690238278,0.013019529293941,0.7314487632508839,0.0918727915194352,ceiling,,20.23,1.3,ACTIONABLE,2.662547793994839,0.0,2026-06-29,1.3,0,0,19.97,2022-07-18,-45.5,13,206,45.5,3.7875,27.0,0,,,,True,True,9.0909090909,20.99,-3.6207717960933694,Consumer Durables,Home Furnishings,SEC,resolved,,GROWTH
SNDA,2026-07-02,True,ceiling_breakout,False,ceiling_pullback,40.22,ceiling_breakout,"{""abandon_line"": 33.5062, ""atr_zone_width"": 0.9971776204951983, ""ceiling"": 34.19, ""confirm_close"": 42.21, ""confirm_date"": ""2026-06-29"", ""max_zone_width"": 1.7095, ""pending_high"": 40.22, ""touch_atr14"": 3.323925401650661, ""touch_date"": ""2026-06-01"", ""touch_high"": 35.27, ""touch_low"": 32.59, ""zone_cap_applied"": false, ""zone_pct"": 2.91657683678034, ""zone_upper"": 35.1871776204952, ""zone_width"": 0.9971776204951983}",0.0,,,,,,,,,daily_volume_not_confirmed,42.21,4.95,UNCONFIRMED,0.956666151292984,21.7,2026-04-13,23.5,2,1,34.19,2024-04-29,-43.4,9,102,43.4,3.7875,28.0,1,8.0,-16.1,8.6,True,False,-210.3896103896,42.66,-1.0548523206750926,Health Services,Medical/Nursing Services,SEC,resolved,,LOSS_WIDENING
NUVL,2026-07-02,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,123.62,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-29"", ""ma10_prior_week"": 108.478, ""pending_high"": 123.62, ""touch_date"": ""2026-06-08""}",0.0,,,,,,,,,daily_volume_not_confirmed,123.73,0.09,UNCONFIRMED,0.5571796004270689,0.4,2026-06-08,9.0,1,0,113.51,2024-09-16,-51.1,7,90,51.1,3.6791666666666663,29.0,0,,,,True,False,,123.8,-0.0565428109854604,Unknown,Unknown,,expected_unavailable,NO_QUARTERLY_EPS,
VLO,2026-07-02,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,260.67,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-29"", ""ma10_prior_week"": 247.184, ""pending_high"": 260.67, ""touch_date"": ""2026-06-22""}",0.0,,,,,,,,,daily_volume_not_confirmed,267.76,2.72,UNCONFIRMED,0.8400297597800102,87.4,2025-08-18,97.2,6,3,135.79,2025-01-13,-29.5,2,31,29.5,3.6625,30.0,8,3.0,-11.9,1.4,True,False,322.1052631579,274.92,-2.6043940055288872,Energy Minerals,Oil Refining/Marketing,SEC,resolved,,TURNAROUND
XZO,2026-07-02,True,ceiling_breakout,,ceiling,17.55,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,18.69,6.5,UNCONFIRMED,1.1549622770767345,0.0,2026-06-29,6.5,0,0,17.55,2026-04-13,-29.6,1,11,29.6,3.63125,31.0,0,,,,True,False,0.0,24.6,-24.02439024390244,Unknown,Unknown,SEC,resolved,,FLAT
EZPW,2026-07-02,True,pivot,False,pivot,34.19,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 34.19, ""resistance_date"": ""2026-06-29""}, {""box_type"": ""S_BOX"", ""price"": 34.19, ""resistance_date"": ""2026-06-29""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 34.19, ""resistance_date"": ""2026-06-29""}}",1.0,2026-06-30,34.19,34.19,1.8035400391187455,0.011114360924247,0.9637681159420308,0.2753623188405825,pivot,,35.59,4.09,ACTIONABLE,1.5006495310184664,113.5,2025-08-25,114.4,6,2,16.6,2025-04-21,-22.6,1,18,22.6,3.627083333333333,32.0,7,7.0,-18.5,4.1,True,True,84.8484848485,37.13,-4.1475895502289255,Finance,Finance/Rental/Leasing,SEC,resolved,,GROWTH
PACS,2026-07-02,True,ceiling_breakout,,ceiling,42.62,ceiling_breakout,,1.0,2026-06-30,42.62,42.62,1.5933043881206037,0.0004692632566871,0.686131386861314,0.0048661800486625,ceiling,,44.48,4.36,ACTIONABLE,1.2475232878410134,0.0,2026-06-29,4.4,0,0,42.62,2026-01-05,-31.1,2,25,31.1,3.6145833333333335,33.0,0,,,,True,False,194.1176470588,45.2,-1.592920353982319,Health Services,Hospital/Nursing Management,SEC,resolved,,GROWTH
MD,2026-07-02,True,ceiling_breakout,,ceiling,24.99,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,26.76,7.08,UNCONFIRMED,0.9139144855922978,0.0,2026-06-29,7.1,0,0,24.99,2025-11-24,-31.1,1,31,31.1,3.59375,34.0,0,,,,True,False,50.0,26.88,-0.4464285714285587,Health Services,Medical/Nursing Services,SEC,resolved,,GROWTH
OOMA,2026-07-02,True,pivot,False,pivot,19.31,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 19.31, ""resistance_date"": ""2026-06-29""}, {""box_type"": ""S_BOX"", ""price"": 19.31, ""resistance_date"": ""2026-06-29""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,19.49,0.93,UNCONFIRMED,0.914822247685502,24.1,2026-04-13,25.7,2,1,15.51,2025-02-10,-36.9,5,61,36.9,3.5708333333333333,35.0,1,9.0,-15.8,0.9,True,False,1000.0,21.96,-11.247723132969046,Communications,Major Telecommunications,SEC,resolved,,TURNAROUND
CRL,2026-07-02,True,ceiling_breakout,,ceiling,222.37,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,230.69,3.74,UNCONFIRMED,1.1145948010358904,0.0,2026-06-29,3.7,0,0,222.37,2026-01-05,-34.3,2,25,34.3,3.5541666666666667,36.0,0,,,,True,False,-160.0,236.62,-2.5061279688952776,Commercial Services,Miscellaneous Commercial Services,SEC,resolved,,PROFIT_TO_LOSS
PKE,2026-07-02,True,pivot,False,pivot,36.55,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 36.55, ""resistance_date"": ""2026-06-29""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 36.55, ""resistance_date"": ""2026-06-29""}}",1.0,2026-06-29,36.55,36.55,1.690776889654561,0.0232558139534884,0.9765013054830278,0.2219321148825065,pivot,,37.83,3.5,ACTIONABLE,1.1877072233375052,87.0,2025-12-08,95.7,4,0,19.33,2025-07-14,-22.8,2,21,22.8,3.5479166666666666,37.0,6,4.0,-15.9,3.5,True,False,216.6666666667,39.86,-5.092824887104874,Electronic Technology,Aerospace & Defense,SEC,resolved,,GROWTH
CSX,2026-07-02,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,47.94,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-29"", ""ma10_prior_week"": 45.892, ""pending_high"": 47.94, ""touch_date"": ""2026-06-15""}",0.0,,,,,,,,,daily_volume_not_confirmed,48.89,1.98,UNCONFIRMED,1.0276288619998912,34.3,2026-01-19,35.4,5,1,36.1,2024-11-25,-28.7,5,60,28.7,3.5375,38.0,4,3.0,-6.0,1.8,True,False,26.4705882353,49.21,-0.6502743344848572,Transportation,Railroads,SEC,resolved,,GROWTH
MRCY,2026-07-02,True,ceiling_breakout,False,ceiling_pullback,121.37,ceiling_breakout,"{""abandon_line"": 101.7632, ""atr_zone_width"": 3.6061232741204, ""ceiling"": 103.84, ""confirm_close"": 126.21, ""confirm_date"": ""2026-06-29"", ""max_zone_width"": 5.192, ""pending_high"": 121.37, ""touch_atr14"": 12.020410913734667, ""touch_date"": ""2026-06-22"", ""touch_high"": 116.25, ""touch_low"": 102.95, ""zone_cap_applied"": false, ""zone_pct"": 3.4727689465720335, ""zone_upper"": 107.44612327412041, ""zone_width"": 3.6061232741204}",0.0,,,,,,,,,daily_volume_not_confirmed,126.21,3.99,UNCONFIRMED,1.0369117294528614,13.0,2026-05-25,21.5,1,0,103.84,2026-01-12,-33.5,1,19,33.5,3.520833333333333,39.0,2,4.0,-15.2,4.0,True,False,87.8787878788,127.83,-1.2673081436282652,Electronic Technology,Aerospace & Defense,SEC,resolved,,LOSS_NARROWING
KFRC,2026-07-02,True,ceiling_breakout,False,ceiling_pullback,50.46,ceiling_breakout,"{""abandon_line"": 43.8452, ""atr_zone_width"": 1.425020104513823, ""ceiling"": 44.74, ""confirm_close"": 50.93, ""confirm_date"": ""2026-06-29"", ""max_zone_width"": 2.237, ""pending_high"": 50.46, ""touch_atr14"": 4.750067015046077, ""touch_date"": ""2026-06-15"", ""touch_high"": 50.46, ""touch_low"": 43.84, ""zone_cap_applied"": false, ""zone_pct"": 3.1851142255561538, ""zone_upper"": 46.16502010451382, ""zone_width"": 1.425020104513823}",0.0,,,,,,,,,daily_volume_not_confirmed,50.93,0.93,UNCONFIRMED,0.6980436354089571,9.3,2026-05-25,13.8,1,0,44.74,2025-07-21,-47.2,2,44,47.2,3.3333333333333335,40.0,1,4.0,-13.8,0.5,True,False,2.2222222222,51.35,-0.8179162609542434,Commercial Services,Personnel Services,SEC,resolved,,GROWTH
