variant,weeks,picks,avg_watchlist_size,median_watchlist_size,p95_watchlist_size,evaluable_picks_1w,opportunities_available_1w,opportunities_captured_1w,selection_coverage_1w,opportunity_recall_1w,non_actionable_opportunity_recall_1w,opportunities_per_review,big_winner_recall_1w,big_loser_inclusion_1w,winner_capture_lift_1w,loser_capture_lift_1w,median_return_1w_pct,median_mfe_1w_pct,median_mae_1w_pct,tradable_selection_coverage_1w,tradable_big_winner_recall_1w,tradable_big_loser_inclusion_1w,tradable_winner_capture_lift_1w,tradable_loser_capture_lift_1w,opp_severe_loser_exposure_1w,median_opp_return_1w_pct,median_opp_mfe_1w_pct,median_opp_mae_1w_pct,selection_coverage_2w,big_winner_recall_2w,big_loser_inclusion_2w,winner_capture_lift_2w,loser_capture_lift_2w,median_return_2w_pct,median_mfe_2w_pct,median_mae_2w_pct,tradable_selection_coverage_2w,tradable_big_winner_recall_2w,tradable_big_loser_inclusion_2w,tradable_winner_capture_lift_2w,tradable_loser_capture_lift_2w,opp_severe_loser_exposure_2w,median_opp_return_2w_pct,median_opp_mfe_2w_pct,median_opp_mae_2w_pct,selection_coverage_3w,big_winner_recall_3w,big_loser_inclusion_3w,winner_capture_lift_3w,loser_capture_lift_3w,median_return_3w_pct,median_mfe_3w_pct,median_mae_3w_pct,tradable_selection_coverage_3w,tradable_big_winner_recall_3w,tradable_big_loser_inclusion_3w,tradable_winner_capture_lift_3w,tradable_loser_capture_lift_3w,opp_severe_loser_exposure_3w,median_opp_return_3w_pct,median_opp_mfe_3w_pct,median_opp_mae_3w_pct,selection_coverage_4w,big_winner_recall_4w,big_loser_inclusion_4w,winner_capture_lift_4w,loser_capture_lift_4w,median_return_4w_pct,median_mfe_4w_pct,median_mae_4w_pct,tradable_selection_coverage_4w,tradable_big_winner_recall_4w,tradable_big_loser_inclusion_4w,tradable_winner_capture_lift_4w,tradable_loser_capture_lift_4w,opp_severe_loser_exposure_4w,median_opp_return_4w_pct,median_opp_mfe_4w_pct,median_opp_mae_4w_pct,big_winner_recall_mean_2_4w,snapshot_winner_capture_lift_mean_2_4w,snapshot_loser_capture_lift_mean_2_4w,tradable_big_winner_recall_mean_2_4w,tradable_winner_capture_lift_mean_2_4w,tradable_loser_capture_lift_mean_2_4w,opp_severe_loser_exposure_mean_2_4w,opportunity_recall_1w_delta_vs_b0,non_actionable_opportunity_recall_1w_delta_vs_b0,selection_coverage_1w_delta_vs_b0,big_winner_recall_mean_2_4w_delta_vs_b0,snapshot_winner_capture_lift_mean_2_4w_delta_vs_b0,snapshot_loser_capture_lift_mean_2_4w_delta_vs_b0,tradable_big_winner_recall_mean_2_4w_delta_vs_b0,tradable_winner_capture_lift_mean_2_4w_delta_vs_b0,tradable_loser_capture_lift_mean_2_4w_delta_vs_b0,opp_severe_loser_exposure_mean_2_4w_delta_vs_b0,avg_watchlist_size_delta_vs_b0,added_evaluable_reviews_vs_b0,incremental_opportunities_vs_b0,incremental_opportunities_per_added_review,attention_multiplier_vs_b0
B0_ACTIONABLE_ONLY,42,733,17.452380952380953,8.0,54.29999999999994,526,1532,526,0.2705761316872428,0.3433420365535248,0.0,1.0,0.22672064777327935,0.22965116279069767,0.8379181354966826,0.8487487841542134,0.21782368666852792,2.9486739905188575,-2.9029698920337466,0.3433420365535248,0.33476394849785407,0.2857142857142857,0.975015910834054,0.8321564367191743,0.08935361216730038,0.29571158173520296,3.0666663928358373,-2.808402468355531,0.2705761316872428,0.21721311475409835,0.21560574948665298,0.8027800286729414,0.7968395000039037,0.8144255445579951,4.519428993350494,-3.8072114348758843,0.34401569653368214,0.30962343096234307,0.3087818696883853,0.9000270455160125,0.89758075808658,0.16159695817490494,0.9048541431928236,4.64928601032113,-3.8154319757899957,0.2757270693512304,0.21212121212121213,0.21550094517958412,0.7693158768209478,0.7815734076695667,1.4161587974875767,5.5605458335892255,-4.145077720207258,0.3484098939929329,0.2831858407079646,0.29846938775510207,0.812795060044158,0.8566616301693092,0.1926977687626775,1.2699086443596075,5.818184939297755,-4.083487342792925,0.27213309566250743,0.2088888888888889,0.22107081174438686,0.7675982532751092,0.8123628300563386,2.137701989741214,6.507965108952085,-4.481090028543683,0.3423019431988042,0.2727272727272727,0.3116279069767442,0.7967447399761809,0.9103889509495278,0.24017467248908297,1.9826690234071576,6.830836291045506,-4.520159820274616,0.2127410719213998,0.7798980529229995,0.7969252459099363,0.28851218146586016,0.8365222818454505,0.8882104464018057,0.19815646647555515,,,,,,,,,,,,,,,
R1_NEAR_BUY_POINT_PLUS_EVIDENCE,42,1953,46.5,24.5,142.54999999999987,1443,1532,1325,0.7422839506172839,0.8648825065274152,0.794234592445328,0.9182259182259183,0.6396761133603239,0.6656976744186046,0.8617674042775259,0.896823478218827,0.22385575247678702,2.8356400969479667,-2.7120316833136537,0.8648825065274152,0.7982832618025751,0.8262548262548263,0.9229961940238076,0.9553376557150142,0.08754716981132075,0.5846550926366545,3.0795257898714956,-2.5459685228951257,0.7422839506172839,0.6188524590163934,0.6468172484599589,0.8337139156811287,0.871387893975163,0.9885564039828099,4.398861094417739,-3.71496108340168,0.8652714192282538,0.799163179916318,0.8243626062322946,0.9235982631081256,0.95272140962145,0.1655328798185941,1.1412762369195306,4.725103436495526,-3.4142522057913682,0.7466442953020134,0.6277056277056277,0.6389413988657845,0.8407023687922565,0.85575072746968,1.5988509184788668,5.7550164828552575,-4.1864427469544445,0.8657243816254417,0.7743362831858407,0.8010204081632653,0.8944374209860935,0.9252603082049146,0.20408163265306123,1.6775011000499163,6.000394339131221,-3.951401050788095,0.7468805704099821,0.64,0.6545768566493955,0.8568973747016707,0.876414359380217,2.292091451526379,7.043103730513889,-4.595704580799154,0.8609865470852018,0.7818181818181819,0.8186046511627907,0.9080492424242425,0.9507751937984495,0.2526041666666667,2.3306640867024164,7.252084985418672,-4.374786354015087,0.628852695574007,0.8437712197250186,0.8678509936083533,0.7851058816401135,0.9086949755061539,0.9429189705416047,0.20740622637944064,0.5215404699738904,0.794234592445328,0.4717078189300411,0.41611162365260723,0.06387316680201904,0.07092574769841697,0.49659370017425336,0.07217269366070334,0.054708524139798986,0.00924975990388549,29.047619047619047,917.0,799.0,0.871319520174482,2.6643929058663027
