audit_rule,clock,horizon,snapshot_date,code,ibd_entry_status,ibd_candidate_rule,current_vs_ibd_candidate_pct,review_opportunity_1w,opportunity_type_1w,opportunity_delay_sessions,forward_1w_return_pct,forward_2w_return_pct,forward_3w_return_pct,forward_4w_return_pct,opp_forward_1w_return_pct,opp_forward_2w_return_pct,opp_forward_3w_return_pct,opp_forward_4w_return_pct,opp_mfe_4w_pct,opp_mae_4w_pct
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-03-13,DOCN,ACTIONABLE,ceiling_pullback,3.58,True,CURRENT_ACTIONABLE,0,19.160900805332304,17.387539579683732,25.53344712893435,15.152828782792582,20.42838631193198,18.636162274435854,26.86871586015478,16.377681402567433,37.9221888823845,0.5391228325805075
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-03-20,CIEN,UNCONFIRMED,pivot,4.92,False,,,0.553327864008657,8.728096244832596,20.15523315728036,26.006508939534,,,,,,
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-03-20,STX,ACTIONABLE,ma10_touch_confirm,0.87,True,CURRENT_ACTIONABLE,0,-9.507141113281248,7.928568522135415,22.209530784970234,28.511904761904773,-7.577266414362105,10.230281787070194,24.81580363710696,31.252583712277794,34.61323525137241,-14.544169095704508
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-03-20,WDC,UNCONFIRMED,ma10_touch_confirm,3.28,True,UNCONFIRMED_TO_ZONE,1,-7.792769885533268,1.8552656698333392,17.26332702834954,25.283816249852322,-14.627364946599153,5.8244792606462426,24.230805185141246,30.19776330041608,32.1991859149771,-15.512741158375965
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-03-27,DELL,ACTIONABLE,ceiling,2.75,True,CURRENT_ACTIONABLE,0,0.2373030000472509,9.851240720484732,18.21496813247423,25.004338646722,0.7973882054486126,10.465044692470048,18.875505205263998,25.70281195547588,28.921483033583616,-9.568712463076945
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-03-27,PFIS,ACTIONABLE,ceiling,0.36,True,CURRENT_ACTIONABLE,0,2.767906318399871,7.910977081852977,8.883485864146268,7.406020187146312,3.875237737125614,9.073725449791038,10.0567130826146,8.563327609027937,12.344045945511883,-2.0415884785931593
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-04-02,CLST,ACTIONABLE,three_weeks_tight,2.05,True,CURRENT_ACTIONABLE,0,-5.059520633312431,-5.059520633312431,-4.821425611469888,-5.059520633312431,-5.844156970099556,-5.844156970099556,-5.608029686433513,-5.844156970099556,2.4203092176489083,-6.139317482111739
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-04-02,ECO,ACTIONABLE,ma10_touch_confirm,3.44,True,CURRENT_ACTIONABLE,0,-6.217715652453714,-1.2818097910367698,1.6070406451720753,5.433327200528204,-5.275361434273096,-0.28985802102203806,2.628020503094808,6.492754802611711,9.371977727770231,-6.357489691840279
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-04-10,HLIO,ACTIONABLE,ceiling,0.64,True,CURRENT_ACTIONABLE,0,-2.8276543264209253,-3.6335353779850865,-5.499797588602318,-3.5487091999189313,-3.3740990342561505,-4.175448246718149,-6.031215608195373,-4.091099085191718,1.1668762610328454,-8.435263245581371
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-04-10,NHC,ACTIONABLE,three_weeks_tight,1.96,True,CURRENT_ACTIONABLE,0,-1.6682222581472006,1.1823954084298371,2.3530814555334567,10.524473994231954,-1.6739798108492465,1.176470945479413,2.347088446211054,10.518002531003079,11.179395345766574,-8.434297663794988
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-04-17,SXI,UNCONFIRMED,ma10_touch_confirm,0.38,True,UNCONFIRMED_TO_ZONE,1,-2.0322628773241536,-10.885302909386196,-6.3010704560091835,-10.863798408098113,-3.3310653149890124,-9.813908328872433,-6.773284684376324,-9.935824345517307,2.086835849600832,-17.168065411720836
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-04-24,ASYS,ACTIONABLE,ceiling,1.62,True,CURRENT_ACTIONABLE,0,-8.10085986226159,15.289702117975645,13.090132049106451,18.454939091725464,-8.737351301190188,14.49120815726246,12.306872262685431,17.634522768812232,27.33084506409309,-14.118269370093772
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-04-24,TSM,ACTIONABLE,pivot,3.43,True,CURRENT_ACTIONABLE,0,-3.8864015884629954,-0.5003038850075581,-2.2719018480929054,-2.2308183652756775,-1.1901770541831724,2.290909078114911,0.46961340344771063,0.5118493797326096,4.84768702994165,-4.412857872327369
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-04-24,TWST,ACTIONABLE,ceiling,0.07,True,CURRENT_ACTIONABLE,0,-2.31279356756795,-8.054347742930744,-20.475502647892164,-2.0378491006248334,-0.8861149887119946,-6.711522031307682,-19.314082427067092,-0.6071550790544444,2.559894978667554,-21.234000656383323
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-01,ACHC,ACTIONABLE,ceiling,1.27,True,CURRENT_ACTIONABLE,0,-14.295435587348159,-12.151122521444846,-21.102787721894025,-20.66031268962717,-9.587072512833828,-7.324957034318203,-16.768401058614792,-16.301617716544413,8.43806378075207,-19.46139926328265
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-01,KRP,ACTIONABLE,pivot,2.72,True,CURRENT_ACTIONABLE,0,-6.18955528033659,-0.45132590242122905,-2.0631891926258583,-1.8697611706865458,-5.88615659291809,-0.129368820289133,-1.7464451462917197,-1.5523915457386295,1.2289755402993041,-8.990946346544515
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-01,NVEC,ACTIONABLE,ceiling,1.32,True,CURRENT_ACTIONABLE,0,1.5192420266130657,0.9903187568912175,2.6896234224986326,13.605667628683559,3.45183381246863,2.912841586891668,4.644495412844041,15.768345124130946,26.181191260661542,-11.69724770642202
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-01,PR,ACTIONABLE,pivot,1.38,True,CURRENT_ACTIONABLE,0,-10.84991607062743,-5.786621329485753,-7.594937800345958,-11.075952395960043,-10.769233876224027,-5.701356775620415,-7.5113098006442724,-10.995474767900703,2.601806502536408,-14.63801008543818
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-01,VLO,UNCONFIRMED,ma10_touch_confirm,1.46,True,UNCONFIRMED_TO_ZONE,1,-3.1420793839588956,0.7473483501526657,-0.771455372579799,1.4625519600750536,-1.3909311020480208,2.7381409200656126,-4.045625615796999,2.6348228566383414,4.816593761476073,-9.688830588453312
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-08,AAON,ACTIONABLE,ceiling,0.66,True,CURRENT_ACTIONABLE,0,-2.9858213229280173,-3.623082791001353,-0.7160246124719993,-5.448947737938658,-2.985818779060534,-3.623080263843892,-0.716022009086803,-5.4489452586583,7.733070824765287,-9.659173586606528
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-08,ESCA,ACTIONABLE,ceiling,1.71,True,CURRENT_ACTIONABLE,0,-7.088605663444425,-5.316451833217961,-8.101267754277098,-8.860759493670889,-6.61577414010317,-4.834601715320841,-7.6335897275813025,-8.396946564885488,0.5089058524173184,-10.737908826832854
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-08,LIND,ACTIONABLE,ma10_touch_confirm,0.43,True,CURRENT_ACTIONABLE,0,-9.937286596390116,-0.7718275491811699,10.757354517508876,3.18379094059984,-11.516587316142445,-2.5118497875629475,8.815161537785098,1.3744046902769425,12.701425055191962,-14.218007670759592
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-08,MRNA,ACTIONABLE,pivot,0.61,True,CURRENT_ACTIONABLE,0,-15.564739377631632,-19.28374726212723,-20.69559242220396,-18.044082345965183,-9.770007515129087,-13.74424826473738,-15.252987353650383,-12.419506027376093,9.438821604850656,-19.227228103258685
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-08,NVEC,ACTIONABLE,ma10_touch_confirm,2.38,True,CURRENT_ACTIONABLE,0,-10.24205356005714,-8.731749413697298,0.9701875962592865,6.891377433796242,-0.5210089083587888,1.1528655359716256,11.905550325066173,18.46802211127596,26.77086865131535,-10.785940187414255
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-15,PRM,ACTIONABLE,ma10_touch_confirm,3.78,True,CURRENT_ACTIONABLE,0,-6.6626630662884985,-4.891954308810509,-6.7226884502826545,9.123652291027984,-6.409869450888561,-4.63436492910737,-6.470057406843043,9.419201355256002,9.599753743440619,-10.83358663627263
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-15,TH,UNCONFIRMED,ceiling,0.97,False,,,-4.072884432457469,-7.984993479647895,-10.450164945793883,1.3397642124561626,,,,,,
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-15,WCC,ACTIONABLE,ma10_touch_confirm,0.89,True,CURRENT_ACTIONABLE,0,1.067466216499957,-1.1230668616846184,-1.8069106834255888,-3.3191566110006954,1.352031479766591,-0.8446692569674896,-1.530438507379539,-3.046942310180123,5.346786880152865,-8.112177989187252
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-22,ROST,ACTIONABLE,pivot,2.15,True,CURRENT_ACTIONABLE,0,-5.171605361686393,-3.753859820227967,0.20314486434762635,-3.0640274408945456,-4.573907702304525,-3.1472261960967085,0.8347192506541257,-2.4530458448286607,3.4070088831794854,-5.455474639069891
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-29,ATLC,ACTIONABLE,pivot,0.17,True,CURRENT_ACTIONABLE,0,-1.4068048472502204,8.300110138758377,16.67056633360291,22.239147611516618,-2.4588280281592545,7.14451084831591,15.425651406943185,20.934814014226877,30.607748330261607,-11.470654336517406
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-29,BUUU,ACTIONABLE,pivot,3.73,True,CURRENT_ACTIONABLE,0,-23.767444699309593,-17.16279318166334,-3.9534901463708194,-3.9069774538971647,-14.590935958059214,-7.19124822333308,7.60812724611919,7.660238913038597,40.69828035435121,-18.96821161680634
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-05-29,ROKU,UNCONFIRMED,ceiling_pullback,1.8,True,UNCONFIRMED_TO_ZONE,1,-6.0838769282126615,10.354902246692133,3.8562026078488687,4.8778663856055005,-4.231573383033094,9.199407292478456,4.669452029361021,7.060374096363464,15.384024096186067,-10.873439442012934
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-06-05,AKR,UNCONFIRMED,ma10_touch_confirm,1.68,True,UNCONFIRMED_TO_ZONE,1,-1.7348727650803197,-5.471528324212615,-4.626330201763206,-4.715300211420437,-2.1180766534086293,-2.3884663086512936,-5.76836708354711,-3.9657550560424415,3.1996352743792755,-6.309146394032428
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-06-05,DINO,UNCONFIRMED,ma10_touch_confirm,1.22,True,UNCONFIRMED_TO_ZONE,1,-1.832200397792172,-9.298801956925606,-2.452126834407553,1.8597687995900225,-7.1004274526675015,-9.310675397979528,-3.785050265052692,8.606165781822718,8.841002320541659,-11.838651425724011
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-06-05,IESC,UNCONFIRMED,pivot,2.93,True,UNCONFIRMED_TO_ZONE,1,2.539453419607973,3.210893547464133,-1.1336650373041768,-16.654820096279398,-1.1566042523045716,-3.316051762491834,-0.034017772126604395,-15.732538588702628,9.401155159161402,-19.81467124389522
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-06-12,AMBQ,UNCONFIRMED,pivot,3.51,True,UNCONFIRMED_TO_ZONE,1,0.9230741408475795,-3.0769195991363962,-13.982902157340638,-2.5868907613292413,-6.6791428554854875,3.2869402950109983,-4.164226982747965,-3.8250049418380283,7.158735407075811,-13.20622435096822
ADAPTIVE_POLICY_FORMAL_OOS,snapshot,1w,2026-06-12,BSRR,UNCONFIRMED,ma10_touch_confirm,2.52,True,UNCONFIRMED_TO_ZONE,1,-3.557401884082423,-0.24533483375602794,-0.024529739806000705,0.7850920576520926,1.8332484877723765,2.3606193719563517,0.6780523853162412,4.394776527905053,5.901553219817179,-11.451535430030956
