variant,weeks,picks,avg_watchlist_size,median_watchlist_size,p95_watchlist_size,evaluable_picks_1w,opportunities_available_1w,opportunities_captured_1w,selection_coverage_1w,opportunity_recall_1w,non_actionable_opportunity_recall_1w,opportunities_per_review,big_winner_recall_1w,big_loser_inclusion_1w,winner_capture_lift_1w,loser_capture_lift_1w,median_return_1w_pct,median_mfe_1w_pct,median_mae_1w_pct,tradable_selection_coverage_1w,tradable_big_winner_recall_1w,tradable_big_loser_inclusion_1w,tradable_winner_capture_lift_1w,tradable_loser_capture_lift_1w,opp_severe_loser_exposure_1w,median_opp_return_1w_pct,median_opp_mfe_1w_pct,median_opp_mae_1w_pct,selection_coverage_2w,big_winner_recall_2w,big_loser_inclusion_2w,winner_capture_lift_2w,loser_capture_lift_2w,median_return_2w_pct,median_mfe_2w_pct,median_mae_2w_pct,tradable_selection_coverage_2w,tradable_big_winner_recall_2w,tradable_big_loser_inclusion_2w,tradable_winner_capture_lift_2w,tradable_loser_capture_lift_2w,opp_severe_loser_exposure_2w,median_opp_return_2w_pct,median_opp_mfe_2w_pct,median_opp_mae_2w_pct,selection_coverage_3w,big_winner_recall_3w,big_loser_inclusion_3w,winner_capture_lift_3w,loser_capture_lift_3w,median_return_3w_pct,median_mfe_3w_pct,median_mae_3w_pct,tradable_selection_coverage_3w,tradable_big_winner_recall_3w,tradable_big_loser_inclusion_3w,tradable_winner_capture_lift_3w,tradable_loser_capture_lift_3w,opp_severe_loser_exposure_3w,median_opp_return_3w_pct,median_opp_mfe_3w_pct,median_opp_mae_3w_pct,selection_coverage_4w,big_winner_recall_4w,big_loser_inclusion_4w,winner_capture_lift_4w,loser_capture_lift_4w,median_return_4w_pct,median_mfe_4w_pct,median_mae_4w_pct,tradable_selection_coverage_4w,tradable_big_winner_recall_4w,tradable_big_loser_inclusion_4w,tradable_winner_capture_lift_4w,tradable_loser_capture_lift_4w,opp_severe_loser_exposure_4w,median_opp_return_4w_pct,median_opp_mfe_4w_pct,median_opp_mae_4w_pct,big_winner_recall_mean_2_4w,snapshot_winner_capture_lift_mean_2_4w,snapshot_loser_capture_lift_mean_2_4w,tradable_big_winner_recall_mean_2_4w,tradable_winner_capture_lift_mean_2_4w,tradable_loser_capture_lift_mean_2_4w,opp_severe_loser_exposure_mean_2_4w,opportunity_recall_1w_delta_vs_b0,non_actionable_opportunity_recall_1w_delta_vs_b0,selection_coverage_1w_delta_vs_b0,big_winner_recall_mean_2_4w_delta_vs_b0,snapshot_winner_capture_lift_mean_2_4w_delta_vs_b0,snapshot_loser_capture_lift_mean_2_4w_delta_vs_b0,tradable_big_winner_recall_mean_2_4w_delta_vs_b0,tradable_winner_capture_lift_mean_2_4w_delta_vs_b0,tradable_loser_capture_lift_mean_2_4w_delta_vs_b0,opp_severe_loser_exposure_mean_2_4w_delta_vs_b0,avg_watchlist_size_delta_vs_b0,big_winner_recall_1w_delta_vs_b0,winner_capture_lift_1w_delta_vs_b0,loser_capture_lift_1w_delta_vs_b0,tradable_big_winner_recall_1w_delta_vs_b0,tradable_winner_capture_lift_1w_delta_vs_b0,tradable_loser_capture_lift_1w_delta_vs_b0,opp_severe_loser_exposure_1w_delta_vs_b0,big_winner_recall_2w_delta_vs_b0,winner_capture_lift_2w_delta_vs_b0,loser_capture_lift_2w_delta_vs_b0,tradable_big_winner_recall_2w_delta_vs_b0,tradable_winner_capture_lift_2w_delta_vs_b0,tradable_loser_capture_lift_2w_delta_vs_b0,opp_severe_loser_exposure_2w_delta_vs_b0,big_winner_recall_3w_delta_vs_b0,winner_capture_lift_3w_delta_vs_b0,loser_capture_lift_3w_delta_vs_b0,tradable_big_winner_recall_3w_delta_vs_b0,tradable_winner_capture_lift_3w_delta_vs_b0,tradable_loser_capture_lift_3w_delta_vs_b0,opp_severe_loser_exposure_3w_delta_vs_b0,big_winner_recall_4w_delta_vs_b0,winner_capture_lift_4w_delta_vs_b0,loser_capture_lift_4w_delta_vs_b0,tradable_big_winner_recall_4w_delta_vs_b0,tradable_winner_capture_lift_4w_delta_vs_b0,tradable_loser_capture_lift_4w_delta_vs_b0,opp_severe_loser_exposure_4w_delta_vs_b0,added_evaluable_reviews_vs_b0,incremental_opportunities_vs_b0,incremental_opportunities_per_added_review,attention_multiplier_vs_b0,phase,evaluation_role,asof_cutoff,train_start,train_end,test_start,test_end,tail_week_count,train_champion_rule
R1_NEAR_BUY_POINT_PLUS_EVIDENCE,2,202,101.0,101.0,113.6,186,193,173,0.7153846153846154,0.8963730569948186,0.84,0.9301075268817204,0.5,0.6086956521739131,0.6989247311827956,0.8508648901355774,0.0,2.6247183327110957,-2.22378889540944,0.8963730569948186,0.7692307692307693,0.6923076923076923,0.858159181858604,0.7723432636727434,0.046242774566473986,0.433059701184324,2.662595436116799,-1.9104124529088384,0.7153846153846154,0.3076923076923077,0.5555555555555556,0.43010752688172044,0.7765830346475509,-0.4306662076976331,3.383518071103586,-3.5468826150246437,0.9,0.75,0.8,0.8333333333333333,0.888888888888889,0.15789473684210525,-0.010603754447247038,3.3396328720421975,-3.5452764761274014,0.75,0.14285714285714285,0.7368421052631579,0.19047619047619047,0.9824561403508771,-2.182744565090111,3.2859437030419936,-4.6199854873690605,0.9605263157894737,1.0,0.9,1.0410958904109588,0.936986301369863,0.1232876712328767,-0.8452939850773222,3.7693996387151874,-4.10843576525105,,,,,,,,,,,,,,,,,,0.22527472527472528,0.3102918586789555,0.879519587499214,0.875,0.937214611872146,0.912937595129376,0.14059120403749098,0.544041450777202,0.84,0.45384615384615384,0.22527472527472528,0.3102918586789555,0.20531774301873185,0.7008928571428572,0.5396943537689047,0.11940818336467018,0.017271876306398537,62.0,0.4166666666666667,0.3802972802024035,0.18590325330693303,0.6153846153846154,0.42150759814819666,-0.10095990374807118,0.002125127507650454,0.3076923076923077,0.43010752688172044,0.2101342329046315,0.6875,0.6587009803921569,0.17040149393090587,0.025541795665634665,0.14285714285714285,0.19047619047619047,0.20050125313283218,0.7142857142857143,0.4206877271456527,0.06841487279843439,0.009001956947162423,,,,,,,,118.0,105.0,0.8898305084745762,2.58974358974359,TAIL_EXPLORATORY,PRIMARY_R1,2026-07-31,2025-10-10,2026-07-24,2026-07-31,2026-08-07,2,CORE_NEAR5_UB_E1_GA_NO_RS_NEAR_HIGH
CORE_NEAR5_UB_E1_GA_NO_RS_NEAR_HIGH,2,161,80.5,80.5,86.35,146,193,137,0.5615384615384615,0.7098445595854922,0.552,0.9383561643835616,0.4166666666666667,0.5217391304347826,0.7420091324200914,0.9291244788564621,0.20779392142314945,2.7946358033819174,-2.2831757941548734,0.7098445595854922,0.7692307692307693,0.6153846153846154,1.0836608646827626,0.8669286917462101,0.051094890510948905,0.6326048913663396,2.9567151549749093,-1.9104124529088384,0.5615384615384615,0.23076923076923078,0.48148148148148145,0.4109589041095891,0.8574327752409944,-0.33670650987780437,3.640508713532742,-3.5468826150246437,0.7210526315789474,0.625,0.7142857142857143,0.8667883211678832,0.9906152241918665,0.17518248175182483,0.35476346237961476,3.5536389178624894,-3.508128314834613,0.625,0.14285714285714285,0.5263157894736842,0.22857142857142856,0.8421052631578947,-1.081085205078125,3.792239640328554,-4.324642052903838,0.8157894736842105,1.0,0.7,1.2258064516129032,0.8580645161290322,0.11290322580645161,-0.5245804283511124,4.282211281543191,-3.9047378883846404,,,,,,,,,,,,,,,,,,0.18681318681318682,0.31976516634050883,0.8497690191994445,0.8125,1.0462973863903933,0.9243398701604494,0.14404285377913822,0.35751295336787564,0.552,0.3,0.18681318681318682,0.31976516634050883,0.17556717471896233,0.6383928571428572,0.648777128287152,0.13081045839574357,0.02072352604804578,41.5,0.33333333333333337,0.42338168143969923,0.2641628420278177,0.6153846153846154,0.6470092809723553,-0.006374475674604474,0.006977243452125373,0.23076923076923078,0.4109589041095891,0.29098397349807503,0.5625,0.6921559682267067,0.27212782923388346,0.042829540575354236,0.14285714285714285,0.22857142857142856,0.06015037593984973,0.7142857142857143,0.6053982883475971,-0.010506912442396432,-0.0013824884792626724,,,,,,,,78.0,69.0,0.8846153846153846,2.0641025641025643,TAIL_EXPLORATORY,TRAIN_CHAMPION,2026-07-31,2025-10-10,2026-07-24,2026-07-31,2026-08-07,2,CORE_NEAR5_UB_E1_GA_NO_RS_NEAR_HIGH
