fold,stage,variant,weeks,picks,avg_watchlist_size,median_watchlist_size,p95_watchlist_size,evaluable_picks_1w,opportunities_available_1w,opportunities_captured_1w,selection_coverage_1w,opportunity_recall_1w,non_actionable_opportunity_recall_1w,opportunities_per_review,big_winner_recall_1w,big_loser_inclusion_1w,winner_capture_lift_1w,loser_capture_lift_1w,median_return_1w_pct,median_mfe_1w_pct,median_mae_1w_pct,tradable_selection_coverage_1w,tradable_big_winner_recall_1w,tradable_big_loser_inclusion_1w,tradable_winner_capture_lift_1w,tradable_loser_capture_lift_1w,opp_severe_loser_exposure_1w,median_opp_return_1w_pct,median_opp_mfe_1w_pct,median_opp_mae_1w_pct,selection_coverage_2w,big_winner_recall_2w,big_loser_inclusion_2w,winner_capture_lift_2w,loser_capture_lift_2w,median_return_2w_pct,median_mfe_2w_pct,median_mae_2w_pct,tradable_selection_coverage_2w,tradable_big_winner_recall_2w,tradable_big_loser_inclusion_2w,tradable_winner_capture_lift_2w,tradable_loser_capture_lift_2w,opp_severe_loser_exposure_2w,median_opp_return_2w_pct,median_opp_mfe_2w_pct,median_opp_mae_2w_pct,selection_coverage_3w,big_winner_recall_3w,big_loser_inclusion_3w,winner_capture_lift_3w,loser_capture_lift_3w,median_return_3w_pct,median_mfe_3w_pct,median_mae_3w_pct,tradable_selection_coverage_3w,tradable_big_winner_recall_3w,tradable_big_loser_inclusion_3w,tradable_winner_capture_lift_3w,tradable_loser_capture_lift_3w,opp_severe_loser_exposure_3w,median_opp_return_3w_pct,median_opp_mfe_3w_pct,median_opp_mae_3w_pct,selection_coverage_4w,big_winner_recall_4w,big_loser_inclusion_4w,winner_capture_lift_4w,loser_capture_lift_4w,median_return_4w_pct,median_mfe_4w_pct,median_mae_4w_pct,tradable_selection_coverage_4w,tradable_big_winner_recall_4w,tradable_big_loser_inclusion_4w,tradable_winner_capture_lift_4w,tradable_loser_capture_lift_4w,opp_severe_loser_exposure_4w,median_opp_return_4w_pct,median_opp_mfe_4w_pct,median_opp_mae_4w_pct,big_winner_recall_mean_2_4w,snapshot_winner_capture_lift_mean_2_4w,snapshot_loser_capture_lift_mean_2_4w,tradable_big_winner_recall_mean_2_4w,tradable_winner_capture_lift_mean_2_4w,tradable_loser_capture_lift_mean_2_4w,opp_severe_loser_exposure_mean_2_4w,opportunity_recall_1w_delta_vs_b0,non_actionable_opportunity_recall_1w_delta_vs_b0,selection_coverage_1w_delta_vs_b0,big_winner_recall_mean_2_4w_delta_vs_b0,snapshot_winner_capture_lift_mean_2_4w_delta_vs_b0,snapshot_loser_capture_lift_mean_2_4w_delta_vs_b0,tradable_big_winner_recall_mean_2_4w_delta_vs_b0,tradable_winner_capture_lift_mean_2_4w_delta_vs_b0,tradable_loser_capture_lift_mean_2_4w_delta_vs_b0,opp_severe_loser_exposure_mean_2_4w_delta_vs_b0,avg_watchlist_size_delta_vs_b0,added_evaluable_reviews_vs_b0,incremental_opportunities_vs_b0,incremental_opportunities_per_added_review,attention_multiplier_vs_b0,rule_complexity,stability_blocks,opportunity_positive_rate,tradable_winner_lift_nonnegative_rate,tradable_loser_lift_nonworse_rate,incremental_efficiency_positive_rate,stability_floor,pareto,asof_cutoff,train_end,test_start,test_end
1,evidence_ablation,CORE_NEAR5_UB_E2_GA_ALL,20,210,10.5,8.5,17.400000000000006,94,146,88,0.5251396648044693,0.6027397260273972,0.48672566371681414,0.9361702127659575,0.5304347826086957,0.48514851485148514,1.0100832562442184,0.9238466399831472,1.1740259295717426,3.426578189137708,-2.454059758218463,0.6111111111111112,0.66,0.5777777777777777,1.08,0.9454545454545453,0.056818181818181816,0.7682956858015122,3.4533541436391646,-2.457758215241057,0.5229885057471264,0.5566037735849056,0.5204081632653061,1.0642753472942152,0.9950661583314645,1.3553293082574802,5.2229858428596065,-3.035605716089096,0.6102941176470589,0.6595744680851063,0.6091954022988506,1.0807485260189693,0.9981996953330563,0.13253012048192772,1.378122039046037,4.899070083919255,-3.4396225204847974,0.5182926829268293,0.5257731958762887,0.4742268041237113,1.0144329896907216,0.9149787750151607,2.6841765117698424,5.903470446215886,-3.5450900889881676,0.6015625,0.6551724137931034,0.573170731707317,1.0891177787729511,0.9528032942667088,0.16883116883116883,2.3881808390769033,5.834199877909629,-3.552228320502082,0.5302013422818792,0.5411764705882353,0.4888888888888889,1.0206999255398361,0.9220815752461322,2.9802242656735256,6.958650919034315,-3.9782731448834596,0.5983606557377049,0.620253164556962,0.569620253164557,1.036587480492457,0.9519680943298076,0.2191780821917808,2.6109326977661107,6.780526703053158,-3.937372454861132,0.5411844800164766,1.0331360875082576,0.9440421695309191,0.6450000154783906,1.0688179284281258,0.9676570279765242,0.17351312383495912,0.37671232876712324,0.48672566371681414,0.34078212290502796,0.3613403968862394,-0.047285713040549515,-0.19855973911517233,0.3963922967145568,-0.115891523526513,-0.09114859041687673,0.008897739219574513,5.6,61.0,55.0,0.9016393442622951,2.142857142857143,1,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR5_UB_E2_GA_NO_EPS,20,159,7.95,6.0,15.300000000000004,64,146,62,0.3575418994413408,0.4246575342465753,0.25663716814159293,0.96875,0.3652173913043478,0.31683168316831684,1.0214673913043477,0.8861386138613861,1.2302721894501656,3.313348783239334,-2.2127554309410877,0.4305555555555556,0.5,0.4111111111111111,1.161290322580645,0.9548387096774192,0.04838709677419355,0.7682956858015122,3.594529411415437,-2.142912324177587,0.3505747126436782,0.36792452830188677,0.3163265306122449,1.0494896381070211,0.9023084643693543,1.953127120421927,5.358651328437003,-2.6838296920165816,0.41911764705882354,0.46808510638297873,0.4367816091954023,1.1168346397909668,1.042145593869732,0.10526315789473684,2.1497607566787647,5.426782742964753,-2.8843929233595023,0.3353658536585366,0.3402061855670103,0.29896907216494845,1.0144329896907216,0.8914714151827553,2.6841765117698424,5.903470446215886,-3.035605716089096,0.4140625,0.4827586206896552,0.3780487804878049,1.16590761223162,0.9130234698573401,0.1509433962264151,2.8639846423224924,6.050794649229818,-3.3064030371382946,0.348993288590604,0.3764705882352941,0.32222222222222224,1.078733031674208,0.9232905982905983,3.014113598908019,7.078653033977467,-3.394649957507967,0.4098360655737705,0.4430379746835443,0.4050632911392405,1.081012658227848,0.9883544303797468,0.18,2.9170818877324867,7.806986190882648,-3.732174120914661,0.3615337673680637,1.0475518864906501,0.9056901592809027,0.46462723391872607,1.1212516367501448,0.9811744980356063,0.14540218470705063,0.19863013698630136,0.25663716814159293,0.17318435754189945,0.18168968423782655,-0.03286991405815698,-0.23691174936518877,0.21601951515489226,-0.063457815204494,-0.07763112035779463,-0.019213199908333978,3.05,31.0,29.0,0.9354838709677419,1.6224489795918366,2,3,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,20,128,6.4,5.0,14.0,53,146,52,0.29608938547486036,0.3561643835616438,0.168141592920354,0.9811320754716981,0.3217391304347826,0.27722772277227725,1.0866283839212467,0.9362974033252383,1.2844352401895742,2.8356400969479667,-3.0144549634304685,0.3611111111111111,0.42,0.35555555555555557,1.1630769230769231,0.9846153846153847,0.057692307692307696,1.0561823395427439,3.594529411415437,-2.5753628868889598,0.28735632183908044,0.32075471698113206,0.2755102040816326,1.1162264150943397,0.9587755102040816,2.062321039214121,5.3131974457939934,-3.19555240358812,0.34558823529411764,0.39361702127659576,0.3563218390804598,1.1389769126301494,1.0310589386157984,0.10638297872340426,2.603594115412222,5.676002321414564,-2.804482834282407,0.2682926829268293,0.28865979381443296,0.23711340206185566,1.0759137769447047,0.8837863167760074,3.1516955813489234,6.049962151406341,-3.19555240358812,0.3359375,0.39080459770114945,0.3048780487804878,1.1633253140871425,0.9075439591605218,0.13953488372093023,3.434570253178748,6.545956474199799,-2.538577918236684,0.28859060402684567,0.32941176470588235,0.26666666666666666,1.1414500683994526,0.9240310077519379,2.9802242656735256,7.24348970795845,-3.5450900889881676,0.3442622950819672,0.3924050632911392,0.34177215189873417,1.1398432790837854,0.9927667269439421,0.19047619047619047,3.5902997092852496,8.074594631631381,-2.5891872237504887,0.31294209183381577,1.111196753479499,0.9221976115773423,0.3922755607562948,1.1473818352670258,0.9771232082400875,0.14546468430684165,0.13013698630136986,0.168141592920354,0.11173184357541902,0.13309800870357863,0.03077495293069199,-0.2204042970687492,0.14366784199246102,-0.037327616687613085,-0.08168241015331346,-0.01915070030854296,1.5,20.0,19.0,0.95,1.3061224489795917,2,3,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR5_UB_E2_GA_NO_SUPPLY_CONTRACTION,20,187,9.35,7.5,17.150000000000002,80,146,75,0.44692737430167595,0.5136986301369864,0.37168141592920356,0.9375,0.43478260869565216,0.46534653465346537,0.9728260869565217,1.041212871287129,0.7653189733137555,2.827501408862365,-2.5374365332695934,0.5208333333333334,0.54,0.5444444444444444,1.0368,1.0453333333333332,0.06666666666666667,0.6803909195801872,3.1729953229156838,-2.804482834282407,0.4425287356321839,0.4528301886792453,0.47959183673469385,1.0232786081842686,1.0837529817121654,1.1060745099485958,4.502300829106054,-3.196819609121737,0.5147058823529411,0.5425531914893617,0.5517241379310345,1.0541033434650455,1.07192118226601,0.14285714285714285,0.8375115831437352,4.439841998999072,-3.5427624524114245,0.4329268292682927,0.422680412371134,0.4329896907216495,0.976332220124873,1.0001452011035283,2.3651093817464774,5.678275009675038,-4.025184541901872,0.5,0.5172413793103449,0.524390243902439,1.0344827586206897,1.048780487804878,0.1875,2.283085085494363,5.405412429203249,-3.9660535974759603,0.436241610738255,0.4117647058823529,0.4444444444444444,0.9438914027149321,1.0188034188034187,2.239858790294935,6.334743662961051,-4.16474156755593,0.4918032786885246,0.4810126582278481,0.5316455696202531,0.9780590717299579,1.081012658227848,0.25,2.07574874169989,6.013857722696492,-4.174802718947312,0.42909176897757745,0.9811674103413579,1.034233867206371,0.5136024096758516,1.0222150579385645,1.067238109432912,0.19345238095238093,0.28767123287671237,0.37168141592920356,0.26256983240223464,0.2492476858473403,-0.0992543902074492,-0.10836804143972056,0.26499469091201777,-0.16249439401607435,0.008432491039511048,0.028836996336996323,4.449999999999999,47.0,42.0,0.8936170212765957,1.9081632653061222,2,3,1.0,0.0,0.6666666666666666,1.0,0.0,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR5_UB_E2_GA_NO_VOLUME,20,192,9.6,8.0,17.200000000000003,89,146,83,0.4972067039106145,0.5684931506849316,0.4424778761061947,0.9325842696629213,0.5130434782608696,0.46534653465346537,1.0318514899853446,0.9359216820558461,1.1719427204327282,3.4321808299224488,-2.5608397807721617,0.5763888888888888,0.62,0.5555555555555556,1.0756626506024096,0.9638554216867471,0.060240963855421686,0.6803909195801872,3.5013142878940418,-2.527074022480369,0.4942528735632184,0.5377358490566038,0.5,1.087977182974989,1.0116279069767442,1.447575213318797,5.245364703005295,-3.203893949565595,0.5735294117647058,0.6170212765957447,0.5632183908045977,1.0758319694489908,0.9820218096080165,0.14102564102564102,1.5267751466015445,5.048026240618475,-3.47144640505746,0.4878048780487805,0.4948453608247423,0.4536082474226804,1.0144329896907218,0.9298969072164949,2.700270051885034,6.049962151406341,-3.5153631803806484,0.5625,0.6091954022988506,0.524390243902439,1.08301404853129,0.932249322493225,0.16666666666666666,2.4887101369581055,5.861168013542406,-3.5427624524114245,0.5100671140939598,0.5294117647058824,0.4777777777777778,1.0379256965944272,0.9366959064327485,2.971001863948919,6.998911386844631,-4.065523977837238,0.5737704918032787,0.6075949367088608,0.5443037974683544,1.0589511754068717,0.9486437613019892,0.22857142857142856,2.7198155329485996,6.900007830576027,-3.934212056184844,0.5206643248624094,1.0467786230867127,0.9594069068753291,0.6112705385344853,1.0725990644623842,0.9543049644677436,0.17875457875457876,0.34246575342465757,0.4424778761061947,0.3128491620111732,0.3408202417321723,-0.03364317746209444,-0.1831950017707623,0.3626628197706515,-0.11211038749225466,-0.10450065392565733,0.01413919413919415,4.699999999999999,56.0,50.0,0.8928571428571429,1.9591836734693875,2,3,1.0,0.0,1.0,1.0,0.0,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR3_UB_E2_GA_ALL,20,210,10.5,8.5,17.400000000000006,94,146,88,0.5251396648044693,0.6027397260273972,0.48672566371681414,0.9361702127659575,0.5304347826086957,0.48514851485148514,1.0100832562442184,0.9238466399831472,1.1740259295717426,3.426578189137708,-2.454059758218463,0.6111111111111112,0.66,0.5777777777777777,1.08,0.9454545454545453,0.056818181818181816,0.7682956858015122,3.4533541436391646,-2.457758215241057,0.5229885057471264,0.5566037735849056,0.5204081632653061,1.0642753472942152,0.9950661583314645,1.3553293082574802,5.2229858428596065,-3.035605716089096,0.6102941176470589,0.6595744680851063,0.6091954022988506,1.0807485260189693,0.9981996953330563,0.13253012048192772,1.378122039046037,4.899070083919255,-3.4396225204847974,0.5182926829268293,0.5257731958762887,0.4742268041237113,1.0144329896907216,0.9149787750151607,2.6841765117698424,5.903470446215886,-3.5450900889881676,0.6015625,0.6551724137931034,0.573170731707317,1.0891177787729511,0.9528032942667088,0.16883116883116883,2.3881808390769033,5.834199877909629,-3.552228320502082,0.5302013422818792,0.5411764705882353,0.4888888888888889,1.0206999255398361,0.9220815752461322,2.9802242656735256,6.958650919034315,-3.9782731448834596,0.5983606557377049,0.620253164556962,0.569620253164557,1.036587480492457,0.9519680943298076,0.2191780821917808,2.6109326977661107,6.780526703053158,-3.937372454861132,0.5411844800164766,1.0331360875082576,0.9440421695309191,0.6450000154783906,1.0688179284281258,0.9676570279765242,0.17351312383495912,0.37671232876712324,0.48672566371681414,0.34078212290502796,0.3613403968862394,-0.047285713040549515,-0.19855973911517233,0.3963922967145568,-0.115891523526513,-0.09114859041687673,0.008897739219574513,5.6,61.0,55.0,0.9016393442622951,2.142857142857143,2,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR3_UB_E2_GA_NO_EPS,20,159,7.95,6.0,15.300000000000004,64,146,62,0.3575418994413408,0.4246575342465753,0.25663716814159293,0.96875,0.3652173913043478,0.31683168316831684,1.0214673913043477,0.8861386138613861,1.2302721894501656,3.313348783239334,-2.2127554309410877,0.4305555555555556,0.5,0.4111111111111111,1.161290322580645,0.9548387096774192,0.04838709677419355,0.7682956858015122,3.594529411415437,-2.142912324177587,0.3505747126436782,0.36792452830188677,0.3163265306122449,1.0494896381070211,0.9023084643693543,1.953127120421927,5.358651328437003,-2.6838296920165816,0.41911764705882354,0.46808510638297873,0.4367816091954023,1.1168346397909668,1.042145593869732,0.10526315789473684,2.1497607566787647,5.426782742964753,-2.8843929233595023,0.3353658536585366,0.3402061855670103,0.29896907216494845,1.0144329896907216,0.8914714151827553,2.6841765117698424,5.903470446215886,-3.035605716089096,0.4140625,0.4827586206896552,0.3780487804878049,1.16590761223162,0.9130234698573401,0.1509433962264151,2.8639846423224924,6.050794649229818,-3.3064030371382946,0.348993288590604,0.3764705882352941,0.32222222222222224,1.078733031674208,0.9232905982905983,3.014113598908019,7.078653033977467,-3.394649957507967,0.4098360655737705,0.4430379746835443,0.4050632911392405,1.081012658227848,0.9883544303797468,0.18,2.9170818877324867,7.806986190882648,-3.732174120914661,0.3615337673680637,1.0475518864906501,0.9056901592809027,0.46462723391872607,1.1212516367501448,0.9811744980356063,0.14540218470705063,0.19863013698630136,0.25663716814159293,0.17318435754189945,0.18168968423782655,-0.03286991405815698,-0.23691174936518877,0.21601951515489226,-0.063457815204494,-0.07763112035779463,-0.019213199908333978,3.05,31.0,29.0,0.9354838709677419,1.6224489795918366,3,3,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR3_UB_E2_GA_NO_RS_NEAR_HIGH,20,128,6.4,5.0,14.0,53,146,52,0.29608938547486036,0.3561643835616438,0.168141592920354,0.9811320754716981,0.3217391304347826,0.27722772277227725,1.0866283839212467,0.9362974033252383,1.2844352401895742,2.8356400969479667,-3.0144549634304685,0.3611111111111111,0.42,0.35555555555555557,1.1630769230769231,0.9846153846153847,0.057692307692307696,1.0561823395427439,3.594529411415437,-2.5753628868889598,0.28735632183908044,0.32075471698113206,0.2755102040816326,1.1162264150943397,0.9587755102040816,2.062321039214121,5.3131974457939934,-3.19555240358812,0.34558823529411764,0.39361702127659576,0.3563218390804598,1.1389769126301494,1.0310589386157984,0.10638297872340426,2.603594115412222,5.676002321414564,-2.804482834282407,0.2682926829268293,0.28865979381443296,0.23711340206185566,1.0759137769447047,0.8837863167760074,3.1516955813489234,6.049962151406341,-3.19555240358812,0.3359375,0.39080459770114945,0.3048780487804878,1.1633253140871425,0.9075439591605218,0.13953488372093023,3.434570253178748,6.545956474199799,-2.538577918236684,0.28859060402684567,0.32941176470588235,0.26666666666666666,1.1414500683994526,0.9240310077519379,2.9802242656735256,7.24348970795845,-3.5450900889881676,0.3442622950819672,0.3924050632911392,0.34177215189873417,1.1398432790837854,0.9927667269439421,0.19047619047619047,3.5902997092852496,8.074594631631381,-2.5891872237504887,0.31294209183381577,1.111196753479499,0.9221976115773423,0.3922755607562948,1.1473818352670258,0.9771232082400875,0.14546468430684165,0.13013698630136986,0.168141592920354,0.11173184357541902,0.13309800870357863,0.03077495293069199,-0.2204042970687492,0.14366784199246102,-0.037327616687613085,-0.08168241015331346,-0.01915070030854296,1.5,20.0,19.0,0.95,1.3061224489795917,3,3,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR3_UB_E2_GA_NO_SUPPLY_CONTRACTION,20,187,9.35,7.5,17.150000000000002,80,146,75,0.44692737430167595,0.5136986301369864,0.37168141592920356,0.9375,0.43478260869565216,0.46534653465346537,0.9728260869565217,1.041212871287129,0.7653189733137555,2.827501408862365,-2.5374365332695934,0.5208333333333334,0.54,0.5444444444444444,1.0368,1.0453333333333332,0.06666666666666667,0.6803909195801872,3.1729953229156838,-2.804482834282407,0.4425287356321839,0.4528301886792453,0.47959183673469385,1.0232786081842686,1.0837529817121654,1.1060745099485958,4.502300829106054,-3.196819609121737,0.5147058823529411,0.5425531914893617,0.5517241379310345,1.0541033434650455,1.07192118226601,0.14285714285714285,0.8375115831437352,4.439841998999072,-3.5427624524114245,0.4329268292682927,0.422680412371134,0.4329896907216495,0.976332220124873,1.0001452011035283,2.3651093817464774,5.678275009675038,-4.025184541901872,0.5,0.5172413793103449,0.524390243902439,1.0344827586206897,1.048780487804878,0.1875,2.283085085494363,5.405412429203249,-3.9660535974759603,0.436241610738255,0.4117647058823529,0.4444444444444444,0.9438914027149321,1.0188034188034187,2.239858790294935,6.334743662961051,-4.16474156755593,0.4918032786885246,0.4810126582278481,0.5316455696202531,0.9780590717299579,1.081012658227848,0.25,2.07574874169989,6.013857722696492,-4.174802718947312,0.42909176897757745,0.9811674103413579,1.034233867206371,0.5136024096758516,1.0222150579385645,1.067238109432912,0.19345238095238093,0.28767123287671237,0.37168141592920356,0.26256983240223464,0.2492476858473403,-0.0992543902074492,-0.10836804143972056,0.26499469091201777,-0.16249439401607435,0.008432491039511048,0.028836996336996323,4.449999999999999,47.0,42.0,0.8936170212765957,1.9081632653061222,3,3,1.0,0.0,0.6666666666666666,1.0,0.0,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,evidence_ablation,CORE_NEAR3_UB_E2_GA_NO_VOLUME,20,192,9.6,8.0,17.200000000000003,89,146,83,0.4972067039106145,0.5684931506849316,0.4424778761061947,0.9325842696629213,0.5130434782608696,0.46534653465346537,1.0318514899853446,0.9359216820558461,1.1719427204327282,3.4321808299224488,-2.5608397807721617,0.5763888888888888,0.62,0.5555555555555556,1.0756626506024096,0.9638554216867471,0.060240963855421686,0.6803909195801872,3.5013142878940418,-2.527074022480369,0.4942528735632184,0.5377358490566038,0.5,1.087977182974989,1.0116279069767442,1.447575213318797,5.245364703005295,-3.203893949565595,0.5735294117647058,0.6170212765957447,0.5632183908045977,1.0758319694489908,0.9820218096080165,0.14102564102564102,1.5267751466015445,5.048026240618475,-3.47144640505746,0.4878048780487805,0.4948453608247423,0.4536082474226804,1.0144329896907218,0.9298969072164949,2.700270051885034,6.049962151406341,-3.5153631803806484,0.5625,0.6091954022988506,0.524390243902439,1.08301404853129,0.932249322493225,0.16666666666666666,2.4887101369581055,5.861168013542406,-3.5427624524114245,0.5100671140939598,0.5294117647058824,0.4777777777777778,1.0379256965944272,0.9366959064327485,2.971001863948919,6.998911386844631,-4.065523977837238,0.5737704918032787,0.6075949367088608,0.5443037974683544,1.0589511754068717,0.9486437613019892,0.22857142857142856,2.7198155329485996,6.900007830576027,-3.934212056184844,0.5206643248624094,1.0467786230867127,0.9594069068753291,0.6112705385344853,1.0725990644623842,0.9543049644677436,0.17875457875457876,0.34246575342465757,0.4424778761061947,0.3128491620111732,0.3408202417321723,-0.03364317746209444,-0.1831950017707623,0.3626628197706515,-0.11211038749225466,-0.10450065392565733,0.01413919413919415,4.699999999999999,56.0,50.0,0.8928571428571429,1.9591836734693875,3,3,1.0,0.0,1.0,1.0,0.0,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
