fold,stage,variant,weeks,picks,avg_watchlist_size,median_watchlist_size,p95_watchlist_size,evaluable_picks_1w,opportunities_available_1w,opportunities_captured_1w,selection_coverage_1w,opportunity_recall_1w,non_actionable_opportunity_recall_1w,opportunities_per_review,big_winner_recall_1w,big_loser_inclusion_1w,winner_capture_lift_1w,loser_capture_lift_1w,median_return_1w_pct,median_mfe_1w_pct,median_mae_1w_pct,tradable_selection_coverage_1w,tradable_big_winner_recall_1w,tradable_big_loser_inclusion_1w,tradable_winner_capture_lift_1w,tradable_loser_capture_lift_1w,opp_severe_loser_exposure_1w,median_opp_return_1w_pct,median_opp_mfe_1w_pct,median_opp_mae_1w_pct,selection_coverage_2w,big_winner_recall_2w,big_loser_inclusion_2w,winner_capture_lift_2w,loser_capture_lift_2w,median_return_2w_pct,median_mfe_2w_pct,median_mae_2w_pct,tradable_selection_coverage_2w,tradable_big_winner_recall_2w,tradable_big_loser_inclusion_2w,tradable_winner_capture_lift_2w,tradable_loser_capture_lift_2w,opp_severe_loser_exposure_2w,median_opp_return_2w_pct,median_opp_mfe_2w_pct,median_opp_mae_2w_pct,selection_coverage_3w,big_winner_recall_3w,big_loser_inclusion_3w,winner_capture_lift_3w,loser_capture_lift_3w,median_return_3w_pct,median_mfe_3w_pct,median_mae_3w_pct,tradable_selection_coverage_3w,tradable_big_winner_recall_3w,tradable_big_loser_inclusion_3w,tradable_winner_capture_lift_3w,tradable_loser_capture_lift_3w,opp_severe_loser_exposure_3w,median_opp_return_3w_pct,median_opp_mfe_3w_pct,median_opp_mae_3w_pct,selection_coverage_4w,big_winner_recall_4w,big_loser_inclusion_4w,winner_capture_lift_4w,loser_capture_lift_4w,median_return_4w_pct,median_mfe_4w_pct,median_mae_4w_pct,tradable_selection_coverage_4w,tradable_big_winner_recall_4w,tradable_big_loser_inclusion_4w,tradable_winner_capture_lift_4w,tradable_loser_capture_lift_4w,opp_severe_loser_exposure_4w,median_opp_return_4w_pct,median_opp_mfe_4w_pct,median_opp_mae_4w_pct,big_winner_recall_mean_2_4w,snapshot_winner_capture_lift_mean_2_4w,snapshot_loser_capture_lift_mean_2_4w,tradable_big_winner_recall_mean_2_4w,tradable_winner_capture_lift_mean_2_4w,tradable_loser_capture_lift_mean_2_4w,opp_severe_loser_exposure_mean_2_4w,opportunity_recall_1w_delta_vs_b0,non_actionable_opportunity_recall_1w_delta_vs_b0,selection_coverage_1w_delta_vs_b0,big_winner_recall_mean_2_4w_delta_vs_b0,snapshot_winner_capture_lift_mean_2_4w_delta_vs_b0,snapshot_loser_capture_lift_mean_2_4w_delta_vs_b0,tradable_big_winner_recall_mean_2_4w_delta_vs_b0,tradable_winner_capture_lift_mean_2_4w_delta_vs_b0,tradable_loser_capture_lift_mean_2_4w_delta_vs_b0,opp_severe_loser_exposure_mean_2_4w_delta_vs_b0,avg_watchlist_size_delta_vs_b0,added_evaluable_reviews_vs_b0,incremental_opportunities_vs_b0,incremental_opportunities_per_added_review,attention_multiplier_vs_b0,rule_complexity,stability_blocks,opportunity_positive_rate,tradable_winner_lift_nonnegative_rate,tradable_loser_lift_nonworse_rate,incremental_efficiency_positive_rate,stability_floor,pareto,asof_cutoff,train_end,test_start,test_end
1,core,CORE_NEAR5_UB_E1_GA,20,308,15.4,14.0,27.200000000000003,135,146,122,0.7541899441340782,0.8356164383561644,0.7876106194690266,0.9037037037037037,0.7217391304347827,0.7524752475247525,0.9569726247987118,0.9977264393105977,0.7283337910970022,2.9939285837551344,-2.5140332857670256,0.8472222222222222,0.83,0.8555555555555555,0.9796721311475409,1.0098360655737704,0.06557377049180328,0.2244302625467487,3.196181655788277,-2.6138518144942005,0.7586206896551724,0.7358490566037735,0.7857142857142857,0.9699828473413379,1.0357142857142858,0.19761444167525344,4.211193253297118,-3.3246916679720573,0.8529411764705882,0.851063829787234,0.8620689655172413,0.9977989728539985,1.0107015457788346,0.16379310344827586,0.5129873907549709,4.172891806648682,-3.678719173144734,0.7621951219512195,0.7422680412371134,0.7422680412371134,0.9738556701030928,0.9738556701030928,1.5499973297119052,5.358651328437003,-4.1864427469544445,0.8515625,0.8390804597701149,0.8536585365853658,0.9853421912896763,1.0024614007607966,0.21100917431192662,1.2258128089408515,5.381042245132472,-4.216634862551826,0.7785234899328859,0.7647058823529411,0.7777777777777778,0.9822515212981744,0.9990421455938697,2.5167515396169793,6.639258263550795,-4.306425982301432,0.8524590163934426,0.8227848101265823,0.8607594936708861,0.9651898734177217,1.0097370983446934,0.27884615384615385,2.5415746559547037,6.392657254339362,-4.40015373655826,0.7476076600646094,0.975363346247535,1.002870700470416,0.8376430332279771,0.9827770125204656,1.0076333482947748,0.2178828105354521,0.6095890410958904,0.7876106194690266,0.5698324022346369,0.5677635769343723,-0.10505845430127214,-0.13973120817567541,0.5890353144641433,-0.20193243943417327,-0.05117227009862613,0.0532674259200675,10.5,102.0,89.0,0.8725490196078431,3.142857142857143,0,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR3_UB_E1_GA,20,308,15.4,14.0,27.200000000000003,135,146,122,0.7541899441340782,0.8356164383561644,0.7876106194690266,0.9037037037037037,0.7217391304347827,0.7524752475247525,0.9569726247987118,0.9977264393105977,0.7283337910970022,2.9939285837551344,-2.5140332857670256,0.8472222222222222,0.83,0.8555555555555555,0.9796721311475409,1.0098360655737704,0.06557377049180328,0.2244302625467487,3.196181655788277,-2.6138518144942005,0.7586206896551724,0.7358490566037735,0.7857142857142857,0.9699828473413379,1.0357142857142858,0.19761444167525344,4.211193253297118,-3.3246916679720573,0.8529411764705882,0.851063829787234,0.8620689655172413,0.9977989728539985,1.0107015457788346,0.16379310344827586,0.5129873907549709,4.172891806648682,-3.678719173144734,0.7621951219512195,0.7422680412371134,0.7422680412371134,0.9738556701030928,0.9738556701030928,1.5499973297119052,5.358651328437003,-4.1864427469544445,0.8515625,0.8390804597701149,0.8536585365853658,0.9853421912896763,1.0024614007607966,0.21100917431192662,1.2258128089408515,5.381042245132472,-4.216634862551826,0.7785234899328859,0.7647058823529411,0.7777777777777778,0.9822515212981744,0.9990421455938697,2.5167515396169793,6.639258263550795,-4.306425982301432,0.8524590163934426,0.8227848101265823,0.8607594936708861,0.9651898734177217,1.0097370983446934,0.27884615384615385,2.5415746559547037,6.392657254339362,-4.40015373655826,0.7476076600646094,0.975363346247535,1.002870700470416,0.8376430332279771,0.9827770125204656,1.0076333482947748,0.2178828105354521,0.6095890410958904,0.7876106194690266,0.5698324022346369,0.5677635769343723,-0.10505845430127214,-0.13973120817567541,0.5890353144641433,-0.20193243943417327,-0.05117227009862613,0.0532674259200675,10.5,102.0,89.0,0.8725490196078431,3.142857142857143,1,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR5_UB_E1_GX,20,308,15.4,14.0,27.200000000000003,135,146,122,0.7541899441340782,0.8356164383561644,0.7876106194690266,0.9037037037037037,0.7217391304347827,0.7524752475247525,0.9569726247987118,0.9977264393105977,0.7283337910970022,2.9939285837551344,-2.5140332857670256,0.8472222222222222,0.83,0.8555555555555555,0.9796721311475409,1.0098360655737704,0.06557377049180328,0.2244302625467487,3.196181655788277,-2.6138518144942005,0.7586206896551724,0.7358490566037735,0.7857142857142857,0.9699828473413379,1.0357142857142858,0.19761444167525344,4.211193253297118,-3.3246916679720573,0.8529411764705882,0.851063829787234,0.8620689655172413,0.9977989728539985,1.0107015457788346,0.16379310344827586,0.5129873907549709,4.172891806648682,-3.678719173144734,0.7621951219512195,0.7422680412371134,0.7422680412371134,0.9738556701030928,0.9738556701030928,1.5499973297119052,5.358651328437003,-4.1864427469544445,0.8515625,0.8390804597701149,0.8536585365853658,0.9853421912896763,1.0024614007607966,0.21100917431192662,1.2258128089408515,5.381042245132472,-4.216634862551826,0.7785234899328859,0.7647058823529411,0.7777777777777778,0.9822515212981744,0.9990421455938697,2.5167515396169793,6.639258263550795,-4.306425982301432,0.8524590163934426,0.8227848101265823,0.8607594936708861,0.9651898734177217,1.0097370983446934,0.27884615384615385,2.5415746559547037,6.392657254339362,-4.40015373655826,0.7476076600646094,0.975363346247535,1.002870700470416,0.8376430332279771,0.9827770125204656,1.0076333482947748,0.2178828105354521,0.6095890410958904,0.7876106194690266,0.5698324022346369,0.5677635769343723,-0.10505845430127214,-0.13973120817567541,0.5890353144641433,-0.20193243943417327,-0.05117227009862613,0.0532674259200675,10.5,102.0,89.0,0.8725490196078431,3.142857142857143,1,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR5_UB_E2_GA,20,210,10.5,8.5,17.400000000000006,94,146,88,0.5251396648044693,0.6027397260273972,0.48672566371681414,0.9361702127659575,0.5304347826086957,0.48514851485148514,1.0100832562442184,0.9238466399831472,1.1740259295717426,3.426578189137708,-2.454059758218463,0.6111111111111112,0.66,0.5777777777777777,1.08,0.9454545454545453,0.056818181818181816,0.7682956858015122,3.4533541436391646,-2.457758215241057,0.5229885057471264,0.5566037735849056,0.5204081632653061,1.0642753472942152,0.9950661583314645,1.3553293082574802,5.2229858428596065,-3.035605716089096,0.6102941176470589,0.6595744680851063,0.6091954022988506,1.0807485260189693,0.9981996953330563,0.13253012048192772,1.378122039046037,4.899070083919255,-3.4396225204847974,0.5182926829268293,0.5257731958762887,0.4742268041237113,1.0144329896907216,0.9149787750151607,2.6841765117698424,5.903470446215886,-3.5450900889881676,0.6015625,0.6551724137931034,0.573170731707317,1.0891177787729511,0.9528032942667088,0.16883116883116883,2.3881808390769033,5.834199877909629,-3.552228320502082,0.5302013422818792,0.5411764705882353,0.4888888888888889,1.0206999255398361,0.9220815752461322,2.9802242656735256,6.958650919034315,-3.9782731448834596,0.5983606557377049,0.620253164556962,0.569620253164557,1.036587480492457,0.9519680943298076,0.2191780821917808,2.6109326977661107,6.780526703053158,-3.937372454861132,0.5411844800164766,1.0331360875082576,0.9440421695309191,0.6450000154783906,1.0688179284281258,0.9676570279765242,0.17351312383495912,0.37671232876712324,0.48672566371681414,0.34078212290502796,0.3613403968862394,-0.047285713040549515,-0.19855973911517233,0.3963922967145568,-0.115891523526513,-0.09114859041687673,0.008897739219574513,5.6,61.0,55.0,0.9016393442622951,2.142857142857143,1,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR5_U_E1_GA,20,308,15.4,14.0,27.200000000000003,135,146,122,0.7541899441340782,0.8356164383561644,0.7876106194690266,0.9037037037037037,0.7217391304347827,0.7524752475247525,0.9569726247987118,0.9977264393105977,0.7283337910970022,2.9939285837551344,-2.5140332857670256,0.8472222222222222,0.83,0.8555555555555555,0.9796721311475409,1.0098360655737704,0.06557377049180328,0.2244302625467487,3.196181655788277,-2.6138518144942005,0.7586206896551724,0.7358490566037735,0.7857142857142857,0.9699828473413379,1.0357142857142858,0.19761444167525344,4.211193253297118,-3.3246916679720573,0.8529411764705882,0.851063829787234,0.8620689655172413,0.9977989728539985,1.0107015457788346,0.16379310344827586,0.5129873907549709,4.172891806648682,-3.678719173144734,0.7621951219512195,0.7422680412371134,0.7422680412371134,0.9738556701030928,0.9738556701030928,1.5499973297119052,5.358651328437003,-4.1864427469544445,0.8515625,0.8390804597701149,0.8536585365853658,0.9853421912896763,1.0024614007607966,0.21100917431192662,1.2258128089408515,5.381042245132472,-4.216634862551826,0.7785234899328859,0.7647058823529411,0.7777777777777778,0.9822515212981744,0.9990421455938697,2.5167515396169793,6.639258263550795,-4.306425982301432,0.8524590163934426,0.8227848101265823,0.8607594936708861,0.9651898734177217,1.0097370983446934,0.27884615384615385,2.5415746559547037,6.392657254339362,-4.40015373655826,0.7476076600646094,0.975363346247535,1.002870700470416,0.8376430332279771,0.9827770125204656,1.0076333482947748,0.2178828105354521,0.6095890410958904,0.7876106194690266,0.5698324022346369,0.5677635769343723,-0.10505845430127214,-0.13973120817567541,0.5890353144641433,-0.20193243943417327,-0.05117227009862613,0.0532674259200675,10.5,102.0,89.0,0.8725490196078431,3.142857142857143,1,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR7_UB_E1_GA,20,308,15.4,14.0,27.200000000000003,135,146,122,0.7541899441340782,0.8356164383561644,0.7876106194690266,0.9037037037037037,0.7217391304347827,0.7524752475247525,0.9569726247987118,0.9977264393105977,0.7283337910970022,2.9939285837551344,-2.5140332857670256,0.8472222222222222,0.83,0.8555555555555555,0.9796721311475409,1.0098360655737704,0.06557377049180328,0.2244302625467487,3.196181655788277,-2.6138518144942005,0.7586206896551724,0.7358490566037735,0.7857142857142857,0.9699828473413379,1.0357142857142858,0.19761444167525344,4.211193253297118,-3.3246916679720573,0.8529411764705882,0.851063829787234,0.8620689655172413,0.9977989728539985,1.0107015457788346,0.16379310344827586,0.5129873907549709,4.172891806648682,-3.678719173144734,0.7621951219512195,0.7422680412371134,0.7422680412371134,0.9738556701030928,0.9738556701030928,1.5499973297119052,5.358651328437003,-4.1864427469544445,0.8515625,0.8390804597701149,0.8536585365853658,0.9853421912896763,1.0024614007607966,0.21100917431192662,1.2258128089408515,5.381042245132472,-4.216634862551826,0.7785234899328859,0.7647058823529411,0.7777777777777778,0.9822515212981744,0.9990421455938697,2.5167515396169793,6.639258263550795,-4.306425982301432,0.8524590163934426,0.8227848101265823,0.8607594936708861,0.9651898734177217,1.0097370983446934,0.27884615384615385,2.5415746559547037,6.392657254339362,-4.40015373655826,0.7476076600646094,0.975363346247535,1.002870700470416,0.8376430332279771,0.9827770125204656,1.0076333482947748,0.2178828105354521,0.6095890410958904,0.7876106194690266,0.5698324022346369,0.5677635769343723,-0.10505845430127214,-0.13973120817567541,0.5890353144641433,-0.20193243943417327,-0.05117227009862613,0.0532674259200675,10.5,102.0,89.0,0.8725490196078431,3.142857142857143,1,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR3_UB_E1_GX,20,308,15.4,14.0,27.200000000000003,135,146,122,0.7541899441340782,0.8356164383561644,0.7876106194690266,0.9037037037037037,0.7217391304347827,0.7524752475247525,0.9569726247987118,0.9977264393105977,0.7283337910970022,2.9939285837551344,-2.5140332857670256,0.8472222222222222,0.83,0.8555555555555555,0.9796721311475409,1.0098360655737704,0.06557377049180328,0.2244302625467487,3.196181655788277,-2.6138518144942005,0.7586206896551724,0.7358490566037735,0.7857142857142857,0.9699828473413379,1.0357142857142858,0.19761444167525344,4.211193253297118,-3.3246916679720573,0.8529411764705882,0.851063829787234,0.8620689655172413,0.9977989728539985,1.0107015457788346,0.16379310344827586,0.5129873907549709,4.172891806648682,-3.678719173144734,0.7621951219512195,0.7422680412371134,0.7422680412371134,0.9738556701030928,0.9738556701030928,1.5499973297119052,5.358651328437003,-4.1864427469544445,0.8515625,0.8390804597701149,0.8536585365853658,0.9853421912896763,1.0024614007607966,0.21100917431192662,1.2258128089408515,5.381042245132472,-4.216634862551826,0.7785234899328859,0.7647058823529411,0.7777777777777778,0.9822515212981744,0.9990421455938697,2.5167515396169793,6.639258263550795,-4.306425982301432,0.8524590163934426,0.8227848101265823,0.8607594936708861,0.9651898734177217,1.0097370983446934,0.27884615384615385,2.5415746559547037,6.392657254339362,-4.40015373655826,0.7476076600646094,0.975363346247535,1.002870700470416,0.8376430332279771,0.9827770125204656,1.0076333482947748,0.2178828105354521,0.6095890410958904,0.7876106194690266,0.5698324022346369,0.5677635769343723,-0.10505845430127214,-0.13973120817567541,0.5890353144641433,-0.20193243943417327,-0.05117227009862613,0.0532674259200675,10.5,102.0,89.0,0.8725490196078431,3.142857142857143,2,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR3_UB_E2_GA,20,210,10.5,8.5,17.400000000000006,94,146,88,0.5251396648044693,0.6027397260273972,0.48672566371681414,0.9361702127659575,0.5304347826086957,0.48514851485148514,1.0100832562442184,0.9238466399831472,1.1740259295717426,3.426578189137708,-2.454059758218463,0.6111111111111112,0.66,0.5777777777777777,1.08,0.9454545454545453,0.056818181818181816,0.7682956858015122,3.4533541436391646,-2.457758215241057,0.5229885057471264,0.5566037735849056,0.5204081632653061,1.0642753472942152,0.9950661583314645,1.3553293082574802,5.2229858428596065,-3.035605716089096,0.6102941176470589,0.6595744680851063,0.6091954022988506,1.0807485260189693,0.9981996953330563,0.13253012048192772,1.378122039046037,4.899070083919255,-3.4396225204847974,0.5182926829268293,0.5257731958762887,0.4742268041237113,1.0144329896907216,0.9149787750151607,2.6841765117698424,5.903470446215886,-3.5450900889881676,0.6015625,0.6551724137931034,0.573170731707317,1.0891177787729511,0.9528032942667088,0.16883116883116883,2.3881808390769033,5.834199877909629,-3.552228320502082,0.5302013422818792,0.5411764705882353,0.4888888888888889,1.0206999255398361,0.9220815752461322,2.9802242656735256,6.958650919034315,-3.9782731448834596,0.5983606557377049,0.620253164556962,0.569620253164557,1.036587480492457,0.9519680943298076,0.2191780821917808,2.6109326977661107,6.780526703053158,-3.937372454861132,0.5411844800164766,1.0331360875082576,0.9440421695309191,0.6450000154783906,1.0688179284281258,0.9676570279765242,0.17351312383495912,0.37671232876712324,0.48672566371681414,0.34078212290502796,0.3613403968862394,-0.047285713040549515,-0.19855973911517233,0.3963922967145568,-0.115891523526513,-0.09114859041687673,0.008897739219574513,5.6,61.0,55.0,0.9016393442622951,2.142857142857143,2,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR3_U_E1_GA,20,308,15.4,14.0,27.200000000000003,135,146,122,0.7541899441340782,0.8356164383561644,0.7876106194690266,0.9037037037037037,0.7217391304347827,0.7524752475247525,0.9569726247987118,0.9977264393105977,0.7283337910970022,2.9939285837551344,-2.5140332857670256,0.8472222222222222,0.83,0.8555555555555555,0.9796721311475409,1.0098360655737704,0.06557377049180328,0.2244302625467487,3.196181655788277,-2.6138518144942005,0.7586206896551724,0.7358490566037735,0.7857142857142857,0.9699828473413379,1.0357142857142858,0.19761444167525344,4.211193253297118,-3.3246916679720573,0.8529411764705882,0.851063829787234,0.8620689655172413,0.9977989728539985,1.0107015457788346,0.16379310344827586,0.5129873907549709,4.172891806648682,-3.678719173144734,0.7621951219512195,0.7422680412371134,0.7422680412371134,0.9738556701030928,0.9738556701030928,1.5499973297119052,5.358651328437003,-4.1864427469544445,0.8515625,0.8390804597701149,0.8536585365853658,0.9853421912896763,1.0024614007607966,0.21100917431192662,1.2258128089408515,5.381042245132472,-4.216634862551826,0.7785234899328859,0.7647058823529411,0.7777777777777778,0.9822515212981744,0.9990421455938697,2.5167515396169793,6.639258263550795,-4.306425982301432,0.8524590163934426,0.8227848101265823,0.8607594936708861,0.9651898734177217,1.0097370983446934,0.27884615384615385,2.5415746559547037,6.392657254339362,-4.40015373655826,0.7476076600646094,0.975363346247535,1.002870700470416,0.8376430332279771,0.9827770125204656,1.0076333482947748,0.2178828105354521,0.6095890410958904,0.7876106194690266,0.5698324022346369,0.5677635769343723,-0.10505845430127214,-0.13973120817567541,0.5890353144641433,-0.20193243943417327,-0.05117227009862613,0.0532674259200675,10.5,102.0,89.0,0.8725490196078431,3.142857142857143,2,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
1,core,CORE_NEAR5_UB_E2_GX,20,210,10.5,8.5,17.400000000000006,94,146,88,0.5251396648044693,0.6027397260273972,0.48672566371681414,0.9361702127659575,0.5304347826086957,0.48514851485148514,1.0100832562442184,0.9238466399831472,1.1740259295717426,3.426578189137708,-2.454059758218463,0.6111111111111112,0.66,0.5777777777777777,1.08,0.9454545454545453,0.056818181818181816,0.7682956858015122,3.4533541436391646,-2.457758215241057,0.5229885057471264,0.5566037735849056,0.5204081632653061,1.0642753472942152,0.9950661583314645,1.3553293082574802,5.2229858428596065,-3.035605716089096,0.6102941176470589,0.6595744680851063,0.6091954022988506,1.0807485260189693,0.9981996953330563,0.13253012048192772,1.378122039046037,4.899070083919255,-3.4396225204847974,0.5182926829268293,0.5257731958762887,0.4742268041237113,1.0144329896907216,0.9149787750151607,2.6841765117698424,5.903470446215886,-3.5450900889881676,0.6015625,0.6551724137931034,0.573170731707317,1.0891177787729511,0.9528032942667088,0.16883116883116883,2.3881808390769033,5.834199877909629,-3.552228320502082,0.5302013422818792,0.5411764705882353,0.4888888888888889,1.0206999255398361,0.9220815752461322,2.9802242656735256,6.958650919034315,-3.9782731448834596,0.5983606557377049,0.620253164556962,0.569620253164557,1.036587480492457,0.9519680943298076,0.2191780821917808,2.6109326977661107,6.780526703053158,-3.937372454861132,0.5411844800164766,1.0331360875082576,0.9440421695309191,0.6450000154783906,1.0688179284281258,0.9676570279765242,0.17351312383495912,0.37671232876712324,0.48672566371681414,0.34078212290502796,0.3613403968862394,-0.047285713040549515,-0.19855973911517233,0.3963922967145568,-0.115891523526513,-0.09114859041687673,0.008897739219574513,5.6,61.0,55.0,0.9016393442622951,2.142857142857143,2,3,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,True,2026-03-13,2026-03-06,2026-03-13,2026-04-02
