snapshot_date,code,ibd_entry_status,ibd_candidate_rule,signal_source,price_cache_symbol_found,price_path_state,price_path_available_sessions,price_cache_first_date,price_cache_last_date,price_path_first_forward_date,price_path_last_forward_date
2026-06-12,NEE,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-12,NSA,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-12,NUVL,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-12,NVMI,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-12,OCC,EXTENDED,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-12,OVBC,ACTIONABLE,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-12,OVLY,ACTIONABLE,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-12,PHIN,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-12,RBKB,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-12,RL,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-12,SCHL,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-12,SILC,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-12,SITM,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-12,SNEX,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-12,TJX,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-12,TNL,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-12,VECO,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-12,VELO,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-12,WBS,ACTIONABLE,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-12,WULF,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-12,WWD,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,AEIS,ACTIONABLE,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,AFBI,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,ALGM,EXTENDED,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,AOSL,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,CIFR,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,CMI,ACTIONABLE,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,ENTG,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,ESTA,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,GEV,ACTIONABLE,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,GNRC,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,GOLF,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,GVA,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,HQ,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,IRM,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,ITT,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,LION,ACTIONABLE,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,LYTS,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,MCHP,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,NPKI,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,NXPI,ACTIONABLE,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,ORN,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,OSS,ACTIONABLE,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,OUST,EXTENDED,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,QCOM,ACTIONABLE,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,RGCO,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,RMIX,EXTENDED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,SEI,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,SHAZ,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,TRS,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,VCYT,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-18,WSR,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,WULF,UNCONFIRMED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-18,WWD,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-18,WYFI,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,AAL,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,AEP,EXTENDED,ceiling_pullback,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,AFL,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,AKTS,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,AUPH,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,BCML,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,BFS,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,BIOA,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,CAH,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,CBFV,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,CBU,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,CINF,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,CNP,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,CUBI,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,CWBC,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,EA,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,EBMT,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,EGBN,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,ERAS,EXTENDED,ma10_touch_confirm,10_wk_ema_touch_confirm,False,MISSING_SYMBOL,0,,,,
2026-06-26,FRME,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,HCSG,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-26,HGV,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-26,IBOC,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,IRM,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-26,LNT,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-26,MAMA,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,MANE,EXTENDED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-26,MCB,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,MIRM,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,MPLT,ACTIONABLE,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-26,NGVT,UNCONFIRMED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,NVCT,EXTENDED,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,PINE,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,RIOT,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-26,SBSI,ACTIONABLE,pivot,pivot,False,MISSING_SYMBOL,0,,,,
2026-06-26,STEL,ACTIONABLE,ceiling,ceiling_breakout,False,MISSING_SYMBOL,0,,,,
2026-06-26,SWX,UNCONFIRMED,pivot,pivot,False,MISSING_SYMBOL,0,,,,
