quarter,feature,status,test_n,winner_n,stop_n,known_winner_n,known_stop_n,winner_missing_fraction,stop_missing_fraction,raw_winner_median,raw_stop_median,cliffs_delta_winner_minus_stop,winner_percentile_mean,stop_percentile_mean,percentile_mean_gap,matched_snapshots,matched_percentile_gap_median,matched_winner_high_fraction,train_q20,train_q80,low_tail_log_odds_winner_vs_stop,high_tail_log_odds_winner_vs_stop,panel
2025Q4,ibd_entry_volume_ratio,SUPPORTED,658.0,48.0,194.0,18.0,72.0,0.625,0.6288659793814433,2.028824420753616,2.1398318189175862,0.033950617283950615,0.5013536659483949,0.4925893695784297,0.00876429636996523,10.0,0.047799602187966195,0.7,1.6585934215352136,3.2117623154969457,-0.5800943192789634,0.26720354110824024,nonoverlap_w3
2025Q4,ibd_entry_close_vs_trigger_pct,SUPPORTED,658.0,48.0,194.0,18.0,72.0,0.625,0.6288659793814433,0.038113672033391555,0.022429036240486748,0.1388888888888889,0.6182938283883088,0.5408655174319024,0.07742831095640645,10.0,0.10057185479860764,0.8,0.0074274070017459,0.0439054708957988,0.015889112827334052,0.36029396417425213,nonoverlap_w3
2025Q4,ibd_entry_close_position,SUPPORTED,658.0,48.0,194.0,18.0,72.0,0.625,0.6288659793814433,0.8126608653329062,0.7717124976701755,0.040123456790123455,0.51994798583444,0.48856310867640546,0.03138487715803456,10.0,-0.02469882375260854,0.4,0.5032187064253428,0.9383522235193236,0.1762317629025136,0.8549902060103592,nonoverlap_w3
2025Q4,ibd_entry_breakout_range_ratio,SUPPORTED,658.0,48.0,194.0,18.0,72.0,0.625,0.6288659793814433,0.6290081163352599,0.402257348827119,0.22685185185185186,0.5295761398849048,0.43371652279769807,0.09585961708720675,10.0,0.2915525398406374,0.8,0.19079978544195234,0.9266192189661837,0.007692345623155425,-0.3687852256117564,nonoverlap_w3
2025Q4,current_vs_ibd_candidate_pct,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,2.455,2.585,0.01406786941580756,0.6045521716782317,0.5850580045942659,0.019494167083965785,12.0,0.0092207597508292,0.5,0.5940000000000009,3.74,-0.22056954731903686,-0.004973201640210105,nonoverlap_w3
2025Q4,volume_ratio,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,0.9413915401645897,0.9885737401724439,-0.14497422680412372,0.39647985736314567,0.47259486602707274,-0.07611500866392706,12.0,-0.06991722350723889,0.08333333333333333,0.7681750414421297,1.4069418447365782,0.4777190327413272,-0.36367039095971027,nonoverlap_w3
2025Q4,pct_above_ceiling,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,10.35,13.75,-0.02813573883161512,0.6305115169622204,0.6408017311957014,-0.010290214233480977,12.0,-0.01666827293754819,0.4166666666666667,1.3,22.160000000000036,-0.42642160152318553,-0.09920869031476946,nonoverlap_w3
2025Q4,touched_ema10_count,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,0.0,1.0,-0.10255584192439862,0.517140918144436,0.5696238941570159,-0.052482976012579896,12.0,-0.04258201160186509,0.3333333333333333,0.0,2.0,0.24290995584975547,-0.08360369224587937,nonoverlap_w3
2025Q4,mbox_count,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,0.0,0.0,-0.0586340206185567,0.5007107748650732,0.5294056863976344,-0.028694911532561207,12.0,-0.05341202052814195,0.3333333333333333,0.0,0.0,0.0663285188205353,0.0,nonoverlap_w3
2025Q4,base_depth_pct,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,-50.55,-43.45,-0.14980670103092783,0.24815479632485224,0.31855829074231573,-0.07040349441746349,12.0,-0.09375953723335902,0.3333333333333333,-45.5,-16.5,0.39846966108718657,0.2902560764469537,nonoverlap_w3
2025Q4,base_mbox_count,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,2.0,2.0,-0.020833333333333332,0.44887842135697764,0.46354543395146613,-0.014667012594488493,12.0,-0.0359965304548959,0.5,1.0,8.0,-0.2394380316234197,-0.35637108847809873,nonoverlap_w3
2025Q4,base_duration_weeks,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,38.0,36.0,0.006872852233676976,0.4924886757902853,0.4903613811412537,0.002127294649031608,12.0,-0.02853927615764884,0.4166666666666667,18.0,105.0,-0.36367039095971027,-0.2907738059922855,nonoverlap_w3
2025Q4,pullback_count,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,1.0,1.0,0.02813573883161512,0.5698968774094063,0.555247935362335,0.014648942047071345,12.0,0.016488370598817803,0.5,0.0,2.0,-0.04621616017425922,0.08516059500444688,nonoverlap_w3
2025Q4,pullback_duration_weeks,SUPPORTED,658.0,48.0,194.0,26.0,100.0,0.45833333333333337,0.48453608247422686,5.0,5.0,0.05384615384615385,0.5041060291060291,0.47792117117117117,0.02618485793485792,11.0,0.03536036036036028,0.5454545454545454,3.0,7.0,-0.3199100298668854,-0.030291848388237962,nonoverlap_w3
2025Q4,pullback_pct,SUPPORTED,658.0,48.0,194.0,26.0,100.0,0.45833333333333337,0.48453608247422686,-12.3,-11.9,-0.09923076923076923,0.3090176715176715,0.35089414414414416,-0.04187647262647265,11.0,0.08192192192192183,0.5454545454545454,-14.8,-4.7,0.31778231477789515,0.234400705838844,nonoverlap_w3
2025Q4,pullback_pct_off_peak,SUPPORTED,658.0,48.0,194.0,26.0,100.0,0.45833333333333337,0.48453608247422686,0.65,0.8,-0.0926923076923077,0.47194213444213445,0.5190270270270271,-0.047084892584892624,11.0,0.11820570570570577,0.6363636363636364,-2.7,3.3,0.3456263409490685,-0.17957509193722884,nonoverlap_w3
2025Q4,eps_yoy_growth,SUPPORTED,658.0,48.0,194.0,40.0,172.0,0.16666666666666663,0.11340206185567014,16.911764705899998,45.122912070599995,-0.14026162790697674,0.48435491276400366,0.5694050707924916,-0.08505015802848792,11.0,-0.1036537247474748,0.36363636363636365,-13.3640552995,105.6451612903,0.15942773692810197,-0.228550900101713,nonoverlap_w3
2025Q4,dist_to_52w_high_pct,SUPPORTED,658.0,48.0,194.0,48.0,194.0,0.0,0.0,-4.544956022732855,-3.280109147202631,-0.10416666666666667,0.3437740940632228,0.39189366420526356,-0.04811957014204077,12.0,0.0188845443085998,0.5833333333333334,-5.764522140257563,-0.6703131512483289,0.10002934014588595,-0.12747912425302488,nonoverlap_w3
2026Q1,pullback_v_is_dry,SUPPORTED,733.0,66.0,237.0,29.0,107.0,0.5606060606060606,0.5485232067510548,0.0,0.0,0.1147276828875282,0.5335632183908047,0.4761993769470405,0.05736384144376416,12.0,0.0,0.4166666666666667,0.0,1.0,-0.16883119110356742,0.33758913919450695,nonoverlap_w3
2026Q1,ibd_entry_volume_ratio,SUPPORTED,733.0,66.0,237.0,27.0,106.0,0.5909090909090908,0.5527426160337553,1.9868076637314385,1.8523023302235933,0.11809923130677848,0.47045023460117796,0.41575124175693773,0.054698992844240235,10.0,0.06025649253412055,0.6,1.6611995018155663,3.135275571372512,-0.4225330166203123,0.48492113345334464,nonoverlap_w3
2026Q1,ibd_entry_close_vs_trigger_pct,SUPPORTED,733.0,66.0,237.0,27.0,106.0,0.5909090909090908,0.5527426160337553,0.0459108000348327,0.024926838599481152,0.36757512229210343,0.7017237363149312,0.5220041024597807,0.17971963385515055,10.0,0.2862982929020665,1.0,0.007401899087879,0.0441176606584572,-0.363692516597379,0.7894291777391025,nonoverlap_w3
2026Q1,ibd_entry_close_position,SUPPORTED,733.0,66.0,237.0,27.0,106.0,0.5909090909090908,0.5527426160337553,0.8662131126979252,0.806593078120473,0.0440251572327044,0.512034536787012,0.4942831547305674,0.017751382056444664,10.0,-0.019024045261669037,0.5,0.5023528726812228,0.9367263182698115,0.3008090658856018,0.196506191785911,nonoverlap_w3
2026Q1,ibd_entry_breakout_range_ratio,SUPPORTED,733.0,66.0,237.0,27.0,106.0,0.5909090909090908,0.5527426160337553,0.5208338300391802,0.45867990579380213,0.07477288609364081,0.5073674034070074,0.46949034526094124,0.03787705814606612,10.0,0.1234248424842484,0.8,0.19107098524748703,0.9132914764308737,-0.21843766027679704,0.11719635332802728,nonoverlap_w3
2026Q1,current_vs_ibd_candidate_pct,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,2.285,2.43,-0.020713463751438434,0.5780797016891489,0.5865545775499696,-0.00847487586082074,13.0,0.09862818462410072,0.5384615384615384,0.59,3.7460000000000035,0.07426992858779502,-0.11971848340577426,nonoverlap_w3
2026Q1,volume_ratio,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,1.1047133434876626,1.1416109414128073,-0.0698120444955888,0.5545615317992522,0.5873276183915118,-0.03276608659225966,13.0,0.008813965428718262,0.5384615384615384,0.7644485754979492,1.3972846957976195,-0.2396224106312954,-0.07217061281349574,nonoverlap_w3
2026Q1,pct_above_ceiling,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,10.55,9.8,0.0661680092059839,0.6024587825888528,0.5716837414454601,0.03077504114339269,13.0,0.00822310782947433,0.6153846153846154,1.3,22.7,-0.15204319748769374,0.17435338714477755,nonoverlap_w3
2026Q1,touched_ema10_count,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,0.0,0.0,-0.018411967779056387,0.518282689983871,0.5274864582453236,-0.009203768261452638,13.0,-0.0030079405828165595,0.46153846153846156,0.0,2.0,0.006597055261740747,-0.138861987312168,nonoverlap_w3
2026Q1,mbox_count,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,0.0,0.0,0.0028129395218002813,0.5059382114833083,0.5044223279902889,0.0015158834930194542,13.0,0.0,0.38461538461538464,0.0,0.0,-0.0055497887848952885,0.0,nonoverlap_w3
2026Q1,base_depth_pct,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,-45.85,-36.3,-0.21180155990282573,0.2904576312500324,0.3819872457287778,-0.09152961447874541,13.0,-0.08955160020537395,0.38461538461538464,-46.559999999999995,-16.8,0.4342331782846068,-0.4216300449615199,nonoverlap_w3
2026Q1,base_mbox_count,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,3.0,3.0,-0.0007671653241273494,0.5300203818088466,0.5319633070983275,-0.0019429252894809235,13.0,0.09358323090566811,0.6923076923076923,1.0,7.0,0.13224190179465062,0.15435272043810822,nonoverlap_w3
2026Q1,base_duration_weeks,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,49.5,52.0,0.011059966756169288,0.5407363900860392,0.5444843301263512,-0.003747940040311981,13.0,0.08034440885715932,0.6153846153846154,18.0,104.60000000000036,0.2458123511269226,0.17435338714477755,nonoverlap_w3
2026Q1,pullback_count,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,0.0,0.0,0.00869454034010996,0.5224498104439915,0.5168664441060059,0.005583366337985618,13.0,0.05292584111846177,0.5384615384615384,0.0,2.0,0.025933382026504227,0.13268069074420966,nonoverlap_w3
2026Q1,pullback_duration_weeks,SUPPORTED,733.0,66.0,237.0,29.0,107.0,0.5606060606060606,0.5485232067510548,4.0,5.0,-0.039961327747341284,0.4766801893171062,0.4905662451896647,-0.013886055872558478,12.0,-0.05419817927170861,0.4166666666666667,3.0,7.0,-0.15915174468974472,-0.07377569104084582,nonoverlap_w3
2026Q1,pullback_pct,SUPPORTED,733.0,66.0,237.0,29.0,107.0,0.5606060606060606,0.5485232067510548,-13.1,-10.6,-0.27425072510473736,0.26513860716700477,0.3919168041048195,-0.12677819693781472,12.0,-0.14160675381263615,0.16666666666666666,-15.02,-4.8,0.22390218076012694,-0.7437813430390967,nonoverlap_w3
2026Q1,pullback_pct_off_peak,SUPPORTED,733.0,66.0,237.0,29.0,107.0,0.5606060606060606,0.5485232067510548,1.3,1.9,-0.10505961972284886,0.529499661933739,0.5977680043980209,-0.06826834246428193,12.0,0.06563694366635542,0.5833333333333334,-2.8,3.3,0.39023287267992895,-0.13636594876315605,nonoverlap_w3
2026Q1,eps_yoy_growth,SUPPORTED,733.0,66.0,237.0,54.0,204.0,0.18181818181818177,0.1392405063291139,33.3333333333,24.4243851387,0.09994553376906318,0.5545377867746288,0.5062886996904025,0.04824908708422637,13.0,-0.006180836707152526,0.46153846153846156,-12.535211267599989,105.0,-0.008046628911775962,0.2904463596442206,nonoverlap_w3
2026Q1,dist_to_52w_high_pct,SUPPORTED,733.0,66.0,237.0,66.0,237.0,0.0,0.0,-5.863874289812032,-2.4762872744469755,-0.3958573072497123,0.2579621302879903,0.45191007162813746,-0.19394794134014715,13.0,-0.10617833304809177,0.15384615384615385,-5.798439137547963,-0.6976112133403475,0.6472597760484746,-1.3802762887943276,nonoverlap_w3
2026Q2,pullback_v_is_dry,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,ibd_entry_volume_ratio,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,ibd_entry_close_vs_trigger_pct,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,ibd_entry_close_position,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,ibd_entry_breakout_range_ratio,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,current_vs_ibd_candidate_pct,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,volume_ratio,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,pct_above_ceiling,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,touched_ema10_count,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,mbox_count,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,base_depth_pct,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,base_mbox_count,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,base_duration_weeks,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,pullback_count,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,pullback_duration_weeks,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,pullback_pct,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,pullback_pct_off_peak,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,eps_yoy_growth,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
2026Q2,dist_to_52w_high_pct,EMPTY_TEST_QUARTER,,,,,,,,,,,,,,,,,,,,,nonoverlap_w3
