code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
PTRN,2026-06-05,True,ceiling_breakout,,ceiling,18.95,ceiling_breakout,,1.0,2026-06-01,18.95,18.95,2.710387407665726,0.03377308707124,0.6859504132231407,0.5289256198347124,ceiling,,19.55,3.17,ACTIONABLE,1.5975950962751542,0.0,2026-06-01,3.2,0,0,18.95,2025-10-27,-52.9,2,31,52.9,4.3032407407407405,11.0,0,,,,True,True,,20.82,-6.099903938520656,Commercial Services,Advertising/Marketing Services,
ODFL,2026-06-05,True,ceiling_breakout,,ceiling,228.82,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,242.57,6.01,UNCONFIRMED,1.1032016843768484,0.0,2026-06-01,6.0,0,0,228.82,2024-04-01,-45.2,7,113,45.2,4.277777777777779,12.0,0,,,,True,False,-4.2016806723,249.14,-2.637071526049606,Transportation,Trucking,SEC
PGC,2026-06-05,True,ceiling_breakout,True,ceiling_pullback,43.35,ceiling_breakout,"{""abandon_line"": 39.6312, ""atr_zone_width"": 0.7701228443377628, ""ceiling"": 40.44, ""confirm_close"": 44.22, ""confirm_date"": ""2026-06-01"", ""max_zone_width"": 2.022, ""pending_high"": 43.35, ""touch_atr14"": 2.567076147792543, ""touch_date"": ""2026-05-11"", ""touch_high"": 43.2, ""touch_low"": 39.95, ""zone_cap_applied"": false, ""zone_pct"": 1.9043591600834888, ""zone_upper"": 41.21012284433776, ""zone_width"": 0.7701228443377628}",1.0,2026-06-02,43.35,43.35,1.7616380466863428,0.0036908881199537,0.5882352941176457,0.1045751633986905,ceiling_pullback,,44.22,2.01,ACTIONABLE,1.2134410866818075,4.3,2026-04-27,9.3,0,0,40.44,2022-11-21,-50.4,14,179,50.4,4.25462962962963,13.0,1,4.0,-8.7,1.0,True,False,86.0465116279,44.6,-0.8520179372197401,Finance,Regional Banks,SEC
ATLO,2026-06-05,True,pivot,False,pivot,28.81,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 28.81, ""resistance_date"": ""2026-06-01""}, {""box_type"": ""M_BOX"", ""price"": 29.46, ""resistance_date"": ""2026-06-01""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 28.81, ""resistance_date"": ""2026-06-01""}}",1.0,2026-06-02,28.81,28.81,2.4405466824568705,0.0086775425199583,0.928571428571424,0.4464285714285696,pivot,,29.81,3.47,ACTIONABLE,1.5434646875953704,40.3,2025-11-24,41.9,3,3,21.01,2023-02-13,-36.9,10,145,36.9,4.2407407407407405,14.0,3,9.0,-7.8,1.2,True,True,2.7027027027,30.11,-0.996346728661579,Finance,Regional Banks,SEC
XPO,2026-06-05,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,218.54,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-01"", ""ma10_prior_week"": 209.219, ""pending_high"": 218.54, ""touch_date"": ""2026-05-04""}",0.0,,,,,,,,,daily_volume_not_confirmed,218.94,0.18,UNCONFIRMED,0.8691721164821291,7.5,2026-02-02,37.3,4,1,159.43,2024-12-09,-46.6,5,60,46.6,4.125,15.0,3,8.0,-16.5,-5.4,True,False,46.5517241379,231.46,-5.409141968374664,Transportation,Trucking,SEC
MPC,2026-06-05,True,pivot,True,pivot,251.87,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 251.87, ""resistance_date"": ""2026-06-01""}, {""box_type"": ""S_BOX"", ""price"": 256.63, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,262.01,4.03,UNCONFIRMED,1.026318971481459,18.9,2026-03-02,24.1,2,1,211.15,2024-04-01,-46.8,8,100,46.8,4.101851851851852,16.0,2,4.0,-6.0,2.1,True,False,820.8333333333,272.46,-3.8354253835425345,Energy Minerals,Oil Refining/Marketing,SEC
NBIX,2026-06-05,True,pivot,,pivot,162.39,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 162.39, ""resistance_date"": ""2026-06-01""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 162.39, ""resistance_date"": ""2026-06-01""}}",1.0,2026-06-03,162.39,162.39,1.63716724619987,0.0167497998645238,0.9345182413470544,0.2544434050514526,pivot,,163.88,0.92,ACTIONABLE,1.1078741793880529,3.5,2026-05-25,3.7,0,0,157.98,2024-07-29,-46.7,6,95,46.7,4.037037037037037,17.0,0,,,,True,False,2287.5,169.57,-3.355546382025121,Health Technology,Biotechnology,SEC
TNK,2026-06-05,True,ceiling_breakout,,ceiling,69.26,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,72.2,4.24,UNCONFIRMED,0.6379850358021717,0.0,2026-06-01,4.2,0,0,69.26,2024-05-27,-54.3,6,105,54.3,4.018518518518519,18.0,0,,,,True,False,,82.63,-12.62253418855137,Transportation,Marine Shipping,
UTI,2026-06-05,True,pivot,False,pivot,38.98,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 38.98, ""resistance_date"": ""2026-06-01""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 38.98, ""resistance_date"": ""2026-06-01""}}",1.0,2026-06-01,38.98,38.98,1.9341550296116612,0.0618265777321704,0.870098039215686,0.590686274509805,pivot,,43.57,11.78,EXTENDED,1.3145599325521242,10.1,2026-05-11,20.9,1,0,36.05,2025-05-26,-40.9,2,50,40.9,3.976851851851851,19.0,1,3.0,-10.3,5.2,True,True,-95.2380952381,45.74,-4.744206383909056,Unknown,Unknown,SEC
ODC,2026-06-05,True,pivot,False,pivot,77.67,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 77.67, ""resistance_date"": ""2026-06-01""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 77.67, ""resistance_date"": ""2026-06-01""}}",1.0,2026-06-04,79.89,77.67,2.5292402450611013,0.0825286468391914,0.8034026465028345,1.2117202268430982,pivot,,84.03,8.19,EXTENDED,1.4835633317220838,24.7,2026-03-30,26.7,2,0,66.32,2025-09-08,-31.6,2,29,31.6,3.8379629629629632,20.0,2,5.0,-9.9,8.2,True,True,-17.5675675676,85.7,-1.9486581096849531,Process Industries,Chemicals: Agricultural,SEC
AMN,2026-06-05,True,pivot,False,pivot,29.0,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 29.0, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,31.69,9.28,UNCONFIRMED,1.07638039115665,9.4,2026-05-04,48.2,1,0,21.38,2025-10-20,-30.0,2,28,30.0,3.833333333333333,21.0,1,4.0,-11.9,9.3,True,False,5400.0,31.85,-0.5023547880690704,Commercial Services,Personnel Services,SEC
APLE,2026-06-05,True,ceiling_breakout,,ceiling,14.91,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,15.64,4.9,UNCONFIRMED,0.997094334094678,0.0,2026-06-01,4.9,0,0,14.91,2023-12-11,-36.2,10,129,36.2,3.768518518518519,22.0,0,,,,True,False,-7.6923076923,15.8,-1.0126582278481069,Finance,Real Estate Investment Trusts,SEC
MSBI,2026-06-05,True,pivot,True,pivot,28.19,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 28.19, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,28.53,1.21,UNCONFIRMED,0.9478573301810804,15.5,2026-04-20,16.1,1,0,24.58,2022-03-21,-44.7,17,213,44.7,3.7222222222222223,23.0,1,5.0,-8.2,1.2,True,False,111.2462006079,28.8,-0.9375000000000022,Finance,Regional Banks,SEC
PEBK,2026-06-05,True,pivot,False,pivot,42.42,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 42.42, ""resistance_date"": ""2026-06-01""}, {""box_type"": ""S_BOX"", ""price"": 42.42, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,43.08,1.56,UNCONFIRMED,1.1291276115206104,34.4,2025-11-24,35.7,2,3,31.74,2024-07-22,-29.1,6,70,29.1,3.7060185185185186,24.0,3,8.0,-9.6,1.6,True,False,1.2658227848,43.37,-0.6686649757897123,Finance,Regional Banks,SEC
VLO,2026-06-05,True,pivot,True,pivot,254.76,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 249.81, ""resistance_date"": ""2026-06-01""}, {""box_type"": ""M_BOX"", ""price"": 254.76, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,255.82,0.42,UNCONFIRMED,0.7988484389422335,79.0,2025-08-18,88.4,5,3,135.79,2025-01-13,-29.5,2,31,29.5,3.699074074074074,25.0,7,11.0,-16.1,0.4,True,False,322.1052631579,265.61,-3.6858552012349,Energy Minerals,Oil Refining/Marketing,SEC
ALNT,2026-06-05,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,79.43,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-01"", ""ma10_prior_week"": 69.131, ""pending_high"": 79.43, ""touch_date"": ""2026-05-25""}",1.0,2026-06-01,79.43,79.43,2.2144625176803396,0.0459524109278608,0.94238683127572,0.5006858710562399,ma10_touch_confirm,,84.86,6.84,EXTENDED,1.6335096468616646,7.2,2026-05-25,22.2,1,0,69.42,2026-02-16,-20.7,1,14,20.7,3.6851851851851856,26.0,0,,,,True,True,52.380952381,91.11,-6.859839754143349,Producer Manufacturing,Electrical Products,SEC
VOYA,2026-06-05,True,pivot,True,pivot,83.07,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 83.07, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,86.69,4.36,UNCONFIRMED,0.9968099738903918,5.6,2026-04-27,7.9,0,0,80.34,2024-10-14,-36.8,7,80,36.8,3.6018518518518516,27.0,1,6.0,-6.2,4.4,True,False,23.2394366197,87.14,-0.5164103741106318,Finance,Life/Health Insurance,SEC
CSX,2026-06-05,True,pivot,False,pivot,45.79,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 45.79, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,46.99,2.62,UNCONFIRMED,1.011315777714446,29.1,2026-01-19,30.5,3,1,36.02,2024-11-25,-28.5,5,60,28.5,3.5138888888888884,28.0,3,4.0,-2.2,2.6,True,False,26.4705882353,47.25,-0.5502645502645453,Transportation,Railroads,SEC
MAC,2026-06-05,True,pivot,False,pivot,22.56,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 22.56, ""resistance_date"": ""2026-06-01""}, {""box_type"": ""S_BOX"", ""price"": 22.56, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,23.66,4.88,UNCONFIRMED,0.9843498946710998,10.5,2026-04-06,11.7,1,1,21.18,2024-12-02,-43.3,5,70,43.3,3.4814814814814814,29.0,1,7.0,-6.9,4.9,True,False,30.0,23.75,-0.3789473684210565,Finance,Real Estate Investment Trusts,SEC
MRX,2026-06-05,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,54.96,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-01"", ""ma10_prior_week"": 51.117, ""pending_high"": 54.96, ""touch_date"": ""2026-05-25""}",0.0,,,,,,,,,daily_volume_not_confirmed,55.11,0.27,UNCONFIRMED,0.8001089105296751,10.7,2026-04-06,14.8,1,0,47.99,2025-05-05,-42.5,1,48,42.5,3.4629629629629632,30.0,2,5.0,-11.9,-2.6,True,False,,58.45,-5.714285714285716,Technology Services,Internet Software/Services,
TBN,2026-06-05,True,ceiling_breakout,False,ceiling_pullback,35.02,ceiling_breakout,"{""abandon_line"": 31.261999999999997, ""atr_zone_width"": 1.1942780862912832, ""ceiling"": 31.9, ""confirm_close"": 35.57, ""confirm_date"": ""2026-06-01"", ""max_zone_width"": 1.595, ""pending_high"": 35.02, ""touch_atr14"": 3.980926954304277, ""touch_date"": ""2026-05-25"", ""touch_high"": 35.02, ""touch_low"": 33.0, ""zone_cap_applied"": false, ""zone_pct"": 3.7438184523237714, ""zone_upper"": 33.09427808629128, ""zone_width"": 1.1942780862912832}",0.0,,,,,,,,,daily_volume_not_confirmed,35.57,1.57,UNCONFIRMED,1.2888694654395294,11.4,2026-03-16,11.5,1,0,31.9,2025-09-29,-34.0,1,24,34.0,3.444444444444444,31.0,1,10.0,-37.5,-31.9,True,False,8.2969432314,52.21,-31.871289025090977,Energy Minerals,Integrated Oil,SEC
UNFI,2026-06-05,True,pivot,True,pivot,52.68,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 52.68, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,55.52,5.39,UNCONFIRMED,0.9707925771893666,20.9,2026-03-23,28.3,2,0,43.29,2025-10-13,-28.6,1,23,28.6,3.4305555555555554,32.0,3,5.0,-8.6,5.4,True,False,720.0,55.87,-0.6264542688383612,Distribution Services,Food Distributors,SEC
TWIN,2026-06-05,True,ceiling_breakout,,ceiling,19.24,ceiling_breakout,,1.0,2026-06-05,19.24,19.24,2.1296871461386653,0.034823284823285,0.950000000000001,0.4187500000000016,ceiling,,19.91,3.48,ACTIONABLE,1.6860442869146433,0.0,2026-06-01,3.5,0,0,19.24,2026-01-12,-25.7,2,20,25.7,3.407407407407407,33.0,0,,,,True,True,309.0909090909,19.99,-0.4002001000500188,Producer Manufacturing,Trucks/Construction/Farm Machinery,SEC
IESC,2026-06-05,True,pivot,False,pivot,700.2,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 700.2, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,720.72,2.93,UNCONFIRMED,0.881471595937662,49.4,2026-03-30,49.4,2,0,482.35,2025-12-08,-23.7,2,16,23.7,3.407407407407407,34.0,1,4.0,-13.5,2.9,True,False,55.4285714286,744.88,-3.2434754591343484,Industrial Services,Engineering & Construction,SEC
GRDN,2026-06-05,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,39.65,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-01"", ""ma10_prior_week"": 37.37, ""pending_high"": 39.65, ""touch_date"": ""2026-04-20""}",0.0,,,,,,,,,daily_volume_not_confirmed,40.48,2.09,UNCONFIRMED,1.0336939990702014,24.2,2026-03-09,27.1,2,0,31.86,2025-09-08,-27.4,3,26,27.4,3.4027777777777777,35.0,2,9.0,-22.0,-2.1,True,False,,41.79,-3.134721225173487,Retail Trade,Drugstore Chains,
XOMA,2026-06-05,True,pivot,True,pivot,42.0,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 42.0, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,42.09,0.21,UNCONFIRMED,0.381514113180072,1.7,2026-04-27,5.4,0,0,39.92,2025-09-29,-44.2,2,30,44.2,3.3703703703703702,36.0,1,5.0,-1.3,0.2,True,False,,42.81,-1.6818500350385346,Unknown,Unknown,
BWFG,2026-06-05,True,pivot,False,pivot,53.37,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 52.78, ""resistance_date"": ""2026-06-01""}, {""box_type"": ""M_BOX"", ""price"": 53.37, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,53.67,0.56,UNCONFIRMED,1.2137089012180735,59.4,2025-04-28,65.5,6,4,32.42,2024-11-18,-20.5,2,23,20.5,3.3611111111111116,37.0,10,9.0,-12.4,0.6,True,False,62.0689655172,53.98,-0.5742867728788403,Finance,Regional Banks,SEC
WSBF,2026-06-05,True,pivot,True,pivot,18.76,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 18.76, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,18.78,0.11,UNCONFIRMED,0.7549553906739204,12.2,2025-12-08,18.6,1,1,15.83,2024-11-04,-30.3,4,57,30.3,3.282407407407407,38.0,4,5.0,-5.2,0.1,True,False,100.0,19.0,-1.1578947368421022,Finance,Finance/Rental/Leasing,SEC
AVNS,2026-06-05,True,pivot,False,pivot,24.81,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 24.81, ""resistance_date"": ""2026-06-01""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 24.81, ""resistance_date"": ""2026-06-01""}}",1.0,2026-06-01,25.1,24.81,2.283969047314388,0.0096735187424426,0.0,0.5454545454545527,pivot,,25.05,0.97,ACTIONABLE,1.3260479267610363,91.4,2026-01-19,92.7,1,1,13.0,2025-09-01,-18.2,2,20,18.2,3.280092592592593,39.0,2,4.0,-1.0,1.0,False,False,,25.49,-1.7261671243624876,Unknown,Unknown,
DTM,2026-06-05,True,pivot,False,pivot,142.23,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 142.23, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,142.5,0.19,UNCONFIRMED,0.8242761890078644,26.7,2025-11-03,31.0,5,1,108.74,2025-01-13,-25.6,3,42,25.6,3.2685185185185186,40.0,5,3.0,-9.2,-6.1,True,False,19.8113207547,152.88,-6.789638932496067,Industrial Services,Oil & Gas Pipelines,SEC
GSBC,2026-06-05,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,71.78,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-01"", ""ma10_prior_week"": 67.672, ""pending_high"": 71.78, ""touch_date"": ""2026-05-18""}",0.0,,,,,,,,,daily_volume_not_confirmed,73.31,2.13,UNCONFIRMED,1.0870512920043236,8.2,2026-04-06,12.7,1,0,65.05,2024-07-22,-29.4,7,89,29.4,3.2083333333333335,41.0,2,3.0,-5.1,3.9,True,False,7.4829931973,74.42,-1.49153453372749,Finance,Regional Banks,SEC
SMBC,2026-06-05,True,ceiling_breakout,False,ceiling_pullback,69.34,ceiling_breakout,"{""abandon_line"": 63.6216, ""atr_zone_width"": 1.017531998801739, ""ceiling"": 64.92, ""confirm_close"": 69.7, ""confirm_date"": ""2026-06-01"", ""max_zone_width"": 3.2460000000000004, ""pending_high"": 69.34, ""touch_atr14"": 3.3917733293391303, ""touch_date"": ""2026-05-11"", ""touch_high"": 69.34, ""touch_low"": 65.85, ""zone_cap_applied"": false, ""zone_pct"": 1.567362906348951, ""zone_upper"": 65.93753199880175, ""zone_width"": 1.017531998801739}",1.0,2026-06-05,69.34,69.34,1.772937854353725,0.0051918084799538,0.5131578947368426,0.1578947368421049,ceiling_pullback,,69.7,0.52,ACTIONABLE,1.4114729386255338,4.7,2026-04-06,7.4,1,0,64.92,2024-11-18,-32.0,7,72,32.0,3.185185185185185,42.0,2,3.0,-5.6,-0.1,True,True,15.1079136691,70.81,-1.5675752012427655,Finance,Savings Banks,SEC
FXNC,2026-06-05,True,pivot,False,pivot,28.27,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 28.27, ""resistance_date"": ""2026-06-01""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,29.06,2.79,UNCONFIRMED,0.9101534685365664,10.7,2026-03-23,12.1,2,0,25.92,2025-02-03,-31.9,5,59,31.9,3.185185185185185,43.0,1,8.0,-11.7,-2.1,True,False,200.0,29.67,-2.0559487698011525,Finance,Regional Banks,SEC
IGIC,2026-06-05,True,ceiling_breakout,,ceiling,24.37,ceiling_breakout,,1.0,2026-06-04,24.8,24.37,2.0113184460079534,0.0279031596224865,0.7500000000000014,1.1333333333333369,ceiling,,25.61,5.09,EXTENDED,1.259930449022766,0.0,2026-06-01,5.1,0,0,24.37,2025-02-10,-21.7,7,68,21.7,3.162037037037037,44.0,0,,,,True,False,,27.35,-6.361974405850102,Finance,Financial Conglomerates,
CDP,2026-06-05,True,ceiling_breakout,,ceiling,32.33,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,32.65,0.99,UNCONFIRMED,1.206000136082639,0.0,2026-06-01,1.0,0,0,32.33,2024-11-25,-29.1,7,79,29.1,3.1319444444444446,45.0,0,,,,True,False,9.6774193548,33.33,-2.0402040204020366,Finance,Real Estate Investment Trusts,SEC
