code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
ECPG,2026-07-10,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,90.74,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-06"", ""ma10_prior_week"": 83.601, ""pending_high"": 90.74, ""touch_date"": ""2026-06-22""}",0.0,,,,,,,,,daily_volume_not_confirmed,92.58,2.03,UNCONFIRMED,1.1507207142158606,22.7,2026-04-06,27.3,2,0,72.73,2022-02-14,-63.6,16,216,63.6,3.8855421686746983,14.0,3,3.0,-2.1,2.0,True,False,100.0,94.6,-2.135306553911198,Finance,Finance/Rental/Leasing,SEC,resolved,,GROWTH
HPE,2026-07-10,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,45.23,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-06"", ""ma10_prior_week"": 40.257, ""pending_high"": 45.23, ""touch_date"": ""2026-06-29""}",0.0,,,,,,,,,daily_volume_not_confirmed,48.54,7.32,UNCONFIRMED,0.7044556855283326,84.1,2026-04-13,94.5,1,0,24.96,2025-01-20,-53.4,5,64,53.4,3.867469879518072,15.0,1,6.0,-36.4,-24.2,True,False,153.6585365854,64.06,-24.2272869185139,Electronic Technology,Computer Processing Hardware,SEC,resolved,,TURNAROUND
MNPR,2026-07-10,True,ceiling_breakout,,ceiling,101.06,ceiling_breakout,,1.0,2026-07-09,101.06,101.06,2.0332661412000435,0.0340391846427865,0.4569313593539708,0.231493943472409,ceiling,,106.6,5.48,EXTENDED,1.2635803480314032,0.0,2026-07-06,5.5,0,0,101.06,2025-09-29,-50.5,4,40,50.5,3.837349397590361,16.0,0,,,,True,False,-21.0526315789,112.57,-5.3033667939948455,Health Technology,Biotechnology,SEC,resolved,,LOSS_WIDENING
BZH,2026-07-10,True,ceiling_breakout,,ceiling,28.11,ceiling_breakout,,1.0,2026-07-08,31.3,28.11,2.798173156767624,0.1031661330487372,0.2000000000000006,2.5217391304347876,ceiling,,31.89,13.45,EXTENDED,1.0078871763624762,0.0,2026-07-06,13.4,0,0,28.11,2025-09-01,-36.6,3,44,36.6,3.795180722891566,17.0,0,,,,True,False,-107.1428571429,32.4,-1.5740740740740722,Consumer Durables,Homebuilding,SEC,resolved,,PROFIT_TO_LOSS
EWTX,2026-07-10,True,pivot,False,pivot,39.96,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 39.96, ""resistance_date"": ""2026-07-06""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 39.96, ""resistance_date"": ""2026-07-06""}}",1.0,2026-07-08,42.97,39.96,1.5723282454900314,0.1586586586586584,0.8474178403755857,1.4882629107981191,pivot,,45.41,13.64,EXTENDED,0.9155083342188132,9.5,2026-06-22,21.8,1,0,37.29,2024-11-04,-71.6,4,85,71.6,3.759036144578313,18.0,1,3.0,-12.7,3.4,True,False,-6.976744186,48.4,-6.177685950413226,Health Technology,Biotechnology,SEC,resolved,,LOSS_WIDENING
SAH,2026-07-10,True,ceiling_breakout,,ceiling,87.69,ceiling_breakout,,1.0,2026-07-09,88.75,87.69,1.630184127434633,0.0868970236058843,0.8335451080050824,0.9682337992376112,ceiling,,94.54,7.81,EXTENDED,1.036859984367971,0.0,2026-07-06,7.8,0,0,87.69,2025-07-07,-39.0,4,52,39.0,3.6927710843373496,19.0,0,,,,True,False,-12.2549019608,99.02,-4.524338517471205,Retail Trade,Specialty Stores,SEC,resolved,,DECLINE
ANDG,2026-07-10,True,pivot,False,pivot,40.11,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 40.11, ""resistance_date"": ""2026-07-06""}, {""box_type"": ""S_BOX"", ""price"": 40.11, ""resistance_date"": ""2026-07-06""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 40.11, ""resistance_date"": ""2026-07-06""}}",1.0,2026-07-07,40.11,40.11,2.215130528126435,0.0099725754176016,0.7793764988009589,0.0959232613908869,pivot,,42.93,7.03,EXTENDED,1.3052323634669176,44.7,2026-03-30,56.1,1,1,27.51,2025-12-15,-34.1,2,15,34.1,3.680722891566265,20.0,4,8.0,-14.5,7.0,True,True,,44.31,-3.114421123899802,Unknown,Unknown,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
TEN,2026-07-10,True,pivot,True,pivot,38.8,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 38.8, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,39.66,2.22,UNCONFIRMED,0.8292375167592962,40.0,2026-02-09,40.2,1,0,28.28,2024-05-27,-54.0,5,89,54.0,3.6686746987951806,21.0,3,10.0,-21.7,-11.0,True,False,,45.85,-13.500545256270458,Transportation,Marine Shipping,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
STNG,2026-07-10,True,ceiling_breakout,,ceiling,78.4,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,79.32,1.17,UNCONFIRMED,0.8902189660196178,0.0,2026-07-06,1.2,0,0,78.4,2024-06-17,-62.1,6,107,62.1,3.566265060240964,22.0,0,,,,True,False,,86.86,-8.680635505411017,Transportation,Marine Shipping,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
OII,2026-07-10,True,pivot,False,pivot,39.07,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 39.07, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,42.1,7.76,UNCONFIRMED,0.8873526889593711,30.8,2026-02-02,38.4,2,0,30.41,2024-07-22,-49.2,5,80,49.2,3.5542168674698793,23.0,6,3.0,-5.3,5.2,True,False,-26.5306122449,42.31,-0.4963365634601757,Producer Manufacturing,Industrial Machinery,SEC,resolved,,DECLINE
LINC,2026-07-10,True,pivot,True,pivot,53.5,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 53.5, ""resistance_date"": ""2026-07-06""}, {""box_type"": ""S_BOX"", ""price"": 53.5, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,54.24,1.38,UNCONFIRMED,0.9282887155827132,108.0,2026-01-12,117.0,4,1,24.99,2025-05-26,-30.8,3,33,30.8,3.5240963855421685,24.0,6,7.0,-18.7,1.4,True,False,133.3333333333,56.34,-3.727369542066028,Unknown,Unknown,SEC,resolved,,GROWTH
PNTG,2026-07-10,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,39.42,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-06"", ""ma10_prior_week"": 34.335, ""pending_high"": 39.42, ""touch_date"": ""2026-06-29""}",1.0,2026-07-06,39.42,39.42,1.7044669265002623,0.0124302384576355,0.9523809523809506,0.2592592592592564,ma10_touch_confirm,,40.5,2.74,ACTIONABLE,1.2301350582272483,5.1,2026-06-29,11.5,1,0,36.33,2024-09-16,-41.7,9,93,41.7,3.475903614457831,25.0,0,,,,True,False,9.0909090909,41.6,-2.644230769230771,Health Services,Medical/Nursing Services,SEC,resolved,,GROWTH
MOD,2026-07-10,True,pivot,False,pivot,243.8,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 243.8, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,245.91,0.87,UNCONFIRMED,0.9525474252415268,33.2,2026-01-26,48.2,5,1,165.89,2025-12-01,-33.0,1,8,33.0,3.4457831325301207,26.0,4,4.0,-28.8,-18.8,True,False,50.0,323.25,-23.92575406032482,Unknown,Unknown,SEC,resolved,,GROWTH
MRX,2026-07-10,True,pivot,False,pivot,65.32,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 65.32, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,65.78,0.7,UNCONFIRMED,0.9291983445887482,32.1,2026-04-06,37.1,2,0,47.99,2025-05-05,-42.5,1,48,42.5,3.4397590361445785,27.0,3,4.0,-11.2,0.7,True,False,62.6373626374,71.18,-7.586400674346738,Technology Services,Internet Software/Services,YahooHistoricalEvent,resolved,,GROWTH
TWLO,2026-07-10,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,211.96,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-06"", ""ma10_prior_week"": 197.897, ""pending_high"": 211.96, ""touch_date"": ""2026-06-15""}",0.0,,,,,,,,,daily_volume_not_confirmed,214.56,1.23,UNCONFIRMED,0.6872102170853874,17.0,2026-04-27,41.2,2,0,151.95,2025-01-27,-49.0,5,65,49.0,3.4156626506024095,28.0,2,6.0,-24.9,-10.0,True,False,375.0,238.48,-10.030191211003014,Technology Services,Packaged Software,SEC,resolved,,GROWTH
MPC,2026-07-10,True,pivot,False,pivot,271.28,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 271.28, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,283.74,4.59,UNCONFIRMED,0.857434157077218,28.7,2026-03-02,34.4,3,1,211.15,2024-04-01,-46.8,8,100,46.8,3.3012048192771086,29.0,3,4.0,-12.2,4.6,True,False,820.8333333333,287.15,-1.1875326484415694,Energy Minerals,Oil Refining/Marketing,SEC,resolved,,TURNAROUND
NET,2026-07-10,True,ceiling_breakout,,ceiling,254.3,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,268.4,5.54,UNCONFIRMED,0.836894265481084,0.0,2026-07-06,5.5,0,0,254.3,2025-10-27,-37.5,2,36,37.5,3.246987951807229,30.0,0,,,,True,False,36.3636363636,280.14,-4.190761761976159,Technology Services,Information Technology Services,SEC,resolved,,LOSS_NARROWING
SLAB,2026-07-10,True,pivot,False,pivot,218.46,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 218.46, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,218.63,0.08,UNCONFIRMED,0.5859150984458378,5.9,2026-02-02,36.6,3,2,160.0,2025-02-17,-48.2,3,50,48.2,3.2228915662650603,31.0,3,4.0,-2.0,-1.0,True,False,48.9361702128,220.9,-1.027614305115443,Electronic Technology,Semiconductors,SEC,resolved,,LOSS_NARROWING
NMM,2026-07-10,True,pivot,False,pivot,72.71,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 72.71, ""resistance_date"": ""2026-07-06""}, {""box_type"": ""S_BOX"", ""price"": 75.49, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,75.75,4.18,UNCONFIRMED,0.8462467157531803,9.2,2026-03-30,15.6,2,0,65.53,2024-09-23,-56.8,5,79,56.8,3.216867469879518,32.0,3,5.0,-10.2,0.3,True,False,112.0253164557,80.69,-6.122196058991203,Transportation,Marine Shipping,YahooHistoricalEvent,resolved,,GROWTH
VIRT,2026-07-10,True,pivot,True,pivot,63.4,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 63.4, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,65.8,3.79,UNCONFIRMED,0.8679726673927433,43.0,2026-03-30,49.7,1,0,43.94,2025-05-05,-28.9,3,47,28.9,3.156626506024097,33.0,3,4.0,-10.4,3.8,True,False,84.2592592593,67.99,-3.221061920870716,Finance,Investment Banks/Brokers,SEC,resolved,,GROWTH
MUSA,2026-07-10,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,565.81,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-06"", ""ma10_prior_week"": 559.064, ""pending_high"": 565.81, ""touch_date"": ""2026-06-29""}",0.0,,,,,,,,,daily_volume_not_confirmed,590.23,4.32,UNCONFIRMED,1.0298994888600566,5.3,2026-06-29,6.9,1,0,552.38,2024-12-09,-37.9,7,81,37.9,3.102409638554217,34.0,0,,,,True,False,176.8060836502,636.05,-7.203836176401213,Retail Trade,Specialty Stores,SEC,resolved,,GROWTH
SBLK,2026-07-10,True,pivot,False,pivot,25.53,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 25.53, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,26.35,3.21,UNCONFIRMED,0.9505846345113672,10.4,2026-03-30,11.3,1,0,23.67,2024-05-27,-51.3,6,96,51.3,3.0240963855421685,35.0,4,5.0,-12.8,-3.7,True,False,900.0,27.98,-5.8255897069335205,Transportation,Marine Shipping,YahooHistoricalEvent,resolved,,TURNAROUND
PBI,2026-07-10,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,18.25,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-06"", ""ma10_prior_week"": 16.465, ""pending_high"": 18.25, ""touch_date"": ""2026-06-29""}",0.0,,,,,,,,,daily_volume_not_confirmed,18.33,0.44,UNCONFIRMED,0.7458126006374821,43.7,2026-04-13,44.3,1,0,12.7,2025-07-21,-30.6,4,38,30.6,3.0060240963855422,36.0,3,3.0,-8.4,1.2,True,False,105.2631578947,18.61,-1.5045674368619033,Technology Services,Packaged Software,SEC,resolved,,GROWTH
PBF,2026-07-10,True,ceiling_breakout,,ceiling,51.45,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,53.18,3.36,UNCONFIRMED,0.996774648736606,0.0,2026-07-06,3.4,0,0,51.45,2026-03-23,-30.3,1,15,30.3,2.957831325301205,37.0,0,,,,True,False,146.7422096317,54.8,-2.956204379562044,Energy Minerals,Oil Refining/Marketing,SEC,resolved,,TURNAROUND
RGA,2026-07-10,True,ceiling_breakout,,ceiling,227.25,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,231.16,1.72,UNCONFIRMED,0.9291027676209296,0.0,2026-07-06,1.7,0,0,227.25,2024-11-11,-31.5,6,86,31.5,2.9036144578313254,38.0,0,,,,True,False,16.6276346604,232.75,-0.6831364124597172,Finance,Life/Health Insurance,SEC,resolved,,GROWTH
SGHC,2026-07-10,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,14.7,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-06"", ""ma10_prior_week"": 13.269, ""pending_high"": 14.7, ""touch_date"": ""2026-06-29""}",0.0,,,,,,,,,daily_volume_not_confirmed,14.89,1.29,UNCONFIRMED,0.7848421887389798,2.6,2026-06-29,6.0,1,0,14.05,2025-09-29,-40.3,2,39,40.3,2.8493975903614457,39.0,0,,,,True,False,-7.1428571429,15.73,-5.340114431023524,Unknown,Unknown,YahooHistoricalEvent,resolved,,DECLINE
BBIO,2026-07-10,True,ceiling_breakout,,ceiling,79.62,ceiling_breakout,,1.0,2026-07-09,84.0,79.62,5.761148919430302,0.1325043958804319,0.6549893842887474,1.1199575371549888,ceiling,,85.89,7.87,EXTENDED,1.9227073884842607,0.0,2026-07-06,7.9,0,0,79.62,2025-12-29,-21.5,2,27,21.5,2.807228915662651,40.0,0,,,,True,True,4.5454545455,93.42,-8.060372511239567,Health Technology,Biotechnology,SEC,resolved,,LOSS_NARROWING
SION,2026-07-10,True,ceiling_breakout,,ceiling,44.7,ceiling_breakout,,1.0,2026-07-07,44.7,44.7,1.60325090249223,0.005145413870246,0.5302197802197801,0.0631868131868123,ceiling,,45.29,1.32,ACTIONABLE,1.288638251013198,0.0,2026-07-06,1.3,0,0,44.7,2025-12-22,-27.8,2,28,27.8,2.7771084337349397,41.0,0,,,,True,False,3.2258064516,48.44,-6.502890173410403,Unknown,Unknown,SEC,resolved,,LOSS_NARROWING
AAMI,2026-07-10,True,pivot,False,pivot,79.15,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 79.15, ""resistance_date"": ""2026-07-06""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,81.66,3.17,UNCONFIRMED,0.8639314547493009,32.0,2026-04-06,45.5,0,0,56.11,2026-01-26,-18.6,1,10,18.6,2.765060240963855,42.0,2,5.0,-12.5,3.2,True,False,25.9259259259,85.73,-4.747462965123073,Finance,Investment Managers,SEC,resolved,,GROWTH
WCC,2026-07-10,True,ceiling_breakout,,ceiling,317.67,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,335.02,5.46,UNCONFIRMED,1.439756257358627,0.0,2026-07-06,5.5,0,0,317.67,2026-02-02,-23.3,1,22,23.3,2.7439759036144578,43.0,0,,,,True,True,48.0952380952,377.35,-11.217702398303974,Distribution Services,Wholesale Distributors,SEC,resolved,,GROWTH
CNXN,2026-07-10,True,ceiling_breakout,,ceiling,75.36,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,77.25,2.51,UNCONFIRMED,1.016614641241327,0.0,2026-07-06,2.5,0,0,75.36,2024-09-16,-27.5,9,94,27.5,2.740963855421686,44.0,0,,,,True,False,33.3333333333,78.1,-1.0883482714468595,Technology Services,Information Technology Services,SEC,resolved,,GROWTH
RDWR,2026-07-10,True,ceiling_breakout,,ceiling,30.57,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,31.45,2.88,UNCONFIRMED,0.8389688836225686,0.0,2026-07-06,2.9,0,0,30.57,2025-06-30,-29.1,4,53,29.1,2.7228915662650603,45.0,0,,,,True,False,,32.79,-4.086611771881676,Electronic Technology,Computer Communications,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
PAG,2026-07-10,True,ceiling_breakout,,ceiling,184.15,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,194.27,5.5,UNCONFIRMED,1.012542900149477,0.0,2026-07-06,5.5,0,0,184.15,2025-07-07,-24.6,4,52,24.6,2.716867469879518,46.0,0,,,,True,False,-7.7720207254,197.69,-1.729981283828208,Retail Trade,Specialty Stores,SEC,resolved,,DECLINE
TRNO,2026-07-10,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,67.33,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-06"", ""ma10_prior_week"": 65.335, ""pending_high"": 67.33, ""touch_date"": ""2026-06-29""}",0.0,,,,,,,,,daily_volume_not_confirmed,69.4,3.07,UNCONFIRMED,1.1747623793242623,3.1,2026-06-29,4.1,1,0,66.65,2024-08-19,-30.7,8,97,30.7,2.6987951807228914,47.0,0,,,,True,False,40.4255319149,69.47,-0.1007629192457115,Finance,Real Estate Investment Trusts,SEC,resolved,,GROWTH
