code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
NVCT,2026-06-26,True,ceiling_breakout,,ceiling,18.65,ceiling_breakout,,1.0,2026-06-24,18.65,18.65,12.123530967766316,0.3126005361930295,0.967877094972067,0.8142458100558662,ceiling,,27.19,45.79,EXTENDED,4.774437329385925,0.0,2026-06-22,45.8,0,0,18.65,2023-06-12,-76.2,12,158,76.2,5.699052132701421,1.0,0,,,,True,True,3.7037037037,28.37,-4.159323228762779,Health Technology,Pharmaceuticals: Major,SEC,resolved,,LOSS_NARROWING
DNTH,2026-06-26,True,pivot,True,pivot,93.61,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 93.61, ""resistance_date"": ""2026-06-22""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 93.61, ""resistance_date"": ""2026-06-22""}}",1.0,2026-06-26,93.61,93.61,5.795784313478137,0.0185877577181925,0.8260340632603398,0.2116788321167877,pivot,,95.35,1.86,ACTIONABLE,2.2760053958309103,172.6,2025-10-27,182.4,5,1,33.77,2024-03-18,-60.4,7,84,60.4,4.845971563981043,2.0,4,11.0,-28.7,-1.2,True,True,-3.6585365854,96.78,-1.4775780119859585,Health Technology,Biotechnology,SEC,resolved,,LOSS_WIDENING
MPLT,2026-06-26,True,pivot,False,pivot,32.08,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 30.83, ""resistance_date"": ""2026-06-22""}, {""box_type"": ""M_BOX"", ""price"": 32.08, ""resistance_date"": ""2026-06-22""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 32.08, ""resistance_date"": ""2026-06-22""}}",1.0,2026-06-26,32.08,32.08,4.629168660287081,0.0374064837905236,0.6604361370716519,0.3738317757009358,pivot,,33.28,3.74,ACTIONABLE,1.9327898818937288,24.5,2026-04-06,55.5,0,1,21.4,2025-10-27,-42.8,2,23,42.8,4.841232227488152,3.0,2,9.0,-21.4,3.7,True,True,95.4312990113,34.37,-3.1713703811463434,Unknown,Unknown,SEC,resolved,,LOSS_NARROWING
ELVN,2026-06-26,True,pivot,True,pivot,48.53,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 48.53, ""resistance_date"": ""2026-06-22""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 48.53, ""resistance_date"": ""2026-06-22""}}",1.0,2026-06-23,48.53,48.53,1.698935497199444,0.0014424067587059,0.9497354497354504,0.0185185185185185,pivot,,50.08,3.19,ACTIONABLE,2.4733110446857034,29.0,2026-03-23,66.8,2,1,30.03,2024-10-14,-55.7,4,75,55.7,4.744075829383886,4.0,1,11.0,-31.1,3.2,True,True,33.3333333333,50.56,-0.9493670886076,Health Technology,Biotechnology,SEC,resolved,,LOSS_NARROWING
MBX,2026-06-26,True,ceiling_breakout,,ceiling,44.89,ceiling_breakout,,1.0,2026-06-25,48.59,44.89,1.7170312443390363,0.1220761862330139,0.5080831408775973,1.2655889145496533,ceiling,,52.31,16.53,EXTENDED,1.4667650976197162,0.0,2026-06-22,16.5,0,0,44.89,2026-01-12,-41.8,2,23,41.8,4.639810426540285,5.0,0,,,,True,True,29.5774647887,53.51,-2.2425714819659825,Health Technology,Biotechnology,SEC,resolved,,LOSS_NARROWING
RFIL,2026-06-26,True,pivot,False,pivot,18.56,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 18.56, ""resistance_date"": ""2026-06-22""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 18.56, ""resistance_date"": ""2026-06-22""}}",1.0,2026-06-22,18.56,18.56,4.005930000556434,0.1584051724137931,0.9130434782608696,0.6727688787185362,pivot,,21.43,15.46,EXTENDED,2.3443534655660234,88.8,2026-02-23,124.2,3,0,9.56,2025-07-21,-42.1,3,31,42.1,4.580568720379147,6.0,4,3.0,-27.5,9.2,True,True,500.0,22.3,-3.9013452914798297,Unknown,Unknown,SEC,resolved,,TURNAROUND
PTRN,2026-06-26,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,21.92,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-22"", ""ma10_prior_week"": 17.213, ""pending_high"": 21.92, ""touch_date"": ""2026-06-15""}",1.0,2026-06-26,21.92,21.92,5.013946752039019,0.04470802919708,0.9326424870466308,0.5077720207253871,ma10_touch_confirm,,22.9,4.47,ACTIONABLE,1.5970057747604327,17.1,2026-06-01,20.8,1,0,18.95,2025-10-27,-52.9,2,31,52.9,4.578199052132701,7.0,0,,,,True,True,-5.8823529412,23.03,-0.5644811115935844,Commercial Services,Advertising/Marketing Services,SEC,resolved,,DECLINE
ERAS,2026-06-26,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,14.77,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-22"", ""ma10_prior_week"": 13.465, ""pending_high"": 14.77, ""touch_date"": ""2026-06-08""}",1.0,2026-06-26,14.92,14.77,2.0843793275355895,0.083953960731212,0.8344370860927154,0.8211920529801329,ma10_touch_confirm,,16.01,8.4,EXTENDED,1.08560275318348,360.1,2025-12-22,364.1,4,0,3.45,2024-07-22,-70.7,7,74,70.7,4.563981042654029,8.0,4,10.0,-64.2,-34.1,True,False,-445.4545454545,24.28,-34.06095551894563,Health Technology,Pharmaceuticals: Major,SEC,resolved,,LOSS_WIDENING
DGII,2026-06-26,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,70.21,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-22"", ""ma10_prior_week"": 63.358, ""pending_high"": 70.21, ""touch_date"": ""2026-06-08""}",1.0,2026-06-26,70.21,70.21,5.1494803528064725,0.0048426150121065,0.7555012224938877,0.083129584352079,ma10_touch_confirm,,70.55,0.48,ACTIONABLE,1.7305346655413736,59.8,2026-02-02,61.5,4,1,43.68,2022-11-21,-53.8,11,167,53.8,4.54739336492891,9.0,3,3.0,-4.8,2.7,True,True,3.5714285714,71.55,-1.3976240391334716,Electronic Technology,Telecommunications Equipment,SEC,resolved,,GROWTH
RCUS,2026-06-26,True,ceiling_breakout,,ceiling,26.32,ceiling_breakout,,1.0,2026-06-22,26.32,26.32,3.0680386932046986,0.0345744680851063,0.9814126394052042,0.3382899628252787,ceiling,,31.0,17.78,EXTENDED,2.145196526556732,0.0,2026-06-22,17.8,0,0,26.32,2025-11-24,-29.7,2,30,29.7,4.420616113744075,10.0,0,,,,True,True,10.5263157895,31.44,-1.3994910941475869,Health Technology,Biotechnology,SEC,resolved,,LOSS_NARROWING
