snapshot_date,baseline,feature,target_pick_count,pick_count,codes,raw_week_primary_valid,full_feature_capacity,mature,primary_valid,return,stop8_pct,one_pick_ruined
2026-03-20,rel_spy_20,rel_spy_20,3,3,"[""SEDG"", ""DOCN"", ""CIEN""]",True,True,True,True,3.872007,100.0,True
2026-03-27,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""GEV"", ""PFIS"", ""EQIX""]",True,True,True,True,16.555938333333334,0.0,False
2026-03-27,entry_volume,ibd_entry_volume_ratio,3,3,"[""DELL"", ""CASY"", ""NEM""]",True,True,True,True,16.344703,33.33333333333333,True
2026-03-27,eps,eps_yoy_growth,3,3,"[""EQIX"", ""GEV"", ""NFG""]",True,True,True,True,11.678091333333333,33.33333333333333,True
2026-03-27,momentum_20,mom_20,3,3,"[""DELL"", ""NFG"", ""CASY""]",True,True,True,True,10.346469333333333,66.66666666666666,True
2026-03-27,rel_spy_20,rel_spy_20,3,3,"[""DELL"", ""NFG"", ""CASY""]",True,True,True,True,10.346469333333333,66.66666666666666,True
2026-04-02,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""FN"", ""BMY"", ""FBNC""]",False,True,True,False,9.708537666666667,0.0,False
2026-04-02,entry_volume,ibd_entry_volume_ratio,3,3,"[""CLST"", ""ECO"", ""MRVL""]",False,True,True,False,16.735943666666667,0.0,False
2026-04-02,eps,eps_yoy_growth,3,3,"[""SSRM"", ""EQIX"", ""BMY""]",False,True,True,False,-1.513779666666667,33.33333333333333,True
2026-04-02,momentum_20,mom_20,3,3,"[""PL"", ""MRVL"", ""LITE""]",False,True,True,False,24.908028,33.33333333333333,True
2026-04-02,rel_spy_20,rel_spy_20,3,3,"[""PL"", ""MRVL"", ""LITE""]",False,True,True,False,24.908028,33.33333333333333,True
2026-04-10,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""BBT"", ""CAT"", ""XPO""]",True,True,True,True,1.3265706666666672,33.33333333333333,True
2026-04-10,entry_volume,ibd_entry_volume_ratio,3,3,"[""DBD"", ""AEHR"", ""FRAF""]",True,True,True,True,14.237089,33.33333333333333,True
2026-04-10,eps,eps_yoy_growth,3,3,"[""SSRM"", ""NVT"", ""FRAF""]",True,True,True,True,12.92988266666667,33.33333333333333,True
2026-04-10,momentum_20,mom_20,3,3,"[""SPIR"", ""AEHR"", ""MRVL""]",True,True,True,True,22.415757,33.33333333333333,True
2026-04-10,rel_spy_20,rel_spy_20,3,3,"[""SPIR"", ""AEHR"", ""MRVL""]",True,True,True,True,22.415757,33.33333333333333,True
2026-04-17,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""FBP"", ""CAC"", ""ACLX""]",False,True,False,False,,,
2026-04-17,entry_volume,ibd_entry_volume_ratio,3,3,"[""GSAT"", ""TRVI"", ""SILC""]",False,True,True,False,12.624907,66.66666666666666,True
