snapshot_date,code,eps_yoy_growth,source,effective_date,current_eps,prior_year_eps,current_period,prior_year_period,calculation_method,growth_type,status,missing_reason,sec_cik,sec_current_eps,sec_prior_year_eps,sec_current_period,sec_prior_year_period,sec_effective_date,sec_source_record_id,yahoo_current_eps,yahoo_prior_year_eps,yahoo_current_period,yahoo_prior_year_period,yahoo_effective_date,yahoo_source_record_id,source_record_id,resolver_version,retrieved_at
2026-09-04,DE,7.257606063796179,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.750720+00:00
2026-09-04,DELL,273.64450730787365,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.504297+00:00
2026-09-04,DHT,252.40687679083095,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.814365+00:00
2026-09-04,DMLP,145.8051689860835,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.109515+00:00
2026-09-04,EXEL,25.630769230769225,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.689354+00:00
2026-09-04,FBIZ,36.455171392611234,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.032830+00:00
2026-09-04,FBLA,-109.79166666666669,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.699072+00:00
2026-09-04,FDSB,-87.03094140882159,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.131751+00:00
2026-09-04,FTH,27.544191274139163,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.489731+00:00
2026-09-04,GNK,331.25,YahooLiveObserved,2026-09-04,0.37,-0.16,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-04_2026-06-30,eps_pit_v4,2026-09-05T00:14:50.678757+00:00
2026-09-04,GSL,-5.166673045275356,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.931917+00:00
2026-09-04,HNGE,103.9694656489,YahooLiveObserved,2026-09-04,0.52,-13.1,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-04_2026-06-30,eps_pit_v4,2026-09-05T00:14:41.163767+00:00
2026-09-04,HP,145.1219512195,YahooLiveObserved,2026-09-04,0.74,-1.64,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-04_2026-06-30,eps_pit_v4,2026-09-05T00:14:50.232356+00:00
2026-09-04,HRMY,88.57226792009402,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.631037+00:00
2026-09-04,HVT,97.7873386601106,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.679892+00:00
2026-09-04,INSW,374.7512038523274,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.021994+00:00
2026-09-04,JNJ,-0.9174712744112852,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.177337+00:00
2026-09-04,JXN,292.3179034813514,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.901247+00:00
2026-09-04,LBRX,-689.0322580645161,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.572563+00:00
2026-09-04,MBWM,7.7475407481869665,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.121108+00:00
2026-09-04,MMED,100.0,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.514830+00:00
2026-09-04,MRX,105.9591836734694,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.524968+00:00
2026-09-04,MSBI,85.32276330690827,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.641196+00:00
2026-09-04,MTW,827.6849642004773,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.534462+00:00
2026-09-04,NWBI,38.52303007232585,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.838678+00:00
2026-09-04,PBAM,27.74804214321933,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.760863+00:00
2026-09-04,PBF,15180.0,SEC,2026-07-30,7.54,-0.05,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,0001534504,,,,,,,,,,,,,0001534504-26-000030_EarningsPerShareDiluted_2026-04-01_2026-06-30_Q2,eps_pit_v4,2026-09-05T00:14:48.246000+00:00
2026-09-04,PBFS,-45.46839299314547,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.098389+00:00
2026-09-04,PDEX,142.70920794850267,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.581916+00:00
2026-09-04,PESI,-112.29619565217392,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.553134+00:00
2026-09-04,PFG,2.849336455893829,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.053454+00:00
2026-09-04,RDVT,85.75297941495124,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.543743+00:00
2026-09-04,REGN,-4.519275792102391,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.802531+00:00
2026-09-04,REPX,185.43851121449896,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.740605+00:00
2026-09-04,RGA,160.55237102657634,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.708456+00:00
2026-09-04,RVTY,-0.8755071535340577,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.660778+00:00
2026-09-04,SBFG,21.37327499158533,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.718779+00:00
2026-09-04,SHIP,755.3672316384182,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.650629+00:00
2026-09-04,SPNT,15.742971887550205,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.154337+00:00
2026-09-04,SUNC,344.82352941176464,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.009976+00:00
2026-09-04,TRST,23.238191462490537,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.964273+00:00
2026-09-04,UFCS,48.18861414606094,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.043164+00:00
2026-09-04,UNM,-16.55925155925156,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.998521+00:00
2026-09-04,USCB,22.26377461979556,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.086002+00:00
2026-09-04,VOYA,-41.19172546891019,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.848826+00:00
2026-09-04,WASH,21.73785839672324,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.670535+00:00
2026-09-04,WERN,-85.4077253218884,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.942329+00:00
2026-09-04,WES,13.253150057273771,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.869886+00:00
2026-09-04,WSBF,14.725069897483683,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.610655+00:00
2026-09-04,XNCR,30.987951807228914,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.591934+00:00
2026-09-04,ZION,86.90031248085286,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:39.063837+00:00
2026-09-04,ZYME,-2162.8762541806022,TV_DIRECT,2026-09-04,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-05T00:14:38.782407+00:00
2026-09-08,ACA,-152.41305598947628,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.337227+00:00
2026-09-08,BOTJ,19.808467741935488,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.351858+00:00
2026-09-08,COP,106.8397435897436,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.360827+00:00
2026-09-08,CXW,5.270574971815106,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.368104+00:00
2026-09-08,EFSI,-6.072048168180427,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.374412+00:00
2026-09-08,GRDN,139.74807557732683,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.380178+00:00
2026-09-08,HPE,410.2256361017762,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.385635+00:00
2026-09-08,LARK,21.863250243698655,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.390811+00:00
2026-09-08,LSBK,17.654123298638915,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.395859+00:00
2026-09-08,NVRI,-735.5471510841,YahooLiveObserved,2026-09-08,-14.21,-1.700682,2026-06-30,2025-06-30,reported_quarter,LOSS_WIDENING,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-08_2026-06-30,eps_pit_v4,2026-09-09T01:55:27.981841+00:00
2026-09-08,PACS,53.08441558441558,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.400710+00:00
2026-09-08,PBF,15180.0,SEC,2026-07-30,7.54,-0.05,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,0001534504,,,,,,,,,,,,,0001534504-26-000030_EarningsPerShareDiluted_2026-04-01_2026-06-30_Q2,eps_pit_v4,2026-09-09T01:55:28.642794+00:00
2026-09-08,PHVS,13.303628262253335,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.405414+00:00
2026-09-08,ROIV,19.768504416692036,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.410383+00:00
2026-09-08,SUNC,344.82352941176464,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.414828+00:00
2026-09-08,ZIM,178.17124735729385,TV_DIRECT,2026-09-08,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-09T01:55:25.419340+00:00
2026-09-09,AMD,155.5555555556,YahooLiveObserved,2026-09-09,1.38,0.54,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:48.404295+00:00
2026-09-09,ASX,171.1764705882,YahooLiveObserved,2026-09-09,9.22,3.4,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:48.830800+00:00
2026-09-09,COP,107.0512820513,YahooLiveObserved,2026-09-09,3.23,1.56,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:49.220522+00:00
2026-09-09,CVX,321.3793103448,YahooLiveObserved,2026-09-09,6.11,1.45,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:49.572345+00:00
2026-09-09,EFSI,-6.1224489796,YahooLiveObserved,2026-09-09,0.92,0.98,2026-06-30,2025-06-30,reported_quarter,DECLINE,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:49.995592+00:00
2026-09-09,GRDN,142.8571428571,YahooLiveObserved,2026-09-09,0.34,0.14,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:50.366900+00:00
2026-09-09,HPE,404.7619047619,YahooLiveObserved,2026-09-09,1.06,0.21,2026-07-31,2025-07-31,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-07-31,eps_pit_v4,2026-09-10T00:14:50.822496+00:00
2026-09-09,IBTA,-162.5,YahooLiveObserved,2026-09-09,-0.05,0.08,2026-06-30,2025-06-30,reported_quarter,PROFIT_TO_LOSS,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:51.192301+00:00
2026-09-09,LARK,23.19995072,YahooLiveObserved,2026-09-09,0.88,0.714286,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:51.527820+00:00
2026-09-09,LSBK,-14.7058823529,YahooLiveObserved,2026-09-09,0.29,0.34,2026-06-30,2025-06-30,reported_quarter,DECLINE,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:52.538785+00:00
2026-09-09,PACS,51.6129032258,YahooLiveObserved,2026-09-09,0.47,0.31,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:53.052343+00:00
2026-09-09,PARK,-64.9743437068,YahooLiveObserved,2026-09-09,0.22,0.628111,2026-06-30,2025-06-30,reported_quarter,DECLINE,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:53.473242+00:00
2026-09-09,PBF,15180.0,SEC,2026-07-30,7.54,-0.05,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,0001534504,,,,,,,,,,,,,0001534504-26-000030_EarningsPerShareDiluted_2026-04-01_2026-06-30_Q2,eps_pit_v4,2026-09-10T00:14:54.441859+00:00
2026-09-09,PHVS,15.6626506024,YahooLiveObserved,2026-09-09,-0.7,-0.83,2026-06-30,2025-06-30,reported_quarter,LOSS_NARROWING,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:54.820368+00:00
2026-09-09,PNTG,25.0,YahooLiveObserved,2026-09-09,0.25,0.2,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:55.182385+00:00
2026-09-09,ROIV,21.2121212121,YahooLiveObserved,2026-09-09,-0.26,-0.33,2026-06-30,2025-06-30,reported_quarter,LOSS_NARROWING,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:55.543864+00:00
2026-09-09,SUN,184.8484848485,YahooLiveObserved,2026-09-09,0.94,0.33,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:55.903453+00:00
2026-09-09,SUNC,344.82352941176464,TV_DIRECT,2026-09-09,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-10T13:17:11.740087+00:00
2026-09-09,TBBB,-30.5107028106,YahooLiveObserved,2026-09-09,-3.253192,-2.492663,2026-06-30,2025-06-30,reported_quarter,LOSS_WIDENING,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:56.638008+00:00
2026-09-09,TWIN,540.0,YahooLiveObserved,2026-09-09,0.64,0.1,2026-06-30,2025-06-30,reported_quarter,GROWTH,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:57.008547+00:00
2026-09-09,TXG,-150.0,YahooLiveObserved,2026-09-09,-0.14,0.28,2026-06-30,2025-06-30,reported_quarter,PROFIT_TO_LOSS,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:57.356381+00:00
2026-09-09,WTRG,-2.6315789474,YahooLiveObserved,2026-09-09,0.37,0.38,2026-06-30,2025-06-30,reported_quarter,DECLINE,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-09_2026-06-30,eps_pit_v4,2026-09-10T00:14:57.767916+00:00
2026-09-10,AOUT,77.3142112125163,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.387167+00:00
2026-09-10,CHRD,237.0753323486,YahooLiveObserved,2026-09-10,9.28,-6.77,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-10_2026-06-30,eps_pit_v4,2026-09-11T00:13:41.642843+00:00
2026-09-10,COP,106.8397435897436,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.406905+00:00
2026-09-10,CVX,323.27562326869804,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.421608+00:00
2026-09-10,EFSI,-6.072048168180427,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.437120+00:00
2026-09-10,GRDN,139.74807557732683,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.453043+00:00
2026-09-10,HTB,-5.5678391959799,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.467755+00:00
2026-09-10,IBTA,-164.5476772616137,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.482240+00:00
2026-09-10,LARK,21.863250243698655,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.496530+00:00
2026-09-10,LSBK,17.654123298638915,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.510587+00:00
2026-09-10,LTC,74.0523882896764,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.523611+00:00
2026-09-10,OPY,24.714629804167988,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.536509+00:00
2026-09-10,PACS,53.08441558441558,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.549933+00:00
2026-09-10,PARK,-64.23731614609154,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.563395+00:00
2026-09-10,PBF,15180.0,SEC,2026-07-30,7.54,-0.05,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,0001534504,,,,,,,,,,,,,0001534504-26-000030_EarningsPerShareDiluted_2026-04-01_2026-06-30_Q2,eps_pit_v4,2026-09-11T00:13:42.604335+00:00
2026-09-10,PBT,61.478599221789885,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.577664+00:00
2026-09-10,PHVS,13.303628262253335,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.591689+00:00
2026-09-10,ROIV,19.768504416692036,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.605555+00:00
2026-09-10,SUNC,344.82352941176464,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.618779+00:00
2026-09-10,TBBB,-46.43696162881753,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.631861+00:00
2026-09-10,TEN,162.77724204435876,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.646377+00:00
2026-09-10,TVTX,-159.5536959553696,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.660401+00:00
2026-09-10,TXG,-149.74765681326605,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.674217+00:00
2026-09-10,VABK,111.09690616210688,TV_DIRECT,2026-09-10,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-11T00:13:33.688329+00:00
2026-09-11,AMD,158.803738317757,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.280506+00:00
2026-09-11,AVT,1987.4301675977656,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.296704+00:00
2026-09-11,BAND,56.66666666666668,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.306958+00:00
2026-09-11,BWFG,32.66637668551544,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.315461+00:00
2026-09-11,CHRD,237.0753323486,YahooLiveObserved,2026-09-11,9.28,-6.77,2026-06-30,2025-06-30,reported_quarter,TURNAROUND,resolved,,,,,,,,,,,,,,,yahoo_live_2026-09-11_2026-06-30,eps_pit_v4,2026-09-12T00:15:01.242972+00:00
2026-09-11,CON,45.64774381368266,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.323128+00:00
2026-09-11,COP,106.8397435897436,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.330246+00:00
2026-09-11,CVX,323.27562326869804,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.337068+00:00
2026-09-11,CXW,5.270574971815106,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.343522+00:00
2026-09-11,ECBK,127.44186046511628,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.349823+00:00
2026-09-11,EFSI,-6.072048168180427,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.355852+00:00
2026-09-11,FEIM,531.9018404907977,TV_DIRECT,2026-09-11,,,,,provider_reported_yoy,,resolved,,,,,,,,,,,,,,,,eps_pit_v4,2026-09-13T06:38:49.361762+00:00
