code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry
ALM,2026-01-30,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,11.24,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-01-26"", ""ma10_prior_week"": 8.16, ""pending_high"": 11.24, ""touch_date"": ""2026-01-19""}",1.0,2026-01-26,11.85,11.24,3.9338432873483575,0.0302491103202846,0.0277777777777783,0.2361111111111108,ma10_touch_confirm,,11.29,0.44,ACTIONABLE,2.419488004046472,33.5,2025-12-15,45.9,2,0,7.74,2025-06-30,-59.2,2,24,59.2,4.617647058823529,1.0,1,5.0,-12.5,17.8,False,False,,12.98,-13.020030816640993,Non-Energy Minerals,Other Metals/Minerals
AAOI,2026-01-30,True,ceiling_breakout,,ceiling,43.05,ceiling_breakout,,1.0,2026-01-28,43.05,43.05,2.443582210566355,0.0506387921022066,0.876300578034682,0.2520231213872832,ceiling,,43.61,1.3,ACTIONABLE,2.057257023916887,0.0,2026-01-26,1.3,0,0,43.05,2024-11-25,-77.4,3,61,77.4,4.3235294117647065,2.0,0,,,,True,True,,48.31,-9.728834609811642,Electronic Technology,Semiconductors
CIEN,2026-01-30,True,pivot,True,pivot,248.5,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 248.5, ""resistance_date"": ""2026-01-26""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,251.81,1.33,UNCONFIRMED,1.0544906917309078,115.8,2025-09-01,148.2,4,0,101.44,2025-01-20,-51.5,2,32,51.5,4.235294117647059,3.0,3,5.0,-13.1,1.3,True,False,,269.9,-6.70248240088921,Electronic Technology,Telecommunications Equipment
LMT,2026-01-30,True,ceiling_breakout,,ceiling,593.3,ceiling_breakout,,1.0,2026-01-29,609.24,593.3,2.422672154581752,0.0492331029833137,0.392285489372869,0.7664654946208351,ceiling,,634.22,6.9,EXTENDED,1.5476017007285583,0.0,2026-01-26,6.9,0,0,593.3,2024-10-14,-31.9,4,67,31.9,4.0588235294117645,4.0,0,,,,True,True,,645.67,-1.773351712174942,Electronic Technology,Aerospace & Defense
AAPL,2026-01-30,True,ceiling_breakout,,ceiling,258.93,ceiling_breakout,,1.0,2026-01-30,258.93,258.93,2.030491294263574,0.0021241262117175,0.7510288065843655,0.056584362139919,ceiling,,259.48,0.21,ACTIONABLE,1.7470312325002308,0.0,2026-01-26,0.2,0,0,258.93,2024-12-23,-34.9,4,57,34.9,3.5882352941176467,5.0,0,,,,True,True,,288.62,-10.09632042131522,Electronic Technology,Telecommunications Equipment
GOOG,2026-01-30,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,335.21,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-01-26"", ""ma10_prior_week"": 317.836, ""pending_high"": 335.21, ""touch_date"": ""2026-01-05""}",0.0,,,,,,,,,daily_volume_not_confirmed,338.53,0.99,UNCONFIRMED,1.141640772768488,64.0,2025-08-18,64.1,1,0,206.28,2025-01-27,-31.0,1,29,31.0,3.5588235294117645,6.0,4,3.0,-6.3,-0.8,True,False,,342.29,-1.0984837418563376,Technology Services,Internet Software/Services
PFG,2026-01-30,True,pivot,False,pivot,92.03,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 92.03, ""resistance_date"": ""2026-01-26""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 92.03, ""resistance_date"": ""2026-01-26""}}",1.0,2026-01-29,94.65,92.03,1.610734033439767,0.0296642399217645,0.5816993464052287,1.7843137254901973,pivot,,94.72,2.92,ACTIONABLE,1.5856058350782647,5.3,2025-12-08,7.9,1,0,87.8,2022-11-07,-32.8,14,161,32.8,3.5,7.0,2,3.0,-4.6,2.4,True,True,,95.4,-0.7127882599580748,Finance,Investment Managers
ZM,2026-01-30,True,ceiling_breakout,,ceiling,88.9,ceiling_breakout,,1.0,2026-01-26,88.9,88.9,3.5896878625881583,0.0737907761529808,0.9607635206786844,0.6956521739130428,ceiling,,92.1,3.6,ACTIONABLE,2.043178123461148,0.0,2026-01-26,3.6,0,0,88.9,2025-01-27,-27.5,3,52,27.5,3.235294117647059,8.0,0,,,,True,True,,97.58,-5.6159048985447875,Technology Services,Packaged Software
GSK,2026-01-30,True,pivot,False,pivot,51.46,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 51.46, ""resistance_date"": ""2026-01-26""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,51.6,0.27,UNCONFIRMED,1.617458472198287,11.1,2025-10-27,20.0,2,0,43.01,2024-05-20,-29.3,4,75,29.3,3.205882352941177,9.0,3,4.0,-7.5,0.3,True,True,,51.69,-0.17411491584444772,Unknown,Unknown
HON,2026-01-30,True,ceiling_breakout,,ceiling,224.9,ceiling_breakout,,1.0,2026-01-29,224.9,224.9,1.6633727485838388,0.0104046242774566,0.912429378531073,0.3305084745762711,ceiling,,227.52,1.16,ACTIONABLE,1.5796441788754596,0.0,2026-01-26,1.2,0,0,224.9,2024-11-25,-26.0,4,61,26.0,2.6764705882352944,10.0,0,,,,True,True,,229.59,-0.9016072128577024,Producer Manufacturing,Industrial Machinery
SHEL,2026-01-30,True,pivot,False,pivot,75.56,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 75.56, ""resistance_date"": ""2026-01-26""}, {""box_type"": ""S_BOX"", ""price"": 75.56, ""resistance_date"": ""2026-01-26""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 75.56, ""resistance_date"": ""2026-01-26""}}",1.0,2026-01-29,77.97,75.56,2.3785960626742417,0.0252779248279513,0.4444444444444444,1.515873015873007,pivot,,77.03,1.95,ACTIONABLE,1.745264131024255,3.7,2026-01-12,7.0,1,0,71.98,2025-03-24,-21.1,4,42,21.1,2.588235294117647,11.0,1,3.0,-3.5,2.9,True,True,,78.17,-1.4583599846488382,Energy Minerals,Integrated Oil
IBM,2026-01-30,True,ceiling_breakout,False,ceiling_pullback,301.6,ceiling_breakout,"{""abandon_line"": 285.6896, ""atr_zone_width"": 4.860425465992427, ""ceiling"": 291.52, ""confirm_close"": 306.7, ""confirm_date"": ""2026-01-26"", ""max_zone_width"": 14.576, ""pending_high"": 301.6, ""touch_atr14"": 16.20141821997476, ""touch_date"": ""2026-01-19"", ""touch_high"": 301.6, ""touch_low"": 289.79, ""zone_cap_applied"": false, ""zone_pct"": 1.6672699869622762, ""zone_upper"": 296.3804254659924, ""zone_width"": 4.860425465992427}",1.0,2026-01-29,317.86,301.6,2.588688712029634,0.0253315649867373,0.3511868533171028,0.4650030432136341,ceiling_pullback,,306.7,1.69,ACTIONABLE,1.7130271755902975,0.8,2026-01-05,5.2,0,0,291.52,2025-06-30,-20.4,2,27,20.4,2.558823529411765,12.0,1,3.0,-7.4,-2.0,True,True,,324.9,-5.601723607263775,Unknown,Unknown
JNJ,2026-01-30,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,222.17,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-01-26"", ""ma10_prior_week"": 208.627, ""pending_high"": 222.17, ""touch_date"": ""2026-01-19""}",0.0,,,,,,,,,daily_volume_not_confirmed,227.25,2.29,UNCONFIRMED,1.2498577097626091,32.9,2025-08-04,36.7,4,0,166.26,2022-04-04,-18.7,10,174,18.7,2.3529411764705883,13.0,5,6.0,-5.4,7.1,True,False,,230.0,-1.1956521739130421,Health Technology,Pharmaceuticals: Major
MDT,2026-01-30,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,102.08,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-01-26"", ""ma10_prior_week"": 99.413, ""pending_high"": 102.08, ""touch_date"": ""2026-01-19""}",0.0,,,,,,,,,daily_volume_not_confirmed,102.96,0.86,UNCONFIRMED,1.453507243000326,2.1,2026-01-19,5.1,1,0,97.94,2025-03-03,-20.1,3,46,20.1,2.147058823529412,14.0,0,,,,True,True,,106.33,-3.169378350418517,Unknown,Unknown
