code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
MNST,2025-12-19,True,pivot,True,pivot,75.27,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 75.27, ""resistance_date"": ""2025-12-15""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 75.27, ""resistance_date"": ""2025-12-15""}}",1.0,2025-12-19,75.27,75.27,3.060334369434897,0.0131526504583501,0.6127659574468114,0.4212765957446832,pivot,,76.26,1.32,ACTIONABLE,1.8003224953699215,16.7,2025-09-22,18.3,2,0,64.45,2024-03-11,-32.8,6,80,32.8,3.052631578947368,11.0,2,4.0,-4.0,1.3,True,True,30.4347826087,77.17,-1.179214720746402,Consumer Non-Durables,Beverages: Non-Alcoholic,SEC,resolved,,GROWTH
HLT,2025-12-19,True,pivot,,pivot,287.4,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 287.4, ""resistance_date"": ""2025-12-15""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 287.4, ""resistance_date"": ""2025-12-15""}}",1.0,2025-12-17,287.4,287.4,2.2093202578905147,0.0194850382741824,0.8236514522821586,0.5809128630705426,pivot,,292.25,1.69,ACTIONABLE,1.6926626642223246,4.3,2025-12-08,5.0,1,0,278.33,2025-02-03,-29.7,4,44,29.7,2.7105263157894735,12.0,0,,,,True,True,28.9855072464,294.92,-0.9053302590533052,Consumer Services,Hotels/Resorts/Cruise lines,SEC,resolved,,GROWTH
RTX,2025-12-19,True,pivot,False,pivot,179.79,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 179.79, ""resistance_date"": ""2025-12-15""}, {""box_type"": ""S_BOX"", ""price"": 179.79, ""resistance_date"": ""2025-12-15""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 179.79, ""resistance_date"": ""2025-12-15""}}",1.0,2025-12-19,179.79,179.79,2.366375691630364,0.0123477390288671,0.7314410480349313,0.4847161572052386,pivot,,182.01,1.23,ACTIONABLE,1.6522683059216323,34.5,2025-05-26,38.6,6,1,131.32,2025-02-24,-15.6,1,13,15.6,2.5,13.0,5,8.0,-7.3,1.2,True,True,29.3577981651,183.24,-0.6712508185985677,Electronic Technology,Aerospace & Defense,SEC,resolved,,GROWTH
PLTR,2025-12-19,True,ceiling_breakout,,ceiling,187.99,ceiling_breakout,,1.0,2025-12-19,187.99,187.99,1.5636089595005036,0.0286717378583967,0.8041112454655378,0.6517533252720653,ceiling,,193.38,2.87,ACTIONABLE,1.2713246293491829,0.0,2025-12-15,2.9,0,0,187.99,2025-08-04,-24.3,2,19,24.3,2.4473684210526314,14.0,0,,,,True,False,200.0,207.52,-6.81380107941404,Technology Services,Packaged Software,SEC,resolved,,GROWTH
PAC,2025-12-19,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,262.35,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-12-15"", ""ma10_prior_week"": 225.943, ""pending_high"": 262.35, ""touch_date"": ""2025-12-08""}",1.0,2025-12-19,262.75,262.35,4.799791313421156,0.0171907756813416,0.6661264181523505,0.730956239870337,ma10_touch_confirm,,266.86,1.72,ACTIONABLE,2.1790654202637656,2.6,2025-12-08,2.9,1,0,259.33,2025-09-08,-20.2,1,13,20.2,2.263157894736842,15.0,0,,,,True,True,,268.92,-0.7660270712479544,Unknown,Unknown,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
TKO,2025-12-19,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,208.95,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-12-15"", ""ma10_prior_week"": 189.38, ""pending_high"": 208.95, ""touch_date"": ""2025-12-08""}",1.0,2025-12-19,211.44,208.95,2.487340009524861,0.0214883943527159,0.5790754257907552,1.0924574209245803,ma10_touch_confirm,,213.44,2.15,ACTIONABLE,1.8333525013011,2.8,2025-12-08,5.4,1,0,202.57,2025-09-08,-13.4,1,13,13.4,2.263157894736842,16.0,0,,,,True,True,67.8571428571,216.14,-1.2491903395946968,Unknown,Unknown,SEC,resolved,,GROWTH
TTWO,2025-12-19,True,ceiling_breakout,,ceiling,245.08,ceiling_breakout,,1.0,2025-12-19,246.2,245.08,2.4959895696856207,0.0094662967194385,0.5025041736227069,0.3873121869782954,ceiling,,247.4,0.95,ACTIONABLE,1.7639174785987792,0.0,2025-12-15,0.9,0,0,245.08,2025-06-23,-11.7,2,25,11.7,1.9473684210526316,17.0,0,,,,True,True,64.9038461538,264.79,-6.567468559990941,Technology Services,Packaged Software,SEC,resolved,,LOSS_NARROWING
HWM,2025-12-19,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,201.66,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-12-15"", ""ma10_prior_week"": 197.876, ""pending_high"": 201.66, ""touch_date"": ""2025-12-08""}",1.0,2025-12-19,201.66,201.66,1.598729623988736,0.0090746801547159,0.9415094339622638,0.3452830188679262,ma10_touch_confirm,,203.49,0.91,ACTIONABLE,1.5813193514311787,2.6,2025-12-08,6.3,1,0,191.37,2025-07-14,-11.5,2,21,11.5,1.894736842105263,18.0,0,,,,True,True,17.2839506173,211.83,-3.937119388188648,Electronic Technology,Aerospace & Defense,SEC,resolved,,GROWTH
SCHW,2025-12-19,True,ceiling_breakout,,ceiling,97.27,ceiling_breakout,,1.0,2025-12-19,97.4,97.27,2.6493764581893835,0.0159350262156883,0.6926406926406895,0.6709956709956691,ceiling,,98.82,1.59,ACTIONABLE,1.633422314965375,0.0,2025-12-15,1.6,0,0,97.27,2025-08-04,-8.1,1,19,8.1,1.6578947368421053,19.0,0,,,,True,True,77.4647887324,99.53,-0.7133527579624266,Finance,Investment Banks/Brokers,SEC,resolved,,GROWTH
AVGO,2025-12-19,False,,False,,,,,,,,,,,,,,,340.36,,,3.437306530610608,36.7,2025-06-16,37.3,3,0,247.83,2025-01-20,-44.5,1,21,,,,6,4.0,-20.2,-15.5,False,False,,414.61,-17.908395841875503,Electronic Technology,Semiconductors,,,,
CVNA,2025-12-19,False,,,,,,,,,,,,,,,,,450.22,,,3.2426974436010507,12.6,2025-12-01,13.4,0,0,396.96,2025-09-15,-28.2,1,11,,,,1,2.0,-8.1,-7.2,False,False,,485.33,-7.234252982506739,Unknown,Unknown,,,,
EWBC,2025-12-19,False,,,,,,,,,,,,,,,,,113.56,,,2.3932301993553993,2.9,2025-12-01,3.1,0,0,110.15,2025-09-08,-16.4,1,12,,,,1,2.0,-2.9,-2.5,False,False,,117.0,-2.9401709401709386,Finance,Regional Banks,,,,
STX,2025-12-19,False,,True,,,,,,,,,,,,,,,296.36,,,2.300574913962828,153.4,2025-05-26,163.2,4,0,112.59,2024-10-14,-44.3,2,32,,,,5,6.0,-19.6,4.2,True,True,,308.93,-4.068882918460492,Electronic Technology,Computer Peripherals,,,,
WDC,2025-12-19,False,,True,,,,,,,,,,,,,,,181.08,,,2.039213373979104,186.7,2025-06-23,199.2,1,0,60.52,2024-07-08,-52.5,3,50,,,,3,4.0,-20.9,8.2,True,True,,188.77,-4.073740530804681,Electronic Technology,Computer Peripherals,,,,
COE,2025-12-19,False,,True,,,,,,,,,,,,,,,33.11,,,2.001476129696276,34.8,2025-06-02,36.0,3,0,24.35,2025-02-03,-44.1,2,17,,,,3,10.0,-35.6,-33.2,False,False,,56.13,-41.01193657580616,Unknown,Unknown,,,,
WELL,2025-12-19,False,,False,,,,,,,,,,,,,,,186.01,,,1.9953426501335536,32.7,2025-02-03,34.5,4,1,138.32,2024-11-25,-12.5,1,10,,,,9,4.0,-12.2,-11.0,False,False,,209.05,-11.021286773499172,Finance,Real Estate Investment Trusts,,,,
PFG,2025-12-19,False,,,,,,,,,,,,,,,,,88.95,,,1.90304211488298,-2.8,2025-12-08,1.3,0,0,87.8,2022-11-07,-32.8,14,161,,,,1,2.0,-3.9,-3.3,False,False,,92.1,-3.420195439739404,Finance,Investment Managers,,,,
C,2025-12-19,False,,True,,,,,,,,,,,,,,,114.86,,,1.8875971895562191,37.8,2025-06-23,38.5,4,1,82.95,2025-02-10,-34.4,1,19,,,,4,10.0,-11.3,9.4,True,True,,115.61,-0.6487328085805766,Finance,Major Banks,,,,
JPM,2025-12-19,False,,False,,,,,,,,,,,,,,,317.21,,,1.877498645659924,11.6,2025-06-23,15.4,4,1,274.85,2025-02-10,-27.2,1,19,,,,5,2.0,-2.5,-1.0,False,False,,322.88,-1.7560703666997024,Finance,Major Banks,,,,
UBS,2025-12-19,False,,,,,,,,,,,,,,,,,46.28,,,1.8730836744561272,7.1,2025-12-08,9.2,0,0,42.38,2025-09-15,-14.0,1,12,,,,0,,,,True,True,,46.66,-0.8144020574367694,Finance,Investment Managers,,,,
WWD,2025-12-19,False,,False,,,,,,,,,,,,,,,305.97,,,1.8310389201031252,2.0,2025-11-24,14.7,1,0,266.86,2025-07-28,-12.7,1,17,,,,1,3.0,-6.0,0.4,True,True,,306.9,-0.3030303030302828,Producer Manufacturing,Industrial Machinery,,,,
AMAT,2025-12-19,False,,False,,,,,,,,,,,,,,,256.41,,,1.8174277492267288,-4.3,2025-12-01,1.6,0,0,252.28,2024-07-08,-51.3,4,73,,,,1,3.0,-9.7,-6.3,False,False,,276.1,-7.1314741035856555,Producer Manufacturing,Industrial Machinery,,,,
AAPL,2025-12-19,False,,True,,,,,,,,,,,,,,,273.67,,,1.7985547577183492,4.2,2025-10-20,5.7,0,0,258.93,2024-12-23,-34.9,3,43,,,,3,4.0,-4.8,-2.4,False,False,,288.62,-5.1798212182107894,Electronic Technology,Telecommunications Equipment,,,,
JNJ,2025-12-19,False,,False,,,,,,,,,,,,,,,206.37,,,1.779810294554327,20.7,2025-08-04,24.1,2,0,166.26,2022-04-04,-18.7,10,174,,,,5,2.0,-2.9,-2.8,False,False,,215.19,-4.098703471350895,Health Technology,Pharmaceuticals: Major,,,,
VTR,2025-12-19,False,,False,,,,,,,,,,,,,,,79.1,,,1.7639223984733874,12.0,2025-10-13,16.7,1,0,67.77,2025-02-24,-12.5,1,33,,,,2,4.0,-6.0,-2.3,True,True,,81.89,-3.407009402857497,Finance,Real Estate Investment Trusts,,,,
HUT,2025-12-19,False,,True,,,,,,,,,,,,,,,44.12,,,1.736878247285629,36.0,2025-09-08,38.1,0,0,31.95,2024-12-02,-68.6,3,40,,,,3,8.0,-42.3,-19.5,True,True,,57.29,-22.988305114330597,Technology Services,Data Processing Services,,,,
WMT,2025-12-19,False,,,,,,,,,,,,,,,,,114.36,,,1.736107700774567,8.8,2025-11-17,9.6,1,0,104.3,2025-02-10,-24.0,4,40,,,,1,2.0,-2.7,-2.0,False,False,,117.45,-2.630906768837804,Unknown,Unknown,,,,
ABBV,2025-12-19,False,,False,,,,,,,,,,,,,,,226.82,,,1.6627745370201152,7.5,2025-09-01,7.8,1,0,210.34,2024-10-28,-24.8,3,44,,,,3,5.0,-7.5,-4.8,True,True,,243.06,-6.681477824405501,Health Technology,Pharmaceuticals: Major,,,,
LGND,2025-12-19,False,,False,,,,,,,,,,,,,,,200.33,,,1.646616867747179,44.0,2025-07-14,56.7,0,0,127.86,2024-12-02,-26.8,3,32,,,,5,4.0,-14.1,-4.2,True,True,,212.49,-5.722622241046638,Health Technology,Pharmaceuticals: Major,,,,
EA,2025-12-19,False,,True,,,,,,,,,,,,,,,203.92,,,1.630964840472909,21.9,2025-08-04,21.9,2,1,167.29,2024-12-02,-31.5,3,35,,,,5,3.0,-0.2,0.0,True,True,,204.64,-0.3518373729476165,Unknown,Unknown,,,,
FEIM,2025-12-19,False,,True,,,,,,,,,,,,,,,48.12,,,1.6277805130204237,124.1,2025-07-14,136.7,3,1,20.33,2024-12-23,-32.7,1,29,,,,5,8.0,-36.6,17.0,True,True,,49.48,-2.748585286984639,Electronic Technology,Telecommunications Equipment,,,,
SANM,2025-12-19,False,,True,,,,,,,,,,,,,,,151.52,,,1.6255139452703105,54.5,2025-06-23,67.8,3,1,90.32,2024-11-04,-29.5,2,33,,,,3,7.0,-21.0,-15.1,False,False,,178.39,-15.0625035035596,Electronic Technology,Electronic Production Equipment,,,,
WFC,2025-12-19,False,,True,,,,,,,,,,,,,,,93.01,,,1.5774094193072856,12.3,2025-10-13,16.6,1,0,79.77,2024-11-25,-28.0,3,46,,,,1,6.0,-6.7,7.0,False,False,,94.26,-1.3261192446424763,Finance,Major Banks,,,,
CAT,2025-12-19,False,,False,,,,,,,,,,,,,,,576.22,,,1.563659004363225,40.2,2025-07-14,42.8,1,0,403.5,2025-01-20,-34.5,1,25,,,,7,3.0,-8.2,-5.1,False,False,,627.5,-8.172111553784855,Producer Manufacturing,Trucks/Construction/Farm Machinery,,,,
FE,2025-12-19,False,,True,,,,,,,,,,,,,,,44.23,,,1.552708038915002,4.3,2025-08-04,4.4,3,0,42.38,2024-09-09,-14.0,4,47,,,,4,4.0,-8.0,-7.3,False,False,,47.73,-7.3329143096585,Unknown,Unknown,,,,
AZN,2025-12-19,False,,False,,,,,,,,,,,,,,,91.36,,,1.5323616290896955,2.5,2025-11-10,6.4,0,0,85.85,2024-08-26,-29.2,5,63,,,,1,4.0,-5.0,-2.8,True,True,,94.02,-2.8291852797277195,Unknown,Unknown,,,,
ROST,2025-12-19,False,,False,,,,,,,,,,,,,,,182.41,,,1.5134185250161274,16.6,2025-10-20,16.8,1,0,156.23,2024-07-08,-22.5,4,67,,,,1,3.0,-3.1,10.8,False,False,,185.85,-1.850955071294058,Retail Trade,Apparel/Footwear Retail,,,,
ASTS,2025-12-19,False,,,,,,,,,,,,,,,,,75.84,,,1.5121944803347944,2.6,2025-12-01,30.6,1,0,58.08,2025-07-14,-37.9,2,20,,,,1,2.0,-28.1,-11.2,False,False,,102.79,-26.21850374550053,Unknown,Unknown,,,,
CAH,2025-12-19,False,,True,,,,,,,,,,,,,,,202.95,,,1.50383316451432,6.4,2025-10-27,21.4,0,0,167.11,2025-06-23,-17.8,1,18,,,,1,4.0,-9.0,-5.6,True,True,,214.93,-5.573907783929655,Distribution Services,Medical Distributors,,,,
NU,2025-12-19,False,,True,,,,,,,,,,,,,,,16.34,,,1.5027519769200433,3.2,2025-10-20,5.8,1,0,15.44,2024-08-26,-41.6,6,60,,,,2,4.0,-11.2,-6.9,False,False,,17.84,-8.408071748878921,Unknown,Unknown,,,,
AEO,2025-12-19,False,,,,,,,,,,,,,,,,,27.84,,,1.484454778551686,9.3,2025-12-08,13.6,0,0,24.5,2024-03-25,-62.9,7,89,,,,0,,,,True,True,,28.15,-1.1012433392539878,Unknown,Unknown,,,,
MDT,2025-12-19,False,,False,,,,,,,,,,,,,,,98.63,,,1.482657692572514,2.9,2025-11-10,5.7,1,0,93.33,2024-10-14,-17.5,3,56,,,,1,4.0,-8.6,-7.2,False,False,,106.33,-7.241606319947335,Unknown,Unknown,,,,
IDCC,2025-12-19,False,,True,,,,,,,,,,,,,,,334.4,,,1.4802834324063752,32.6,2025-07-28,48.7,1,0,224.86,2025-03-17,-20.3,1,19,,,,3,9.0,-18.2,-13.0,False,False,,412.6,-18.952981095492017,Unknown,Unknown,,,,
GOOG,2025-12-19,False,,False,,,,,,,,,,,,,,,308.61,,,1.449837966265675,49.5,2025-08-18,49.6,0,0,206.28,2025-01-27,-31.0,1,29,,,,3,3.0,-8.1,-4.6,False,False,,328.46,-6.043353833039022,Technology Services,Internet Software/Services,,,,
COLL,2025-12-19,False,,False,,,,,,,,,,,,,,,48.88,,,1.4480436517615831,15.6,2025-11-03,15.7,1,0,42.23,2024-04-01,-45.0,6,83,,,,1,3.0,-10.5,1.5,True,True,,49.92,-2.083333333333337,Unknown,Unknown,,,,
SHEL,2025-12-19,False,,False,,,,,,,,,,,,,,,72.02,,,1.438651455980713,-4.1,2025-10-20,0.1,0,0,71.98,2025-03-24,-21.1,3,30,,,,1,9.0,-7.2,-4.7,False,False,,76.74,-6.150638519676832,Energy Minerals,Integrated Oil,,,,
CASY,2025-12-19,False,,False,,,,,,,,,,,,,,,558.49,,,1.436729449369624,4.7,2025-11-03,5.4,2,0,530.07,2025-07-21,-7.7,2,15,,,,1,4.0,-7.7,-2.7,True,True,,573.76,-2.6613915225878415,Retail Trade,Specialty Stores,,,,
VRT,2025-12-19,False,,True,,,,,,,,,,,,,,,159.82,,,1.434356413067544,-0.2,2025-09-29,2.7,2,0,155.62,2025-01-20,-65.6,2,36,,,,1,8.0,-27.0,-21.0,False,False,,202.37,-21.025843751544205,Electronic Technology,Electronic Production Equipment,,,,
MS,2025-12-19,False,,False,,,,,,,,,,,,,,,176.98,,,1.4215326394989425,24.4,2025-08-04,27.3,4,0,139.08,2025-02-03,-33.6,1,26,,,,5,2.0,-5.2,-2.7,False,False,,181.98,-2.74755467633806,Finance,Investment Managers,,,,
IBM,2025-12-19,False,,False,,,,,,,,,,,,,,,300.98,,,1.4012872993877918,-1.6,2025-10-20,3.2,0,0,291.52,2025-06-30,-20.4,1,16,,,,3,2.0,-6.2,-4.6,False,False,,324.9,-7.362265312403804,Unknown,Unknown,,,,
FN,2025-12-19,False,,False,,,,,,,,,,,,,,,475.47,,,1.3765514500387588,60.8,2025-06-23,68.7,3,0,281.79,2024-08-19,-47.3,3,44,,,,7,3.0,-12.5,-1.9,False,False,,531.22,-10.494710289522237,Unknown,Unknown,,,,
ALB,2025-12-19,False,,False,,,,,,,,,,,,,,,145.88,,,1.3242074200362517,27.1,2025-11-10,35.7,0,0,107.52,2024-11-18,-54.7,3,51,,,,1,3.0,-9.9,12.1,True,True,,149.82,-2.629822453610997,Unknown,Unknown,,,,
APP,2025-12-19,False,,False,,,,,,,,,,,,,,,721.37,,,1.320871134507689,20.3,2025-11-24,37.4,1,0,525.15,2025-02-10,-61.8,3,41,,,,1,3.0,-4.8,2.7,True,True,,745.61,-3.2510293585118255,Unknown,Unknown,,,,
ROKU,2025-12-19,False,,,,,,,,,,,,,,,,,108.82,,,1.3139902784068742,1.3,2025-12-08,3.7,0,0,104.96,2025-02-10,-50.0,2,43,,,,0,,,,True,True,,116.66,-6.720384021944115,Technology Services,Packaged Software,,,,
NVDA,2025-12-19,False,,False,,,,,,,,,,,,,,,180.99,,,1.3130520294783037,14.7,2025-06-23,20.9,2,0,149.72,2024-11-04,-42.2,2,33,,,,3,8.0,-20.1,-14.7,True,True,,212.18,-14.699783202940896,Electronic Technology,Semiconductors,,,,
NTRA,2025-12-19,False,,False,,,,,,,,,,,,,,,231.96,,,1.2972832070205225,20.5,2025-10-20,27.4,1,0,182.12,2025-01-27,-31.2,2,38,,,,1,3.0,-9.7,-5.5,True,False,,246.9,-6.051032806804368,Health Technology,Biotechnology,,,,
CLS,2025-12-19,False,,True,,,,,,,,,,,,,,,292.29,,,1.2853308987384855,91.5,2025-06-23,116.1,2,0,135.25,2025-02-10,-57.1,1,19,,,,5,8.0,-27.1,-19.0,False,False,,363.4,-19.567969179966973,Electronic Technology,Electronic Components,,,,
TPR,2025-12-19,False,,False,,,,,,,,,,,,,,,125.42,,,1.262170921116532,40.1,2025-06-30,44.7,2,2,86.67,2025-02-10,-33.4,1,20,,,,5,9.0,-21.6,6.2,True,False,,127.54,-1.6622236161204396,Unknown,Unknown,,,,
ARGX,2025-12-19,False,,False,,,,,,,,,,,,,,,854.99,,,1.256659047201047,20.0,2025-08-25,28.8,2,0,663.78,2025-01-06,-23.2,2,33,,,,4,5.0,-11.4,-8.5,True,False,,934.62,-8.520040230254011,Health Technology,Biotechnology,,,,
COF,2025-12-19,False,,,,,,,,,,,,,,,,,243.73,,,1.2342272823228604,5.7,2025-12-01,6.1,1,0,229.63,2025-06-30,-13.6,2,22,,,,0,,,,True,False,,244.82,-0.4452250633118271,Unknown,Unknown,,,,
