code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
EXPE,2025-11-21,False,,False,,,,,,,,,,,,,,,247.49,,,1.909811024182141,19.7,2025-08-11,20.1,1,1,206.07,2025-02-10,-37.3,1,26,,,,3,2.0,-16.0,-11.3,False,False,,279.14,-11.3383965035466,Consumer Services,Other Consumer Services,,,,
NET,2025-11-21,False,,False,,,,,,,,,,,,,,,186.38,,,1.8092368385668016,3.9,2025-06-16,5.1,4,0,177.37,2025-02-10,-49.6,1,18,,,,4,4.0,-28.8,-26.7,False,False,,260.0,-28.31538461538462,Technology Services,Information Technology Services,,,,
JNJ,2025-11-21,False,,True,,,,,,,,,,,,,,,203.9,,,1.6902235644284196,18.5,2025-08-04,21.9,2,0,167.32,2022-04-04,-18.7,10,174,,,,3,5.0,-5.0,4.9,True,True,,206.94,-1.4690248381173276,Health Technology,Pharmaceuticals: Major,,,,
NVDA,2025-11-21,False,,False,,,,,,,,,,,,,,,178.88,,,1.6749025613830455,13.4,2025-06-23,19.5,2,0,149.73,2024-11-04,-42.2,2,33,,,,3,4.0,-18.5,-15.7,False,False,,212.19,-15.698195013902636,Electronic Technology,Semiconductors,,,,
COF,2025-11-21,False,,False,,,,,,,,,,,,,,,207.87,,,1.645727199568544,-1.3,2025-10-13,0.9,1,0,206.0,2025-01-27,-31.1,3,37,,,,1,5.0,-12.5,-8.6,False,False,,230.94,-9.989607690309166,Unknown,Unknown,,,,
ALB,2025-11-21,False,,,,,,,,,,,,,,,,,116.82,,,1.629897249242561,1.5,2025-11-10,8.3,0,0,107.84,2024-11-18,-54.7,3,51,,,,0,,,,False,False,,127.07,-8.06642008341859,Unknown,Unknown,,,,
NBIS,2025-11-21,False,,False,,,,,,,,,,,,,,,83.26,,,1.5942271786767492,57.7,2025-07-14,74.6,3,0,47.68,2025-02-10,-61.6,1,22,,,,4,4.0,-40.8,-37.0,False,False,,141.1,-40.99220411055988,Technology Services,Packaged Software,,,,
MU,2025-11-21,False,,False,,,,,,,,,,,,,,,207.37,,,1.5743165348162391,32.0,2025-09-08,44.7,0,0,143.33,2024-06-10,-57.1,5,65,,,,3,2.0,-25.1,-19.3,False,False,,260.58,-20.419832680942505,Electronic Technology,Semiconductors,,,,
CLS,2025-11-21,False,,False,,,,,,,,,,,,,,,280.06,,,1.540410233187829,83.4,2025-06-23,107.1,2,0,135.25,2025-02-10,-57.1,1,19,,,,5,4.0,-27.1,-22.4,False,False,,363.4,-22.933406714364335,Electronic Technology,Electronic Components,,,,
CIEN,2025-11-21,False,,False,,,,,,,,,,,,,,,178.26,,,1.4902260360430273,52.8,2025-09-01,75.7,1,0,101.44,2025-01-20,-51.5,2,32,,,,1,3.0,-17.3,-12.4,False,False,,214.17,-16.767054209273002,Electronic Technology,Telecommunications Equipment,,,,
SHOP,2025-11-21,False,,False,,,,,,,,,,,,,,,147.8,,,1.4764671472227986,-1.2,2025-08-04,15.0,2,0,128.57,2025-02-10,-45.7,1,25,,,,4,4.0,-25.3,-18.9,True,True,,182.19,-18.875898786980617,Unknown,Unknown,,,,
NU,2025-11-21,False,,False,,,,,,,,,,,,,,,15.89,,,1.4447453993667283,0.3,2025-10-20,2.9,0,0,15.44,2024-08-26,-41.6,6,60,,,,1,4.0,-7.1,-2.8,True,True,,16.55,-3.987915407854981,Unknown,Unknown,,,,
LGND,2025-11-21,False,,False,,,,,,,,,,,,,,,199.23,,,1.4204104152311612,43.2,2025-07-14,55.8,0,0,127.86,2024-12-02,-26.8,3,32,,,,4,3.0,-6.3,-6.0,False,False,,212.49,-6.240293660878171,Health Technology,Pharmaceuticals: Major,,,,
RBLX,2025-11-21,False,,False,,,,,,,,,,,,,,,89.25,,,1.4201062116089425,9.8,2025-05-12,24.1,0,0,71.89,2025-01-27,-30.3,1,15,,,,4,10.0,-37.0,-36.2,False,False,,150.59,-40.73311640879208,Unknown,Unknown,,,,
WELL,2025-11-21,False,,False,,,,,,,,,,,,,,,199.93,,,1.4133596217501396,42.7,2025-02-03,44.5,4,1,138.32,2024-11-25,-12.5,1,10,,,,8,3.0,-8.2,11.3,True,True,,201.42,-0.7397477906861183,Finance,Real Estate Investment Trusts,,,,
FIGS,2025-11-21,False,,False,,,,,,,,,,,,,,,9.68,,,1.4084892552471482,23.2,2025-10-13,40.3,2,0,6.9,2024-09-23,-48.3,2,55,,,,1,3.0,-12.2,15.0,True,True,,10.24,-5.46875,Unknown,Unknown,,,,
WULF,2025-11-21,False,,False,,,,,,,,,,,,,,,11.29,,,1.4009546519294458,25.9,2025-08-11,34.4,2,0,8.4,2024-11-04,-75.5,2,40,,,,4,4.0,-38.6,-33.8,True,True,,17.05,-33.78299120234605,Unknown,Unknown,,,,
LKNCY,2025-11-21,False,,False,,,,,,,,,,,,,,,37.0,,,1.3893214089369044,-3.9,2025-06-30,2.9,1,0,35.95,2023-10-02,-51.9,7,91,,,,4,8.0,-14.1,-9.7,True,True,,43.64,-15.2153987167736,Unknown,Unknown,,,,
AZN,2025-11-21,False,,,,,,,,,,,,,,,,,91.0,,,1.3601264247627314,2.1,2025-11-10,6.0,0,0,85.85,2024-08-26,-29.2,5,63,,,,0,,,,True,True,,91.91,-0.990099009900991,Unknown,Unknown,,,,
ORCL,2025-11-21,False,,False,,,,,,,,,,,,,,,198.76,,,1.3463855105383844,-7.3,2025-06-09,2.4,0,0,194.11,2024-11-18,-39.2,2,29,,,,5,10.0,-39.4,-37.8,False,False,,345.12,-42.408437644877154,Unknown,Unknown,,,,
GH,2025-11-21,False,,False,,,,,,,,,,,,,,,105.42,,,1.3449559714029216,94.4,2025-08-04,113.1,4,1,49.48,2025-02-10,-29.5,3,25,,,,2,3.0,-9.8,5.2,True,True,,110.0,-4.163636363636359,Health Technology,Medical Specialties,,,,
SHEL,2025-11-21,False,,False,,,,,,,,,,,,,,,73.27,,,1.3422841368709533,-2.5,2025-10-20,1.8,0,0,71.98,2025-03-24,-21.1,3,30,,,,1,5.0,-3.9,-3.0,False,False,,76.74,-4.521761793067503,Energy Minerals,Integrated Oil,,,,
TCEHY,2025-11-21,False,,False,,,,,,,,,,,,,,,79.04,,,1.342187638379564,10.3,2025-08-04,13.9,0,0,69.38,2025-03-03,-25.3,2,22,,,,2,8.0,-11.0,-9.3,False,False,,87.68,-9.85401459854015,Unknown,Unknown,,,,
TPR,2025-11-21,False,,False,,,,,,,,,,,,,,,105.24,,,1.3339989424950964,17.1,2025-06-30,21.0,1,0,86.97,2025-02-10,-33.4,1,20,,,,5,6.0,-21.6,-11.2,True,True,,118.56,-11.234817813765186,Unknown,Unknown,,,,
ALL,2025-11-21,False,,,,,,,,,,,,,,,,,214.32,,,1.32821213195401,0.0,2025-11-10,1.6,0,0,210.85,2024-11-25,-17.5,5,50,,,,0,,,,False,False,,215.89,-0.7272221964889525,Finance,Multi-Line Insurance,,,,
MS,2025-11-21,False,,False,,,,,,,,,,,,,,,158.17,,,1.3091239959890557,11.1,2025-08-04,13.7,3,0,139.08,2025-02-03,-33.6,1,26,,,,4,2.0,-9.6,-7.9,False,False,,171.77,-7.917564184665549,Finance,Investment Managers,,,,
UBS,2025-11-21,False,,False,,,,,,,,,,,,,,,37.07,,,1.3089088151869406,6.3,2025-06-30,6.8,0,0,34.71,2025-01-27,-28.2,1,22,,,,3,10.0,-13.5,-12.5,False,False,,42.56,-12.899436090225567,Finance,Investment Managers,,,,
TLN,2025-11-21,False,,False,,,,,,,,,,,,,,,365.96,,,1.3084628819463069,41.5,2025-06-02,41.8,1,0,258.03,2025-01-20,-38.7,1,19,,,,4,8.0,-23.7,-18.9,True,True,,451.28,-18.906222301010455,Utilities,Alternative Power Generation,,,,
CRDO,2025-11-21,False,,True,,,,,,,,,,,,,,,133.49,,,1.301427666225362,42.8,2025-06-23,54.0,2,0,86.69,2025-01-20,-66.4,1,22,,,,4,4.0,-36.0,-31.0,False,False,,193.5,-31.012919896640824,Technology Services,Information Technology Services,,,,
AVGO,2025-11-21,False,,True,,,,,,,,,,,,,,,340.2,,,1.298425451666349,36.6,2025-06-16,37.3,2,0,247.83,2025-01-20,-44.5,1,21,,,,5,4.0,-14.9,-12.0,True,False,,386.48,-11.974746429310713,Electronic Technology,Semiconductors,,,,
TSM,2025-11-21,False,,True,,,,,,,,,,,,,,,275.06,,,1.2975739673180375,20.7,2025-06-23,22.8,1,1,223.99,2025-01-20,-40.5,1,22,,,,5,4.0,-13.4,-10.7,False,False,,311.37,-11.661367504897711,Electronic Technology,Semiconductors,,,,
HWM,2025-11-21,False,,False,,,,,,,,,,,,,,,197.28,,,1.2971935257115963,-0.6,2025-10-20,3.1,0,0,191.37,2025-07-14,-11.5,1,14,,,,1,3.0,-8.4,-6.2,False,False,,211.83,-6.868715479393861,Electronic Technology,Aerospace & Defense,,,,
CASY,2025-11-21,False,,,,,,,,,,,,,,,,,560.3,,,1.2894920721373844,5.0,2025-11-03,5.7,1,0,530.07,2025-07-21,-7.7,2,15,,,,0,,,,True,False,,571.55,-1.9683317295074776,Retail Trade,Specialty Stores,,,,
W,2025-11-21,False,,False,,,,,,,,,,,,,,,105.04,,,1.270796885940434,1.5,2025-10-27,15.8,0,0,90.71,2023-07-31,-77.5,9,117,,,,1,3.0,-12.6,-2.5,True,False,,114.92,-8.597285067873294,Retail Trade,Specialty Stores,,,,
COHR,2025-11-21,False,,False,,,,,,,,,,,,,,,139.51,,,1.2593544821124416,19.9,2025-10-13,22.8,0,0,113.6,2024-12-02,-59.9,2,45,,,,1,3.0,-19.7,-14.1,True,False,,168.57,-17.239129145162245,Electronic Technology,Semiconductors,,,,
IBKR,2025-11-21,False,,False,,,,,,,,,,,,,,,61.05,,,1.2580527565464643,-4.6,2025-07-14,3.7,2,0,58.89,2025-02-10,-44.4,1,22,,,,4,3.0,-19.5,-16.7,False,False,,73.35,-16.768916155419223,Finance,Investment Banks/Brokers,,,,
VTR,2025-11-21,False,,False,,,,,,,,,,,,,,,79.24,,,1.2576084034456814,12.2,2025-10-13,16.9,1,0,67.77,2025-02-24,-12.5,1,33,,,,1,3.0,-1.5,11.9,True,False,,80.5,-1.565217391304352,Finance,Real Estate Investment Trusts,,,,
FN,2025-11-21,False,,False,,,,,,,,,,,,,,,390.46,,,1.2563562030583648,32.1,2025-06-23,38.6,2,0,281.79,2024-08-19,-47.3,3,44,,,,6,3.0,-25.5,-21.6,False,False,,498.0,-21.594377510040164,Unknown,Unknown,,,,
SEDG,2025-11-21,False,,False,,,,,,,,,,,,,,,34.45,,,1.2510259227569247,25.1,2025-06-30,44.9,2,1,23.77,2025-02-17,-53.7,1,19,,,,6,3.0,-23.9,-17.2,False,False,,48.6,-29.11522633744855,Unknown,Unknown,,,,
IREN,2025-11-21,False,,False,,,,,,,,,,,,,,,42.26,,,1.2472595990420043,129.1,2025-08-04,165.5,2,0,15.92,2024-12-02,-67.8,2,35,,,,2,5.0,-38.0,-33.7,False,False,,76.87,-45.02406660595811,Unknown,Unknown,,,,
HOOD,2025-11-21,False,,True,,,,,,,,,,,,,,,107.3,,,1.241741523536931,43.3,2025-06-02,60.4,2,0,66.91,2025-02-10,-55.7,1,16,,,,5,8.0,-32.0,-28.6,False,False,,153.86,-30.26127648511635,Finance,Investment Banks/Brokers,,,,
VRT,2025-11-21,False,,False,,,,,,,,,,,,,,,159.83,,,1.2401661153331958,-0.2,2025-09-29,2.7,1,0,155.68,2025-01-20,-65.6,2,36,,,,1,4.0,-26.3,-21.1,False,False,,202.45,-21.05211163250185,Electronic Technology,Electronic Production Equipment,,,,
SOFI,2025-11-21,False,,False,,,,,,,,,,,,,,,25.19,,,1.2310239833348595,35.6,2025-06-30,36.8,1,0,18.42,2025-01-20,-53.3,1,23,,,,3,4.0,-27.8,-22.6,False,False,,32.73,-23.036969141460418,Unknown,Unknown,,,,
JPM,2025-11-21,False,,False,,,,,,,,,,,,,,,298.02,,,1.2222064394225702,4.8,2025-06-23,8.4,3,0,274.85,2025-02-10,-27.2,1,19,,,,4,9.0,-8.1,-5.8,False,False,,322.25,-7.519006982156718,Finance,Major Banks,,,,
LIF,2025-11-21,False,,True,,,,,,,,,,,,,,,72.51,,,1.222187744922253,20.3,2025-05-12,46.4,1,0,49.53,2024-11-25,-40.2,2,24,,,,4,8.0,-39.1,-33.7,True,False,,112.54,-35.569575262129014,Unknown,Unknown,,,,
FUTU,2025-11-21,False,,True,,,,,,,,,,,,,,,161.52,,,1.193729171656923,7.7,2025-07-07,26.8,1,0,127.39,2024-09-30,-44.6,2,40,,,,3,4.0,-23.9,-19.8,False,False,,202.53,-20.24885202192267,Unknown,Unknown,,,,
UI,2025-11-21,False,,True,,,,,,,,,,,,,,,530.62,,,1.1892122495584911,4.3,2025-08-18,21.9,1,0,435.46,2025-01-20,-41.7,2,30,,,,3,4.0,-36.4,-33.3,False,False,,802.45,-33.875007788647274,Unknown,Unknown,,,,
CAH,2025-11-21,False,,,,,,,,,,,,,,,,,209.48,,,1.1889643072980554,9.8,2025-10-27,25.4,0,0,167.11,2025-06-23,-17.8,1,18,,,,0,,,,True,False,,210.33,-0.4041268482860349,Distribution Services,Medical Distributors,,,,
BKR,2025-11-21,False,,False,,,,,,,,,,,,,,,48.88,,,1.1800219747560938,3.8,2025-10-20,5.2,0,0,46.48,2024-11-18,-28.9,4,48,,,,1,3.0,-6.8,-0.1,True,False,,50.69,-3.570724008680204,Industrial Services,Contract Drilling,,,,
LLY,2025-11-21,False,,,,,,,,,,,,,,,,,1059.7,,,1.1564842604211392,3.5,2025-11-10,10.0,0,0,963.68,2024-08-26,-35.5,6,63,,,,0,,,,True,False,,1066.65,-0.6515726808231426,Health Technology,Pharmaceuticals: Major,,,,
SANM,2025-11-21,False,,False,,,,,,,,,,,,,,,146.88,,,1.154333959435314,49.8,2025-06-23,62.6,3,1,90.32,2024-11-04,-29.5,2,33,,,,3,3.0,-20.0,-17.7,False,False,,178.39,-17.6635461629015,Electronic Technology,Electronic Production Equipment,,,,
LH,2025-11-21,False,,,,,,,,,,,,,,,,,265.64,,,1.1316384258065109,-0.5,2025-11-10,1.8,0,0,260.99,2021-08-30,-36.5,16,219,,,,1,2.0,-4.9,-2.0,False,False,,293.72,-9.560125289391276,Health Services,Medical/Nursing Services,,,,
WDC,2025-11-21,False,,False,,,,,,,,,,,,,,,139.19,,,1.1260205793303837,120.2,2025-06-23,129.8,0,0,60.57,2024-07-08,-52.6,3,50,,,,3,3.0,-20.9,-16.9,False,False,,178.45,-22.00056038105912,Electronic Technology,Computer Peripherals,,,,
ARGX,2025-11-21,False,,False,,,,,,,,,,,,,,,918.92,,,1.1237923657196385,29.0,2025-08-25,38.4,2,0,663.78,2025-01-06,-23.2,2,33,,,,3,4.0,-11.8,8.1,True,False,,934.13,-1.6282530268806328,Health Technology,Biotechnology,,,,
AAPL,2025-11-21,False,,False,,,,,,,,,,,,,,,271.49,,,1.1151575431052967,3.4,2025-10-20,4.9,0,0,258.93,2024-12-23,-34.9,3,43,,,,2,2.0,-4.0,-1.8,True,False,,277.05,-2.0068579678758303,Electronic Technology,Telecommunications Equipment,,,,
MMM,2025-11-21,False,,False,,,,,,,,,,,,,,,168.09,,,1.101103612739267,0.2,2025-10-20,9.6,0,0,153.37,2025-02-24,-21.6,4,34,,,,1,5.0,-7.8,-2.3,True,False,,172.11,-2.3357155307652144,Producer Manufacturing,Industrial Conglomerates,,,,
WFC,2025-11-21,False,,False,,,,,,,,,,,,,,,83.11,,,1.0984811137575272,0.3,2025-10-13,4.2,0,0,79.77,2024-11-25,-28.0,3,46,,,,1,4.0,-6.7,-4.4,False,False,,88.64,-6.238718411552346,Finance,Major Banks,,,,
HUT,2025-11-21,False,,False,,,,,,,,,,,,,,,34.34,,,1.0909263504639186,5.9,2025-09-08,7.5,0,0,31.95,2024-12-02,-68.6,3,40,,,,3,4.0,-42.3,-37.4,False,False,,57.29,-40.059347181008896,Technology Services,Data Processing Services,,,,
CVNA,2025-11-21,False,,False,,,,,,,,,,,,,,,309.88,,,1.0879832101463678,3.3,2025-05-12,8.2,4,0,286.38,2025-02-10,-48.2,1,13,,,,5,10.0,-28.2,-21.9,False,False,,413.33,-25.028427648610062,Unknown,Unknown,,,,
RTX,2025-11-21,False,,True,,,,,,,,,,,,,,,169.68,,,1.086025465008601,25.4,2025-05-26,29.2,5,0,131.32,2025-02-24,-15.6,1,13,,,,5,5.0,-6.2,-5.6,False,False,,180.6,-6.04651162790697,Electronic Technology,Aerospace & Defense,,,,
MNST,2025-11-21,False,,False,,,,,,,,,,,,,,,72.04,,,1.065084372671387,10.3,2025-09-22,11.8,1,0,64.45,2024-03-11,-32.8,6,80,,,,1,5.0,-6.8,2.0,True,False,,73.08,-1.423097974822107,Consumer Non-Durables,Beverages: Non-Alcoholic,,,,
C,2025-11-21,False,,True,,,,,,,,,,,,,,,98.7,,,1.0515208836779475,18.4,2025-06-23,19.0,3,0,82.95,2025-02-10,-34.4,1,19,,,,4,9.0,-11.3,-6.0,False,False,,104.96,-5.964176829268286,Finance,Major Banks,,,,
GSK,2025-11-21,False,,False,,,,,,,,,,,,,,,47.19,,,1.041413655530235,1.6,2025-10-27,9.7,1,0,43.01,2024-05-20,-29.3,4,75,,,,1,3.0,-2.5,0.9,False,False,,48.27,-2.237414543194538,Unknown,Unknown,,,,
FEIM,2025-11-21,False,,False,,,,,,,,,,,,,,,27.53,,,1.0063308346603488,28.2,2025-07-14,35.4,3,0,20.33,2024-12-23,-32.7,1,29,,,,5,5.0,-36.6,-33.0,False,False,,41.12,-33.04961089494163,Electronic Technology,Telecommunications Equipment,,,,
OUST,2025-11-21,False,,False,,,,,,,,,,,,,,,19.93,,,1.0041274831720677,-7.4,2025-06-16,3.8,1,0,19.2,2023-01-30,-83.3,8,124,,,,4,5.0,-48.9,-45.0,False,False,,41.65,-52.14885954381753,Electronic Technology,Semiconductors,,,,
AU,2025-11-21,False,,False,,,,,,,,,,,,,,,79.81,,,0.992938974376222,163.6,2025-03-03,164.1,6,1,30.22,2024-08-12,-28.6,2,29,,,,7,5.0,-21.8,-0.2,True,False,,85.85,-7.035527082119963,Unknown,Unknown,,,,
U,2025-11-21,False,,False,,,,,,,,,,,,,,,38.77,,,0.9819698417461764,5.5,2025-07-14,25.6,1,0,30.88,2025-02-17,-50.4,1,21,,,,3,10.0,-27.5,-17.4,True,False,,46.94,-17.405198125266285,Technology Services,Packaged Software,,,,
IBM,2025-11-21,False,,False,,,,,,,,,,,,,,,297.44,,,0.9776464973752846,-2.7,2025-10-20,2.0,0,0,291.52,2025-06-30,-20.4,1,16,,,,1,5.0,-6.8,-3.8,False,False,,324.9,-8.451831332717752,Unknown,Unknown,,,,
COLL,2025-11-21,False,,,,,,,,,,,,,,,,,45.14,,,0.9661639048238873,6.7,2025-11-03,6.9,1,0,42.23,2024-04-01,-45.0,6,83,,,,1,2.0,-10.5,-6.3,True,False,,48.18,-6.309672063096716,Unknown,Unknown,,,,
CAT,2025-11-21,False,,True,,,,,,,,,,,,,,,550.43,,,0.96568750998138,33.9,2025-07-14,36.4,1,0,403.5,2025-01-20,-34.5,1,25,,,,6,4.0,-9.9,-7.7,False,False,,596.21,-7.678502541050991,Producer Manufacturing,Trucks/Construction/Farm Machinery,,,,
RKLB,2025-11-21,False,,False,,,,,,,,,,,,,,,40.3,,,0.9572158820486006,13.9,2025-06-23,20.9,3,0,33.34,2025-01-20,-55.9,1,22,,,,3,6.0,-49.2,-45.5,False,False,,73.97,-45.51845342706503,Electronic Technology,Aerospace & Defense,,,,
IDCC,2025-11-21,False,,False,,,,,,,,,,,,,,,327.63,,,0.9357520500598088,29.9,2025-07-28,45.7,1,0,224.86,2025-03-17,-20.3,1,19,,,,3,5.0,-16.0,-14.8,False,False,,412.6,-20.59379544352885,Unknown,Unknown,,,,
OKLO,2025-11-21,False,,True,,,,,,,,,,,,,,,88.17,,,0.9174859056567646,27.8,2025-07-14,49.1,4,1,59.14,2025-02-03,-70.5,1,23,,,,3,6.0,-59.2,-54.5,False,False,,193.84,-54.51403219149814,Unknown,Unknown,,,,
OPEN,2025-11-21,False,,True,,,,,,,,,,,,,,,6.75,,,0.9165268391368756,1.5,2025-09-01,5.6,1,0,6.39,2022-08-08,-92.0,10,160,,,,1,10.0,-51.8,-37.9,False,False,,10.87,-37.90248390064397,Unknown,Unknown,,,,
