code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
NU,2025-12-26,True,pivot,False,pivot,16.35,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 16.35, ""resistance_date"": ""2025-12-22""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,16.76,2.51,UNCONFIRMED,0.5573900317968313,5.8,2025-10-20,8.5,1,0,15.44,2024-08-26,-41.6,6,60,41.6,2.323529411764706,11.0,2,5.0,-11.2,-4.6,True,False,,17.84,-6.053811659192821,Unknown,Unknown,
JPM,2025-12-26,True,three_weeks_tight_breakout,False,three_weeks_tight,322.88,three_weeks_tight_breakout,"{""breakout_price"": 327.91, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0731, ""mean_close_pos"": 0.76, ""mean_hl_pct"": 0.0526, ""min_close_pos"": 0.47, ""status"": ""breakout"", ""tight_weeks"": 4, ""twk_high"": 322.88}",0.0,,,,,,,,,daily_volume_not_confirmed,327.91,1.56,UNCONFIRMED,0.6423632322050207,15.3,2025-06-23,19.3,5,1,274.85,2025-02-10,-27.2,1,19,27.2,2.1764705882352944,12.0,5,3.0,-2.5,2.4,True,False,16.0183066362,330.86,-0.891615789155531,Finance,Major Banks,SEC
HEI,2025-12-26,True,ceiling_breakout,,ceiling,326.68,ceiling_breakout,,1.0,2025-12-22,332.46,326.68,1.684948516215088,0.0241826864209624,0.7999999999999975,0.8826815642458087,ceiling,,334.84,2.5,ACTIONABLE,1.1737991018213216,0.0,2025-12-22,2.5,0,0,326.68,2025-06-23,-8.6,3,26,8.6,2.1764705882352944,13.0,0,,,,True,False,29.8969072165,340.11,-1.5494986915997933,Electronic Technology,Aerospace & Defense,SEC
HWM,2025-12-26,True,pivot,,pivot,210.38,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 207.77, ""resistance_date"": ""2025-12-22""}, {""box_type"": ""M_BOX"", ""price"": 210.38, ""resistance_date"": ""2025-12-22""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,211.22,0.4,UNCONFIRMED,0.5526937074248761,6.5,2025-12-08,10.4,1,0,191.37,2025-07-14,-11.5,2,21,11.5,2.0294117647058822,14.0,0,,,,True,False,17.2839506173,212.52,-0.6117071334462709,Electronic Technology,Aerospace & Defense,SEC
CAH,2025-12-26,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,202.95,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-12-22"", ""ma10_prior_week"": 193.981, ""pending_high"": 202.95, ""touch_date"": ""2025-12-15""}",0.0,,,,,,,,,daily_volume_not_confirmed,208.29,2.63,UNCONFIRMED,0.4282484131525954,9.2,2025-10-27,24.6,1,0,167.11,2025-06-23,-17.8,1,18,17.8,1.9705882352941175,15.0,1,5.0,-9.0,-3.1,True,False,10.5882352941,214.93,-3.0893779370027463,Distribution Services,Medical Distributors,SEC
SCHW,2025-12-26,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,99.53,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-12-22"", ""ma10_prior_week"": 94.389, ""pending_high"": 99.53, ""touch_date"": ""2025-12-15""}",0.0,,,,,,,,,daily_volume_not_confirmed,101.89,2.37,UNCONFIRMED,0.5524640920738064,3.1,2025-12-15,4.7,1,0,97.27,2025-08-04,-8.1,1,19,8.1,1.3529411764705883,16.0,0,,,,True,False,77.4647887324,102.28,-0.3813062182244864,Finance,Investment Banks/Brokers,SEC
CASY,2025-12-26,True,pivot,False,pivot,568.71,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 568.71, ""resistance_date"": ""2025-12-22""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,568.8,0.02,UNCONFIRMED,0.6515653422535947,6.6,2025-11-03,7.3,2,0,530.07,2025-07-21,-7.7,2,15,7.7,1.0,17.0,1,5.0,-7.7,-0.9,True,False,14.0206185567,575.98,-1.2465710614952052,Retail Trade,Specialty Stores,SEC
RKLB,2025-12-26,False,,True,,,,,,,,,,,,,,,70.65,,,1.389318948918748,99.7,2025-06-23,111.9,4,1,33.34,2025-01-20,-55.9,1,22,,,,3,10.0,-49.2,-4.5,False,False,,79.83,-11.49943630214204,Electronic Technology,Aerospace & Defense,
C,2025-12-26,False,,True,,,,,,,,,,,,,,,120.42,,,1.1497206460603735,44.5,2025-06-23,45.2,4,1,82.95,2025-02-10,-34.4,1,19,,,,4,10.0,-11.3,14.7,True,False,,122.84,-1.97004233148812,Finance,Major Banks,
PATH,2025-12-26,False,,True,,,,,,,,,,,,,,,16.84,,,1.036492893451505,-9.8,2025-12-01,9.4,0,0,15.4,2025-02-10,-39.1,3,42,,,,1,4.0,-17.4,-11.3,True,False,,19.84,-15.120967741935488,Unknown,Unknown,
MU,2025-12-26,False,,True,,,,,,,,,,,,,,,284.79,,,0.837155106792147,81.2,2025-09-08,98.7,1,0,143.33,2024-06-10,-57.1,5,65,,,,3,6.0,-25.1,10.8,True,False,,290.87,-2.090280881493445,Electronic Technology,Semiconductors,
TSLA,2025-12-26,False,,,,,,,,,,,,,,,,,475.19,,,0.7615302054763271,4.4,2025-12-01,8.9,1,0,436.3,2021-11-01,-76.7,14,213,,,,1,2.0,-4.3,-4.1,False,False,,498.83,-4.739089469358293,Unknown,Unknown,
COLL,2025-12-26,False,,False,,,,,,,,,,,,,,,49.84,,,0.7539747974386818,17.8,2025-11-03,18.0,1,0,42.23,2024-04-01,-45.0,6,83,,,,1,3.0,-10.5,3.4,True,False,,50.01,-0.3399320135972661,Unknown,Unknown,
WMT,2025-12-26,False,,False,,,,,,,,,,,,,,,111.74,,,0.7298654340685308,6.3,2025-11-17,7.1,1,0,104.3,2025-02-10,-24.0,4,40,,,,1,3.0,-5.3,-4.3,False,False,,117.45,-4.8616432524478554,Unknown,Unknown,
WWD,2025-12-26,False,,False,,,,,,,,,,,,,,,311.38,,,0.7027281713798237,3.8,2025-11-24,16.7,1,0,266.86,2025-07-28,-12.7,1,17,,,,1,3.0,-6.0,2.2,True,False,,317.56,-1.9460889280765836,Producer Manufacturing,Industrial Machinery,
AVGO,2025-12-26,False,,False,,,,,,,,,,,,,,,352.13,,,0.6713700758167328,41.7,2025-06-16,42.4,3,0,247.35,2025-01-20,-44.5,1,21,,,,6,5.0,-20.2,-12.5,True,False,,413.82,-14.907447682567298,Electronic Technology,Semiconductors,
FIGS,2025-12-26,False,,False,,,,,,,,,,,,,,,11.81,,,0.6450041216826616,50.3,2025-10-13,71.2,2,0,6.9,2024-09-23,-48.3,2,55,,,,2,2.0,-4.8,-3.2,False,False,,12.35,-4.372469635627518,Unknown,Unknown,
ZION,2025-12-26,False,,,,,,,,,,,,,,,,,59.51,,,0.6432219243493028,0.9,2025-12-08,1.1,0,0,58.89,2025-09-15,-22.2,1,12,,,,1,2.0,-2.3,-1.5,False,False,,60.77,-2.0733914760572736,Finance,Major Banks,
AEO,2025-12-26,False,,,,,,,,,,,,,,,,,26.36,,,0.633108968196844,3.5,2025-12-08,7.6,0,0,24.5,2024-03-25,-62.9,7,89,,,,1,2.0,-7.4,-6.4,False,False,,28.15,-6.358792184724682,Unknown,Unknown,
LEU,2025-12-26,False,,True,,,,,,,,,,,,,,,254.3,,,0.6275087003579397,100.4,2025-05-26,106.8,1,1,122.95,2024-10-28,-59.8,2,30,,,,3,10.0,-46.2,-37.8,False,False,,464.25,-45.22347872913301,Unknown,Unknown,
EWBC,2025-12-26,False,,False,,,,,,,,,,,,,,,116.01,,,0.625249303860024,5.1,2025-12-01,5.3,0,0,110.15,2025-09-08,-16.4,1,12,,,,1,3.0,-2.9,-0.4,True,False,,117.0,-0.8461538461538409,Finance,Regional Banks,
TPR,2025-12-26,False,,False,,,,,,,,,,,,,,,131.3,,,0.6168444376879291,46.6,2025-06-30,51.5,2,2,86.67,2025-02-10,-33.4,1,20,,,,5,9.0,-21.6,11.1,True,False,,131.4,-0.0761035007610266,Unknown,Unknown,
PFG,2025-12-26,False,,False,,,,,,,,,,,,,,,89.38,,,0.6145181913158564,-0.6,2025-12-08,1.8,0,0,87.8,2022-11-07,-32.8,14,161,,,,1,3.0,-3.9,-2.9,True,False,,92.1,-2.953311617806731,Finance,Investment Managers,
UBS,2025-12-26,False,,,,,,,,,,,,,,,,,47.27,,,0.6113354302161048,9.4,2025-12-08,11.5,0,0,42.38,2025-09-15,-14.0,1,12,,,,0,,,,True,False,,47.31,-0.0845487212005946,Finance,Investment Managers,
MS,2025-12-26,False,,False,,,,,,,,,,,,,,,181.87,,,0.6008049086376928,27.8,2025-08-04,30.8,4,0,139.08,2025-02-03,-33.6,1,26,,,,5,3.0,-5.2,-0.1,True,False,,182.34,-0.2577602281452207,Finance,Investment Managers,
IREN,2025-12-26,False,,True,,,,,,,,,,,,,,,40.3,,,0.5864508441876151,118.4,2025-08-04,153.1,2,0,15.92,2024-12-02,-67.8,2,35,,,,2,10.0,-47.7,-36.7,False,False,,76.87,-47.57382593989854,Unknown,Unknown,
ROKU,2025-12-26,False,,,,,,,,,,,,,,,,,112.08,,,0.562041328210496,4.3,2025-12-08,6.8,0,0,104.96,2025-02-10,-50.0,2,43,,,,0,,,,True,False,,116.66,-3.9259386250642847,Technology Services,Packaged Software,
IDCC,2025-12-26,False,,True,,,,,,,,,,,,,,,330.69,,,0.5618753734876711,31.1,2025-07-28,47.1,1,0,224.86,2025-03-17,-20.3,1,19,,,,3,10.0,-18.2,-14.0,False,False,,412.6,-19.852157052835683,Unknown,Unknown,
MDT,2025-12-26,False,,False,,,,,,,,,,,,,,,96.52,,,0.5585502560866411,0.7,2025-11-10,3.4,1,0,93.33,2024-10-14,-17.5,3,56,,,,1,5.0,-9.7,-9.2,False,False,,106.33,-9.225994545283555,Unknown,Unknown,
ROST,2025-12-26,False,,False,,,,,,,,,,,,,,,181.14,,,0.5531336654654607,15.8,2025-10-20,15.9,1,0,156.23,2024-07-08,-22.5,4,67,,,,2,2.0,-3.8,-2.5,False,False,,185.85,-2.5343018563357633,Retail Trade,Apparel/Footwear Retail,
MNST,2025-12-26,False,,True,,,,,,,,,,,,,,,77.31,,,0.5525902161811874,18.3,2025-09-22,20.0,2,0,64.45,2024-03-11,-32.8,6,80,,,,2,4.0,-4.0,2.7,True,False,,78.31,-1.2769761205465469,Consumer Non-Durables,Beverages: Non-Alcoholic,
AAPL,2025-12-26,False,,False,,,,,,,,,,,,,,,273.4,,,0.5511645326137041,4.1,2025-10-20,5.6,0,0,258.93,2024-12-23,-34.9,3,43,,,,3,5.0,-4.8,-2.5,True,False,,288.62,-5.273369828840702,Electronic Technology,Telecommunications Equipment,
ALB,2025-12-26,False,,False,,,,,,,,,,,,,,,150.01,,,0.54734612807855,30.7,2025-11-10,39.5,0,0,107.52,2024-11-18,-54.7,3,51,,,,1,3.0,-9.9,15.2,True,False,,152.08,-1.3611257233035357,Unknown,Unknown,
NTRA,2025-12-26,False,,False,,,,,,,,,,,,,,,233.74,,,0.5375318363960065,21.4,2025-10-20,28.3,1,0,182.12,2025-01-27,-31.2,2,38,,,,1,4.0,-9.7,-4.8,False,False,,246.9,-5.330093155123528,Health Technology,Biotechnology,
CVNA,2025-12-26,False,,False,,,,,,,,,,,,,,,438.47,,,0.5272324653479639,9.7,2025-12-01,10.5,0,0,396.96,2025-09-15,-28.2,1,11,,,,1,3.0,-12.6,-9.7,False,False,,485.33,-9.655286093997894,Unknown,Unknown,
PLTR,2025-12-26,False,,,,,,,,,,,,,,,,,188.71,,,0.523062495355082,-2.4,2025-12-15,0.4,0,0,187.99,2025-08-04,-24.3,2,19,,,,1,2.0,-3.3,-3.2,False,False,,207.52,-9.064186584425594,Technology Services,Packaged Software,
CAT,2025-12-26,False,,False,,,,,,,,,,,,,,,583.0,,,0.5221384926872304,41.8,2025-07-14,44.5,1,0,403.5,2025-01-20,-34.5,1,25,,,,7,4.0,-8.2,-4.0,False,False,,627.5,-7.091633466135461,Producer Manufacturing,Trucks/Construction/Farm Machinery,
CRDO,2025-12-26,False,,False,,,,,,,,,,,,,,,144.83,,,0.5218238737938451,54.9,2025-06-23,67.1,2,0,86.69,2025-01-20,-66.4,1,22,,,,4,9.0,-36.0,-25.2,False,False,,213.8,-32.25912067352665,Technology Services,Information Technology Services,
SANM,2025-12-26,False,,False,,,,,,,,,,,,,,,154.34,,,0.5206535254023366,57.4,2025-06-23,70.9,3,1,90.32,2024-11-04,-29.5,2,33,,,,3,8.0,-21.0,-13.5,True,False,,178.39,-13.48169740456303,Electronic Technology,Electronic Production Equipment,
NET,2025-12-26,False,,False,,,,,,,,,,,,,,,202.39,,,0.5182154518781614,12.9,2025-06-16,14.1,4,0,177.37,2025-02-10,-49.6,1,18,,,,4,9.0,-28.8,-20.4,True,False,,260.0,-22.15769230769231,Technology Services,Information Technology Services,
AZN,2025-12-26,False,,False,,,,,,,,,,,,,,,92.9,,,0.5180587060579709,4.3,2025-11-10,8.2,0,0,85.85,2024-08-26,-29.2,5,63,,,,1,5.0,-5.0,-1.2,True,False,,94.02,-1.1912359072537626,Unknown,Unknown,
CHRW,2025-12-26,False,,False,,,,,,,,,,,,,,,164.62,,,0.5123361674528577,45.9,2025-07-28,46.5,2,1,112.35,2024-12-09,-25.8,4,33,,,,5,2.0,-2.0,-1.5,False,False,,167.9,-1.953543776057176,Unknown,Unknown,
JNJ,2025-12-26,False,,False,,,,,,,,,,,,,,,207.63,,,0.5118305647369679,21.4,2025-08-04,24.9,2,0,166.26,2022-04-04,-18.7,10,174,,,,5,3.0,-4.2,-2.2,True,False,,215.19,-3.5131744040150625,Health Technology,Pharmaceuticals: Major,
FN,2025-12-26,False,,False,,,,,,,,,,,,,,,478.32,,,0.5059523466455402,61.8,2025-06-23,69.7,3,0,281.79,2024-08-19,-47.3,3,44,,,,7,4.0,-12.5,-1.3,False,False,,531.22,-9.958209404766391,Unknown,Unknown,
SHEL,2025-12-26,False,,False,,,,,,,,,,,,,,,72.81,,,0.5035670768654673,-3.1,2025-10-20,1.2,0,0,71.98,2025-03-24,-21.1,3,30,,,,1,10.0,-7.2,-3.6,True,False,,76.74,-5.121188428459722,Energy Minerals,Integrated Oil,
WDC,2025-12-26,False,,True,,,,,,,,,,,,,,,181.54,,,0.502963022890812,187.4,2025-06-23,200.0,1,0,60.52,2024-07-08,-52.5,3,50,,,,3,4.0,-20.9,8.5,False,False,,188.77,-3.8300577422260007,Electronic Technology,Computer Peripherals,
ARGX,2025-12-26,False,,False,,,,,,,,,,,,,,,844.92,,,0.5024036970634942,18.6,2025-08-25,27.3,2,0,663.78,2025-01-06,-23.2,2,33,,,,4,6.0,-11.4,-9.6,False,False,,934.62,-9.59748346921744,Health Technology,Biotechnology,
MMM,2025-12-26,False,,False,,,,,,,,,,,,,,,162.08,,,0.5002598375648116,-3.4,2025-10-20,2.5,0,0,158.06,2025-02-24,-23.9,4,34,,,,2,5.0,-8.1,-6.0,False,False,,174.69,-7.218501345240136,Producer Manufacturing,Industrial Conglomerates,
APP,2025-12-26,False,,False,,,,,,,,,,,,,,,714.23,,,0.4950002287108501,19.1,2025-11-24,36.0,1,0,525.15,2025-02-10,-61.8,3,41,,,,2,2.0,-3.3,-2.4,False,False,,745.61,-4.208634540845746,Unknown,Unknown,
LGND,2025-12-26,False,,False,,,,,,,,,,,,,,,195.83,,,0.4938253759461894,40.8,2025-07-14,53.2,0,0,127.86,2024-12-02,-26.8,3,32,,,,5,5.0,-14.1,-6.3,False,False,,212.49,-7.840368958539223,Health Technology,Pharmaceuticals: Major,
ABBV,2025-12-26,False,,False,,,,,,,,,,,,,,,229.98,,,0.4891737766238098,9.0,2025-09-01,9.3,1,0,210.34,2024-10-28,-24.8,3,44,,,,3,6.0,-7.5,-3.4,True,False,,243.06,-5.381387311774876,Health Technology,Pharmaceuticals: Major,
WFC,2025-12-26,False,,True,,,,,,,,,,,,,,,95.26,,,0.4882539367958681,15.0,2025-10-13,19.4,1,0,79.77,2024-11-25,-28.0,3,46,,,,1,6.0,-6.7,9.6,True,False,,95.85,-0.6155451225873687,Finance,Major Banks,
UAL,2025-12-26,False,,,,,,,,,,,,,,,,,114.04,,,0.477226064748987,0.0,2025-12-15,3.4,0,0,110.25,2025-02-03,-52.8,2,45,,,,0,,,,False,False,,116.32,-1.9601100412654615,Transportation,Airlines,
STX,2025-12-26,False,,True,,,,,,,,,,,,,,,286.22,,,0.4715583920096796,145.4,2025-05-26,154.9,4,0,112.29,2024-10-14,-44.3,2,32,,,,6,2.0,-9.8,-6.0,False,False,,308.12,-7.1076204076333855,Electronic Technology,Computer Peripherals,
UI,2025-12-26,False,,True,,,,,,,,,,,,,,,570.72,,,0.4621915676301296,12.2,2025-08-18,31.1,1,0,435.46,2025-01-20,-41.7,2,30,,,,3,9.0,-36.5,-28.2,False,False,,802.45,-28.87781170166366,Unknown,Unknown,
COHR,2025-12-26,False,,False,,,,,,,,,,,,,,,191.72,,,0.4620363897389926,64.8,2025-10-13,68.8,1,0,113.6,2024-12-02,-59.9,2,45,,,,2,3.0,-6.2,1.8,False,False,,200.19,-4.230980568459963,Electronic Technology,Semiconductors,
OUST,2025-12-26,False,,True,,,,,,,,,,,,,,,21.97,,,0.4611567933500836,2.0,2025-06-16,14.4,1,0,19.2,2023-01-30,-83.3,8,124,,,,4,10.0,-48.9,-39.4,False,False,,41.65,-47.25090036014406,Electronic Technology,Semiconductors,
SEDG,2025-12-26,False,,True,,,,,,,,,,,,,,,30.45,,,0.4610002539143923,10.6,2025-06-30,28.1,2,1,23.77,2025-02-17,-53.7,1,19,,,,6,8.0,-32.2,-26.8,True,False,,48.6,-37.34567901234568,Unknown,Unknown,
HLT,2025-12-26,False,,,,,,,,,,,,,,,,,293.48,,,0.4601809821506331,4.7,2025-12-08,5.4,1,0,278.33,2025-02-03,-29.7,4,44,,,,0,,,,True,False,,294.92,-0.4882680048826748,Consumer Services,Hotels/Resorts/Cruise lines,
RTX,2025-12-26,False,,False,,,,,,,,,,,,,,,185.17,,,0.4601572336321236,36.8,2025-05-26,41.0,6,1,131.32,2025-02-24,-15.6,1,13,,,,5,8.0,-7.3,3.0,True,False,,188.0,-1.5053191489361797,Electronic Technology,Aerospace & Defense,
FE,2025-12-26,False,,False,,,,,,,,,,,,,,,44.85,,,0.4594614457474563,5.8,2025-08-04,5.8,3,0,42.38,2024-09-09,-14.0,4,47,,,,4,5.0,-8.0,-6.0,True,False,,47.73,-6.033940917661839,Unknown,Unknown,
PAC,2025-12-26,False,,,,,,,,,,,,,,,,,272.36,,,0.4571853538426644,4.7,2025-12-08,5.0,1,0,259.33,2025-09-08,-20.2,1,13,,,,0,,,,True,False,,273.4,-0.3803950256034971,Unknown,Unknown,
WELL,2025-12-26,False,,False,,,,,,,,,,,,,,,187.86,,,0.4394891674496565,34.1,2025-02-03,35.8,4,1,138.32,2024-11-25,-12.5,1,10,,,,9,5.0,-12.2,-10.1,True,False,,209.05,-10.136331021286772,Finance,Real Estate Investment Trusts,
BTSG,2025-12-26,False,,False,,,,,,,,,,,,,,,37.75,,,0.4360636816975339,42.7,2025-09-08,52.1,1,0,24.82,2025-01-27,-37.6,2,32,,,,2,3.0,-6.4,2.7,True,False,,38.42,-1.743883394065593,Health Services,Medical/Nursing Services,
GH,2025-12-26,False,,False,,,,,,,,,,,,,,,102.98,,,0.422127299795561,89.9,2025-08-04,108.1,4,1,49.48,2025-02-10,-29.5,3,25,,,,3,5.0,-14.4,-8.4,True,False,,112.43,-8.405229920839641,Health Technology,Medical Specialties,
IBM,2025-12-26,False,,False,,,,,,,,,,,,,,,305.09,,,0.4201827414759728,-0.2,2025-10-20,4.7,0,0,291.52,2025-06-30,-20.4,1,16,,,,3,3.0,-6.2,-3.3,True,False,,324.9,-6.097260695598649,Unknown,Unknown,
VRT,2025-12-26,False,,False,,,,,,,,,,,,,,,167.58,,,0.41870142224884,4.6,2025-09-29,7.7,2,0,155.62,2025-01-20,-65.6,2,36,,,,1,9.0,-27.0,-17.2,True,False,,202.37,-17.1912832929782,Electronic Technology,Electronic Production Equipment,
LLY,2025-12-26,False,,False,,,,,,,,,,,,,,,1077.75,,,0.4158106967367974,5.3,2025-11-10,11.8,0,0,963.68,2024-08-26,-35.5,6,63,,,,1,5.0,-12.1,-3.1,True,False,,1111.99,-3.0791643809746527,Health Technology,Pharmaceuticals: Major,
