scope,horizon,return_mode,weeks,mean_return_pct,median_return_pct,p10_return_pct,p90_return_pct,worst_return_pct,best_return_pct,negative_week_rate_pct,cvar10_pct,top10_mean_pct,tail_ratio10,cvar20_pct,top20_mean_pct,tail_ratio20,tail_n10,tail_n20
full_top3_common_support,W1,raw,25,0.5455746666666669,0.6892,-4.387273333333333,3.910846666666667,-7.7837,9.125866666666667,32,-5.747188888888889,6.209422222222222,1.0804277260187105,-4.652806666666667,5.175606666666666,1.1123622874222152,3,5
full_top3_common_support,W1,stop_capped,25,0.29056666666666703,0.6178333333333335,-2.735333333333333,3.375346666666667,-8,9.125866666666667,40,-5.129888888888888,5.525255555555556,1.0770711949576557,-4.0302066666666665,4.448973333333333,1.1039069956710243,3,5
full_top3_common_support,W2,raw,25,0.7703546666666671,0.10319999999999989,-7.324966666666665,8.183153333333337,-11.474499999999999,13.6653,40,-10.229188888888887,11.399944444444445,1.1144524329614494,-7.750773333333332,9.377826666666667,1.2099214185939298,3,5
full_top3_common_support,W2,stop_capped,25,0.9403866666666667,0.048166666666666615,-4.32112,6.909333333333334,-8,13.6653,44,-5.5553,9.885533333333335,1.7794778559813755,-4.995666666666667,8.46918,1.6953052645626208,3,5
full_top3_common_support,W4,raw,23,4.099691304347826,3.7727333333333335,-7.170586666666665,17.840206666666667,-16.656766666666666,32.01253333333333,39.130434782608695,-11.467777777777776,26.814777777777778,2.33827148532119,-9.059733333333332,20.88322,2.3050590157179025,3,5
full_top3_common_support,W4,stop_capped,23,2.9405521739130434,1.3355333333333332,-2.62826,8.793606666666667,-8,18.650966666666665,39.130434782608695,-4.831822222222223,14.106977777777777,2.9195978512822394,-3.897813333333333,11.387279999999999,2.9214533960921676,3,5
