code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry
SLAB,2026-02-06,True,ceiling_breakout,,ceiling,160.0,ceiling_breakout,,1.0,2026-02-04,205.24,160.0,28.858801170390223,0.2713125,0.2948275862068973,7.484482758620675,ceiling,,206.5,29.06,EXTENDED,5.287745507811002,0.0,2026-02-02,29.1,0,0,160.0,2025-02-17,-48.2,3,50,48.2,5.524528301886793,1.0,0,,,,True,True,,208.84,-1.1204750047883572,Electronic Technology,Semiconductors
XPO,2026-02-06,True,ceiling_breakout,,ceiling,159.43,ceiling_breakout,,1.0,2026-02-02,159.43,159.43,2.08888034310977,0.0227686131844695,0.99450884685784,0.2214765100671136,ceiling,,203.61,27.71,EXTENDED,2.832567052154056,0.0,2026-02-02,27.7,0,0,159.43,2024-12-09,-46.6,5,60,46.6,5.445283018867925,2.0,0,,,,True,True,,204.13,-0.2547396267084667,Transportation,Trucking
FORM,2026-02-06,True,pivot,False,pivot,78.56,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 78.56, ""resistance_date"": ""2026-02-02""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 78.56, ""resistance_date"": ""2026-02-02""}}",1.0,2026-02-05,78.56,78.56,3.3745543613288422,0.067591649694501,0.7318435754189947,0.4944134078212295,pivot,,90.29,14.93,EXTENDED,1.8468166172363776,31.5,2026-01-05,44.5,0,0,62.48,2024-07-01,-63.9,5,79,63.9,5.250943396226415,3.0,1,4.0,-10.9,14.9,True,True,,92.58,-2.4735364009505156,Electronic Technology,Semiconductors
KALU,2026-02-06,True,pivot,False,pivot,130.59,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 130.59, ""resistance_date"": ""2026-02-02""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 130.59, ""resistance_date"": ""2026-02-02""}}",1.0,2026-02-02,130.59,130.59,1.5794327876412266,0.0007657554177196,0.8583396801218574,0.0076161462300071,pivot,,137.28,5.12,EXTENDED,1.3980385886366058,33.2,2025-12-01,44.7,0,0,94.9,2024-05-13,-52.8,6,81,52.8,5.047169811320754,4.0,1,4.0,-9.8,5.1,True,True,,141.74,-3.1466064625370493,Non-Energy Minerals,Aluminum
KLIC,2026-02-06,True,pivot,False,pivot,59.5,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 59.5, ""resistance_date"": ""2026-02-02""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 59.5, ""resistance_date"": ""2026-02-02""}}",1.0,2026-02-05,59.5,59.5,4.057746409643292,0.1105882352941176,0.9852476290832456,0.6933614330874601,pivot,,70.57,18.61,EXTENDED,2.0346551361080905,23.2,2026-01-12,24.5,0,0,56.69,2023-01-30,-54.0,9,154,54.0,5.0,5.0,1,3.0,-5.0,18.2,True,True,,70.61,-0.056649199830061114,Producer Manufacturing,Industrial Machinery
NGL,2026-02-06,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,11.84,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-02"", ""ma10_prior_week"": 9.917, ""pending_high"": 11.84, ""touch_date"": ""2026-01-26""}",1.0,2026-02-02,11.84,11.84,3.380584941632135,0.0304054054054052,0.8227848101265813,0.4556962025316453,ma10_touch_confirm,,11.99,1.27,ACTIONABLE,2.165638600648955,90.0,2025-10-20,95.0,3,1,6.15,2024-02-26,-57.1,6,86,57.1,4.872641509433962,6.0,2,4.0,-15.3,17.8,True,True,,13.0,-7.769230769230773,Industrial Services,Oil & Gas Pipelines
CIEN,2026-02-06,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,269.9,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-02"", ""ma10_prior_week"": 229.737, ""pending_high"": 269.9, ""touch_date"": ""2026-01-05""}",1.0,2026-02-06,269.9,269.9,11.42190839923889,0.0052612078547611,0.9227230910763566,0.0653173873045085,ma10_touch_confirm,,271.32,0.53,ACTIONABLE,2.9948884483416887,132.5,2025-09-01,167.5,5,0,101.44,2025-01-20,-51.5,2,32,51.5,4.838679245283019,7.0,3,5.0,-13.1,9.2,True,True,,285.97,-5.122914991082994,Electronic Technology,Telecommunications Equipment
OBT,2026-02-06,True,ceiling_breakout,,ceiling,30.5,ceiling_breakout,,1.0,2026-02-02,30.64,30.5,1.9399752475247525,0.0331147540983607,0.5209580838323354,0.604790419161677,ceiling,,34.83,14.2,EXTENDED,2.486193602167344,0.0,2026-02-02,14.2,0,0,30.5,2023-12-18,-36.1,11,111,36.1,4.772641509433963,8.0,0,,,,True,True,,35.05,-0.6276747503566327,Finance,Regional Banks
ASX,2026-02-06,True,pivot,False,pivot,19.47,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 19.47, ""resistance_date"": ""2026-02-02""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 19.47, ""resistance_date"": ""2026-02-02""}}",1.0,2026-02-05,19.47,19.47,2.1163918363775363,0.0303030303030302,0.8947368421052619,0.2822966507177033,pivot,,20.68,6.21,EXTENDED,1.7837156841099164,64.3,2025-10-13,68.3,2,1,12.29,2024-07-08,-46.1,4,66,46.1,4.664150943396226,9.0,2,4.0,-4.9,6.2,True,True,,21.21,-2.4988213107025037,Electronic Technology,Semiconductors
CHRN,2026-02-06,True,pivot,True,pivot,9.11,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 9.11, ""resistance_date"": ""2026-02-02""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,10.41,14.27,UNCONFIRMED,0.0819503365574976,32.8,2025-12-29,82.6,0,0,5.7,2025-09-29,-38.6,1,13,38.6,4.580188679245283,10.0,1,4.0,-23.9,14.3,True,False,,12.7,-18.031496062992126,Technology Services,Packaged Software
MTSI,2026-02-06,True,pivot,True,pivot,225.34,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 225.34, ""resistance_date"": ""2026-02-02""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 225.34, ""resistance_date"": ""2026-02-02""}}",1.0,2026-02-02,225.34,225.34,1.5188140985762784,0.0142895180615958,0.6118164062500003,0.1572265625,pivot,,235.87,4.67,ACTIONABLE,1.7105725109502703,59.2,2025-10-27,61.6,1,1,145.95,2024-12-02,-42.4,3,47,42.4,4.5754716981132075,11.0,3,4.0,-4.6,4.7,True,True,,240.85,-2.067676977371802,Electronic Technology,Semiconductors
HSY,2026-02-06,True,ceiling_breakout,,ceiling,199.28,ceiling_breakout,,1.0,2026-02-04,200.28,199.28,2.05824214396118,0.0181152147731833,0.9565217391304308,0.9232736572889996,ceiling,,228.26,14.54,EXTENDED,1.9526198045449192,0.0,2026-02-02,14.5,0,0,199.28,2024-05-13,-32.9,7,90,32.9,4.5481132075471695,12.0,0,,,,True,True,,231.12,-1.2374524056767089,Consumer Non-Durables,Food: Specialty/Candy
CLMT,2026-02-06,True,ceiling_breakout,,ceiling,23.72,ceiling_breakout,,1.0,2026-02-03,23.72,23.72,2.5771554401219583,0.0113827993254638,0.9932885906040256,0.181208053691275,ceiling,,25.19,6.2,EXTENDED,1.742534196292202,0.0,2026-02-02,6.2,0,0,23.72,2024-12-30,-67.6,4,57,67.6,4.528301886792454,13.0,0,,,,True,True,,25.39,-0.7877116975187004,Energy Minerals,Oil Refining/Marketing
