code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
MRVL,2026-04-02,True,ceiling_breakout,,ceiling,102.7,ceiling_breakout,,1.0,2026-04-01,102.7,102.7,2.406028542057799,0.0390457643622199,0.8462585034013594,0.5455782312925151,ceiling,,107.11,4.29,ACTIONABLE,1.7371101232727042,0.0,2026-03-30,4.3,0,0,102.7,2025-12-01,-31.2,1,17,31.2,3.738888888888889,11.0,0,,,,True,True,95.652173913,107.84,-0.6769287833827908,Electronic Technology,Semiconductors,SEC,resolved,,GROWTH
UI,2026-04-02,True,ceiling_breakout,,ceiling,794.26,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,840.9,5.87,UNCONFIRMED,0.8057688729680502,0.0,2026-03-30,5.9,0,0,794.26,2025-10-27,-36.5,1,22,36.5,3.7,12.0,0,,,,True,False,70.796460177,854.0,-1.5339578454332536,Unknown,Unknown,SEC,resolved,,GROWTH
TMP,2026-04-02,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,77.65,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 77.922, ""pending_high"": 77.65, ""touch_date"": ""2026-03-23""}",0.0,,,,,,,,,daily_volume_not_confirmed,80.37,3.5,UNCONFIRMED,0.7628459156627405,5.1,2026-03-23,7.3,1,0,74.93,2022-11-21,-46.9,14,174,46.9,3.611111111111111,13.0,0,,,,True,False,383.4532374101,86.25,-6.81739130434782,Finance,Regional Banks,SEC,resolved,,GROWTH
VVX,2026-04-02,True,ceiling_breakout,,ceiling,69.27,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,69.75,0.69,UNCONFIRMED,1.0106346518270164,0.0,2026-03-30,0.7,0,0,69.27,2024-11-04,-40.7,6,73,40.7,3.466666666666667,14.0,0,,,,True,False,-6.4102564103,75.0,-6.999999999999995,Commercial Services,Miscellaneous Commercial Services,SEC,resolved,,DECLINE
XPO,2026-04-02,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,199.89,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 185.592, ""pending_high"": 199.89, ""touch_date"": ""2026-03-09""}",0.0,,,,,,,,,daily_volume_not_confirmed,200.52,0.32,UNCONFIRMED,0.5813831154233455,-1.5,2026-02-02,25.8,2,0,159.43,2024-12-09,-46.6,5,60,46.6,3.3666666666666663,15.0,2,6.0,-16.4,-5.6,True,False,-22.2222222222,220.5,-9.061224489795917,Transportation,Trucking,SEC,resolved,,DECLINE
SSRM,2026-04-02,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,27.02,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 27.216, ""pending_high"": 27.02, ""touch_date"": ""2026-03-23""}",1.0,2026-04-01,30.17,27.02,1.578759257911005,0.16580310880829,0.6006389776357827,1.4313099041533552,ma10_touch_confirm,,31.58,16.88,EXTENDED,1.2601909641597684,19.4,2026-03-23,30.3,1,0,24.23,2025-09-22,-24.9,3,26,24.9,3.3,16.0,0,,,,True,False,2700.0,33.49,-5.703194983577198,Non-Energy Minerals,Precious Metals,SEC,resolved,,GROWTH
TCBI,2026-04-02,True,ceiling_breakout,,ceiling,94.61,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,95.97,1.44,UNCONFIRMED,0.7207126476894702,0.0,2026-03-30,1.4,0,0,94.61,2024-11-25,-37.2,4,70,37.2,3.2777777777777777,17.0,0,,,,True,False,47.5524475524,108.92,-11.889460154241648,Finance,Major Banks,SEC,resolved,,GROWTH
EQIX,2026-04-02,True,pivot,,pivot,983.38,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 983.38, ""resistance_date"": ""2026-03-30""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,1000.37,1.73,UNCONFIRMED,0.8260592486033832,3.9,2026-03-23,4.3,0,0,959.33,2024-12-02,-28.5,4,68,28.5,3.2777777777777777,18.0,0,,,,True,False,1521.0526315789,1006.56,-0.6149658241932809,Finance,Real Estate Investment Trusts,SEC,resolved,,TURNAROUND
PFG,2026-04-02,True,ceiling_breakout,,ceiling,87.02,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,90.1,3.54,UNCONFIRMED,0.5884647382333991,0.0,2026-03-30,3.5,0,0,87.02,2022-11-07,-32.8,15,177,32.8,3.2444444444444445,19.0,0,,,,True,False,-41.3265306122,97.01,-7.122977012679121,Finance,Investment Managers,SEC,resolved,,DECLINE
MSGS,2026-04-02,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,322.91,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 304.234, ""pending_high"": 322.91, ""touch_date"": ""2026-03-16""}",0.0,,,,,,,,,daily_volume_not_confirmed,324.51,0.5,UNCONFIRMED,1.0338789557027814,36.7,2025-12-08,38.0,3,0,235.19,2024-12-09,-26.3,3,52,26.3,3.055555555555556,20.0,3,6.0,-9.3,-3.2,True,False,580.0,345.46,-6.064377930874776,Consumer Services,Movies/Entertainment,SEC,resolved,,GROWTH
AROW,2026-04-02,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,33.63,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 33.559, ""pending_high"": 33.63, ""touch_date"": ""2026-03-23""}",0.0,,,,,,,,,daily_volume_not_confirmed,34.13,1.49,UNCONFIRMED,0.9411294890074264,3.4,2026-03-23,3.5,1,0,32.96,2024-11-11,-33.7,6,71,33.7,3.011111111111111,21.0,0,,,,True,False,214.8148148148,36.13,-5.535566011624693,Finance,Major Banks,SEC,resolved,,GROWTH
INVA,2026-04-02,True,ceiling_breakout,,ceiling,22.76,ceiling_breakout,,1.0,2026-03-30,22.76,22.76,2.63418106516534,0.0065905096660807,0.7090909090909092,0.2727272727272697,ceiling,,22.99,1.01,ACTIONABLE,1.132556464137076,0.0,2026-03-30,1.0,0,0,22.76,2025-06-09,-27.4,4,42,27.4,2.988888888888889,22.0,0,,,,True,False,409.3023255814,25.15,-8.588469184890657,Unknown,Unknown,SEC,resolved,,GROWTH
BBT,2026-04-02,True,ceiling_breakout,,ceiling,29.96,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,30.25,0.97,UNCONFIRMED,0.9840703993244668,0.0,2026-03-30,1.0,0,0,29.96,2024-11-18,-28.3,6,71,28.3,2.977777777777778,23.0,0,,,,True,False,220.0,32.0,-5.46875,Finance,Regional Banks,SEC,resolved,,GROWTH
RSI,2026-04-02,True,ceiling_breakout,,ceiling,22.55,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,22.68,0.58,UNCONFIRMED,0.8294112214136219,0.0,2026-03-30,0.6,0,0,22.55,2025-08-25,-31.2,2,31,31.2,2.894444444444445,24.0,0,,,,True,False,166.6666666667,22.8,-0.5263157894736858,Consumer Services,Casinos/Gaming,SEC,resolved,,GROWTH
ELA,2026-04-02,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,17.35,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 13.824, ""pending_high"": 17.35, ""touch_date"": ""2026-03-16""}",0.0,,,,,,,,,daily_volume_not_confirmed,17.5,0.86,UNCONFIRMED,0.5354699171804901,5.9,2026-03-16,16.2,1,0,15.06,2025-12-15,-27.0,1,13,27.0,2.8888888888888884,25.0,0,,,,True,False,214.2857142857,18.29,-4.319300164024053,Unknown,Unknown,SEC,resolved,,GROWTH
TDW,2026-04-02,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,82.88,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 72.138, ""pending_high"": 82.88, ""touch_date"": ""2026-03-23""}",1.0,2026-04-01,82.88,82.88,1.5055418365588928,0.0067567567567567,0.5192307692307695,0.107692307692308,ma10_touch_confirm,,84.38,1.81,ACTIONABLE,1.2318509653767282,35.0,2026-01-26,36.7,1,0,61.74,2025-08-18,-24.4,2,23,24.4,2.844444444444445,26.0,1,5.0,-12.6,2.9,True,False,524.2857142857,88.99,-5.180357343521747,Transportation,Marine Shipping,SEC,resolved,,GROWTH
HG,2026-04-02,True,pivot,True,pivot,30.1,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 30.1, ""resistance_date"": ""2026-03-30""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,30.33,0.76,UNCONFIRMED,0.8554174789059273,45.1,2025-08-04,48.1,4,1,20.48,2025-03-24,-23.3,2,19,23.3,2.811111111111111,27.0,8,6.0,-15.8,0.8,True,False,377.1428571429,30.48,-0.4921259842519787,Finance,Multi-Line Insurance,SEC,resolved,,GROWTH
BMY,2026-04-02,True,ceiling_breakout,,ceiling,59.46,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,59.6,0.24,UNCONFIRMED,0.9974342128093912,0.0,2026-03-30,0.2,0,0,59.46,2025-01-20,-30.3,5,62,30.3,2.7888888888888888,28.0,0,,,,False,False,980.0,62.25,-4.257028112449801,Health Technology,Pharmaceuticals: Major,SEC,resolved,,GROWTH
HON,2026-04-02,True,ceiling_breakout,,ceiling,223.79,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,229.45,2.53,UNCONFIRMED,0.8244772565094343,0.0,2026-03-30,2.5,0,0,223.79,2024-11-25,-26.0,5,70,26.0,2.7888888888888888,29.0,0,,,,True,False,-109.1836734694,248.18,-7.546941735836898,Producer Manufacturing,Industrial Machinery,SEC,resolved,,PROFIT_TO_LOSS
PAHC,2026-04-02,True,ceiling_breakout,False,ceiling_pullback,54.92,ceiling_breakout,"{""abandon_line"": 45.2662, ""atr_zone_width"": 1.5865191662706515, ""ceiling"": 46.19, ""confirm_close"": 55.52, ""confirm_date"": ""2026-03-30"", ""max_zone_width"": 2.3095, ""pending_high"": 54.92, ""touch_atr14"": 5.288397220902172, ""touch_date"": ""2026-03-02"", ""touch_high"": 54.92, ""touch_low"": 47.05, ""zone_cap_applied"": false, ""zone_pct"": 3.4347676256130146, ""zone_upper"": 47.776519166270646, ""zone_width"": 1.5865191662706515}",0.0,,,,,,,,,daily_volume_not_confirmed,55.52,1.09,UNCONFIRMED,0.9649278732969048,4.9,2026-02-02,20.2,0,0,46.19,2025-11-10,-21.9,1,12,21.9,2.7888888888888888,30.0,2,6.0,-19.0,-0.6,True,False,737.5,57.62,-3.644567858382497,Unknown,Unknown,SEC,resolved,,GROWTH
ROST,2026-04-02,True,pivot,False,pivot,216.34,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 216.34, ""resistance_date"": ""2026-03-30""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,219.98,1.68,UNCONFIRMED,0.9670076695409846,41.0,2025-10-20,41.1,3,0,155.9,2024-07-08,-22.5,4,67,22.5,2.7555555555555555,31.0,4,4.0,-5.8,1.7,True,False,11.7318435754,222.03,-0.9232986533351362,Retail Trade,Apparel/Footwear Retail,SEC,resolved,,GROWTH
AA,2026-04-02,True,ceiling_breakout,,ceiling,64.9,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,71.53,10.22,UNCONFIRMED,1.2373612529925633,0.0,2026-03-30,10.2,0,0,64.9,2026-01-05,-15.3,1,12,15.3,2.688888888888889,32.0,0,,,,True,False,-32.2033898305,72.17,-0.8867950672024394,Unknown,Unknown,SEC,resolved,,DECLINE
SATS,2026-04-02,True,pivot,False,pivot,119.5,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 119.5, ""resistance_date"": ""2026-03-30""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 119.5, ""resistance_date"": ""2026-03-30""}}",1.0,2026-04-02,119.5,119.5,1.6710196509279422,0.0768200836820083,0.8896321070234119,0.7675585284280946,pivot,,128.68,7.68,EXTENDED,1.445676760008254,56.9,2025-12-01,60.9,2,0,79.98,2025-09-29,-17.8,1,9,17.8,2.5999999999999996,33.0,2,11.0,-19.1,-0.1,True,True,,132.25,-2.6994328922495203,Unknown,Unknown,,expected_unavailable,NO_QUARTERLY_EPS,
ECO,2026-04-02,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,50.03,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 44.363, ""pending_high"": 50.03, ""touch_date"": ""2026-03-09""}",1.0,2026-03-31,50.3,50.03,2.846547581740311,0.0111932840295823,0.2604166666666671,0.1944444444444455,ma10_touch_confirm,,51.75,3.44,ACTIONABLE,1.4517090415026452,31.6,2026-01-26,34.0,1,0,38.63,2025-11-10,-20.2,1,11,20.2,2.522222222222222,34.0,2,6.0,-17.1,-1.4,True,True,,57.29,-9.670099493803452,Transportation,Marine Shipping,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
AD,2026-04-02,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,47.3,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 47.398, ""pending_high"": 47.3, ""touch_date"": ""2026-03-23""}",0.0,,,,,,,,,daily_volume_not_confirmed,48.0,1.48,UNCONFIRMED,2.7170149504804155,5.0,2026-03-23,5.5,1,0,45.48,2025-08-25,-19.7,2,30,19.7,2.4,35.0,0,,,,True,True,616.6666666667,52.0,-7.692307692307687,Communications,Wireless Telecommunications,SEC,resolved,,GROWTH
GEV,2026-04-02,True,pivot,False,pivot,894.39,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 894.39, ""resistance_date"": ""2026-03-30""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,898.57,0.47,UNCONFIRMED,0.9152072812364744,23.8,2026-01-26,32.9,2,0,676.1,2025-07-28,-21.7,2,26,21.7,2.322222222222222,36.0,1,6.0,-13.2,0.5,True,False,658.8571428571,948.38,-5.2521141314662785,Producer Manufacturing,Electrical Products,SEC,resolved,,GROWTH
BVFL,2026-04-02,True,pivot,False,pivot,19.44,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 19.44, ""resistance_date"": ""2026-03-30""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,19.51,0.36,UNCONFIRMED,0.8792574537407744,6.4,2025-11-24,8.7,1,0,17.95,2024-12-09,-24.6,4,50,24.6,2.177777777777778,37.0,3,9.0,-8.2,-1.9,True,False,188.8888888889,19.88,-1.8611670020120652,Finance,Savings Banks,SEC,resolved,,GROWTH
PFIS,2026-04-02,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,53.87,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-03-30"", ""ma10_prior_week"": 53.15, ""pending_high"": 53.87, ""touch_date"": ""2026-03-23""}",1.0,2026-04-02,53.87,53.87,2.377803335250144,0.0139224057917208,0.9759036144578318,0.4518072289156636,ma10_touch_confirm,,54.62,1.39,ACTIONABLE,1.6112822175393096,3.3,2026-03-23,3.6,1,0,52.71,2025-09-01,-19.1,3,29,19.1,2.1333333333333333,38.0,0,,,,True,True,155.3191489362,57.07,-4.2929735412651215,Finance,Regional Banks,SEC,resolved,,GROWTH
CLST,2026-04-02,True,three_weeks_tight_breakout,False,three_weeks_tight,16.6,three_weeks_tight_breakout,"{""breakout_price"": 16.94, ""close_pos_healthy"": false, ""hl_is_tight"": true, ""max_hl_pct"": 0.0122, ""mean_close_pos"": 0.63, ""mean_hl_pct"": 0.0095, ""min_close_pos"": 0.11, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 16.6}",1.0,2026-04-01,16.6,16.6,3.412401165210154,0.0150602409638553,0.2108433734939767,0.1506024096385542,three_weeks_tight,,16.94,2.05,ACTIONABLE,1.0326043030567544,32.0,2025-08-25,33.3,3,0,12.71,2023-07-17,-16.6,7,110,16.6,2.077777777777778,39.0,5,4.0,-4.4,-0.2,True,False,0.0,18.16,-6.718061674008801,Unknown,Unknown,SEC,resolved,,GROWTH
TKO,2026-04-02,True,ceiling_breakout,,ceiling,201.76,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,203.76,0.99,UNCONFIRMED,1.984252390030198,0.0,2026-03-30,1.0,0,0,201.76,2025-09-08,-13.4,3,29,13.4,2.011111111111111,40.0,0,,,,True,True,-128.5714285714,226.03,-9.852674423749065,Unknown,Unknown,SEC,resolved,,PROFIT_TO_LOSS
NVT,2026-04-02,True,ceiling_breakout,,ceiling,117.3,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,117.96,0.56,UNCONFIRMED,0.8215747469980307,0.0,2026-03-30,0.6,0,0,117.3,2025-10-27,-20.7,2,22,20.7,2.0,41.0,0,,,,False,False,957.1428571429,129.94,-9.219639833769431,Electronic Technology,Electronic Components,SEC,resolved,,GROWTH
FBNC,2026-04-02,True,ceiling_breakout,,ceiling,55.71,ceiling_breakout,,1.0,2026-03-31,55.74,55.71,1.603710807531217,0.0114880631843474,0.5459770114942539,0.3678160919540229,ceiling,,55.87,0.29,ACTIONABLE,1.048862724950532,0.0,2026-03-30,0.3,0,0,55.71,2025-09-01,-18.2,2,30,18.2,1.8777777777777775,42.0,0,,,,True,False,375.0,62.37,-10.42167708834375,Finance,Regional Banks,SEC,resolved,,GROWTH
VIK,2026-04-02,True,ceiling_breakout,False,ceiling_pullback,74.41,ceiling_breakout,"{""abandon_line"": 62.827799999999996, ""atr_zone_width"": 1.74799015425449, ""ceiling"": 64.11, ""confirm_close"": 74.8, ""confirm_date"": ""2026-03-30"", ""max_zone_width"": 3.2055000000000002, ""pending_high"": 74.41, ""touch_atr14"": 5.826633847514967, ""touch_date"": ""2026-03-09"", ""touch_high"": 74.41, ""touch_low"": 65.65, ""zone_cap_applied"": false, ""zone_pct"": 2.7265483610271253, ""zone_upper"": 65.8579901542545, ""zone_width"": 1.74799015425449}",0.0,,,,,,,,,daily_volume_not_confirmed,74.8,0.52,UNCONFIRMED,1.1983281035216713,12.0,2025-11-24,16.7,1,1,64.11,2025-08-25,-12.1,1,13,12.1,1.6888888888888889,43.0,3,7.0,-17.5,-6.1,True,False,,81.47,-8.187062722474536,Consumer Services,Hotels/Resorts/Cruise lines,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
D,2026-04-02,True,ceiling_breakout,,ceiling,61.51,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,62.77,2.05,UNCONFIRMED,0.6917534767004065,0.0,2026-03-30,2.0,0,0,61.51,2025-08-18,-10.2,3,32,10.2,1.5888888888888888,44.0,0,,,,True,False,364.2857142857,66.86,-6.117259946156139,Utilities,Electric Utilities,SEC,resolved,,GROWTH
ADC,2026-04-02,True,ceiling_breakout,,ceiling,76.33,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,76.61,0.37,UNCONFIRMED,0.8197271360822483,0.0,2026-03-30,0.4,0,0,76.33,2024-11-25,-16.0,5,70,16.0,1.5333333333333332,45.0,0,,,,True,False,14.6341463415,81.79,-6.333292578554839,Unknown,Unknown,SEC,resolved,,GROWTH
AXTI,2026-04-02,False,,False,,,,,,,,,,,,,,,52.84,,,1.8537848960348289,393.8,2025-11-24,431.6,1,0,9.94,2022-08-08,-88.6,12,172,,,,4,2.0,-40.6,-25.5,False,False,,71.49,-26.08756469436284,Electronic Technology,Electronic Production Equipment,,,,
SHEL,2026-04-02,False,,,,,,,,,,,,,,,,,93.1,,,1.5769787353097997,19.3,2026-02-09,24.4,0,0,74.86,2025-03-24,-24.8,4,46,,,,0,,,,False,False,,94.9,-1.8967334035827288,Energy Minerals,Integrated Oil,,,,
AAOI,2026-04-02,False,,False,,,,,,,,,,,,,,,103.91,,,1.5730874466141844,138.3,2026-01-26,141.4,1,0,43.05,2024-11-25,-77.4,3,61,,,,1,3.0,-34.4,-19.4,True,True,,128.96,-19.42462779156329,Electronic Technology,Semiconductors,,,,
MU,2026-04-02,False,,False,,,,,,,,,,,,,,,366.24,,,1.5630498545675175,133.3,2025-09-08,155.7,2,0,143.22,2024-06-10,-57.1,5,65,,,,5,7.0,-27.6,-14.9,True,True,,471.14,-22.26514411852103,Electronic Technology,Semiconductors,,,,
