code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry
SRBK,2026-01-02,False,,False,,,,,,,,,,,,,,,15.78,,,0.8850726552179656,27.2,2025-04-14,27.6,6,1,12.37,2025-01-27,-10.0,1,11,,,,8,4.0,-8.5,-6.7,False,False,23.89813907933399,20.95,-24.67780429594272,Finance,Regional Banks
SXI,2026-01-02,False,,False,,,,,,,,,,,,,,,224.05,,,0.8798582859201657,5.4,2025-09-29,7.0,1,0,209.43,2024-11-04,-39.0,4,47,,,,2,6.0,-11.9,-8.6,False,False,37.655779099128445,363.89,-38.42919563604386,Electronic Technology,Electronic Equipment/Instruments
MU,2026-01-02,False,,True,,,,,,,,,,,,,,,315.24,,,0.877405335721687,100.8,2025-09-08,120.2,1,0,143.19,2024-06-10,-57.1,5,65,,,,3,6.0,-25.1,22.7,True,False,1372.0935784196706,1255.0,-74.8812749003984,Electronic Technology,Semiconductors
RCBC,2026-01-02,False,,True,,,,,,,,,,,,,,,42.9,,,0.869167429094236,16.5,2025-08-18,18.0,1,1,36.35,2025-03-17,-14.7,2,22,,,,3,8.0,-3.3,7.2,True,False,,50.0,-14.2,Finance,Regional Banks
TIGO,2026-01-02,False,,True,,,,,,,,,,,,,,,53.91,,,0.8571885609508029,116.7,2025-03-03,131.3,7,1,23.31,2024-09-16,-13.4,2,24,,,,7,4.0,-9.0,3.4,True,False,-83.91152329704664,107.13,-49.67796135536264,Communications,Wireless Telecommunications
BSRR,2026-01-02,False,,False,,,,,,,,,,,,,,,31.98,,,0.8494942934026167,0.8,2025-12-01,2.4,0,0,31.24,2024-11-18,-31.1,5,54,,,,1,4.0,-7.5,-6.5,False,False,-1.2440682313710314,43.125,-25.843478260869567,Finance,Regional Banks
MVBF,2026-01-02,False,,True,,,,,,,,,,,,,,,25.15,,,0.8461082722357994,-4.2,2025-10-20,1.3,1,0,24.83,2023-02-27,-40.8,9,138,,,,2,4.0,-11.9,-11.3,False,False,508.7811271297509,31.99,-21.38168177555486,Finance,Regional Banks
AIZ,2026-01-02,False,,,,,,,,,,,,,,,,,235.95,,,0.8413307956662385,3.7,2025-12-08,5.1,1,0,224.57,2024-11-25,-23.6,3,54,,,,1,2.0,-3.5,-2.5,False,False,31.3330118791917,303.94,-22.369546621043636,Finance,Property/Casualty Insurance
HTB,2026-01-02,False,,False,,,,,,,,,,,,,,,42.43,,,0.8393607494661431,-6.3,2025-12-08,0.6,0,0,42.17,2025-09-22,-10.3,1,11,,,,1,4.0,-7.7,-6.5,False,False,-5.5678391959799,52.5,-19.180952380952377,Finance,Regional Banks
AEP,2026-01-02,False,,True,,,,,,,,,,,,,,,113.21,,,0.8334005562550636,6.9,2025-09-22,8.9,1,0,103.96,2025-04-14,-9.8,2,23,,,,3,6.0,-8.2,-6.5,False,False,,,,Unknown,Unknown
AUGO,2026-01-02,False,,False,,,,,,,,,,,,,,,49.1,,,0.8327737732650238,92.7,2025-08-04,104.0,2,1,24.07,2025-07-14,-5.2,1,3,,,,3,2.0,-10.4,-7.9,False,False,,,,Non-Energy Minerals,Other Metals/Minerals
WSBF,2026-01-02,False,,False,,,,,,,,,,,,,,,16.02,,,0.814505748146833,-3.5,2025-12-08,2.0,0,0,15.7,2024-11-04,-29.5,4,57,,,,1,4.0,-5.1,-4.0,True,False,14.725069897483683,21.5,-25.48837209302326,Finance,Finance/Rental/Leasing
THFF,2026-01-02,False,,True,,,,,,,,,,,,,,,58.57,,,0.8064210086903723,-0.6,2025-12-01,1.6,0,0,57.67,2025-06-30,-13.4,2,22,,,,1,4.0,-8.4,-7.6,False,False,21.947331505451768,83.83,-30.132410831444588,Finance,Major Banks
