model,segment,snapshot_date,horizon,return_pct,stop_rate
f1_elastic_w1,contaminated_validation,2026-07-31,W3,-1.4519,0.0
f1_elastic_w1,train_oof,2026-02-27,W1,3.192933333333334,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-02,W1,9.125866666666667,0.0
f1_elastic_w1,train_oof,2026-04-10,W1,-3.8814333333333333,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-17,W1,-0.044899999999999864,0.0
f1_elastic_w1,train_oof,2026-04-24,W1,4.332966666666667,0.3333333333333333
f1_elastic_w1,train_oof,2026-05-01,W1,-2.2521666666666667,0.3333333333333333
f1_elastic_w1,train_oof,2026-05-08,W1,1.9562333333333335,0.3333333333333333
f1_elastic_w1,train_oof,2026-05-15,W1,-11.750366666666666,0.3333333333333333
f1_elastic_w1,train_oof,2026-02-27,W2,0.10320000000000003,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-02,W2,13.6653,0.0
f1_elastic_w1,train_oof,2026-04-10,W2,-10.141233333333334,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-17,W2,-3.121,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-24,W2,7.625900000000001,0.6666666666666666
f1_elastic_w1,train_oof,2026-05-01,W2,-3.2725666666666666,0.3333333333333333
f1_elastic_w1,train_oof,2026-05-08,W2,4.3198,0.3333333333333333
f1_elastic_w1,train_oof,2026-05-15,W2,-16.3173,0.3333333333333333
f1_elastic_w1,train_oof,2026-02-27,W4,-0.8960333333333329,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-02,W4,18.650966666666665,0.0
f1_elastic_w1,train_oof,2026-04-10,W4,-5.476666666666667,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-17,W4,-3.8375,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-24,W4,29.717033333333333,0.6666666666666666
f1_elastic_w1,train_oof,2026-05-01,W4,-4.297866666666667,0.6666666666666666
f1_elastic_w1,train_oof,2026-05-08,W4,7.232433333333334,0.3333333333333333
f1_elastic_w1,train_oof,2026-05-15,W4,-14.967833333333333,0.6666666666666666
f1_elastic_w1,train_oof,2026-02-27,W3,1.3448000000000002,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-02,W3,18.964499999999997,0.0
f1_elastic_w1,train_oof,2026-04-10,W3,-7.396133333333334,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-17,W3,-4.337666666666666,0.3333333333333333
f1_elastic_w1,train_oof,2026-04-24,W3,11.573066666666668,0.6666666666666666
f1_elastic_w1,train_oof,2026-05-01,W3,-4.1486,0.6666666666666666
f1_elastic_w1,train_oof,2026-05-08,W3,7.891766666666666,0.3333333333333333
f1_elastic_w1,train_oof,2026-05-15,W3,-17.875400000000003,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-05-29,W1,-0.05306666666666667,0.0
f1_elastic_w2,contaminated_validation,2026-06-05,W1,2.3084666666666664,0.0
f1_elastic_w2,contaminated_validation,2026-06-12,W1,-1.1757666666666668,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-06-18,W1,-0.49226666666666635,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-06-26,W1,0.35576666666666673,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-02,W1,-2.2711,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-10,W1,0.023366666666666685,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-17,W1,-3.2316,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-24,W1,1.2763333333333333,0.0
f1_elastic_w2,contaminated_validation,2026-07-31,W1,0.47479999999999994,0.0
f1_elastic_w2,contaminated_validation,2026-08-07,W1,0.45116666666666655,0.0
f1_elastic_w2,contaminated_validation,2026-05-29,W2,4.152633333333333,0.0
f1_elastic_w2,contaminated_validation,2026-06-05,W2,4.168433333333333,0.0
f1_elastic_w2,contaminated_validation,2026-06-12,W2,-1.5446666666666669,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-06-18,W2,-7.4742999999999995,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-06-26,W2,0.09516666666666658,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-02,W2,-1.0861999999999998,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-10,W2,-1.2455999999999998,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-17,W2,-2.4702333333333333,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-07-24,W2,2.6199333333333334,0.0
f1_elastic_w2,contaminated_validation,2026-07-31,W2,-0.6310333333333333,0.0
f1_elastic_w2,contaminated_validation,2026-08-07,W2,-5.664266666666666,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-05-29,W4,8.110233333333333,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-06-05,W4,5.0766333333333336,0.0
f1_elastic_w2,contaminated_validation,2026-06-12,W4,-0.003866666666666537,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-06-18,W4,-19.532666666666668,1.0
f1_elastic_w2,contaminated_validation,2026-06-26,W4,8.137433333333332,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-02,W4,-2.115866666666667,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-10,W4,-8.8213,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-07-17,W4,0.07739999999999918,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-07-24,W4,5.220066666666667,0.0
f1_elastic_w2,contaminated_validation,2026-05-29,W3,4.097966666666666,0.0
f1_elastic_w2,contaminated_validation,2026-06-05,W3,8.2521,0.0
f1_elastic_w2,contaminated_validation,2026-06-12,W3,1.1129666666666667,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-06-18,W3,-9.784133333333333,1.0
f1_elastic_w2,contaminated_validation,2026-06-26,W3,3.529233333333334,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-02,W3,-1.5389,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-10,W3,-1.9652999999999998,0.3333333333333333
f1_elastic_w2,contaminated_validation,2026-07-17,W3,-5.4312666666666685,0.6666666666666666
f1_elastic_w2,contaminated_validation,2026-07-24,W3,3.401666666666667,0.0
f1_elastic_w2,contaminated_validation,2026-07-31,W3,-1.4519,0.0
f1_elastic_w2,train_oof,2026-02-27,W1,3.192933333333334,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-02,W1,9.125866666666667,0.0
f1_elastic_w2,train_oof,2026-04-10,W1,-2.1700666666666666,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-17,W1,-0.044899999999999864,0.0
f1_elastic_w2,train_oof,2026-04-24,W1,0.7697333333333333,0.3333333333333333
f1_elastic_w2,train_oof,2026-05-01,W1,-0.6926333333333333,0.0
f1_elastic_w2,train_oof,2026-05-08,W1,1.2892666666666668,0.3333333333333333
f1_elastic_w2,train_oof,2026-05-15,W1,-11.750966666666665,0.3333333333333333
f1_elastic_w2,train_oof,2026-02-27,W2,0.10319999999999989,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-02,W2,13.6653,0.0
f1_elastic_w2,train_oof,2026-04-10,W2,-8.227966666666667,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-17,W2,-3.121,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-24,W2,0.11729999999999989,0.6666666666666666
f1_elastic_w2,train_oof,2026-05-01,W2,-0.21386666666666668,0.0
f1_elastic_w2,train_oof,2026-05-08,W2,3.1852,0.3333333333333333
f1_elastic_w2,train_oof,2026-05-15,W2,-7.076266666666666,0.3333333333333333
f1_elastic_w2,train_oof,2026-02-27,W4,-0.8960333333333329,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-02,W4,18.650966666666665,0.0
f1_elastic_w2,train_oof,2026-04-10,W4,-4.0616666666666665,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-17,W4,-3.8375,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-24,W4,22.010433333333335,0.6666666666666666
f1_elastic_w2,train_oof,2026-05-01,W4,-3.6093333333333333,0.3333333333333333
f1_elastic_w2,train_oof,2026-05-08,W4,6.723933333333334,0.3333333333333333
f1_elastic_w2,train_oof,2026-05-15,W4,-7.352033333333335,0.3333333333333333
f1_elastic_w2,train_oof,2026-02-27,W3,1.3448,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-02,W3,18.964499999999997,0.0
f1_elastic_w2,train_oof,2026-04-10,W3,-6.068266666666667,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-17,W3,-4.337666666666666,0.3333333333333333
f1_elastic_w2,train_oof,2026-04-24,W3,6.072833333333333,0.6666666666666666
f1_elastic_w2,train_oof,2026-05-01,W3,-1.2913000000000001,0.3333333333333333
f1_elastic_w2,train_oof,2026-05-08,W3,6.597966666666667,0.3333333333333333
f1_elastic_w2,train_oof,2026-05-15,W3,-10.913166666666669,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-05-29,W1,-10.564266666666667,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-05,W1,5.261299999999999,0.0
f1_elastic_w4,contaminated_validation,2026-06-12,W1,7.8611,0.0
f1_elastic_w4,contaminated_validation,2026-06-18,W1,-4.098366666666666,0.6666666666666666
f1_elastic_w4,contaminated_validation,2026-06-26,W1,0.19966666666666666,0.0
f1_elastic_w4,contaminated_validation,2026-07-02,W1,2.371833333333333,0.0
f1_elastic_w4,contaminated_validation,2026-07-10,W1,0.023366666666666685,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-07-17,W1,-6.570833333333333,0.6666666666666666
f1_elastic_w4,contaminated_validation,2026-07-24,W1,3.175333333333334,0.0
f1_elastic_w4,contaminated_validation,2026-07-31,W1,0.47479999999999994,0.0
f1_elastic_w4,contaminated_validation,2026-08-07,W1,-0.9759000000000001,0.0
f1_elastic_w4,contaminated_validation,2026-05-29,W2,8.119633333333333,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-05,W2,5.899166666666666,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-12,W2,2.341133333333333,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-18,W2,-8.092699999999999,0.6666666666666666
f1_elastic_w4,contaminated_validation,2026-06-26,W2,-0.2613333333333334,0.0
f1_elastic_w4,contaminated_validation,2026-07-02,W2,5.825733333333333,0.0
f1_elastic_w4,contaminated_validation,2026-07-10,W2,-1.2455999999999998,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-07-17,W2,-8.8121,1.0
f1_elastic_w4,contaminated_validation,2026-07-24,W2,3.749233333333333,0.0
f1_elastic_w4,contaminated_validation,2026-07-31,W2,-0.6310333333333333,0.0
f1_elastic_w4,contaminated_validation,2026-08-07,W2,-8.0976,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-05-29,W4,-0.9665999999999997,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-05,W4,17.719133333333335,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-12,W4,-4.788,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-18,W4,-17.404566666666668,1.0
f1_elastic_w4,contaminated_validation,2026-06-26,W4,3.7264000000000004,0.0
f1_elastic_w4,contaminated_validation,2026-07-02,W4,-0.7857,0.0
f1_elastic_w4,contaminated_validation,2026-07-10,W4,-8.8213,0.6666666666666666
f1_elastic_w4,contaminated_validation,2026-07-17,W4,-4.7647666666666675,1.0
f1_elastic_w4,contaminated_validation,2026-07-24,W4,6.531366666666666,0.0
f1_elastic_w4,contaminated_validation,2026-05-29,W3,16.285666666666668,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-05,W3,12.010933333333332,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-12,W3,-4.844166666666666,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-06-18,W3,-7.778700000000001,1.0
f1_elastic_w4,contaminated_validation,2026-06-26,W3,4.091266666666667,0.0
f1_elastic_w4,contaminated_validation,2026-07-02,W3,0.3366666666666669,0.0
f1_elastic_w4,contaminated_validation,2026-07-10,W3,-1.9652999999999998,0.3333333333333333
f1_elastic_w4,contaminated_validation,2026-07-17,W3,-11.777966666666666,1.0
f1_elastic_w4,contaminated_validation,2026-07-24,W3,7.370033333333333,0.0
f1_elastic_w4,contaminated_validation,2026-07-31,W3,-1.4519,0.0
f1_elastic_w4,train_oof,2026-02-27,W1,-4.679466666666666,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-02,W1,9.125866666666667,0.0
f1_elastic_w4,train_oof,2026-04-10,W1,-2.1700666666666666,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-17,W1,-0.044899999999999864,0.0
f1_elastic_w4,train_oof,2026-04-24,W1,0.1692666666666666,0.3333333333333333
f1_elastic_w4,train_oof,2026-05-01,W1,-2.7671333333333332,0.3333333333333333
f1_elastic_w4,train_oof,2026-05-08,W1,2.6032333333333333,0.3333333333333333
f1_elastic_w4,train_oof,2026-05-15,W1,-11.767366666666666,0.6666666666666666
f1_elastic_w4,train_oof,2026-02-27,W2,-4.212933333333333,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-02,W2,13.6653,0.0
f1_elastic_w4,train_oof,2026-04-10,W2,-8.227966666666667,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-17,W2,-3.121,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-24,W2,-0.3163333333333335,0.6666666666666666
f1_elastic_w4,train_oof,2026-05-01,W2,-3.733966666666667,0.3333333333333333
f1_elastic_w4,train_oof,2026-05-08,W2,5.824066666666667,0.3333333333333333
f1_elastic_w4,train_oof,2026-05-15,W2,-17.439533333333333,0.6666666666666666
f1_elastic_w4,train_oof,2026-02-27,W4,-4.943366666666666,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-02,W4,18.650966666666665,0.0
f1_elastic_w4,train_oof,2026-04-10,W4,-4.0616666666666665,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-17,W4,-3.8375,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-24,W4,21.001900000000003,0.6666666666666666
f1_elastic_w4,train_oof,2026-05-01,W4,-10.946833333333332,1.0
f1_elastic_w4,train_oof,2026-05-08,W4,7.3901,0.3333333333333333
f1_elastic_w4,train_oof,2026-05-15,W4,-15.466299999999999,0.6666666666666666
f1_elastic_w4,train_oof,2026-02-27,W3,-4.885833333333333,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-02,W3,18.964499999999997,0.0
f1_elastic_w4,train_oof,2026-04-10,W3,-6.068266666666667,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-17,W3,-4.337666666666666,0.3333333333333333
f1_elastic_w4,train_oof,2026-04-24,W3,5.255999999999999,0.6666666666666666
f1_elastic_w4,train_oof,2026-05-01,W3,-10.930700000000002,1.0
f1_elastic_w4,train_oof,2026-05-08,W3,7.636233333333333,0.3333333333333333
f1_elastic_w4,train_oof,2026-05-15,W3,-21.0904,0.6666666666666666
f1_lgbm_w1,contaminated_validation,2026-05-29,W1,-3.5762,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-06-05,W1,4.7001333333333335,0.0
f1_lgbm_w1,contaminated_validation,2026-06-12,W1,-0.8867666666666666,0.0
f1_lgbm_w1,contaminated_validation,2026-06-18,W1,-7.252133333333333,1.0
f1_lgbm_w1,contaminated_validation,2026-06-26,W1,5.142733333333333,0.0
f1_lgbm_w1,contaminated_validation,2026-07-02,W1,-1.7155333333333331,0.0
f1_lgbm_w1,contaminated_validation,2026-07-10,W1,0.023366666666666685,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-07-17,W1,-0.2900333333333333,0.0
f1_lgbm_w1,contaminated_validation,2026-07-24,W1,-0.10683333333333334,0.0
f1_lgbm_w1,contaminated_validation,2026-07-31,W1,-1.3808999999999998,0.0
f1_lgbm_w1,contaminated_validation,2026-08-07,W1,3.1780666666666666,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-05-29,W2,-3.240933333333333,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-06-05,W2,4.092099999999999,0.0
f1_lgbm_w1,contaminated_validation,2026-06-12,W2,2.3961666666666663,0.0
f1_lgbm_w1,contaminated_validation,2026-06-18,W2,-16.1015,1.0
f1_lgbm_w1,contaminated_validation,2026-06-26,W2,7.465699999999999,0.0
f1_lgbm_w1,contaminated_validation,2026-07-02,W2,1.0635999999999999,0.0
f1_lgbm_w1,contaminated_validation,2026-07-10,W2,-1.2455999999999998,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-07-17,W2,-0.7747999999999999,0.0
f1_lgbm_w1,contaminated_validation,2026-07-24,W2,1.0504,0.0
f1_lgbm_w1,contaminated_validation,2026-07-31,W2,0.6144000000000002,0.0
f1_lgbm_w1,contaminated_validation,2026-08-07,W2,0.6841666666666667,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-05-29,W4,-4.247766666666667,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-06-05,W4,3.9486000000000003,0.0
f1_lgbm_w1,contaminated_validation,2026-06-12,W4,1.877633333333333,0.0
f1_lgbm_w1,contaminated_validation,2026-06-18,W4,-25.0686,1.0
f1_lgbm_w1,contaminated_validation,2026-06-26,W4,0.7721666666666668,0.0
f1_lgbm_w1,contaminated_validation,2026-07-02,W4,-7.444966666666667,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-07-10,W4,-8.8213,0.6666666666666666
f1_lgbm_w1,contaminated_validation,2026-07-17,W4,-4.141633333333333,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-07-24,W4,0.5426,0.0
f1_lgbm_w1,contaminated_validation,2026-05-29,W3,-2.1318,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-06-05,W3,6.169,0.0
f1_lgbm_w1,contaminated_validation,2026-06-12,W3,3.0025333333333335,0.0
f1_lgbm_w1,contaminated_validation,2026-06-18,W3,-17.730766666666668,1.0
f1_lgbm_w1,contaminated_validation,2026-06-26,W3,10.442733333333335,0.0
f1_lgbm_w1,contaminated_validation,2026-07-02,W3,-7.365233333333333,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-07-10,W3,-1.9653,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-07-17,W3,-2.8722999999999996,0.3333333333333333
f1_lgbm_w1,contaminated_validation,2026-07-24,W3,1.6101333333333336,0.0
f1_lgbm_w1,contaminated_validation,2026-07-31,W3,-4.363766666666667,0.3333333333333333
f1_lgbm_w1,train_oof,2026-02-27,W1,3.192933333333334,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-02,W1,9.125866666666667,0.0
f1_lgbm_w1,train_oof,2026-04-10,W1,1.6377666666666666,0.0
f1_lgbm_w1,train_oof,2026-04-17,W1,0.06553333333333351,0.0
f1_lgbm_w1,train_oof,2026-04-24,W1,-1.0991333333333333,0.0
f1_lgbm_w1,train_oof,2026-05-01,W1,0.39919999999999983,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-08,W1,-4.238733333333333,0.0
f1_lgbm_w1,train_oof,2026-05-15,W1,-1.6440000000000001,0.0
f1_lgbm_w1,train_oof,2026-02-27,W2,0.10319999999999989,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-02,W2,13.6653,0.0
f1_lgbm_w1,train_oof,2026-04-10,W2,0.06263333333333332,0.0
f1_lgbm_w1,train_oof,2026-04-17,W2,-3.4774666666666665,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-24,W2,-4.003799999999999,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-01,W2,-0.22050000000000006,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-08,W2,-0.31116666666666665,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-15,W2,-2.792966666666667,0.3333333333333333
f1_lgbm_w1,train_oof,2026-02-27,W4,-0.8960333333333329,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-02,W4,18.650966666666665,0.0
f1_lgbm_w1,train_oof,2026-04-10,W4,-3.399233333333333,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-17,W4,-6.574233333333333,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-24,W4,-4.4846,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-01,W4,-2.727466666666666,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-08,W4,-0.37159999999999993,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-15,W4,0.3994333333333338,0.3333333333333333
f1_lgbm_w1,train_oof,2026-02-27,W3,1.3448,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-02,W3,18.964499999999997,0.0
f1_lgbm_w1,train_oof,2026-04-10,W3,-4.8485000000000005,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-17,W3,-5.630066666666665,0.3333333333333333
f1_lgbm_w1,train_oof,2026-04-24,W3,-5.567833333333334,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-01,W3,0.8727666666666668,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-08,W3,0.6375666666666667,0.3333333333333333
f1_lgbm_w1,train_oof,2026-05-15,W3,-3.3694333333333333,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-05-29,W1,0.8977333333333334,0.0
f1_lgbm_w2,contaminated_validation,2026-06-05,W1,2.3084666666666664,0.0
f1_lgbm_w2,contaminated_validation,2026-06-12,W1,1.2388000000000001,0.0
f1_lgbm_w2,contaminated_validation,2026-06-18,W1,-1.6700333333333328,0.6666666666666666
f1_lgbm_w2,contaminated_validation,2026-06-26,W1,2.2417333333333334,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-02,W1,-10.149633333333334,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-10,W1,0.023366666666666685,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-17,W1,-1.2781,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-24,W1,0.35020000000000007,0.0
f1_lgbm_w2,contaminated_validation,2026-07-31,W1,-1.6602333333333334,0.0
f1_lgbm_w2,contaminated_validation,2026-08-07,W1,1.8074000000000001,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-05-29,W2,1.2115666666666665,0.0
f1_lgbm_w2,contaminated_validation,2026-06-05,W2,4.168433333333333,0.0
f1_lgbm_w2,contaminated_validation,2026-06-12,W2,-0.3649333333333334,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-06-18,W2,-12.3155,0.6666666666666666
f1_lgbm_w2,contaminated_validation,2026-06-26,W2,-1.5919999999999999,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-02,W2,-10.964166666666666,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-10,W2,-1.2455999999999998,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-17,W2,-2.4175,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-24,W2,1.8440666666666667,0.0
f1_lgbm_w2,contaminated_validation,2026-07-31,W2,-1.3602333333333334,0.0
f1_lgbm_w2,contaminated_validation,2026-08-07,W2,-1.5576666666666668,0.6666666666666666
f1_lgbm_w2,contaminated_validation,2026-05-29,W4,2.205566666666667,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-06-05,W4,5.0766333333333336,0.0
f1_lgbm_w2,contaminated_validation,2026-06-12,W4,-8.3329,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-06-18,W4,-23.490733333333335,1.0
f1_lgbm_w2,contaminated_validation,2026-06-26,W4,-5.058466666666667,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-07-02,W4,-15.435333333333332,0.6666666666666666
f1_lgbm_w2,contaminated_validation,2026-07-10,W4,-8.8213,0.6666666666666666
f1_lgbm_w2,contaminated_validation,2026-07-17,W4,-2.888866666666667,0.6666666666666666
f1_lgbm_w2,contaminated_validation,2026-07-24,W4,4.481766666666666,0.0
f1_lgbm_w2,contaminated_validation,2026-05-29,W3,0.4221000000000001,0.0
f1_lgbm_w2,contaminated_validation,2026-06-05,W3,8.2521,0.0
f1_lgbm_w2,contaminated_validation,2026-06-12,W3,-6.015599999999999,0.3333333333333333
f1_lgbm_w2,contaminated_validation,2026-06-18,W3,-18.114766666666668,1.0
