segment,factor,horizon,weeks_ic,mean_ic,median_ic,ic_positive_pct,weeks_quintile,mean_q5_minus_q1_pct,median_q5_minus_q1_pct
train,ibd_entry_breakout_range_ratio,W3,10,0.10907766908911072,0.02359745517640255,50.0,5,1.6553976666666663,4.450725
train,ibd_entry_close_vs_trigger_pct,W3,10,0.0028714191986503267,-0.139010989010989,40.0,5,-0.060707000000000025,1.556675
train,dist_to_52w_high_pct,W3,10,-0.07342530467244426,0.05485041274514958,60.0,5,5.956455666666668,3.516025
train,eps_yoy_growth,W3,10,-0.11538738530729375,-0.024475524475524476,40.0,5,-2.7091973333333335,-3.1317000000000004
train,base_depth_pct,W3,10,0.0884194311635523,0.020268983989589706,50.0,5,3.5426156666666673,2.754719999999999
train,base_duration_weeks,W3,10,0.02599653791443065,0.025255372029920557,50.0,5,-3.3532020000000005,-5.318433333333333
train,base_mbox_count,W3,10,-0.014425719733964875,0.0,40.0,5,0.7192696666666667,-2.06105
train,pullback_pct,W3,4,0.23923992673992672,0.32967032967032966,50.0,1,16.6112,16.6112
train,pullback_duration_weeks,W3,4,-0.6513993052424161,-0.5604014793358203,0.0,1,-6.9718,-6.9718
train,C_continuous,W3,10,-0.08890818281849652,-0.0159542071304897,50.0,5,-9.353377666666665,-4.577979999999999
train,pullback_v_is_dry,W3,4,-0.46285622132977716,-0.5597499153038543,0.0,0,,
train,trigger_pos,W3,10,-0.11742923742923742,-0.050349650349650346,40.0,5,0.9235826666666659,-3.5518
train,eps_known,W3,0,,,,0,,
train,rule_ceiling,W3,10,0.05579431354061552,0.0,40.0,0,,
train,rule_pivot,W3,9,-0.0906917699284277,-0.13245323570650436,33.33333333333333,0,,
train,rule_ma10_touch_confirm,W3,7,-0.0870046311099651,-0.10927771388880837,28.57142857142857,0,,
train,rule_ceiling_pullback,W3,2,0.054919959222966136,0.054919959222966136,50.0,0,,
train,rule_three_weeks_tight,W3,3,0.3007114801503205,0.3784115038845798,66.66666666666666,0,,
train,px_vs_ma10,W3,10,-0.09111455668663906,-0.07727272727272727,40.0,5,-4.485550666666667,-0.3688200000000006
train,px_vs_ma20,W3,10,-0.08321133862323796,-0.15622529644268773,40.0,5,-0.7536573333333335,1.8498000000000003
train,px_vs_ma50,W3,10,0.010398865055615636,0.023809523809523815,50.0,5,-4.183555666666667,0.6217333333333338
train,ma10_slope_5,W3,10,-0.0578029979174144,-0.1412087912087912,30.0,5,-1.6486376666666671,-2.630775
train,ma20_slope_5,W3,10,-0.08922813266062694,-0.05451127819548872,40.0,5,-4.7376000000000005,0.45289999999999964
train,ma50_slope_10,W3,10,0.004899490288506293,-0.0069264069264069195,50.0,5,-4.891125000000001,-5.850533333333333
train,mom_5,W3,10,0.017047163362952828,0.09285714285714286,70.0,5,-0.32845633333333313,2.7964749999999996
