segment,factor,horizon,weeks_ic,mean_ic,median_ic,ic_positive_pct,weeks_quintile,mean_q5_minus_q1_pct,median_q5_minus_q1_pct
contaminated_validation,ibd_entry_close_position,W3,10,-0.1425907188693844,-0.13814958704799096,20.0,9,-2.9940842724867727,-2.2918999999999983
contaminated_validation,ibd_entry_breakout_range_ratio,W3,10,0.11546621964862114,0.10015795015795018,70.0,9,3.805888082010581,3.941398214285714
contaminated_validation,ibd_entry_close_vs_trigger_pct,W3,10,0.015819326009017698,0.02076612903225806,50.0,9,3.7640504166666653,0.4598850000000003
contaminated_validation,dist_to_52w_high_pct,W3,10,-0.17204554191771484,-0.22337662337662334,30.0,9,-6.525133373015873,-3.93632
contaminated_validation,eps_yoy_growth,W3,10,0.02036296421055566,0.009429768441020427,50.0,9,-2.22314412037037,-0.4210107142857149
contaminated_validation,base_depth_pct,W3,10,0.1290370669969144,0.10574264445232187,80.0,9,0.17033355820105803,-0.614295
contaminated_validation,base_duration_weeks,W3,10,-0.14849131972882199,-0.11555613492541135,30.0,9,-1.5461578439153445,-0.3411499999999994
contaminated_validation,base_mbox_count,W3,10,-0.09719406410549784,-0.058716091195297394,40.0,9,-1.0349543518518523,0.15885000000000016
contaminated_validation,pullback_pct,W3,8,0.06576312231662819,0.1505745862674156,62.5,7,-3.0035600000000002,1.9106666666666667
contaminated_validation,pullback_duration_weeks,W3,8,-0.04119678796127764,0.033990991740992085,62.5,5,-2.226939333333333,-0.8343000000000003
contaminated_validation,C_continuous,W3,10,-0.13912525993324795,-0.11867123729345551,30.0,9,-1.1168012367724873,-0.4665333333333326
contaminated_validation,pullback_v_is_dry,W3,7,0.10200428660168182,0.19271139343437974,71.42857142857143,0,,
contaminated_validation,trigger_pos,W3,10,-0.16786011945789836,-0.14076343048117243,20.0,9,-5.208273842592592,-2.4448166666666644
contaminated_validation,eps_known,W3,0,,,,0,,
contaminated_validation,rule_ceiling,W3,8,0.0833578587937354,0.0961257774195593,87.5,0,,
contaminated_validation,rule_pivot,W3,10,-0.15552508681640187,-0.15418410347023848,20.0,0,,
contaminated_validation,rule_ma10_touch_confirm,W3,10,0.08710627859574424,0.11408421268417726,70.0,0,,
contaminated_validation,rule_ceiling_pullback,W3,5,0.06545606634417858,0.0,40.0,0,,
contaminated_validation,rule_three_weeks_tight,W3,3,-0.01589774452144363,-0.0038659825914551527,33.33333333333333,0,,
all_historical,current_vs_ibd_candidate_pct,W1,21,-0.1374259555024759,-0.12967032967032965,28.57142857142857,15,-1.511145123015873,-0.7407446428571428
all_historical,ibd_entry_volume_ratio,W1,21,0.06613663457246555,0.08359133126934985,61.904761904761905,15,1.582717654761905,2.209925
all_historical,volume_ratio,W1,21,0.11113426986170516,0.14685314685314685,76.19047619047619,15,0.8958118015873014,1.4705374999999996
all_historical,ibd_entry_close_position,W1,21,-0.06223287685046225,-0.022993144266875657,47.61904761904761,15,-0.9056489682539682,-2.17435
all_historical,ibd_entry_breakout_range_ratio,W1,21,-0.10396752755369978,-0.007792207792207793,42.857142857142854,15,0.04974099603174601,0.7924857142857145
all_historical,ibd_entry_close_vs_trigger_pct,W1,21,-0.19257845117171993,-0.13529411764705881,33.33333333333333,15,-1.3428040992063495,0.7836482142857146
all_historical,dist_to_52w_high_pct,W1,21,-0.08281239222531633,-0.13636363636363635,38.095238095238095,15,-0.28261119047619054,-1.9626333333333332
all_historical,eps_yoy_growth,W1,21,0.03228325770176547,0.09924812030075188,57.14285714285714,15,-0.34121676984126975,-0.09976666666666656
all_historical,base_depth_pct,W1,21,0.010432286391711272,0.03621900871504239,52.38095238095239,15,0.965897734126984,1.4037000000000002
all_historical,base_duration_weeks,W1,21,-0.055508037746724664,-0.02758268158598333,42.857142857142854,15,-0.3203022500000003,-0.03812857142857151
all_historical,base_mbox_count,W1,21,-0.049139120385690654,-0.008550522335235995,42.857142857142854,15,-0.4951970079365079,-0.5844999999999999
all_historical,pullback_pct,W1,13,0.045568021983969365,-0.05454545454545456,46.15384615384615,9,0.9466481481481482,1.3287666666666664
all_historical,pullback_duration_weeks,W1,13,-0.12411607506879559,-0.18228378611912838,38.46153846153847,7,-2.6936428571428577,-4.1331999999999995
