code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
PHG,2026-02-27,True,ceiling_breakout,,ceiling,31.62,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,32.0,1.2,UNCONFIRMED,0.9119210476998336,0.0,2026-02-23,1.2,0,0,31.62,2024-09-23,-34.7,6,74,34.7,3.018518518518518,11.0,0,,,,True,False,,33.44,-4.306220095693769,Unknown,Unknown,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
WULF,2026-02-27,True,ceiling_breakout,,ceiling,16.13,ceiling_breakout,,1.0,2026-02-24,16.13,16.13,1.5403418665311668,0.0886546807191568,0.8259259259259251,0.5296296296296293,ceiling,,16.22,0.56,ACTIONABLE,1.4648667634789947,0.0,2026-02-23,0.6,0,0,16.13,2025-11-24,-31.0,1,13,31.0,2.925925925925926,12.0,0,,,,True,True,-255.5555555556,18.51,-12.371690977849823,Unknown,Unknown,SEC,resolved,,LOSS_WIDENING
EQIX,2026-02-27,True,ceiling_breakout,,ceiling,959.33,ceiling_breakout,,1.0,2026-02-27,959.33,959.33,1.845843294180062,0.0155629449720116,0.9763955342902708,0.4762360446570953,ceiling,,974.26,1.56,ACTIONABLE,1.5754101675193843,0.0,2026-02-23,1.6,0,0,959.33,2024-12-02,-28.5,4,64,28.5,2.907407407407407,13.0,0,,,,True,True,1521.0526315789,987.52,-1.342757615035639,Finance,Real Estate Investment Trusts,SEC,resolved,,TURNAROUND
PAAS,2026-02-27,True,pivot,False,pivot,65.38,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 65.38, ""resistance_date"": ""2026-02-23""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,68.7,5.08,UNCONFIRMED,1.0271468446922665,139.8,2025-06-02,167.2,3,1,25.71,2024-10-21,-23.6,1,32,23.6,2.8703703703703702,14.0,8,5.0,-20.2,5.1,True,False,,69.99,-1.843120445777957,Unknown,Unknown,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
OR,2026-02-27,True,pivot,,pivot,45.92,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 45.92, ""resistance_date"": ""2026-02-23""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,47.39,3.2,UNCONFIRMED,0.8734135328858214,11.0,2026-02-09,15.4,1,0,41.05,2025-09-29,-26.4,1,19,26.4,2.611111111111111,15.0,0,,,,True,False,,48.06,-1.3940907199334165,Unknown,Unknown,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
TIGO,2026-02-27,True,pivot,False,pivot,67.26,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 67.26, ""resistance_date"": ""2026-02-23""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 67.26, ""resistance_date"": ""2026-02-23""}}",1.0,2026-02-26,67.5,67.26,2.1057811198869514,0.0508474576271187,0.6750524109014688,0.7169811320754705,pivot,,72.89,8.37,EXTENDED,1.8879648216857572,183.4,2025-03-03,202.4,8,1,24.1,2024-09-16,-14.0,2,24,14.0,2.611111111111111,16.0,11,4.0,-5.9,8.4,True,True,,73.54,-0.8838727223279941,Communications,Wireless Telecommunications,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
AZN,2026-02-27,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,204.58,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-23"", ""ma10_prior_week"": 188.431, ""pending_high"": 204.58, ""touch_date"": ""2026-02-09""}",0.0,,,,,,,,,daily_volume_not_confirmed,208.45,1.89,UNCONFIRMED,0.7280832882826441,18.2,2025-11-10,22.7,2,0,169.92,2024-08-26,-29.2,5,63,29.2,2.592592592592593,17.0,4,3.0,-1.3,1.9,True,False,,210.52,-0.9832794983849592,Unknown,Unknown,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
JNJ,2026-02-27,True,three_weeks_tight_breakout,False,three_weeks_tight,245.65,three_weeks_tight_breakout,"{""breakout_price"": 248.43, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0603, ""mean_close_pos"": 0.65, ""mean_hl_pct"": 0.0424, ""min_close_pos"": 0.33, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 245.65}",1.0,2026-02-27,245.65,245.65,1.8332757411025589,0.0113169143089761,0.9208074534161504,0.4316770186335407,three_weeks_tight,,248.43,1.13,ACTIONABLE,1.530744199476554,46.1,2025-08-04,50.2,4,0,165.38,2022-04-04,-18.7,10,174,18.7,2.4444444444444446,18.0,6,3.0,-2.5,1.4,True,True,47.5177304965,248.94,-0.2048686430465185,Health Technology,Pharmaceuticals: Major,SEC,resolved,,GROWTH
AMGN,2026-02-27,True,pivot,True,pivot,382.47,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 382.47, ""resistance_date"": ""2026-02-23""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,388.16,1.49,UNCONFIRMED,1.36793600056962,19.4,2025-12-15,20.0,3,0,323.47,2024-09-16,-24.7,4,65,24.7,2.388888888888889,19.0,3,4.0,-6.3,1.5,True,True,109.4017094017,390.14,-0.5075101245706537,Health Technology,Biotechnology,SEC,resolved,,GROWTH
DG,2026-02-27,True,pivot,False,pivot,154.75,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 154.75, ""resistance_date"": ""2026-02-23""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,156.24,0.96,UNCONFIRMED,1.1474565199268858,18.5,2025-12-01,33.8,1,0,116.74,2025-08-04,-19.2,2,17,19.2,2.296296296296296,20.0,3,3.0,-4.1,1.5,True,False,43.8202247191,158.23,-1.257662895784606,Unknown,Unknown,SEC,resolved,,GROWTH
BMY,2026-02-27,True,pivot,True,pivot,62.05,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 62.05, ""resistance_date"": ""2026-02-23""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,62.37,0.52,UNCONFIRMED,1.3071499843434289,0.6,2026-02-02,3.8,1,0,60.08,2025-01-20,-30.3,4,54,30.3,2.240740740740741,21.0,1,4.0,-4.5,0.5,True,True,980.0,62.68,-0.4945756222080488,Health Technology,Pharmaceuticals: Major,SEC,resolved,,GROWTH
APEI,2026-02-27,True,pivot,False,pivot,45.69,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 45.69, ""resistance_date"": ""2026-02-23""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,45.82,0.28,UNCONFIRMED,1.1527936801248415,13.7,2026-01-05,18.1,1,0,38.8,2025-09-22,-22.2,1,15,22.2,2.0370370370370368,22.0,3,4.0,-8.1,0.3,True,False,650.0,46.48,-1.419965576592075,Unknown,Unknown,SEC,resolved,,GROWTH
CASY,2026-02-27,True,three_weeks_tight_breakout,False,three_weeks_tight,678.67,three_weeks_tight_breakout,"{""breakout_price"": 685.59, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0964, ""mean_close_pos"": 0.75, ""mean_hl_pct"": 0.0605, ""min_close_pos"": 0.64, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 678.67}",1.0,2026-02-27,681.92,678.67,7.468266498263341,0.0101964135736072,0.5367647058823554,0.7268907563025301,three_weeks_tight,,685.59,1.02,ACTIONABLE,3.0803428139395783,28.6,2025-11-03,29.5,3,1,529.58,2025-07-21,-7.7,2,15,7.7,1.8888888888888888,23.0,2,4.0,-6.1,7.0,True,True,14.0206185567,690.0,-0.6391304347826088,Retail Trade,Specialty Stores,SEC,resolved,,GROWTH
LH,2026-02-27,True,ceiling_breakout,,ceiling,286.08,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,289.12,1.06,UNCONFIRMED,1.107746960586483,0.0,2026-02-23,1.1,0,0,286.08,2025-10-13,-14.8,2,19,14.8,1.7222222222222223,24.0,0,,,,True,False,15.1162790698,292.94,-1.304021301290359,Health Services,Medical/Nursing Services,SEC,resolved,,GROWTH
NATL,2026-02-27,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,43.27,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-23"", ""ma10_prior_week"": 39.53, ""pending_high"": 43.27, ""touch_date"": ""2026-02-09""}",1.0,2026-02-27,45.57,43.27,20.212550457265102,0.0233418072567599,0.2062937062937075,0.3531468531468525,ma10_touch_confirm,,44.28,2.33,ACTIONABLE,5.21194802228145,4.8,2026-02-09,9.6,1,0,40.39,2025-09-01,-17.5,1,23,17.5,1.6296296296296295,25.0,1,3.0,-4.7,2.3,True,True,98.1818181818,46.55,-4.876476906552085,Electronic Technology,Computer Processing Hardware,SEC,resolved,,GROWTH
KO,2026-02-27,True,three_weeks_tight_breakout,False,three_weeks_tight,80.41,three_weeks_tight_breakout,"{""breakout_price"": 81.56, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0645, ""mean_close_pos"": 0.86, ""mean_hl_pct"": 0.0461, ""min_close_pos"": 0.61, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 80.41}",1.0,2026-02-27,80.94,80.41,1.5941968441641408,0.014301703768188,0.6271186440678007,0.97457627118644,three_weeks_tight,,81.56,1.43,ACTIONABLE,1.2738989250463522,11.9,2026-01-19,13.5,1,0,71.85,2024-08-26,-18.1,5,73,18.1,1.574074074074074,26.0,1,3.0,-4.0,3.0,True,False,6.0,82.0,-0.536585365853659,Consumer Non-Durables,Beverages: Non-Alcoholic,SEC,resolved,,GROWTH
TKO,2026-02-27,True,pivot,True,pivot,218.11,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 212.19, ""resistance_date"": ""2026-02-23""}, {""box_type"": ""M_BOX"", ""price"": 218.11, ""resistance_date"": ""2026-02-23""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 218.11, ""resistance_date"": ""2026-02-23""}}",1.0,2026-02-26,218.11,218.11,2.171411460227151,0.0261336023107605,0.8347412882787753,0.3009503695881726,pivot,,223.87,2.64,ACTIONABLE,1.6517770795721802,10.1,2026-01-12,10.5,1,0,202.57,2025-09-08,-13.4,2,18,13.4,1.2777777777777777,27.0,2,4.0,-6.1,5.5,True,True,-128.5714285714,226.94,-1.352780470608972,Unknown,Unknown,SEC,resolved,,PROFIT_TO_LOSS
PAC,2026-02-27,False,,False,,,,,,,,,,,,,,,260.76,,,2.689155231973102,0.2,2025-12-08,0.6,3,0,259.33,2025-09-08,-20.2,1,13,,,,4,2.0,-14.4,-13.2,False,False,,300.41,-13.198628540993983,Unknown,Unknown,,,,
AAOI,2026-02-27,False,,,,,,,,,,,,,,,,,84.23,,,2.4673633310732668,93.1,2026-01-26,95.7,1,0,43.05,2024-11-25,-77.4,3,61,,,,0,,,,True,True,,84.31,-0.0948879136519975,Electronic Technology,Semiconductors,,,,
FTAI,2026-02-27,False,,False,,,,,,,,,,,,,,,305.8,,,2.441690562262256,45.4,2025-12-29,68.1,1,0,181.96,2025-01-06,-59.2,4,51,,,,1,6.0,-17.5,-1.4,True,True,,323.51,-5.4743284597075785,Unknown,Unknown,,,,
DOCN,2026-02-27,False,,False,,,,,,,,,,,,,,,56.06,,,2.219235880747769,5.4,2026-01-05,8.5,1,0,51.69,2023-07-17,-62.5,9,129,,,,2,3.0,-27.5,-20.4,False,False,,70.43,-20.40323725685078,Technology Services,Packaged Software,,,,
PFG,2026-02-27,False,,False,,,,,,,,,,,,,,,95.42,,,2.0498208020150837,6.1,2025-12-08,8.7,1,0,87.8,2022-11-07,-32.8,14,161,,,,3,4.0,-8.8,-2.5,True,True,,97.88,-2.5132815692684884,Finance,Investment Managers,,,,
MTZ,2026-02-27,False,,False,,,,,,,,,,,,,,,298.02,,,2.0321642378881912,73.3,2025-06-23,78.5,6,2,166.95,2025-01-20,-40.3,1,22,,,,6,4.0,-5.5,19.6,True,True,,300.0,-0.660000000000005,Unknown,Unknown,,,,
MNST,2026-02-27,False,,False,,,,,,,,,,,,,,,85.3,,,1.908506463116372,30.5,2025-09-22,32.4,3,0,64.45,2024-03-11,-32.8,6,80,,,,5,3.0,-3.8,2.8,True,True,,87.38,-2.3804074158846444,Consumer Non-Durables,Beverages: Non-Alcoholic,,,,
COHR,2026-02-27,False,,False,,,,,,,,,,,,,,,258.93,,,1.861991459017351,122.5,2025-10-13,127.9,2,0,113.6,2024-12-02,-59.9,2,45,,,,4,3.0,-13.4,7.2,True,True,,276.5,-6.354430379746834,Electronic Technology,Semiconductors,,,,
WFC,2026-02-27,False,,False,,,,,,,,,,,,,,,81.45,,,1.718598675331951,-1.2,2025-10-13,2.6,1,0,79.38,2024-11-25,-28.0,3,46,,,,3,8.0,-17.3,-16.3,False,False,,97.28,-16.27261513157895,Finance,Major Banks,,,,
TCBI,2026-02-27,False,,False,,,,,,,,,,,,,,,95.3,,,1.6838146787722763,-2.0,2026-01-05,0.7,1,0,94.61,2024-11-25,-37.2,3,58,,,,3,2.0,-11.8,-10.7,False,False,,108.92,-12.50459052515608,Finance,Major Banks,,,,
KEP,2026-02-27,False,,False,,,,,,,,,,,,,,,19.5,,,1.6386494503582831,27.4,2025-10-13,31.8,3,1,14.79,2025-06-23,-30.9,2,16,,,,4,2.0,-13.7,-13.4,False,False,,23.41,-16.70226398974797,Unknown,Unknown,,,,
NRG,2026-02-27,False,,,,,,,,,,,,,,,,,178.96,,,1.6385136796996478,-0.1,2026-02-16,1.6,0,0,176.09,2025-07-28,-20.5,3,29,,,,1,2.0,-9.1,-0.6,True,True,,189.96,-5.790692777426831,Unknown,Unknown,,,,
RTX,2026-02-27,False,,False,,,,,,,,,,,,,,,202.62,,,1.6276786151048348,50.2,2025-05-26,54.8,7,1,130.88,2025-02-24,-15.6,1,13,,,,7,2.0,-6.5,-1.7,False,False,,206.36,-1.8123667377398789,Electronic Technology,Aerospace & Defense,,,,
C,2026-02-27,False,,True,,,,,,,,,,,,,,,110.19,,,1.6146750167853496,32.9,2025-06-23,33.5,5,1,82.52,2025-02-10,-34.4,1,19,,,,7,4.0,-12.1,-9.9,False,False,,125.16,-11.960690316395016,Finance,Major Banks,,,,
SN,2026-02-27,False,,False,,,,,,,,,,,,,,,122.87,,,1.5988514764225836,-6.2,2026-02-09,1.5,0,0,121.05,2025-02-03,-50.0,3,53,,,,1,3.0,-10.2,-7.2,False,False,,133.99,-8.299126800507505,Consumer Durables,Electronics/Appliances,,,,
LITE,2026-02-27,False,,True,,,,,,,,,,,,,,,700.91,,,1.5976669335746354,570.6,2025-07-21,574.0,2,0,104.0,2025-01-20,-56.1,1,26,,,,5,6.0,-21.0,74.5,True,True,,765.0,-8.377777777777784,Producer Manufacturing,Electrical Products,,,,
MTB,2026-02-27,False,,True,,,,,,,,,,,,,,,216.98,,,1.5970912979612846,1.5,2026-01-19,1.5,0,0,213.68,2024-11-18,-31.0,5,61,,,,1,4.0,-10.2,-9.0,False,False,,239.0,-9.213389121338922,Finance,Regional Banks,,,,
ROST,2026-02-27,False,,False,,,,,,,,,,,,,,,205.64,,,1.5484615471302483,31.5,2025-10-20,31.6,2,0,156.23,2024-07-08,-22.5,4,67,,,,3,5.0,-5.2,5.5,True,True,,206.4,-0.3682170542635754,Retail Trade,Apparel/Footwear Retail,,,,
JPM,2026-02-27,False,,False,,,,,,,,,,,,,,,300.3,,,1.5442891456683354,6.1,2025-06-23,9.8,5,0,273.62,2025-02-10,-27.2,1,19,,,,7,8.0,-13.2,-10.6,False,False,,335.87,-10.590407002709378,Finance,Major Banks,,,,
MS,2026-02-27,False,,False,,,,,,,,,,,,,,,166.51,,,1.5357234397415978,17.6,2025-08-04,20.4,4,0,138.32,2025-02-03,-33.6,1,26,,,,6,7.0,-14.6,-13.1,False,False,,191.62,-13.104060118985494,Finance,Investment Managers,,,,
FN,2026-02-27,False,,False,,,,,,,,,,,,,,,545.63,,,1.529635435568785,84.6,2025-06-23,93.6,5,0,281.79,2024-08-19,-47.3,3,44,,,,11,2.0,-4.6,-2.1,True,True,,632.99,-13.801165895195822,Unknown,Unknown,,,,
SNDK,2026-02-27,False,,False,,,,,,,,,,,,,,,635.36,,,1.5135506786135058,826.9,2025-09-01,1040.9,2,1,55.69,2025-03-24,-49.9,2,23,,,,4,2.0,-6.7,-2.3,False,False,,725.0,-12.36413793103448,Electronic Technology,Computer Peripherals,,,,
PFIS,2026-02-27,False,,False,,,,,,,,,,,,,,,53.6,,,1.4788411223926454,-4.5,2026-02-02,0.5,1,0,53.31,2025-09-01,-19.2,2,22,,,,1,3.0,-11.2,-6.3,False,False,,57.71,-7.121815976433887,Finance,Regional Banks,,,,
AXTI,2026-02-27,False,,False,,,,,,,,,,,,,,,37.9,,,1.4709277272691894,525.4,2025-10-20,572.0,1,0,5.64,2024-03-18,-80.0,6,83,,,,3,5.0,-39.7,44.1,True,True,,41.19,-7.987375576596256,Electronic Technology,Electronic Production Equipment,,,,
IVT,2026-02-27,False,,False,,,,,,,,,,,,,,,31.2,,,1.463280554054809,2.6,2026-02-02,3.8,0,0,30.07,2024-12-02,-18.3,5,61,,,,1,3.0,-3.8,-1.0,True,True,,31.91,-2.2250078345346314,Finance,Real Estate Investment Trusts,,,,
SMTC,2026-02-27,False,,False,,,,,,,,,,,,,,,90.22,,,1.4546070157967783,16.0,2026-01-05,19.1,1,0,75.75,2025-01-13,-68.3,5,51,,,,3,3.0,-9.3,-2.5,True,True,,93.96,-3.980417198807995,Electronic Technology,Semiconductors,,,,
VRT,2026-02-27,False,,,,,,,,,,,,,,,,,254.89,,,1.4511175525208189,8.7,2026-02-09,26.0,0,0,202.37,2025-10-27,-27.0,1,15,,,,0,,,,True,True,,264.86,-3.7642528128067783,Electronic Technology,Electronic Production Equipment,,,,
WES,2026-02-27,False,,False,,,,,,,,,,,,,,,41.59,,,1.439130154877478,7.1,2025-12-29,8.4,2,0,38.35,2025-03-24,-20.2,4,40,,,,2,3.0,-9.5,-4.7,True,True,,44.74,-7.040679481448365,Industrial Services,Oil & Gas Pipelines,,,,
GOOG,2026-02-27,False,,False,,,,,,,,,,,,,,,311.43,,,1.3960176902973744,50.9,2025-08-18,51.0,1,0,206.28,2025-01-27,-31.0,1,29,,,,5,5.0,-13.3,-9.0,False,False,,350.15,-11.05811794945023,Technology Services,Internet Software/Services,,,,
GSK,2026-02-27,False,,False,,,,,,,,,,,,,,,59.13,,,1.3811272768192968,28.3,2025-10-27,38.6,2,0,42.67,2024-05-20,-29.3,4,75,,,,4,4.0,-3.9,-1.3,False,False,,61.21,-3.3981375592223473,Unknown,Unknown,,,,
ALM,2026-02-27,False,,False,,,,,,,,,,,,,,,18.39,,,1.3705575345183911,117.4,2025-12-15,137.6,2,0,7.74,2025-06-30,-59.2,2,24,,,,2,3.0,-13.0,30.1,True,True,,18.51,-0.6482982171799101,Non-Energy Minerals,Other Metals/Minerals,,,,
VTR,2026-02-27,False,,True,,,,,,,,,,,,,,,86.16,,,1.3677503875897574,22.8,2025-10-13,27.9,2,1,67.36,2025-02-24,-12.5,1,33,,,,2,11.0,-8.3,7.0,True,True,,87.87,-1.94605667463299,Finance,Real Estate Investment Trusts,,,,
BNR,2026-02-27,False,,True,,,,,,,,,,,,,,,25.83,,,1.3604216350672966,97.8,2025-10-20,191.5,2,0,8.86,2024-04-22,-75.4,5,78,,,,4,6.0,-44.3,-38.1,False,False,,41.72,-38.08724832214765,Unknown,Unknown,,,,
WLK,2026-02-27,False,,False,,,,,,,,,,,,,,,105.38,,,1.3596232603763945,9.9,2026-02-02,17.3,1,0,89.86,2025-08-18,-37.9,1,24,,,,1,3.0,-10.0,2.3,True,True,,111.74,-5.691784499731522,Unknown,Unknown,,,,
