policy,panel,quarter,horizon,role,snapshot_date,rule_available,n,flagged_n,retained_n,known_n,unknown_n,coverage,known_coverage,baseline_gross,baseline_net,veto_cash_net,random_cash_net,cash_delta,cash_delta_gross,incremental_vs_random,avoided_gross_loss,foregone_gross_gain,saved_cost,flagged_mean,retained_mean,known_retained_mean,known_matched_return_spread,stop_lift,matched,stop_capture,winner_loss,break_even_cost_bps
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,2025-02-28,True,26,5,21,26,0,0.19230769230769232,1.0,-0.024720671117135287,-0.02672067111713529,-0.011701138277776583,-0.021582080517686196,0.015019532839358706,0.01463491745474332,0.009880942239909613,0.015112048557215972,0.00047713110247265384,0.00038461538461538467,-0.07610157076466526,-0.012487123582009102,-0.012487123582009102,0.06361444718265616,0.5619047619047619,1,0.4444444444444444,,-761.0157076466526
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,2025-03-07,True,11,1,10,11,0,0.09090909090909091,1.0,-0.005213030944340763,-0.007213030944340764,-0.005221236205767181,-0.006557300858491604,0.0019917947385735832,0.0018099765567554,0.0013360646527244228,0.0018099765567554,0.0,0.00018181818181818183,-0.0199097421243094,-0.0037433598263439003,-0.0037433598263439003,0.0161663822979655,0.0,1,,,-199.097421243094
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,2025-03-14,True,16,7,9,16,0,0.4375,1.0,-0.0029439461939248417,-0.0049439461939248435,0.0011754005000714119,-0.0027809697340827246,0.006119346693996256,0.005244346693996256,0.003956370234154136,0.012558899568457363,0.007314552874461106,0.000875,-0.011987078157705727,0.004089600889015846,0.004089600889015846,0.016076679046721574,-0.09523809523809523,1,0.4,0.5,-119.87078157705727
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,2025-03-21,True,30,5,25,30,0,0.16666666666666666,1.0,-0.10393945834427668,-0.10593945834427668,-0.08514382227990243,-0.0882828819535639,0.02079563606437425,0.020462302731040903,0.0031390596736614734,0.020462302731040903,0.0,0.0003333333333333333,-0.12277381638624543,-0.1001725867358829,-0.1001725867358829,0.022601229650362528,0.07999999999999996,1,0.17857142857142858,,-1227.7381638624543
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,2025-03-28,True,21,2,19,21,0,0.09523809523809523,1.0,0.1647728035638068,0.1627728035638068,0.17172623232035886,0.1472706317958252,0.008953428756552056,0.008762952566075871,0.02445560052453366,0.008762952566075871,0.0,0.00019047619047619048,-0.09201100194379665,0.19180267782776508,0.19180267782776508,0.28381367977156174,0.1578947368421053,1,0.1111111111111111,,-920.1100194379665
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-01-03,True,28,10,18,28,0,0.35714285714285715,1.0,0.01754502999474635,0.015545029994746348,-0.003175957968315835,0.009993233568051225,-0.018720987963062184,-0.0194352736773479,-0.01316919153636706,0.00721863350197651,0.026653907179324414,0.0007142857142857143,0.05441876629657412,-0.002940379061824631,-0.002940379061824631,-0.05735914535839875,-0.0444444444444444,1,0.3333333333333333,1.0,544.1876629657412
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-01-10,True,21,11,10,21,0,0.5238095238095238,1.0,0.004470281481339605,0.0024702814813396027,0.003209090078649562,0.0011763245149236203,0.0007388085973099594,-0.0003088104503090906,0.0020327655637259415,0.030102053294234918,0.03041086374454401,0.0010476190476190477,0.0005895472233173548,0.008739089165164082,0.008739089165164082,0.008149541941846727,0.16363636363636364,1,0.6666666666666666,0.8,5.895472233173548
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-01-17,True,104,35,69,104,0,0.33653846153846156,1.0,0.01101237009773864,0.009012370097738639,0.009086531840675652,0.0059793609302304426,7.416174293701366e-05,-0.0005989151801399085,0.00310717091044521,0.01101934413117753,0.011618259311317438,0.0006730769230769232,0.001779633678130014,0.01569564219464157,0.01569564219464157,0.013916008516511556,0.212008281573499,1,0.5416666666666666,0.6,17.79633678130014
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-01-24,True,95,37,58,95,0,0.3894736842105263,1.0,0.038515698525908686,0.036515698525908684,0.019897441898816655,0.022293794889502144,-0.01661825662709203,-0.01739720399551309,-0.0023963529906854894,0.014293214858679702,0.03169041885419279,0.0007789473684210527,0.04466849674523631,0.03459063759288935,0.03459063759288935,-0.010077859152346963,0.21052631578947367,1,0.631578947368421,0.5,446.68496745236314
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-01-31,True,34,10,24,34,0,0.29411764705882354,1.0,0.038483479985214834,0.03648347998521483,0.03347434201225475,0.025753044695445766,-0.0030091379729600826,-0.0035973732670777324,0.007721297316808984,0.007236624930234789,0.010833998197312521,0.0005882352941176471,0.012231069108064289,0.0494219845173609,0.0494219845173609,0.03719091540929661,0.25652173913043474,1,0.75,0.2,122.3106910806429
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-02-07,True,33,14,19,33,0,0.42424242424242425,1.0,-0.0845317187086196,-0.0865317187086196,-0.032601622031644725,-0.049821292589811286,0.053930096676974876,0.05308161182849003,0.01721967055816656,0.05384140856257432,0.0007597967340842879,0.0008484848484848485,-0.12512094216715505,-0.054623869844435576,-0.054623869844435576,0.07049707232271948,0.24060150375939854,1,0.5263157894736842,0.0,-1251.2094216715504
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-02-14,True,35,9,26,35,0,0.2571428571428571,1.0,-0.1469044472524432,-0.14890444725244323,-0.09278165802182203,-0.11061473224467212,0.056122789230621195,0.055608503516335485,0.01783307422285009,0.055608503516335485,0.0,0.0005142857142857142,-0.21625529145241576,-0.12289838579860658,-0.12289838579860658,0.09335690565380918,0.3846153846153846,1,0.3333333333333333,0.0,-2162.5529145241576
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-02-21,True,13,4,9,13,0,0.3076923076923077,1.0,-0.022700768214825567,-0.02470076821482557,-0.03778685249236879,-0.017100531841033086,-0.013086084277543219,-0.013701468892927837,-0.020686320651335702,0.01704504450669986,0.0307465133996277,0.0006153846153846154,0.04452977390201547,-0.0525810091556438,-0.0525810091556438,-0.09711078305765927,0.19444444444444442,1,0.375,,445.2977390201547
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-02-28,True,26,5,21,26,0,0.19230769230769232,1.0,-0.02291669221532572,-0.024916692215325723,-0.011573010355908304,-0.020125020635455394,0.013343681859417419,0.012959066474802033,0.008552010279547089,0.014261632346028388,0.0013025658712263538,0.00038461538461538467,-0.06738714566897057,-0.012328489012076945,-0.012328489012076945,0.05505865665689362,0.5619047619047619,1,0.4444444444444444,,-673.8714566897057
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-03-07,True,11,1,10,11,0,0.09090909090909091,1.0,-0.0032538442180479908,-0.0052538442180479926,-0.005948856177799247,-0.004776222016407265,-0.0006950119597512548,-0.0008768301415694364,-0.001172634161391982,-0.0,0.0008768301415694364,0.00018181818181818183,0.0096451315572638,-0.004543741795579171,-0.004543741795579171,-0.014188873352842971,0.0,1,,,96.45131557263801
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-03-14,True,16,7,9,16,0,0.4375,1.0,-0.08930006159621635,-0.09130006159621636,-0.052567496257868496,-0.0513562846478717,0.03873256533834786,0.03785756533834786,-0.001211211609996793,0.03785756533834786,0.0,0.000875,-0.08653157791622368,-0.0914533266806551,-0.0914533266806551,-0.0049217487644314245,-0.09523809523809523,1,0.4,0.5,-865.3157791622368
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-03-21,True,30,5,25,30,0,0.16666666666666666,1.0,-0.07125522479570551,-0.0732552247957055,-0.05719637345548327,-0.06104602066308792,0.016058851340222224,0.015725518006888903,0.0038496472076046465,0.015725518006888903,0.0,0.0003333333333333333,-0.09435310804133343,-0.06663564814657992,-0.06663564814657992,0.027717459894753507,0.07999999999999996,1,0.17857142857142858,,-943.5310804133343
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,2025-03-28,True,21,2,19,21,0,0.09523809523809523,1.0,0.006724844185302932,0.00472484418530293,0.012784275949797622,0.004274859024797889,0.008059431764494692,0.007868955574018496,0.008509416924999732,0.007868955574018496,0.0,0.00019047619047619048,-0.0826240335271942,0.016129989207671058,0.016129989207671058,0.09875402273486526,0.1578947368421053,1,0.1111111111111111,,-826.2403352719421
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-01-03,True,28,10,18,28,0,0.35714285714285715,1.0,0.056213776427352355,0.05421377642735235,0.0030223970831706262,0.03485171341758366,-0.05119137934418173,-0.051905665058467436,-0.031829316334413035,0.002248905835036821,0.05415457089350426,0.0007142857142857143,0.1453358621637088,0.006701506573820976,0.006701506573820976,-0.13863435558988782,-0.0444444444444444,1,0.3333333333333333,1.0,1453.3586216370882
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-01-10,True,21,11,10,21,0,0.5238095238095238,1.0,0.035760881982365135,0.03376088198236513,0.021706350792056354,0.01607661046779292,-0.01205453119030878,-0.013102150237927837,0.005629740324263433,0.019975795068777148,0.03307794530670499,0.0010476190476190477,0.025013195908771324,0.047583336663318335,0.047583336663318335,0.02257014075454701,0.16363636363636364,1,0.6666666666666666,0.8,250.13195908771323
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-01-17,True,104,35,69,104,0,0.33653846153846156,1.0,0.010943681300710297,0.008943681300710295,0.01185847268376657,0.005933788555278946,0.002914791383056274,0.0022417144599793494,0.005924684128487624,0.01557944476354834,0.013337730303568992,0.0006730769230769232,-0.00666109439536721,0.019873639987126424,0.019873639987126424,0.026534734382493635,0.212008281573499,1,0.5416666666666666,0.6,-66.61094395367209
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-01-24,True,95,37,58,95,0,0.3894736842105263,1.0,-0.022747284459580304,-0.024747284459580313,-0.0069491061275818895,-0.015108868406901664,0.017798178331998423,0.017019230963577364,0.008159762279319775,0.03258548838504939,0.015566257421472033,0.0007789473684210527,-0.04369802544702296,-0.009382156588280679,-0.009382156588280679,0.034315868858742285,0.21052631578947367,1,0.631578947368421,0.5,-436.9802544702296
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-01-31,True,34,10,24,34,0,0.29411764705882354,1.0,0.03377782194097465,0.03177782194097465,0.033384109920460515,0.022431403723040932,0.0016062879794858653,0.0010180526853682207,0.010952706197419584,0.009646375836941381,0.008628323151573162,0.0005882352941176471,-0.00346137913025195,0.0492941557206524,0.0492941557206524,0.05275553485090435,0.25652173913043474,1,0.75,0.2,-34.6137913025195
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-02-07,True,33,14,19,33,0,0.42424242424242425,1.0,-0.131409119973077,-0.133409119973077,-0.05729295526463186,-0.0768113114996504,0.07611616470844515,0.07526767985996029,0.01951835623501854,0.07610178955983628,0.0008341096998759909,0.0008484848484848485,-0.17741667395562066,-0.09750881703857113,-0.09750881703857113,0.07990785691704953,0.24060150375939854,1,0.5263157894736842,0.0,-1774.1667395562067
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-02-14,True,35,9,26,35,0,0.2571428571428571,1.0,-0.12813826105564546,-0.13013826105564544,-0.07731959633097873,-0.09667413678419376,0.0528186647246667,0.05230437901038098,0.019354540453215024,0.05230437901038098,0.0,0.0005142857142857142,-0.2034059183737038,-0.10208407198400983,-0.10208407198400983,0.10132184638969398,0.3846153846153846,1,0.3333333333333333,0.0,-2034.059183737038
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-02-21,True,13,4,9,13,0,0.3076923076923077,1.0,-0.034853760271851345,-0.036853760271851346,-0.03938051755202267,-0.025514141726666315,-0.002526757280171321,-0.003142141895555938,-0.013866375825356353,0.008451905542797492,0.011594047438353431,0.0006153846153846154,0.010211961160556799,-0.05488296979736608,-0.05488296979736608,-0.06509493095792288,0.19444444444444442,1,0.375,,102.119611605568
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-02-28,True,26,5,21,26,0,0.19230769230769232,1.0,-0.024389239647940132,-0.02638923964794013,-0.012151746069247607,-0.021314385869490107,0.014237493578692523,0.013852878194077139,0.0091626398002425,0.014258438903134607,0.0004055607090574692,0.00038461538461538467,-0.07203496660920113,-0.013045018942877991,-0.013045018942877991,0.058989947666323136,0.5619047619047619,1,0.4444444444444444,,-720.3496660920113
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-03-07,True,11,1,10,11,0,0.09090909090909091,1.0,-0.05135218814913451,-0.05335218814913451,-0.054393106985226154,-0.048501989226485916,-0.0010409188360916422,-0.0012227370179098273,-0.005891117758740239,-0.0,0.0012227370179098273,0.00018181818181818183,0.0134501071970081,-0.05783241768374877,-0.05783241768374877,-0.07128252488075687,0.0,1,,,134.501071970081
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-03-14,True,16,7,9,16,0,0.4375,1.0,-0.05225021625867977,-0.05425021625867977,-0.036677612331856076,-0.03051574664550737,0.017572603926823693,0.016697603926823686,-0.006161865686348706,0.024642959247722585,0.0079453553208989,0.000875,-0.03816595183273985,-0.0632046441455219,-0.0632046441455219,-0.02503869231278205,-0.09523809523809523,1,0.4,0.5,-381.65951832739853
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-03-21,True,30,5,25,30,0,0.16666666666666666,1.0,-0.05243050276056864,-0.054430502760568635,-0.043016052726812255,-0.04535875230047386,0.01141445003375638,0.011081116700423055,0.002342699573661608,0.011081116700423055,0.0,0.0003333333333333333,-0.06648670020253833,-0.0496192632721747,-0.0496192632721747,0.016867436930363626,0.07999999999999996,1,0.17857142857142858,,-664.8670020253833
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,2025-03-28,True,21,2,19,21,0,0.09523809523809523,1.0,0.0921703807682997,0.0901703807682997,0.09397663162551576,0.08158272545703306,0.003806250857216059,0.003615774666739871,0.012393906168482696,0.003615774666739871,0.0,0.00019047619047619048,-0.03796563400076865,0.10586890863872793,0.10586890863872793,0.14383454263949658,0.1578947368421053,1,0.1111111111111111,,-379.6563400076865
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-04-04,True,3,0,3,2,1,0.0,0.6666666666666666,0.036227702678884366,0.034227702678884364,0.034227702678884364,0.034227702678884364,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.036227702678884366,0.04206763249534335,,,0,,0.0,
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-04-11,True,22,1,21,4,18,0.045454545454545456,0.18181818181818182,-0.016076374667826698,-0.018076374667826692,-0.019970355851871416,-0.01725472127383457,-0.0018939811840447233,-0.0019848902749538136,-0.0027156345780368456,-0.0,0.0019848902749538136,9.090909090909092e-05,0.0436675860489839,-0.01892132517815101,0.0176506558718003,-0.026016930177183602,0.0,1,0.0,0.0,436.675860489839
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-04-17,True,40,11,29,16,24,0.275,0.4,0.01354090078271103,0.011540900782711024,0.0007889102606375116,0.008367153067465492,-0.010751990522073512,-0.011301990522073516,-0.00757824280682798,0.002910383506117672,0.014212374028191189,0.00055,0.0410981473529946,0.0030881520836379484,0.060629438462840204,0.019531291109845604,0.3,1,0.375,0.3333333333333333,410.981473529946
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-04-25,True,25,9,16,12,13,0.36,0.48,0.027093255347889214,0.025093255347889212,0.01386701783420084,0.016059683422649094,-0.011226237513688373,-0.011946237513688372,-0.0021926655884482553,0.0016590218979330759,0.013605259411621447,0.0007199999999999999,0.033183993093578806,0.023667215365938812,0.028525645320021137,-0.0046583477735576695,0.3333333333333333,1,0.75,0.0,331.83993093578806
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-05-02,True,50,5,45,15,35,0.1,0.3,0.013167449950294173,0.011167449950294173,0.004067042166828036,0.010050704955264755,-0.007100407783466137,-0.007300407783466137,-0.005983662788436719,0.001230911689005676,0.008531319472471814,0.0002,0.07300407783466137,0.00651893574092004,0.0168172249684202,-0.05618685286624117,0.30000000000000004,1,0.25,0.0,730.0407783466137
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-05-09,True,16,1,15,3,13,0.0625,0.1875,0.008998417183820651,0.0069984171838206495,0.006730721703618957,0.006561016109831859,-0.00026769548020169273,-0.00039269548020169376,0.00016970559378709765,-0.0,0.00039269548020169376,0.000125,0.0062831276832271,0.009179436483860218,0.03050549847740555,0.024222370794178452,0.0,1,0.0,,62.831276832271
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-05-16,True,53,3,50,13,40,0.05660377358490566,0.24528301886792453,-0.002082618169152817,-0.004082618169152817,-0.0024984809714843218,-0.003851526574672469,0.0015841371976684955,0.0014709296504986848,0.0013530456031881472,0.0014709296504986848,0.0,0.00011320754716981132,-0.025986423825476765,-0.0006483898297733802,-0.01255953222646652,0.013426891599010246,-0.2,1,0.0,0.0,-259.86423825476766
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-05-23,True,16,5,11,9,7,0.3125,0.5625,0.023598547618669863,0.02159854761866986,0.01674952808093222,0.01484900148783553,-0.004849019537737642,-0.005474019537737644,0.0019005265930966894,0.008665450022958288,0.01413946956069593,0.000625,0.01751686252076046,0.026362949935901412,0.006785735016531425,-0.010731127504229035,0.4,1,1.0,,175.1686252076046
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-05-30,True,32,2,30,16,16,0.0625,0.5,0.017141138856219207,0.015141138856219205,0.02062021419690104,0.014194817677705505,0.005479075340681833,0.005354075340681835,0.006425396519195534,0.008220316578495226,0.0028662412378133908,0.000125,-0.08566520545090936,0.023994895143361113,0.01842000210942695,0.10408520756033632,0.2857142857142857,1,0.2,0.25,-856.6520545090935
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-06-06,True,32,3,29,9,23,0.09375,0.28125,0.003014322471965156,0.0010143224719651547,-0.0034065754565109447,0.0009192297402184214,-0.0044208979284761,-0.004608397928476101,-0.004325805196729366,0.0002573934398344625,0.004865791368310563,0.0001875,0.04915624457041174,-0.001758979814081042,-0.013610683904954885,-0.06276692847536662,0.16666666666666666,1,0.2,0.0,491.5624457041174
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-06-13,True,10,2,8,5,5,0.2,0.5,-0.03179784058390213,-0.03379784058390213,0.00808818954080168,-0.027038272467121705,0.04188603012470381,0.04148603012470381,0.03512646200792338,0.04148603012470381,0.0,0.0004,-0.20743015062351905,0.0121102369260021,0.009520794130841266,0.2169509447543603,1.0,1,1.0,,-2074.3015062351906
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-06-20,True,26,3,23,10,16,0.11538461538461539,0.38461538461538464,0.0246269519844011,0.022626951984401098,0.03134217497738039,0.020016149832354817,0.008715222992979294,0.008484453762210065,0.011326025145025575,0.012246152437650242,0.003761698675440177,0.0002307692307692308,-0.07353193260582057,0.0374302847570387,0.01755851534187933,0.0910904479476999,0.5,1,0.5,0.0,-735.3193260582057
deep_pullback,all_entries,2025Q2,w1,PRIMARY,2025-06-27,True,74,5,69,27,47,0.06756756756756757,0.36486486486486486,0.01310686704544069,0.011106867045440689,0.013550005373810948,0.010356403055883886,0.002443138328370259,0.0023080031932351175,0.0031936023179270617,0.0026756330027959394,0.0003676298095608216,0.00013513513513513514,-0.03415844725987974,0.016531889821188556,-0.002741277027408795,0.03141717023247094,0.5272727272727273,1,0.23529411764705882,0.0,-341.5844725987974
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-04-04,True,3,0,3,2,1,0.0,0.6666666666666666,0.0822183809287159,0.0802183809287159,0.0802183809287159,0.0802183809287159,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0822183809287159,0.08482627546057026,,,0,,0.0,
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-04-11,True,22,1,21,4,18,0.045454545454545456,0.18181818181818182,0.019443178303358493,0.01744317830335849,0.014772065812990119,0.016650306562296744,-0.0026711124903683724,-0.0027620215812774636,-0.0018782407493066252,-0.0,0.0027620215812774636,9.090909090909092e-05,0.0607644747881042,0.017475497518370603,0.08774872794596976,0.02698425315786556,0.0,1,0.0,0.0,607.644747881042
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-04-17,True,40,11,29,16,24,0.275,0.4,0.046365070236198,0.044365070236198,0.015656873278662116,0.03216467592124355,-0.028708196957535882,-0.02925819695753588,-0.016507802642581434,0.0002884602956483675,0.02954665725318425,0.00055,0.10639344348194867,0.023595687280913262,0.07662762384669751,-0.029765819635251156,0.3,1,0.375,0.3333333333333333,1063.9344348194866
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-04-25,True,25,9,16,12,13,0.36,0.48,0.0571078471039808,0.0551078471039808,0.05120162249431123,0.03526902214654771,-0.0039062246096695646,-0.004626224609669568,0.015932600347763524,0.006483939177155436,0.011110163786825005,0.0007199999999999999,0.0128506239157488,0.0820025351473613,0.02673794336107174,0.013887319445322939,0.3333333333333333,1,0.75,0.0,128.506239157488
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-05-02,True,50,5,45,15,35,0.1,0.3,0.05720598301650988,0.055205983016509884,0.03416187358502136,0.04968538471485889,-0.021044109431488524,-0.02124410943148853,-0.015523511129837533,-0.0,0.02124410943148853,0.0002,0.21244109431488528,0.0399576373166904,0.03660300765529077,-0.1758380866595945,0.30000000000000004,1,0.25,0.0,2124.4109431488528
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-05-09,True,16,1,15,3,13,0.0625,0.1875,0.008182707479062865,0.006182707479062863,0.007068554386791225,0.005796288261621434,0.0008858469077283621,0.0007608469077283624,0.0012722661251697914,0.0007608469077283624,0.0,0.000125,-0.0121735505236538,0.009539791345910641,0.00318855583600215,0.01536210635965595,0.0,1,0.0,,-121.73550523653799
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-05-16,True,53,3,50,13,40,0.05660377358490566,0.24528301886792453,0.016239216274235833,0.014239216274235834,0.014505675154657643,0.013433222900222485,0.00026645888042180904,0.00015325133325199997,0.0010724522544351585,0.0005808112113722849,0.0004275598781202849,0.00011320754716981132,-0.002707440220785333,0.0173760156639371,-0.019686500434420127,-0.016979060213634795,-0.2,1,0.0,0.0,-27.07440220785333
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-05-23,True,16,5,11,9,7,0.3125,0.5625,-0.0008053629727695997,-0.0028053629727696015,0.004780395995714693,-0.0019286870437791011,0.007585758968484294,0.006960758968484294,0.006709083039493794,0.020937293586773438,0.013976534618289143,0.000625,-0.02227442869914974,0.0089533032664941,-0.0037740622139097245,0.018500366485240016,0.4,1,1.0,,-222.7442869914974
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-05-30,True,32,2,30,16,16,0.0625,0.5,0.011171387603933965,0.009171387603933963,0.013930744869530954,0.00859817587868809,0.004759357265596991,0.004634357265596994,0.005332568990842864,0.007858879369975978,0.0032245221043789843,0.000125,-0.0741497162495519,0.016859461194166356,-0.016777124932675185,0.05737259131687671,0.2857142857142857,1,0.2,0.25,-741.497162495519
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-06-06,True,32,3,29,9,23,0.09375,0.28125,0.030016100968815337,0.02801610096881534,0.026186263375523378,0.0253895915029889,-0.0018298375932919615,-0.002017337593291959,0.0007966718725344775,0.000930127054702275,0.002947464647994234,0.0001875,0.021518267661780898,0.030895187172991313,-0.0017401393176226174,-0.023258406979403515,0.16666666666666666,1,0.2,0.0,215.182676617809
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-06-13,True,10,2,8,5,5,0.2,0.5,0.008588631620203499,0.006588631620203499,0.019271978118831957,0.005270905296162799,0.012683346498628458,0.01228334649862846,0.014001072822669158,0.01228334649862846,0.0,0.0004,-0.0614167324931423,0.026089972648539947,0.013957743346991932,0.07537447584013424,1.0,1,1.0,,-614.167324931423
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-06-20,True,26,3,23,10,16,0.11538461538461539,0.38461538461538464,0.02647307355392451,0.024473073553924512,0.03214165247077391,0.02164925737462553,0.007668578916849401,0.007437809686080177,0.010492395096148383,0.009907694087485127,0.00246988440140495,0.0002307692307692308,-0.06446101727936153,0.03833404192348356,0.023032511020009583,0.08749352829937111,0.5,1,0.5,0.0,-644.6101727936153
deep_pullback,all_entries,2025Q2,w2,PRIMARY,2025-06-27,True,74,5,69,27,47,0.06756756756756757,0.36486486486486486,0.023807914749314773,0.02180791474931477,0.025025657713091946,0.02033440699598269,0.0032177429637771753,0.0030826078286420432,0.004691250717109255,0.0036963144745188973,0.0006137066458768541,0.00013513513513513514,-0.045622595863902236,0.028839111170562377,-0.006191395749783293,0.03943120011411894,0.5272727272727273,1,0.23529411764705882,0.0,-456.22595863902234
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,2025-04-04,True,3,0,3,2,1,0.0,0.6666666666666666,0.1111864910310808,0.1091864910310808,0.1091864910310808,0.1091864910310808,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.1111864910310808,0.09907949589146645,,,0,,0.0,
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,2025-04-11,True,22,1,21,4,18,0.045454545454545456,0.18181818181818182,0.04041543502767567,0.03841543502767567,0.035734424483260946,0.03666927889005405,-0.002681010544414726,-0.002771919635323818,-0.000934854406793105,-0.0,0.002771919635323818,9.090909090909092e-05,0.060982231977124,0.0394360637443686,0.1294056194460455,0.06842338746892151,0.0,1,0.0,0.0,609.82231977124
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,2025-04-17,True,40,11,29,16,24,0.275,0.4,0.03188381673348949,0.02988381673348949,0.013031479417711031,0.021665767131779878,-0.016852337315778457,-0.017402337315778456,-0.008634287714068847,0.0034131681847951747,0.02081550550057363,0.00055,0.06328122660283075,0.019974454369256597,0.058346088529092864,-0.004935138073737889,0.3,1,0.375,0.3333333333333333,632.8122660283076
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,2025-04-25,True,25,9,16,12,13,0.36,0.48,0.08915503681902544,0.08715503681902545,0.08184569798780725,0.05577922356417629,-0.005309338831218202,-0.006029338831218204,0.026066474423630956,0.00927454875440319,0.015303887585621392,0.0007199999999999999,0.016748163420050567,0.12988390310594883,0.055410532526269866,0.0386623691062193,0.3333333333333333,1,0.75,0.0,167.48163420050568
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,2025-05-02,True,50,5,45,15,35,0.1,0.3,0.07121295555880042,0.06921295555880042,0.030063516929782694,0.06229166000292038,-0.03914943862901772,-0.03934943862901772,-0.032228143073137684,0.00039087911455531403,0.039740317743573034,0.0002,0.3934943862901772,0.03540390769975855,0.03138294523573306,-0.36211144105444415,0.30000000000000004,1,0.25,0.0,3934.943862901772
