snapshot_date,code,industry,current_vs_ibd_candidate_pct,rv_20,w1_return_pct,w2_return_pct,w4_return_pct,w3_return_pct,w1_stop8,w2_stop8,w4_stop8,w3_stop8,score,universe,feature_mode,model_type,target_horizon,model_id,segment,fold,model_pick_order,selector_id,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,b0_eligible,is_valid_entry,entry_status,entry_date,entry_open,stop_8_hit_ever,gap_stop,profit20_hit,max_drawdown_to_asof_pct,px_vs_ma10,px_vs_ma20,px_vs_ma50,ma10_slope_5,ma20_slope_5,ma50_slope_10,mom_5,mom_10,mom_20,mom_60,atr_14_pct,vol_ratio_5_20,up_day_ratio_20,drawdown_20,rel_spy_20,rel_spy_60,trigger_pos,eps_known,is_actionable,rule_ceiling,rule_pivot,rule_ma10_touch_confirm,rule_ceiling_pullback,rule_three_weeks_tight,pick_order,is_b0,period,agent_factor_vol_confirmed_mom_20,agent_factor_prox_52w_high,agent_factor_risk_adj_mom_10,agent_factor_risk_adj_mom_20,agent_factor_risk_adj_mom_60,agent_factor_factor_198f5d40,agent_factor_factor_2aca99fe,agent_factor_factor_a0e8acc1
2026-05-01,INDV,Pharmaceuticals: Major,2.84,0.030576582265536893,1.36,-5.671,-7.5699,-3.6952,False,False,True,True,8.419653990114721,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,2.0,actionable_agent_elastic_w2_distinct_industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,WERN,Trucking,0.5,0.022704824064332038,2.9495,5.4736,17.3568,12.4787,False,False,False,False,6.071505486787106,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,3.0,actionable_agent_elastic_w2_distinct_industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,NYAX,Unknown,0.16,0.02371890194914259,-0.8532,-9.0828,6.0967,-0.0178,False,True,True,True,0.7940909501923653,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,MAS,Building Products,0.38,0.027962259651261978,-1.0102,-5.6626,-18.9685,-16.1505,False,False,True,True,0.3829166943693564,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,NATL,Computer Processing Hardware,4.58,0.02762675626911787,-0.4251,4.582,4.086,7.3689,False,False,False,False,-5.3256164425590695,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,HEI,Aerospace & Defense,2.76,0.013332666288676237,-8.4671,-12.9729,-21.1591,-17.3527,True,True,True,True,9.788520538140185,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,PAC,Unknown,4.49,0.021645204435592962,-6.7415,-15.1139,-16.5731,-19.7561,True,True,True,True,3.2164711763954994,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,RTX,Aerospace & Defense,1.7,0.014602967052305297,-0.6619,2.8402,-2.8501,0.2717,False,False,False,False,-1.5863466095896634,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,TKO,Unknown,2.64,0.02653011713776861,-9.4805,-13.0998,-15.1571,-15.5262,True,True,True,True,7.164668156359489,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,GMED,Unknown,1.91,0.01639082263753789,-8.1708,-10.6273,-11.6711,-9.0564,True,True,True,True,6.754970599165932,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,BTSG,Medical/Nursing Services,0.07,0.030917184229918078,-0.8128,-8.415,1.1953,-1.4822,False,True,True,True,0.1227021894537762,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,MPC,Oil Refining/Marketing,4.4,0.025146271711331818,1.1706,4.0117,8.127,12.6835,False,False,False,False,2.2643800458150816,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,LMT,Aerospace & Defense,0.83,0.017708442699541034,-4.3788,-7.1276,-7.8145,-8.844,False,False,True,True,-1.1637872265543598,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,RTX,Aerospace & Defense,2.37,0.019044636861588804,-3.4161,-6.4231,-7.3413,-10.4101,False,False,True,True,-6.074501303333559,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,0.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,NYAX,Unknown,2.67,0.030848768862057955,0.3491,-10.1746,-0.5154,-5.0707,False,True,True,True,11.102934789105197,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,DOCN,Packaged Software,3.58,0.05632553480621488,19.1609,17.3875,8.9821,29.7722,False,False,False,False,0.12061842471130269,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,STX,Computer Peripherals,0.87,0.044693587699730516,-9.3491,2.4059,30.6442,20.0014,True,True,True,True,18.956020513137755,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,LMND,Unknown,3.82,0.05547971217118477,-5.1562,-3.9531,10.8437,-14.9219,False,True,True,True,0.38202750249117456,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,BTU,Unknown,2.22,0.03561717472913546,10.5945,-6.0299,-28.177,-20.7946,False,True,True,True,-2.3595879987451607,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,NEM,Unknown,4.08,0.03019292795613399,8.8283,15.3706,15.1793,11.1717,False,False,False,False,4.291388728413619,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,PFIS,Regional Banks,0.36,0.013158656309353638,2.1546,8.0136,5.5755,9.3177,False,False,False,False,2.2571371152685087,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,DELL,Computer Processing Hardware,2.75,0.03328944473188507,0.9305,2.9136,25.4609,13.7656,True,True,True,True,1.4159997277876044,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,TDW,Marine Shipping,1.81,0.025433118713256028,2.561,1.5485,4.6456,5.4437,False,False,False,False,18.02380302762955,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,ECO,Marine Shipping,3.44,0.029868758957812734,-6.2229,-1.2793,5.4206,1.6045,False,False,False,False,12.765227621798667,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,FBNC,Regional Banks,0.29,0.013432606162477517,5.3191,6.9059,3.8045,4.7782,False,False,False,False,6.3079011720387115,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,1.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,DBD,Unknown,0.43,0.02520960885124368,5.415,1.6981,-7.3625,-7.5407,False,False,True,True,10.478854679696502,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,FRAF,Regional Banks,2.35,0.0185201186807196,2.9569,-1.3359,3.6338,1.2291,False,False,False,False,6.179735119382085,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,BWFG,Regional Banks,3.28,0.012624820858996166,-0.0573,-4.1054,-0.3246,-1.0884,False,True,True,True,4.853457977277397,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,CPF,Regional Banks,0.4,0.011708353161008994,-2.1752,-3.0742,-3.2193,0.058,False,False,False,False,2.1579435730324317,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,STT,Investment Banks/Brokers,3.95,0.01389307919329537,2.8456,3.7095,4.2855,1.9953,False,False,False,False,1.9322348853224387,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,JBHT,Trucking,4.74,0.018861518424174065,1.7582,1.8157,7.534,0.6408,False,False,False,False,1.6592046334139408,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,DHIL,Unknown,0.74,,,,,,,,,,30.517181953252074,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,NYAX,Unknown,0.93,0.02859627379259103,8.6356,9.273,3.172,-3.7942,False,False,False,False,15.64143436443622,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,MCRI,Hotels/Resorts/Cruise lines,1.89,0.03761107576851944,2.284,3.1383,1.5779,2.5804,False,False,False,False,7.025823218041527,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,LAMR,Real Estate Investment Trusts,2.41,0.008654180552340768,13.188,4.3091,9.27,9.7262,False,False,False,False,26.85920361080641,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,1.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,INDV,Pharmaceuticals: Major,2.84,0.030576582265536893,1.36,-5.671,-7.5699,-3.6952,False,False,True,True,8.419653990114721,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,2.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,AKR,Real Estate Investment Trusts,2.38,0.012138304826328817,1.7453,-2.3113,2.8774,2.6415,False,False,False,False,8.049581699750807,actionable,agent,elastic,W2,actionable_agent_elastic_w2,train_oof,2.0,3.0,actionable_agent_elastic_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,NYAX,Unknown,0.16,0.02371890194914259,-0.8532,-9.0828,6.0967,-0.0178,False,True,True,True,5.532702397896996,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,1.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,MAS,Building Products,0.38,0.027962259651261978,-1.0102,-5.6626,-18.9685,-16.1505,False,False,True,True,3.878033416647571,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,2.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,NATL,Computer Processing Hardware,4.58,0.02762675626911787,-0.4251,4.582,4.086,7.3689,False,False,False,False,-10.552075583627483,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,3.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,HEI,Aerospace & Defense,2.76,0.013332666288676237,-8.4671,-12.9729,-21.1591,-17.3527,True,True,True,True,14.986164723232843,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,1.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,PAC,Unknown,4.49,0.021645204435592962,-6.7415,-15.1139,-16.5731,-19.7561,True,True,True,True,2.241135069502712,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,2.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,RTX,Aerospace & Defense,1.7,0.014602967052305297,-0.6619,2.8402,-2.8501,0.2717,False,False,False,False,1.5473957209824831,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,3.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,TKO,Unknown,2.64,0.02653011713776861,-9.4805,-13.0998,-15.1571,-15.5262,True,True,True,True,9.661146949374611,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,1.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,GMED,Unknown,1.91,0.01639082263753789,-8.1708,-10.6273,-11.6711,-9.0564,True,True,True,True,7.57716656499991,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,2.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,BTSG,Medical/Nursing Services,0.07,0.030917184229918078,-0.8128,-8.415,1.1953,-1.4822,False,True,True,True,2.481566776910289,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,3.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,LMT,Aerospace & Defense,0.83,0.017708442699541034,-4.3788,-7.1276,-7.8145,-8.844,False,False,True,True,10.854150423568866,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,1.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,FIGS,Unknown,3.27,0.06639983450598612,-6.6038,-10.6289,-7.7987,-7.5472,False,True,True,True,-1.508922924499567,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,2.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,MPC,Oil Refining/Marketing,4.4,0.025146271711331818,1.1706,4.0117,8.127,12.6835,False,False,False,False,-2.881642136981493,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,0.0,3.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,DOCN,Packaged Software,3.58,0.05632553480621488,19.1609,17.3875,8.9821,29.7722,False,False,False,False,23.697956309045253,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,1.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,NYAX,Unknown,2.67,0.030848768862057955,0.3491,-10.1746,-0.5154,-5.0707,False,True,True,True,17.694515834695057,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,2.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,STX,Computer Peripherals,0.87,0.044693587699730516,-9.3491,2.4059,30.6442,20.0014,True,True,True,True,43.931034612651814,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,1.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,LMND,Unknown,3.82,0.05547971217118477,-5.1562,-3.9531,10.8437,-14.9219,False,True,True,True,7.597287417296325,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,2.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,BTU,Unknown,2.22,0.03561717472913546,10.5945,-6.0299,-28.177,-20.7946,False,True,True,True,-0.46502344281660735,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,3.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,NEM,Unknown,4.08,0.03019292795613399,8.8283,15.3706,15.1793,11.1717,False,False,False,False,9.886862362367182,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,1.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,CASY,Specialty Stores,3.51,0.019677342242857845,4.3037,3.5674,12.1789,5.8886,False,False,False,False,8.702280163048309,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,2.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,PFIS,Regional Banks,0.36,0.013158656309353638,2.1546,8.0136,5.5755,9.3177,False,False,False,False,5.290343053234505,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,3.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,TDW,Marine Shipping,1.81,0.025433118713256028,2.561,1.5485,4.6456,5.4437,False,False,False,False,36.51064703491768,actionable,agent,elastic,W4,actionable_agent_elastic_w4,train_oof,1.0,1.0,actionable_agent_elastic_w4_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
