code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
CEG,2025-10-10,False,,,,,,,,,,,,,,,,,368.49,,,1.427154944428304,2.4,2025-09-29,5.2,0,0,350.44,2025-01-20,-54.1,2,36,,,,0,,,,True,True,,392.18,-6.040593604977307,Unknown,Unknown,
SHOP,2025-10-10,False,,False,,,,,,,,,,,,,,,151.02,,,1.414002713597889,0.9,2025-08-04,17.5,1,0,128.57,2025-02-10,-45.7,1,25,,,,3,2.0,-7.4,-7.1,False,False,,169.69,-11.002416170664144,Unknown,Unknown,
TCEHY,2025-10-10,False,,True,,,,,,,,,,,,,,,79.96,,,1.4038032002456275,11.6,2025-08-04,15.2,0,0,69.38,2025-03-03,-25.3,2,22,,,,2,2.0,-8.8,-8.2,False,False,,87.68,-8.80474452554746,Unknown,Unknown,
NBIS,2025-10-10,False,,True,,,,,,,,,,,,,,,129.58,,,1.386861690811288,145.5,2025-07-14,171.8,2,0,47.68,2025-02-10,-61.6,1,22,,,,2,5.0,-18.4,70.6,False,False,,141.1,-8.1644223954642,Technology Services,Packaged Software,
MU,2025-10-10,False,,False,,,,,,,,,,,,,,,181.6,,,1.377713432141066,15.6,2025-09-08,26.7,0,0,143.33,2024-06-10,-57.1,5,65,,,,2,2.0,-6.3,-5.3,False,False,,201.0,-9.651741293532346,Electronic Technology,Semiconductors,
GLXY,2025-10-10,False,,False,,,,,,,,,,,,,,,39.38,,,1.324964233469332,32.6,2025-09-08,55.9,1,0,25.26,2025-05-12,-31.1,3,17,,,,1,3.0,-13.3,15.0,True,True,,44.33,-11.166253101736968,Unknown,Unknown,
FAST,2025-10-10,False,,False,,,,,,,,,,,,,,,45.78,,,1.323675240575792,9.6,2025-06-23,10.1,1,0,41.59,2024-11-25,-16.3,2,30,,,,2,8.0,-9.7,-9.5,False,False,,50.63,-9.579300809796564,Distribution Services,Wholesale Distributors,
BLK,2025-10-10,False,,False,,,,,,,,,,,,,,,1132.36,,,1.3061837530448912,5.1,2025-06-30,6.1,2,0,1067.61,2024-12-09,-28.2,3,29,,,,3,2.0,-4.4,-4.3,False,False,,1184.13,-4.371986183949417,Finance,Investment Managers,
LH,2025-10-10,False,,False,,,,,,,,,,,,,,,277.88,,,1.3061679205461862,4.8,2025-08-04,6.5,1,0,260.99,2021-08-30,-36.5,15,205,,,,3,3.0,-3.5,-2.0,True,True,,289.2,-3.91424619640387,Health Services,Medical/Nursing Services,
AMSC,2025-10-10,False,,True,,,,,,,,,,,,,,,56.24,,,1.3020452922004355,54.3,2025-06-23,58.7,1,0,35.44,2024-11-18,-60.6,2,31,,,,3,4.0,-17.6,-14.4,False,False,,65.7,-14.398782343987826,Unknown,Unknown,
LEU,2025-10-10,False,,False,,,,,,,,,,,,,,,363.71,,,1.2842373615789795,186.6,2025-05-26,195.8,1,1,122.95,2024-10-28,-59.8,2,30,,,,2,10.0,-35.0,45.8,True,False,,423.24,-14.065305736697864,Unknown,Unknown,
WDC,2025-10-10,False,,False,,,,,,,,,,,,,,,115.42,,,1.2825959171011856,82.6,2025-06-23,90.6,0,0,60.57,2024-07-08,-52.6,3,50,,,,2,2.0,-16.3,-16.0,False,False,,137.4,-15.997088791848624,Electronic Technology,Computer Peripherals,
NVDA,2025-10-10,False,,False,,,,,,,,,,,,,,,183.16,,,1.28051282437002,16.1,2025-06-23,22.3,1,0,149.73,2024-11-04,-42.2,2,33,,,,2,2.0,-4.7,-4.1,False,False,,195.62,-6.369491871996735,Electronic Technology,Semiconductors,
CVNA,2025-10-10,False,,False,,,,,,,,,,,,,,,329.24,,,1.2791803782431603,9.8,2025-05-12,15.0,4,0,286.38,2025-02-10,-48.2,1,13,,,,5,4.0,-17.5,-17.1,False,False,,413.33,-20.344518907410535,Unknown,Unknown,
CAT,2025-10-10,False,,False,,,,,,,,,,,,,,,491.3,,,1.2613002872818393,19.2,2025-07-14,21.4,1,0,404.66,2025-01-20,-34.5,1,25,,,,4,2.0,-4.1,-2.6,False,False,,511.5,-3.9491691104594273,Producer Manufacturing,Trucks/Construction/Farm Machinery,
CIEN,2025-10-10,False,,,,,,,,,,,,,,,,,155.94,,,1.254421066747902,33.6,2025-09-01,53.7,1,0,101.44,2025-01-20,-51.5,2,32,,,,0,,,,True,False,,165.24,-5.628177196804652,Electronic Technology,Telecommunications Equipment,
ORCL,2025-10-10,False,,False,,,,,,,,,,,,,,,292.96,,,1.243743868489785,36.6,2025-06-09,50.9,0,0,194.11,2024-11-18,-39.2,2,29,,,,5,4.0,-15.2,-8.3,True,False,,345.12,-15.11358368103849,Unknown,Unknown,
XYL,2025-10-10,False,,,,,,,,,,,,,,,,,144.32,,,1.2328289641917047,-3.7,2025-09-29,0.5,0,0,143.6,2024-05-20,-30.5,6,71,,,,1,2.0,-4.5,-4.4,False,False,,151.16,-4.525006615506754,Unknown,Unknown,
TKO,2025-10-10,False,,False,,,,,,,,,,,,,,,187.05,,,1.2270321557295776,-0.6,2025-08-11,5.4,1,0,177.52,2025-02-10,-25.5,3,26,,,,2,5.0,-8.6,-8.0,False,False,,212.49,-11.972328109558095,Unknown,Unknown,
UBS,2025-10-10,False,,False,,,,,,,,,,,,,,,39.74,,,1.2206187347342683,13.9,2025-06-30,14.5,0,0,34.71,2025-01-27,-28.2,1,22,,,,3,4.0,-6.4,-6.2,False,False,,42.56,-6.6259398496240625,Finance,Investment Managers,
MS,2025-10-10,False,,False,,,,,,,,,,,,,,,151.86,,,1.2129616902697662,6.1,2025-08-04,8.5,3,0,139.93,2025-02-03,-33.6,1,26,,,,2,3.0,-7.4,-7.4,False,False,,163.98,-7.39114526161726,Finance,Investment Managers,
BIDU,2025-10-10,False,,False,,,,,,,,,,,,,,,121.69,,,1.205176144897139,-10.1,2025-09-15,4.7,0,0,116.25,2024-04-29,-35.7,5,72,,,,2,2.0,-17.1,-16.2,False,False,,149.51,-18.607451006621623,Unknown,Unknown,
CHRW,2025-10-10,False,,False,,,,,,,,,,,,,,,125.31,,,1.2009433461802028,10.6,2025-07-28,11.1,1,0,112.8,2024-12-09,-25.8,4,33,,,,2,4.0,-9.4,-9.2,False,False,,138.0,-9.195652173913038,Unknown,Unknown,
EA,2025-10-10,False,,False,,,,,,,,,,,,,,,200.02,,,1.2008327244915769,19.4,2025-08-04,19.5,1,1,167.45,2024-12-02,-31.5,3,35,,,,2,2.0,-1.9,-1.8,False,False,,203.75,-1.8306748466257572,Unknown,Unknown,
APP,2025-10-10,False,,,,,,,,,,,,,,,,,569.89,,,1.1909433841042452,-2.1,2025-09-08,8.5,0,0,525.15,2025-02-10,-61.8,2,30,,,,1,2.0,-26.9,-23.6,False,False,,745.61,-23.56728048175319,Unknown,Unknown,
VEEV,2025-10-10,False,,False,,,,,,,,,,,,,,,286.59,,,1.1847856432246606,2.5,2025-05-26,10.7,2,0,258.93,2024-12-02,-22.2,2,25,,,,4,2.0,-5.2,-5.1,False,False,,310.5,-7.700483091787447,Unknown,Unknown,
MNST,2025-10-10,False,,,,,,,,,,,,,,,,,69.62,,,1.180292852773015,6.6,2025-09-22,8.0,1,0,64.45,2024-03-11,-32.8,6,80,,,,0,,,,True,False,,70.06,-0.6280331144733031,Consumer Non-Durables,Beverages: Non-Alcoholic,
ALAB,2025-10-10,False,,False,,,,,,,,,,,,,,,206.21,,,1.1733526361860531,15.0,2025-08-04,39.9,0,0,147.36,2024-12-23,-68.0,2,32,,,,2,4.0,-29.2,-21.6,False,False,,262.9,-21.563332065424103,Electronic Technology,Semiconductors,
MTSR,2025-10-10,False,,False,,,,,,,,,,,,,,,52.87,,,1.1726666599814608,79.5,2025-06-30,83.1,1,1,28.87,2025-01-27,-57.4,2,22,,,,2,3.0,-5.8,-2.9,True,False,,54.47,-2.937396732146136,Unknown,Unknown,
SEDG,2025-10-10,False,,False,,,,,,,,,,,,,,,35.06,,,1.1630653700770612,27.3,2025-06-30,47.5,2,1,23.77,2025-02-17,-53.7,1,19,,,,4,3.0,-13.6,-11.5,False,False,,41.92,-16.364503816793896,Unknown,Unknown,
AU,2025-10-10,False,,False,,,,,,,,,,,,,,,71.93,,,1.1518444007979414,137.5,2025-03-03,138.0,5,1,30.22,2024-08-12,-28.6,2,29,,,,6,2.0,-4.1,-2.6,False,False,,77.8,-7.544987146529547,Unknown,Unknown,
JPM,2025-10-10,False,,False,,,,,,,,,,,,,,,300.89,,,1.1505296589075895,5.8,2025-06-23,9.5,2,0,274.85,2025-02-10,-27.2,1,19,,,,4,3.0,-4.9,-4.9,False,False,,316.47,-4.9230574778020175,Finance,Major Banks,
EXPE,2025-10-10,False,,False,,,,,,,,,,,,,,,210.33,,,1.1491792512479782,1.6,2025-08-11,1.9,0,0,206.41,2025-02-10,-37.3,1,26,,,,2,3.0,-6.9,-6.7,False,False,,240.98,-12.718897833845125,Consumer Services,Other Consumer Services,
OUST,2025-10-10,False,,True,,,,,,,,,,,,,,,27.86,,,1.142173607829151,29.4,2025-06-16,45.1,1,0,19.2,2023-01-30,-83.3,8,124,,,,3,9.0,-26.7,-22.3,False,False,,36.25,-23.144827586206898,Electronic Technology,Semiconductors,
UI,2025-10-10,False,,,,,,,,,,,,,,,,,655.02,,,1.1278359560492188,28.6,2025-08-18,50.2,1,0,436.09,2025-01-20,-41.7,2,30,,,,1,2.0,-6.4,-5.0,False,False,,705.78,-7.192042846212699,Unknown,Unknown,
C,2025-10-10,False,,False,,,,,,,,,,,,,,,93.93,,,1.1276453496283132,12.0,2025-06-23,12.6,2,0,83.45,2025-02-10,-34.4,1,19,,,,4,3.0,-11.3,-11.0,False,False,,105.59,-11.0427123780661,Finance,Major Banks,
U,2025-10-10,False,,False,,,,,,,,,,,,,,,36.08,,,1.1217339089777985,-1.8,2025-07-14,16.8,1,0,30.88,2025-02-17,-50.4,1,21,,,,3,4.0,-23.9,-23.1,False,False,,46.94,-23.13591819343843,Technology Services,Packaged Software,
AVGO,2025-10-10,False,,False,,,,,,,,,,,,,,,324.63,,,1.1191802125821897,30.4,2025-06-16,31.0,1,0,247.83,2025-01-20,-44.5,1,21,,,,4,5.0,-13.3,-13.1,False,False,,373.59,-13.105275837147667,Electronic Technology,Semiconductors,
FEIM,2025-10-10,False,,True,,,,,,,,,,,,,,,35.52,,,1.1072904339042762,65.4,2025-07-14,74.7,3,0,20.33,2024-12-23,-32.7,1,29,,,,3,6.0,-19.6,5.3,True,False,,39.66,-10.438729198184548,Electronic Technology,Telecommunications Equipment,
WULF,2025-10-10,False,,False,,,,,,,,,,,,,,,13.51,,,1.0869949424273735,50.6,2025-08-11,60.8,1,0,8.4,2024-11-04,-75.5,2,40,,,,2,3.0,-10.3,16.2,True,False,,15.51,-12.894906511927784,Unknown,Unknown,
JNJ,2025-10-10,False,,False,,,,,,,,,,,,,,,190.72,,,1.073779056690205,10.8,2025-08-04,14.0,1,0,167.32,2022-04-04,-18.7,10,174,,,,2,4.0,-3.4,6.2,True,False,,192.1,-0.718375845913588,Health Technology,Pharmaceuticals: Major,
MDT,2025-10-10,False,,False,,,,,,,,,,,,,,,95.45,,,1.0434504477643485,0.4,2025-09-15,1.5,1,0,94.04,2024-10-14,-17.5,2,48,,,,2,2.0,-2.7,-2.5,False,False,,99.37,-3.944852571198554,Unknown,Unknown,
NRG,2025-10-10,False,,False,,,,,,,,,,,,,,,160.43,,,1.032898277632827,38.5,2025-04-28,40.6,2,1,114.12,2025-01-20,-30.7,1,14,,,,4,3.0,-6.8,-6.7,False,False,,175.96,-8.825869515799045,Unknown,Unknown,
HKXCY,2025-10-10,False,,False,,,,,,,,,,,,,,,53.84,,,1.0202884077436003,11.1,2025-05-12,11.4,1,0,48.32,2024-09-30,-28.3,3,32,,,,4,7.0,-10.0,-9.5,False,False,,59.49,-9.49739452008741,Unknown,Unknown,
CLS,2025-10-10,False,,True,,,,,,,,,,,,,,,243.72,,,1.0164828917053936,59.6,2025-06-23,80.2,1,0,135.25,2025-02-10,-57.1,1,19,,,,4,4.0,-12.1,-5.6,True,False,,263.9,-7.646835922697981,Electronic Technology,Electronic Components,
GOOG,2025-10-10,False,,False,,,,,,,,,,,,,,,237.49,,,1.0162023634273272,15.0,2025-08-18,15.1,0,0,206.41,2025-01-27,-31.0,1,29,,,,1,4.0,-7.8,-7.5,False,False,,256.7,-7.483443708609261,Technology Services,Internet Software/Services,
UBER,2025-10-10,False,,True,,,,,,,,,,,,,,,93.4,,,1.0133043005446123,4.3,2025-08-04,7.4,2,0,87.0,2024-10-07,-31.8,4,43,,,,2,4.0,-6.4,-6.3,False,False,,101.99,-8.422394352387474,Unknown,Unknown,
URBN,2025-10-10,False,,False,,,,,,,,,,,,,,,68.34,,,1.0106530939707177,8.8,2025-05-12,16.0,2,0,58.9,2025-02-24,-28.9,1,11,,,,3,9.0,-18.4,-14.8,False,False,,80.71,-15.326477512080272,Retail Trade,Apparel/Footwear Retail,
SCHW,2025-10-10,False,,False,,,,,,,,,,,,,,,91.96,,,1.0068694799176845,9.5,2025-05-05,10.4,1,0,83.26,2025-02-03,-21.4,1,13,,,,3,10.0,-7.2,-5.7,False,False,,99.42,-7.503520418426879,Finance,Investment Banks/Brokers,
WELL,2025-10-10,False,,False,,,,,,,,,,,,,,,165.94,,,1.0046316982836865,18.0,2025-02-03,19.5,3,1,138.86,2024-11-25,-12.5,1,10,,,,8,2.0,-8.2,-8.0,False,False,,180.4,-8.015521064301556,Finance,Real Estate Investment Trusts,
NET,2025-10-10,False,,True,,,,,,,,,,,,,,,213.82,,,1.000211672251269,19.3,2025-06-16,20.6,3,0,177.37,2025-02-10,-49.6,1,18,,,,3,4.0,-8.1,-6.8,False,False,,230.1,-7.07518470230335,Technology Services,Information Technology Services,
