snapshot_date,code,current_lane,entry_status,setup_route,fresh_demand,follow_through,geometry_failure,quality_state,composition_group,actionable_pullback_context_branch,non_actionable_pullback_context_branch,b0_eligible,industry
2025-10-10,ALM,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Other Metals/Minerals
2025-10-10,ANET,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Computer Peripherals
2025-10-10,ASTS,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-10-10,CORZ,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Packaged Software
2025-10-10,GH,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Medical Specialties
2025-10-10,GSK,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-10-10,MP,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Unknown
2025-10-10,OKLO,tail_risk,EXTENDED,pullback,False,True,True,failure,failure,False,False,False,Unknown
2025-10-10,RIOT,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Information Technology Services
2025-10-10,SANM,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Electronic Production Equipment
2025-10-10,TEM,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-10-10,VRT,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Electronic Production Equipment
2025-10-24,AAPL,standard_breakout,ACTIONABLE,non_pullback,True,False,False,standard,standard,False,False,True,Telecommunications Equipment
2025-10-24,AVGO,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Semiconductors
2025-10-24,BKR,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Contract Drilling
2025-10-24,CDNS,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-10-24,COF,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Unknown
2025-10-24,CRWD,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Packaged Software
2025-10-24,FTAI,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-10-24,GH,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Medical Specialties
2025-10-24,GOOG,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Internet Software/Services
2025-10-24,HWM,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Aerospace & Defense
2025-10-24,IBM,fresh_demand_alpha,ACTIONABLE,non_pullback,True,True,False,confirmed,confirmed_non_pullback,False,False,True,Unknown
2025-10-24,KLAC,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Semiconductors
2025-10-24,MMM,incomplete_evidence,EXTENDED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Industrial Conglomerates
2025-10-24,NRG,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-10-24,NTRA,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Biotechnology
2025-10-24,NU,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-10-24,NVDA,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Semiconductors
2025-10-24,OPEN,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Unknown
2025-10-24,PANW,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Packaged Software
2025-10-24,RIOT,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Information Technology Services
2025-10-24,ROST,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Apparel/Footwear Retail
2025-10-24,RTX,tail_risk,EXTENDED,pullback,False,True,True,failure,failure,False,False,False,Aerospace & Defense
2025-10-24,SEDG,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-10-24,SHEL,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Integrated Oil
2025-10-24,SHOP,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-10-24,VEEV,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-10-24,WELL,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Real Estate Investment Trusts
2025-10-24,WFC,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Major Banks
2025-10-24,ZS,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-10-31,AMZN,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Internet Retail
2025-10-31,C,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Major Banks
2025-10-31,CAH,tail_risk,EXTENDED,non_pullback,False,True,True,failure,failure,False,False,False,Medical Distributors
2025-10-31,CHRW,tail_risk,EXTENDED,pullback,False,True,True,failure,failure,False,False,False,Unknown
2025-10-31,COE,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-10-31,CORZ,tail_risk,EXTENDED,pullback,False,True,True,failure,failure,False,False,False,Packaged Software
2025-10-31,CPNG,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-10-31,CRDO,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Information Technology Services
2025-10-31,FUTU,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-10-31,GSK,tail_risk,EXTENDED,non_pullback,False,True,True,failure,failure,False,False,False,Unknown
2025-10-31,HOOD,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Investment Banks/Brokers
2025-10-31,LKNCY,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,False,Unknown
2025-10-31,LSCC,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Semiconductors
2025-10-31,MS,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Investment Managers
2025-10-31,MTSR,tail_risk,EXTENDED,pullback,False,True,True,failure,failure,False,False,False,Unknown
2025-10-31,NBIS,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Packaged Software
2025-10-31,NET,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Information Technology Services
2025-10-31,NVDA,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Semiconductors
2025-10-31,PLTR,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Packaged Software
2025-10-31,ROKU,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Packaged Software
2025-10-31,SOFI,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Unknown
2025-10-31,STX,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Computer Peripherals
2025-10-31,TSLA,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-10-31,VTR,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Real Estate Investment Trusts
2025-10-31,W,incomplete_evidence,EXTENDED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Specialty Stores
2025-10-31,WDC,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Computer Peripherals
2025-10-31,WFC,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Major Banks
2025-10-31,WULF,tail_risk,EXTENDED,pullback,False,True,True,failure,failure,False,False,False,Unknown
2025-11-07,ARGX,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Biotechnology
2025-11-07,CASY,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Specialty Stores
2025-11-07,COLL,fresh_demand_alpha,ACTIONABLE,non_pullback,True,True,False,confirmed,confirmed_non_pullback,False,False,True,Unknown
2025-11-07,EXPE,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Other Consumer Services
2025-11-07,FIGS,tail_risk,EXTENDED,pullback,False,True,True,failure,failure,False,False,False,Unknown
2025-11-07,GH,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Medical Specialties
2025-11-07,JPM,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Major Banks
2025-11-07,LYFT,tail_risk,EXTENDED,non_pullback,False,True,True,failure,failure,False,False,False,Unknown
2025-11-07,NRG,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Unknown
2025-11-07,SANM,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Electronic Production Equipment
2025-11-07,SEDG,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Unknown
2025-11-07,STX,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Computer Peripherals
2025-11-07,VEEV,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-07,VTR,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Real Estate Investment Trusts
2025-11-07,XYL,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-11-14,ABBV,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Pharmaceuticals: Major
2025-11-14,ALL,fresh_demand_alpha,ACTIONABLE,non_pullback,True,True,False,confirmed,confirmed_non_pullback,False,False,True,Multi-Line Insurance
2025-11-14,AU,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-14,AZN,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-14,CASY,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Specialty Stores
2025-11-14,COLL,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-11-14,EA,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-11-14,FE,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-11-14,GSK,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-11-14,JNJ,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Pharmaceuticals: Major
2025-11-14,LH,fresh_demand_alpha,ACTIONABLE,non_pullback,True,True,False,confirmed,confirmed_non_pullback,False,False,True,Medical/Nursing Services
2025-11-14,LLY,tail_risk,EXTENDED,non_pullback,False,True,True,failure,failure,False,False,False,Pharmaceuticals: Major
2025-11-14,LYFT,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Unknown
2025-11-14,MDT,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-14,MNST,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Beverages: Non-Alcoholic
2025-11-14,MS,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Investment Managers
2025-11-14,NTRA,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Biotechnology
2025-11-14,SHEL,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Integrated Oil
2025-11-21,ABBV,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Pharmaceuticals: Major
2025-11-21,BTSG,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Medical/Nursing Services
2025-11-21,FE,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Unknown
2025-11-21,GOOG,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Internet Software/Services
2025-11-21,MDT,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Unknown
2025-11-21,MNPR,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Biotechnology
2025-11-21,ROST,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Apparel/Footwear Retail
2025-11-21,WMT,fresh_demand_alpha,ACTIONABLE,non_pullback,True,True,False,confirmed,confirmed_non_pullback,False,False,True,Unknown
2025-11-28,AAPL,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Telecommunications Equipment
2025-11-28,APP,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,AU,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,AVGO,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Semiconductors
2025-11-28,BIDU,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,BKR,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Contract Drilling
2025-11-28,BTSG,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Medical/Nursing Services
2025-11-28,C,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Major Banks
2025-11-28,CASY,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Specialty Stores
2025-11-28,CEG,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,CHRW,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Unknown
2025-11-28,CIEN,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Telecommunications Equipment
2025-11-28,COHR,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Semiconductors
2025-11-28,CRDO,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Information Technology Services
2025-11-28,EA,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-11-28,FE,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-11-28,HLT,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Hotels/Resorts/Cruise lines
2025-11-28,IONQ,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Computer Processing Hardware
2025-11-28,LYFT,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,MNST,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Beverages: Non-Alcoholic
2025-11-28,MS,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Investment Managers
2025-11-28,NRG,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,NU,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,OUST,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Semiconductors
2025-11-28,ROST,standard_breakout,ACTIONABLE,pullback,True,False,False,standard,standard,False,False,True,Apparel/Footwear Retail
2025-11-28,SHOP,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,SOFI,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,STX,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Computer Peripherals
2025-11-28,TTWO,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Packaged Software
2025-11-28,UHS,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-11-28,VCYT,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Unknown
2025-11-28,W,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Specialty Stores
2025-11-28,WES,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Oil & Gas Pipelines
2025-11-28,WFC,standard_breakout,ACTIONABLE,pullback,True,False,False,standard,standard,False,False,True,Major Banks
2025-11-28,WMT,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Unknown
2025-11-28,WWD,incomplete_evidence,EXTENDED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Industrial Machinery
2025-12-05,AMAT,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Industrial Machinery
2025-12-05,APP,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,ASML,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Semiconductors
2025-12-05,ASTS,incomplete_evidence,EXTENDED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,BIDU,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,BLK,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Investment Managers
2025-12-05,C,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Major Banks
2025-12-05,CAT,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Trucks/Construction/Farm Machinery
2025-12-05,COF,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,CVNA,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,DASH,fresh_demand_alpha,ACTIONABLE,non_pullback,True,True,False,confirmed,confirmed_non_pullback,False,False,True,Air Freight/Couriers
2025-12-05,EA,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-12-05,EWBC,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Regional Banks
2025-12-05,FN,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-12-05,JOBY,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-12-05,JPM,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Major Banks
2025-12-05,LSCC,incomplete_evidence,EXTENDED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Semiconductors
2025-12-05,LYFT,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,MS,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Investment Managers
2025-12-05,PATH,incomplete_evidence,EXTENDED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,SHOP,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,SMTC,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Semiconductors
2025-12-05,TSLA,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-12-05,TSM,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Semiconductors
2025-12-05,TTWO,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Packaged Software
2025-12-05,VRT,incomplete_evidence,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,False,False,Electronic Production Equipment
2025-12-05,WDC,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Computer Peripherals
2025-12-05,WES,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Oil & Gas Pipelines
2025-12-05,WFC,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Major Banks
2025-12-05,WWD,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Industrial Machinery
2025-12-12,AEO,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-12-12,ASTS,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-12-12,BLK,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Investment Managers
2025-12-12,CIEN,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Telecommunications Equipment
2025-12-12,COF,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Unknown
2025-12-12,EXPE,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Other Consumer Services
2025-12-12,FEIM,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Telecommunications Equipment
2025-12-12,HLT,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Hotels/Resorts/Cruise lines
2025-12-12,HWM,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Aerospace & Defense
2025-12-12,IBM,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Unknown
2025-12-12,JPM,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Major Banks
2025-12-12,LH,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Medical/Nursing Services
2025-12-12,NUTX,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Medical/Nursing Services
2025-12-12,PAC,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-12-12,PFG,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Investment Managers
2025-12-12,ROKU,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Packaged Software
2025-12-12,ROST,constructive_pullback,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,True,False,Apparel/Footwear Retail
2025-12-12,RTX,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Aerospace & Defense
2025-12-12,STX,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Computer Peripherals
2025-12-12,TKO,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Unknown
2025-12-12,TPR,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Unknown
2025-12-12,TSLA,incomplete_evidence,UNCONFIRMED,pullback,False,False,False,incomplete,incomplete,False,False,False,Unknown
2025-12-12,UBS,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Investment Managers
2025-12-12,URBN,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Apparel/Footwear Retail
2025-12-12,ZION,incomplete_evidence,UNCONFIRMED,non_pullback,False,False,False,incomplete,incomplete,False,False,False,Major Banks
2025-12-12,ZM,incomplete_evidence,UNCONFIRMED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Packaged Software
2025-12-19,ALM,incomplete_evidence,EXTENDED,non_pullback,False,True,False,incomplete,incomplete,False,False,False,Other Metals/Minerals
2025-12-19,CEG,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Unknown
2025-12-19,CHRW,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Unknown
2025-12-19,EXPE,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Other Consumer Services
2025-12-19,HLT,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Hotels/Resorts/Cruise lines
2025-12-19,HWM,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Aerospace & Defense
2025-12-19,LLY,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Pharmaceuticals: Major
2025-12-19,MNST,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Beverages: Non-Alcoholic
2025-12-19,MU,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Semiconductors
2025-12-19,PAC,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,False,Unknown
2025-12-19,PLTR,fresh_demand_alpha,ACTIONABLE,non_pullback,True,True,False,confirmed,confirmed_non_pullback,False,False,True,Packaged Software
2025-12-19,RKLB,incomplete_evidence,EXTENDED,pullback,False,True,False,incomplete,incomplete,False,False,False,Aerospace & Defense
2025-12-19,RTX,constructive_pullback,ACTIONABLE,pullback,True,True,False,confirmed,confirmed_pullback,True,False,True,Aerospace & Defense
2025-12-19,SCHW,fresh_demand_alpha,ACTIONABLE,non_pullback,True,True,False,confirmed,confirmed_non_pullback,False,False,True,Investment Banks/Brokers
2025-12-19,SHOP,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Unknown
2025-12-19,TKO,tail_risk,ACTIONABLE,pullback,True,True,True,failure,failure,False,False,False,Unknown
2025-12-19,TSLA,constructive_pullback,UNCONFIRMED,pullback,False,True,False,incomplete,incomplete,False,True,False,Unknown
2025-12-19,TTWO,tail_risk,ACTIONABLE,non_pullback,True,True,True,failure,failure,False,False,False,Packaged Software
