code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry
SMTC,2026-04-17,True,pivot,,pivot,93.96,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 93.96, ""resistance_date"": ""2026-04-13""}, {""box_type"": ""S_BOX"", ""price"": 93.96, ""resistance_date"": ""2026-04-13""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 93.96, ""resistance_date"": ""2026-04-13""}}",1.0,2026-04-17,105.63,93.96,1.632008014251621,0.1463388676032353,0.5145299145299135,2.3504273504273527,pivot,,107.71,14.63,EXTENDED,1.6031909420519137,30.3,2026-03-30,42.2,1,0,75.75,2025-01-13,-68.3,6,63,68.3,4.916666666666667,1.0,0,,,,True,True,,110.55,-2.5689733152419736,Electronic Technology,Semiconductors
GCT,2026-04-17,True,ceiling_breakout,,ceiling,45.18,ceiling_breakout,,1.0,2026-04-16,47.55,45.18,1.54617872544322,0.067286409915892,0.5370370370370363,1.4074074074074092,ceiling,,51.8,14.65,EXTENDED,1.35665794046627,0.0,2026-04-13,14.7,0,0,45.18,2024-03-11,-75.3,7,109,75.3,4.890625,2.0,0,,,,True,True,,51.86,-0.11569610489781113,Unknown,Unknown
AXTI,2026-04-17,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,71.49,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-13"", ""ma10_prior_week"": 42.9, ""pending_high"": 71.49, ""touch_date"": ""2026-03-30""}",1.0,2026-04-16,71.49,71.49,1.5662108144966014,0.1439362148552245,0.9820882481432942,0.4495412844036699,ma10_touch_confirm,,82.56,15.48,EXTENDED,1.1771475381467098,1262.4,2025-10-20,1363.8,2,0,5.64,2024-03-18,-80.0,6,83,80.0,4.776041666666667,3.0,5,3.0,-40.6,16.5,True,False,,83.25,-0.8288288288288315,Electronic Technology,Electronic Production Equipment
PL,2026-04-17,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,36.04,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-13"", ""ma10_prior_week"": 27.803, ""pending_high"": 36.04, ""touch_date"": ""2026-03-30""}",0.0,,,,,,,,,daily_volume_not_confirmed,38.48,6.77,UNCONFIRMED,1.2068547652003168,501.2,2025-08-04,505.0,6,2,6.36,2025-01-27,-56.1,2,27,56.1,4.588541666666666,4.0,5,3.0,-9.1,6.8,True,False,,40.23,-4.349987571464087,Unknown,Unknown
VICR,2026-04-17,True,pivot,False,pivot,205.92,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 205.92, ""resistance_date"": ""2026-04-13""}, {""box_type"": ""S_BOX"", ""price"": 205.92, ""resistance_date"": ""2026-04-13""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,218.05,5.89,UNCONFIRMED,1.0369170762472453,108.9,2025-12-15,121.6,3,1,98.38,2023-07-24,-68.6,9,125,68.6,4.53125,5.0,2,8.0,-33.1,5.9,True,False,,224.76,-2.9854066559885983,Electronic Technology,Electronic Components
ALNT,2026-04-17,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,72.89,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-13"", ""ma10_prior_week"": 65.014, ""pending_high"": 72.89, ""touch_date"": ""2026-04-06""}",0.0,,,,,,,,,daily_volume_not_confirmed,74.4,2.07,UNCONFIRMED,1.270506767253599,62.2,2025-10-06,67.8,4,2,44.34,2023-02-27,-62.1,9,136,62.1,4.494791666666667,6.0,4,8.0,-20.7,7.1,True,False,,75.5,-1.4569536423840956,Producer Manufacturing,Electrical Products
MU,2026-04-17,True,pivot,False,pivot,430.39,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 429.17, ""resistance_date"": ""2026-04-13""}, {""box_type"": ""M_BOX"", ""price"": 430.39, ""resistance_date"": ""2026-04-13""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,455.07,5.73,UNCONFIRMED,1.124143897158747,189.9,2025-09-08,217.7,3,1,143.22,2024-06-10,-57.1,5,65,57.1,4.479166666666667,7.0,5,9.0,-27.7,5.7,True,False,,471.14,-3.410875748185249,Electronic Technology,Semiconductors
MKSI,2026-04-17,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,272.71,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-13"", ""ma10_prior_week"": 238.365, ""pending_high"": 272.71, ""touch_date"": ""2026-04-06""}",0.0,,,,,,,,,daily_volume_not_confirmed,278.59,2.16,UNCONFIRMED,0.8605960293075025,78.6,2025-11-24,91.5,3,1,145.49,2024-07-08,-62.6,4,72,62.6,4.328124999999999,8.0,2,9.0,-24.6,4.8,True,False,,281.77,-1.1285800475565155,Producer Manufacturing,Industrial Machinery
FCX,2026-04-17,True,pivot,,pivot,69.6,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 69.6, ""resistance_date"": ""2026-04-13""}, {""box_type"": ""S_BOX"", ""price"": 69.6, ""resistance_date"": ""2026-04-13""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,70.21,0.88,UNCONFIRMED,1.037394941270014,25.1,2026-03-23,32.6,2,0,52.96,2024-05-13,-48.6,8,97,48.6,4.2109375,9.0,0,,,,True,False,,70.71,-0.7071135624381331,Non-Energy Minerals,Other Metals/Minerals
FRO,2026-04-17,True,pivot,False,pivot,36.8,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 36.8, ""resistance_date"": ""2026-04-13""}, {""box_type"": ""S_BOX"", ""price"": 36.8, ""resistance_date"": ""2026-04-13""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 36.8, ""resistance_date"": ""2026-04-13""}}",1.0,2026-04-17,36.8,36.8,1.73599159208277,0.0089673913043479,0.5502183406113561,0.1441048034934522,pivot,,37.13,0.9,ACTIONABLE,1.203905212206081,34.0,2026-01-26,45.4,2,1,25.53,2024-05-20,-53.4,6,88,53.4,4.135416666666667,10.0,1,8.0,-21.5,0.9,True,False,,38.66,-3.957578892912561,Transportation,Marine Shipping
