code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry
POET,2026-05-15,True,pivot,,pivot,15.5,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 15.5, ""resistance_date"": ""2026-05-11""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 15.5, ""resistance_date"": ""2026-05-11""}}",1.0,2026-05-14,17.41,15.5,4.203651416073567,0.3270967741935484,0.9298245614035092,1.482456140350878,pivot,,15.97,3.03,ACTIONABLE,2.5234615717726063,45.8,2026-05-04,82.9,1,0,8.73,2025-10-20,-55.7,2,28,55.7,4.962121212121212,1.0,0,,,,True,True,,20.81,-23.258049014896677,Unknown,Unknown
BW,2026-05-15,True,pivot,True,pivot,18.8,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 18.8, ""resistance_date"": ""2026-05-11""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 18.8, ""resistance_date"": ""2026-05-11""}}",1.0,2026-05-11,18.8,18.8,2.071370703394777,0.0058510638297872,0.9766763848396506,0.0320699708454809,pivot,,21.85,16.22,EXTENDED,1.6633647244879797,576.5,2025-10-06,630.8,6,1,2.99,2024-10-14,-92.6,2,51,92.6,4.878787878787879,2.0,6,5.0,-27.8,16.2,True,True,,22.03,-0.8170676350431227,Unknown,Unknown
STRZ,2026-05-15,True,ceiling_breakout,True,ceiling_pullback,19.94,ceiling_breakout,"{""abandon_line"": 16.66, ""atr_zone_width"": 0.7914486665687216, ""ceiling"": 17.0, ""confirm_close"": 23.12, ""confirm_date"": ""2026-05-11"", ""max_zone_width"": 0.8500000000000001, ""pending_high"": 19.94, ""touch_atr14"": 2.6381622218957386, ""touch_date"": ""2026-04-27"", ""touch_high"": 19.94, ""touch_low"": 17.23, ""zone_cap_applied"": false, ""zone_pct"": 4.655580391580715, ""zone_upper"": 17.791448666568723, ""zone_width"": 0.7914486665687216}",1.0,2026-05-11,22.02,19.94,1.5949065886362903,0.0606820461384152,0.5236051502145914,0.5193133047210284,ceiling_pullback,,23.12,15.95,EXTENDED,1.906896195598124,15.1,2026-04-13,36.0,0,0,17.0,2025-07-21,-50.6,3,38,50.6,4.537878787878788,3.0,1,5.0,-14.7,14.4,True,True,,23.99,-3.626511046269265,Consumer Services,Movies/Entertainment
LITE,2026-05-15,True,pivot,False,pivot,960.0,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 960.0, ""resistance_date"": ""2026-05-11""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 960.0, ""resistance_date"": ""2026-05-11""}}",1.0,2026-05-15,960.0,960.0,1.541996033281439,0.0111458333333334,0.7355435620663073,0.164996144949885,pivot,,970.7,1.11,ACTIONABLE,1.0900175477254812,828.7,2025-07-21,833.4,3,0,104.0,2025-01-20,-56.1,1,26,56.1,4.420454545454546,4.0,9,3.0,-13.2,-1.5,True,False,,1085.68,-10.590597597818885,Producer Manufacturing,Electrical Products
COHR,2026-05-15,True,pivot,False,pivot,345.12,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 345.12, ""resistance_date"": ""2026-05-11""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,382.45,10.82,UNCONFIRMED,0.9198220444746876,228.7,2025-10-13,236.7,4,1,113.6,2024-12-02,-59.9,2,45,59.9,4.378787878787879,5.0,6,5.0,-15.7,10.8,True,False,,413.0,-7.397094430992734,Electronic Technology,Semiconductors
SEDG,2026-05-15,True,ceiling_breakout,,ceiling,41.6,ceiling_breakout,,1.0,2026-05-14,42.61,41.6,1.6166494597088386,0.2076923076923076,0.9749430523917996,0.9840546697038725,ceiling,,61.76,48.46,EXTENDED,1.4737788642637266,0.0,2026-05-11,48.5,0,0,41.6,2025-11-03,-32.2,2,27,32.2,4.325757575757576,6.0,0,,,,True,True,,63.53,-2.7860853140248776,Unknown,Unknown
BUUU,2026-05-15,True,pivot,False,pivot,18.5,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 17.49, ""resistance_date"": ""2026-05-11""}, {""box_type"": ""M_BOX"", ""price"": 18.5, ""resistance_date"": ""2026-05-11""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 18.5, ""resistance_date"": ""2026-05-11""}}",1.0,2026-05-12,18.5,18.5,2.8477546549835706,0.0951351351351352,0.3488636363636365,0.2000000000000002,pivot,,21.0,13.51,EXTENDED,1.2897178525504946,82.8,2026-01-26,124.1,0,1,9.37,2025-09-29,-39.2,2,17,39.2,4.287878787878787,7.0,4,3.0,-19.1,10.5,True,False,,25.99,-19.199692189303576,Commercial Services,Miscellaneous Commercial Services
PUMP,2026-05-15,True,pivot,False,pivot,17.23,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 17.23, ""resistance_date"": ""2026-05-11""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,17.45,1.28,UNCONFIRMED,1.0981016053486106,51.9,2026-01-26,56.2,2,0,11.17,2023-10-16,-59.6,8,119,59.6,4.234848484848485,8.0,4,4.0,-13.5,1.3,True,False,,18.5,-5.675675675675684,Unknown,Unknown
PL,2026-05-15,True,pivot,True,pivot,40.23,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 40.23, ""resistance_date"": ""2026-05-11""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,41.62,3.46,UNCONFIRMED,0.6865934901980222,550.3,2025-08-04,554.4,7,2,6.36,2025-01-27,-56.1,2,27,56.1,4.215909090909091,9.0,6,4.0,-19.0,3.5,True,False,,43.45,-4.211737629459156,Unknown,Unknown
LQDA,2026-05-15,True,ceiling_breakout,,ceiling,46.67,ceiling_breakout,,1.0,2026-05-11,46.67,46.67,5.839910896100181,0.138418684379687,0.9441730635031405,0.4508025122121424,ceiling,,56.93,21.98,EXTENDED,2.594523446642142,0.0,2026-05-11,22.0,0,0,46.67,2026-02-02,-37.6,1,14,37.6,4.147727272727273,10.0,0,,,,True,True,,59.75,-4.719665271966522,Health Technology,Pharmaceuticals: Major
