code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
ARM,2026-05-22,True,pivot,False,pivot,237.68,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 237.68, ""resistance_date"": ""2026-05-18""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 237.68, ""resistance_date"": ""2026-05-18""}}",1.0,2026-05-20,237.68,237.68,1.9854373483057115,0.080149781218445,0.918740629685158,0.5712143928035986,pivot,,306.51,28.96,EXTENDED,1.46579987943538,30.5,2026-04-20,67.6,0,0,182.88,2024-07-01,-56.3,6,94,56.3,5.189655172413793,1.0,1,5.0,-18.4,29.0,True,True,,315.0,-2.695238095238095,Electronic Technology,Semiconductors,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
ALAB,2026-05-22,True,ceiling_breakout,,ceiling,262.9,ceiling_breakout,,1.0,2026-05-20,262.9,262.9,1.9010218828215917,0.0934956257131991,0.9940955448201833,0.6596886741814291,ceiling,,306.88,16.73,EXTENDED,1.418280960937488,0.0,2026-05-18,16.7,0,0,262.9,2025-09-15,-62.8,2,35,62.8,5.137931034482758,2.0,0,,,,True,True,144.4444444444,315.73,-2.8030279035885175,Electronic Technology,Semiconductors,SEC,resolved,,GROWTH
LPG,2026-05-22,True,ceiling_breakout,,ceiling,42.15,ceiling_breakout,,1.0,2026-05-19,42.15,42.15,1.7066791982510268,0.0040332147093713,0.6149999999999984,0.0850000000000008,ceiling,,46.46,10.23,EXTENDED,1.9316470796401817,0.0,2026-05-18,10.2,0,0,42.15,2024-05-27,-64.7,7,103,64.7,4.896551724137931,3.0,0,,,,True,True,122.0,48.12,-3.449709060681627,Transportation,Marine Shipping,SEC,resolved,,GROWTH
ENPH,2026-05-22,True,ceiling_breakout,,ceiling,52.93,ceiling_breakout,,1.0,2026-05-20,52.93,52.93,1.6433482150534375,0.0041564330247496,0.9221311475409836,0.030054644808743,ceiling,,64.03,20.97,EXTENDED,1.660212908509724,0.0,2026-05-18,21.0,0,0,52.93,2026-02-02,-43.5,1,15,43.5,4.82183908045977,4.0,0,,,,True,True,-127.2727272727,64.94,-1.4012935016938677,Unknown,Unknown,SEC,resolved,,PROFIT_TO_LOSS
CRDO,2026-05-22,True,ceiling_breakout,,ceiling,193.5,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,218.41,12.87,UNCONFIRMED,1.1553060283281604,0.0,2026-05-18,12.9,0,0,193.5,2025-10-27,-55.3,2,29,55.3,4.793103448275861,5.0,0,,,,True,False,412.5,218.95,-0.2466316510618793,Technology Services,Information Technology Services,SEC,resolved,,GROWTH
VOYG,2026-05-22,True,ceiling_breakout,,ceiling,38.84,ceiling_breakout,,1.0,2026-05-20,38.84,38.84,1.514731760940776,0.028063851699279,0.844827586206896,0.2684729064039398,ceiling,,44.64,14.93,EXTENDED,1.4647110600726103,0.0,2026-05-18,14.9,0,0,38.84,2026-01-19,-44.2,1,17,44.2,4.672413793103448,6.0,0,,,,True,True,67.3913043478,73.95,-39.63488843813388,Technology Services,Information Technology Services,SEC,resolved,,LOSS_NARROWING
BKSY,2026-05-22,True,pivot,False,pivot,40.62,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 40.62, ""resistance_date"": ""2026-05-18""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 40.62, ""resistance_date"": ""2026-05-18""}}",1.0,2026-05-18,40.73,40.62,2.010609547032962,0.0585918266863614,0.8665447897623406,0.43510054844607,pivot,,47.87,17.85,EXTENDED,1.1261856191601332,40.2,2026-04-06,50.6,1,0,31.79,2025-10-06,-61.0,2,26,61.0,4.545977011494252,7.0,2,3.0,-7.7,17.7,True,False,-95.2380952381,48.62,-1.5425750719868403,Unknown,Unknown,SEC,resolved,,LOSS_WIDENING
QCOM,2026-05-22,True,ceiling_breakout,,ceiling,210.03,ceiling_breakout,,1.0,2026-05-22,214.42,210.03,1.5035512189712794,0.1339332476312906,0.8321193201526188,0.9757197363857087,ceiling,,238.16,13.39,EXTENDED,1.1682402310710138,0.0,2026-05-18,13.4,0,0,210.03,2024-06-10,-43.8,7,101,43.8,4.488505747126437,8.0,0,,,,True,False,173.0158730159,247.9,-3.929003630496175,Unknown,Unknown,SEC,resolved,,GROWTH
LPTH,2026-05-22,True,ceiling_breakout,,ceiling,15.04,ceiling_breakout,,1.0,2026-05-22,15.04,15.04,2.7379434654124055,0.1269946808510638,0.8202247191011234,0.7153558052434458,ceiling,,16.95,12.7,EXTENDED,1.9960055575111957,0.0,2026-05-18,12.7,0,0,15.04,2026-01-12,-42.0,1,18,42.0,4.436781609195402,9.0,0,,,,True,True,22.2222222222,17.43,-2.753872633390708,Electronic Technology,Electronic Components,SEC,resolved,,LOSS_NARROWING
BE,2026-05-22,True,pivot,True,pivot,296.5,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 296.5, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,302.49,2.02,UNCONFIRMED,1.0360378033797295,81.5,2026-04-06,104.6,1,0,147.82,2025-11-03,-48.8,2,22,48.8,4.4109195402298855,10.0,1,4.0,-16.0,2.0,True,False,330.0,322.83,-6.300529690549195,Electronic Technology,Electronic Production Equipment,SEC,resolved,,TURNAROUND
OSS,2026-05-22,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,16.95,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-05-18"", ""ma10_prior_week"": 10.381, ""pending_high"": 16.95, ""touch_date"": ""2026-05-04""}",0.0,,,,,,,,,daily_volume_not_confirmed,17.83,5.19,UNCONFIRMED,0.7827264097423507,13.7,2026-05-04,39.8,1,0,12.75,2026-01-12,-46.0,2,16,46.0,4.385057471264368,11.0,0,,,,True,False,77.7777777778,18.49,-3.569497025419144,Unknown,Unknown,SEC,resolved,,LOSS_NARROWING
ACMR,2026-05-22,True,ceiling_breakout,,ceiling,67.99,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,73.35,7.88,UNCONFIRMED,1.1831666169571011,0.0,2026-05-18,7.9,0,0,67.99,2026-02-16,-45.3,1,13,45.3,4.252873563218391,12.0,0,,,,True,False,-20.0,76.36,-3.941854374017817,Producer Manufacturing,Industrial Machinery,SEC,resolved,,DECLINE
FRO,2026-05-22,True,pivot,False,pivot,36.8,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 36.8, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,37.12,0.87,UNCONFIRMED,1.0107350337893464,34.0,2026-01-26,45.4,3,1,25.53,2024-05-20,-53.4,6,88,53.4,4.2011494252873565,13.0,3,3.0,-8.7,-6.1,True,False,761.1111111111,39.74,-6.592853548062417,Transportation,Marine Shipping,YahooHistoricalEvent,resolved,,GROWTH
CEVA,2026-05-22,True,ceiling_breakout,,ceiling,37.75,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,39.43,4.45,UNCONFIRMED,1.1211572861740409,0.0,2026-05-18,4.5,0,0,37.75,2025-02-10,-54.9,4,66,54.9,4.189655172413793,14.0,0,,,,True,False,-14.2857142857,40.53,-2.714038983469036,Electronic Technology,Semiconductors,SEC,resolved,,LOSS_WIDENING
LQDA,2026-05-22,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,59.75,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-05-18"", ""ma10_prior_week"": 39.848, ""pending_high"": 59.75, ""touch_date"": ""2026-05-11""}",0.0,,,,,,,,,daily_volume_not_confirmed,60.98,2.06,UNCONFIRMED,1.0773513749060233,7.1,2026-05-11,30.7,1,0,46.67,2026-02-02,-37.6,1,14,37.6,4.120689655172414,15.0,0,,,,True,False,215.5555555556,62.3,-2.1187800963081815,Health Technology,Pharmaceuticals: Major,SEC,resolved,,TURNAROUND
ROIV,2026-05-22,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,29.88,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-05-18"", ""ma10_prior_week"": 28.174, ""pending_high"": 29.88, ""touch_date"": ""2026-04-20""}",1.0,2026-05-20,29.88,29.88,3.1471989928963224,0.0846720214190093,0.8895348837209294,0.7354651162790695,ma10_touch_confirm,,29.96,0.27,ACTIONABLE,1.8200208596516243,112.8,2025-09-08,131.5,4,1,12.94,2023-09-04,-36.3,7,105,36.3,4.109195402298851,16.0,6,6.0,-10.3,-0.7,True,True,221.4285714286,32.79,-8.630680085391884,Health Technology,Pharmaceuticals: Major,SEC,resolved,,TURNAROUND
OUST,2026-05-22,True,ceiling_breakout,,ceiling,36.24,ceiling_breakout,,1.0,2026-05-22,36.24,36.24,1.727611876100409,0.0217991169977924,0.6483516483516486,0.2893772893772886,ceiling,,37.03,2.18,ACTIONABLE,1.856245910026027,0.0,2026-05-18,2.2,0,0,36.24,2025-08-11,-54.7,3,40,54.7,4.097701149425287,17.0,0,,,,True,True,33.3333333333,41.65,-11.09243697478991,Electronic Technology,Semiconductors,SEC,resolved,,LOSS_NARROWING
NXPI,2026-05-22,True,pivot,False,pivot,296.0,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 296.0, ""resistance_date"": ""2026-05-18""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,316.47,6.92,UNCONFIRMED,1.0116225475214404,7.2,2026-04-27,14.7,0,0,275.81,2024-07-08,-47.3,7,94,47.3,4.086206896551724,18.0,1,4.0,-3.8,6.9,True,False,130.7291666667,316.79,-0.1010132895609028,Unknown,Unknown,SEC,resolved,,GROWTH
CMPR,2026-05-22,True,ceiling_breakout,,ceiling,102.22,ceiling_breakout,,1.0,2026-05-18,102.22,102.22,3.1105353555937234,0.0064566621013499,0.9773798303487268,0.0622054665409987,ceiling,,102.39,0.17,ACTIONABLE,1.859649323537886,0.0,2026-05-18,0.2,0,0,102.22,2024-02-26,-65.6,5,116,65.6,4.0344827586206895,19.0,0,,,,True,True,266.6666666667,104.91,-2.4020589076351073,Commercial Services,Commercial Printing/Forms,SEC,resolved,,TURNAROUND
