code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
CEG,2025-11-28,True,ceiling_breakout,,ceiling,353.18,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,364.36,3.17,UNCONFIRMED,0.5588127999753496,0.0,2025-11-24,3.2,0,0,353.18,2025-01-20,-54.5,3,44,54.5,3.666666666666667,11.0,0,,,,True,False,-22.2513089005,412.23,-11.61244936079373,Unknown,Unknown,SEC
STX,2025-11-28,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,275.7,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-11-24"", ""ma10_prior_week"": 239.419, ""pending_high"": 275.7, ""touch_date"": ""2025-11-17""}",0.0,,,,,,,,,daily_volume_not_confirmed,276.69,0.36,UNCONFIRMED,0.5527522017518484,136.6,2025-05-26,145.8,3,0,112.59,2024-10-14,-44.3,2,32,44.3,3.625,12.0,5,4.0,-19.6,-2.7,True,False,72.3404255319,297.88,-7.113602793071038,Electronic Technology,Computer Peripherals,SEC
SHOP,2025-11-28,True,pivot,False,pivot,156.85,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 156.85, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,158.64,1.14,UNCONFIRMED,0.6983258110167133,6.0,2025-08-04,23.4,2,1,128.57,2025-02-10,-45.7,1,25,45.7,3.388888888888889,13.0,4,5.0,-25.3,-12.9,True,False,,182.19,-12.92606619463198,Unknown,Unknown,
VCYT,2025-11-28,True,ceiling_breakout,,ceiling,47.32,ceiling_breakout,,1.0,2025-11-25,48.67,47.32,1.8884871707714015,0.0435333896872358,0.5266903914590757,0.7330960854092529,ceiling,,47.34,0.04,ACTIONABLE,1.0187959419130608,0.0,2025-11-24,0.0,0,0,47.32,2025-01-27,-52.2,3,43,52.2,3.3194444444444446,14.0,0,,,,True,False,26.3157894737,50.71,-6.645632025241566,Unknown,Unknown,SEC
AU,2025-11-28,True,pivot,False,pivot,79.12,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 79.12, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,85.68,8.29,UNCONFIRMED,1.041274065248152,185.9,2025-03-03,186.5,6,1,29.91,2024-08-12,-28.6,2,29,28.6,3.1666666666666665,15.0,7,5.0,-21.8,8.3,True,False,,88.28,-2.9451744449478845,Unknown,Unknown,
BTSG,2025-11-28,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,34.89,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-11-24"", ""ma10_prior_week"": 30.746, ""pending_high"": 34.89, ""touch_date"": ""2025-11-17""}",0.0,,,,,,,,,daily_volume_not_confirmed,36.16,3.64,UNCONFIRMED,0.4917824011812077,36.7,2025-09-08,45.7,1,0,24.82,2025-01-27,-37.6,2,32,37.6,3.1527777777777777,16.0,1,5.0,-9.1,6.0,True,False,750.0,36.77,-1.658961109600232,Health Services,Medical/Nursing Services,SEC
UHS,2025-11-28,True,ceiling_breakout,,ceiling,238.52,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,243.63,2.14,UNCONFIRMED,0.959351434498286,0.0,2025-11-24,2.1,0,0,238.52,2024-09-16,-36.2,4,62,36.2,3.1527777777777777,17.0,0,,,,True,False,54.2105263158,246.33,-1.0960906101571075,Unknown,Unknown,SEC
C,2025-11-28,True,pivot,True,pivot,101.34,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 101.34, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,103.6,2.23,UNCONFIRMED,0.8206399400778821,24.3,2025-06-23,24.9,3,0,82.95,2025-02-10,-34.4,1,19,34.4,2.958333333333333,18.0,4,10.0,-11.3,-1.3,True,False,23.178807947,104.96,-1.2957317073170715,Finance,Major Banks,SEC
NU,2025-11-28,True,ceiling_breakout,False,ceiling_pullback,16.55,ceiling_breakout,"{""abandon_line"": 15.1312, ""atr_zone_width"": 0.2823191476331497, ""ceiling"": 15.44, ""confirm_close"": 17.39, ""confirm_date"": ""2025-11-24"", ""max_zone_width"": 0.772, ""pending_high"": 16.55, ""touch_atr14"": 0.9410638254438323, ""touch_date"": ""2025-11-03"", ""touch_high"": 16.5, ""touch_low"": 15.45, ""zone_cap_applied"": false, ""zone_pct"": 1.8284918888157364, ""zone_upper"": 15.722319147633149, ""zone_width"": 0.2823191476331497}",0.0,,,,,,,,,daily_volume_not_confirmed,17.39,5.08,UNCONFIRMED,0.8726610928565169,9.8,2025-10-20,12.6,1,0,15.44,2024-08-26,-41.6,6,60,41.6,2.8472222222222223,19.0,1,5.0,-7.1,6.4,True,False,,17.56,-0.96810933940773,Unknown,Unknown,
MS,2025-11-28,True,pivot,False,pivot,162.99,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 162.99, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,169.66,4.09,UNCONFIRMED,0.8931272572874916,19.2,2025-08-04,22.0,3,0,139.08,2025-02-03,-33.6,1,26,33.6,2.805555555555556,20.0,4,3.0,-9.6,-1.2,True,False,48.9361702128,171.77,-1.2283867962973871,Finance,Investment Managers,SEC
AAPL,2025-11-28,True,three_weeks_tight_breakout,False,three_weeks_tight,277.05,three_weeks_tight_breakout,"{""breakout_price"": 278.85, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0479, ""mean_close_pos"": 0.48, ""mean_hl_pct"": 0.0369, ""min_close_pos"": 0.31, ""status"": ""breakout"", ""tight_weeks"": 4, ""twk_high"": 277.05}",0.0,,,,,,,,,daily_volume_not_confirmed,278.85,0.65,UNCONFIRMED,0.7774177585025139,6.2,2025-10-20,7.7,0,0,258.93,2024-12-23,-34.9,3,43,34.9,2.7777777777777777,21.0,2,3.0,-4.0,0.9,True,False,11.1111111111,280.38,-0.545687994864108,Electronic Technology,Telecommunications Equipment,SEC
HLT,2025-11-28,True,ceiling_breakout,,ceiling,278.33,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,285.03,2.41,UNCONFIRMED,0.8908044170480549,0.0,2025-11-24,2.4,0,0,278.33,2025-02-03,-29.7,4,42,29.7,2.6944444444444446,22.0,0,,,,True,False,28.9855072464,287.4,-0.8246346555323636,Consumer Services,Hotels/Resorts/Cruise lines,SEC
BIDU,2025-11-28,True,ceiling_breakout,,ceiling,116.25,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,116.89,0.55,UNCONFIRMED,0.532357056535975,0.0,2025-11-24,0.6,0,0,116.25,2024-04-29,-35.7,6,82,35.7,2.5972222222222223,23.0,0,,,,True,False,,149.51,-21.817938599424775,Unknown,Unknown,
WWD,2025-11-28,True,ceiling_breakout,,ceiling,266.86,ceiling_breakout,,1.0,2025-11-25,280.0,266.86,3.2726528137096236,0.1004646631192385,0.8263631551085243,1.4192694547379576,ceiling,,300.03,12.43,EXTENDED,1.6003737611339477,0.0,2025-11-24,12.4,0,0,266.86,2025-07-28,-12.7,1,17,12.7,2.5972222222222223,24.0,0,,,,True,True,18.9781021898,303.07,-1.0030685980136678,Producer Manufacturing,Industrial Machinery,SEC
MNST,2025-11-28,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,72.62,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-11-24"", ""ma10_prior_week"": 68.608, ""pending_high"": 72.62, ""touch_date"": ""2025-10-27""}",1.0,2025-11-24,72.62,72.62,1.8327218348925831,0.0085375929496005,0.763975155279497,0.3850931677018575,ma10_touch_confirm,,74.99,3.26,ACTIONABLE,0.8831286156597405,14.8,2025-09-22,16.4,2,0,64.45,2024-03-11,-32.8,6,80,32.8,2.541666666666667,25.0,1,5.0,-6.8,6.1,True,False,30.4347826087,75.27,-0.3719941543775751,Consumer Non-Durables,Beverages: Non-Alcoholic,SEC
CHRW,2025-11-28,True,pivot,True,pivot,158.7,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 158.7, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,158.87,0.11,UNCONFIRMED,0.7142693799758661,40.2,2025-07-28,40.8,2,1,112.8,2024-12-09,-25.8,4,33,25.8,2.4027777777777777,26.0,3,5.0,-7.4,0.1,True,False,67.5,160.3,-0.892077354959453,Unknown,Unknown,SEC
EA,2025-11-28,True,pivot,False,pivot,200.9,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 200.9, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,202.03,0.56,UNCONFIRMED,0.4507028154548093,20.6,2025-08-04,20.7,1,1,167.45,2024-12-02,-31.5,3,35,31.5,2.263888888888889,27.0,4,3.0,-0.8,-0.1,True,False,,203.75,-0.8441717791411008,Unknown,Unknown,
WFC,2025-11-28,True,pivot,False,pivot,83.89,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 83.89, ""resistance_date"": ""2025-11-24""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 83.89, ""resistance_date"": ""2025-11-24""}}",1.0,2025-11-24,83.89,83.89,1.8425351284104892,0.0091786863750149,0.839552238805968,0.2873134328358186,pivot,,85.85,2.34,ACTIONABLE,0.8642318565516041,3.6,2025-10-13,7.6,0,0,79.77,2024-11-25,-28.0,3,46,28.0,2.1944444444444446,28.0,1,5.0,-6.7,-1.2,True,False,16.9014084507,88.64,-3.1475631768953183,Finance,Major Banks,SEC
WMT,2025-11-28,True,pivot,,pivot,109.58,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 109.58, ""resistance_date"": ""2025-11-24""}, {""box_type"": ""S_BOX"", ""price"": 109.58, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,110.51,0.85,UNCONFIRMED,1.1897833563924058,4.9,2025-11-17,5.7,1,0,104.51,2025-02-10,-24.0,4,40,24.0,2.0972222222222223,29.0,0,,,,True,False,57.1428571429,110.7,-0.171635049683827,Unknown,Unknown,SEC
ROST,2025-11-28,True,ceiling_breakout,False,ceiling_pullback,174.86,ceiling_breakout,"{""abandon_line"": 153.4582, ""atr_zone_width"": 2.3134304385102946, ""ceiling"": 156.59, ""confirm_close"": 176.36, ""confirm_date"": ""2025-11-24"", ""max_zone_width"": 7.8295, ""pending_high"": 174.86, ""touch_atr14"": 7.711434795034316, ""touch_date"": ""2025-11-17"", ""touch_high"": 174.86, ""touch_low"": 157.73, ""zone_cap_applied"": false, ""zone_pct"": 1.47738070024286, ""zone_upper"": 158.9034304385103, ""zone_width"": 2.3134304385102946}",1.0,2025-11-25,174.86,174.86,1.7914428565667524,0.009378931716802,0.7832898172323735,0.4281984334203605,ceiling_pullback,,176.36,0.86,ACTIONABLE,1.1661167543326116,12.5,2025-10-20,12.6,1,0,156.59,2024-07-08,-22.5,4,67,22.5,1.902777777777778,30.0,1,3.0,-3.1,6.8,True,False,-1.8867924528,178.19,-1.0269936584544448,Retail Trade,Apparel/Footwear Retail,SEC
BKR,2025-11-28,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,50.18,10_wk_ema_touch_confirm,"{""confirm_date"": ""2025-11-24"", ""ma10_prior_week"": 47.598, ""pending_high"": 50.18, ""touch_date"": ""2025-10-20""}",0.0,,,,,,,,,daily_volume_not_confirmed,50.2,0.04,UNCONFIRMED,0.7764222156748909,6.6,2025-10-20,8.0,1,0,46.48,2024-11-18,-28.9,4,48,28.9,1.9027777777777777,31.0,1,3.0,-6.8,2.6,True,False,-300.0,50.69,-0.966660090747673,Industrial Services,Contract Drilling,SEC
NRG,2025-11-28,True,ceiling_breakout,,ceiling,168.36,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,169.49,0.67,UNCONFIRMED,0.6819289302219562,0.0,2025-11-24,0.7,0,0,168.36,2025-07-28,-16.6,1,17,16.6,1.8194444444444444,32.0,0,,,,True,False,118.2058047493,180.08,-5.880719680142166,Unknown,Unknown,SEC
WES,2025-11-28,True,ceiling_breakout,,ceiling,39.21,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,39.33,0.31,UNCONFIRMED,0.6751229272459769,0.0,2025-11-24,0.3,0,0,39.21,2025-03-24,-20.2,4,35,20.2,1.6944444444444442,33.0,0,,,,True,False,,39.74,-1.031706089582296,Industrial Services,Oil & Gas Pipelines,
CASY,2025-11-28,True,pivot,,pivot,568.71,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 568.71, ""resistance_date"": ""2025-11-24""}, {""box_type"": ""S_BOX"", ""price"": 568.71, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,570.46,0.31,UNCONFIRMED,0.8639798180724289,6.9,2025-11-03,7.6,2,0,530.07,2025-07-21,-7.7,2,15,7.7,1.5555555555555556,34.0,0,,,,True,False,19.4616977226,573.76,-0.5751533742331172,Retail Trade,Specialty Stores,SEC
FE,2025-11-28,True,pivot,False,pivot,47.52,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 47.52, ""resistance_date"": ""2025-11-24""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,47.72,0.42,UNCONFIRMED,0.783812440129996,12.5,2025-08-04,12.6,3,0,42.38,2024-09-09,-14.0,4,47,14.0,1.5416666666666663,35.0,3,6.0,-6.0,0.4,True,False,4.1095890411,47.73,-0.0209511837418796,Unknown,Unknown,SEC
TTWO,2025-11-28,True,ceiling_breakout,,ceiling,245.08,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,246.07,0.4,UNCONFIRMED,0.6789943850333008,0.0,2025-11-24,0.4,0,0,245.08,2025-06-23,-11.7,2,22,11.7,1.4861111111111112,36.0,0,,,,True,False,64.9038461538,264.79,-7.069753389478461,Technology Services,Packaged Software,SEC
SNDK,2025-11-28,False,,False,,,,,,,,,,,,,,,223.28,,,1.6640395173042652,225.7,2025-09-01,300.9,0,0,55.69,2025-03-24,-49.9,2,23,,,,3,3.0,-35.7,-21.6,True,True,,284.76,-21.59011097064194,Electronic Technology,Computer Peripherals,
GOOG,2025-11-28,False,,True,,,,,,,,,,,,,,,320.12,,,1.4750842979119902,55.0,2025-08-18,55.1,0,0,206.41,2025-01-27,-31.0,1,29,,,,2,4.0,-7.0,9.7,True,True,,328.67,-2.6013934949949857,Technology Services,Internet Software/Services,
COLL,2025-11-28,False,,False,,,,,,,,,,,,,,,46.68,,,1.4061986191349525,10.4,2025-11-03,10.5,1,0,42.23,2024-04-01,-45.0,6,83,,,,1,3.0,-10.5,-3.1,True,True,,48.18,-3.1133250311332517,Unknown,Unknown,
KO,2025-11-28,False,,,,,,,,,,,,,,,,,73.12,,,1.0620181912485915,0.2,2025-11-17,1.1,0,0,72.36,2024-08-26,-18.0,4,64,,,,0,,,,False,False,,73.29,-0.2319552462819007,Consumer Non-Durables,Beverages: Non-Alcoholic,
LIF,2025-11-28,False,,True,,,,,,,,,,,,,,,79.61,,,1.0607978102296534,32.1,2025-05-12,60.7,1,0,49.53,2024-11-25,-40.2,2,24,,,,4,9.0,-39.1,-27.2,True,False,,112.54,-29.260707304069665,Unknown,Unknown,
LGND,2025-11-28,False,,False,,,,,,,,,,,,,,,203.18,,,1.0488563814931278,46.1,2025-07-14,58.9,0,0,127.86,2024-12-02,-26.8,3,32,,,,4,4.0,-6.3,-4.1,True,False,,212.49,-4.381382653301335,Health Technology,Pharmaceuticals: Major,
TCEHY,2025-11-28,False,,False,,,,,,,,,,,,,,,79.04,,,1.0361765063251995,10.3,2025-08-04,13.9,0,0,69.38,2025-03-03,-25.3,2,22,,,,2,9.0,-10.8,-9.3,False,False,,87.68,-9.85401459854015,Unknown,Unknown,
NVDA,2025-11-28,False,,False,,,,,,,,,,,,,,,177.0,,,1.0360116610087124,12.2,2025-06-23,18.2,2,0,149.73,2024-11-04,-42.2,2,33,,,,3,5.0,-20.1,-16.6,False,False,,212.19,-16.584193411565106,Electronic Technology,Semiconductors,
ALL,2025-11-28,False,,,,,,,,,,,,,,,,,212.98,,,1.0005523665724434,-0.6,2025-11-10,1.0,0,0,210.85,2024-11-25,-17.5,5,50,,,,1,2.0,-1.7,-1.3,False,False,,215.89,-1.347908657186525,Finance,Multi-Line Insurance,
BABA,2025-11-28,False,,True,,,,,,,,,,,,,,,157.3,,,0.9985878014419132,1.4,2025-09-08,10.1,0,0,142.88,2025-02-17,-34.1,2,29,,,,1,9.0,-22.9,-18.4,False,False,,192.67,-18.357813878652607,Unknown,Unknown,
MMM,2025-11-28,False,,False,,,,,,,,,,,,,,,172.05,,,0.9934027841979708,2.5,2025-10-20,12.2,0,0,153.37,2025-02-24,-21.6,4,34,,,,1,5.0,-7.8,-0.0,True,False,,172.37,-0.1856471543772109,Producer Manufacturing,Industrial Conglomerates,
JNJ,2025-11-28,False,,True,,,,,,,,,,,,,,,206.92,,,0.9894614005859088,21.0,2025-08-04,24.5,2,0,166.26,2022-04-04,-18.7,10,174,,,,3,5.0,-5.0,7.1,True,False,,207.81,-0.4282758288821631,Health Technology,Pharmaceuticals: Major,
VTR,2025-11-28,False,,False,,,,,,,,,,,,,,,80.63,,,0.9704692332081674,14.2,2025-10-13,19.0,1,0,67.77,2025-02-24,-12.5,1,33,,,,1,3.0,-1.5,13.8,True,False,,80.99,-0.4444993209038128,Finance,Real Estate Investment Trusts,
ABBV,2025-11-28,False,,False,,,,,,,,,,,,,,,227.7,,,0.9500641202333115,7.9,2025-09-01,8.3,1,0,210.34,2024-10-28,-24.8,3,44,,,,3,2.0,-5.3,-4.4,False,False,,243.06,-6.31942730190077,Health Technology,Pharmaceuticals: Major,
HWM,2025-11-28,False,,False,,,,,,,,,,,,,,,204.59,,,0.944132244973928,3.1,2025-10-20,6.9,0,0,191.37,2025-07-14,-11.5,1,14,,,,1,4.0,-8.4,-2.8,True,False,,211.83,-3.4178350564131654,Electronic Technology,Aerospace & Defense,
MDT,2025-11-28,False,,,,,,,,,,,,,,,,,105.33,,,0.9438122311156564,9.9,2025-11-10,12.9,1,0,93.33,2024-10-14,-17.5,3,56,,,,0,,,,True,False,,106.33,-0.9404683532399094,Unknown,Unknown,
LLY,2025-11-28,False,,,,,,,,,,,,,,,,,1075.47,,,0.9384383933812276,5.0,2025-11-10,11.6,0,0,963.68,2024-08-26,-35.5,6,63,,,,0,,,,True,False,,1111.99,-3.284202196062913,Health Technology,Pharmaceuticals: Major,
NTRA,2025-11-28,False,,,,,,,,,,,,,,,,,238.81,,,0.9373915899772458,24.1,2025-10-20,31.1,1,0,182.12,2025-01-27,-31.2,2,38,,,,0,,,,True,False,,241.28,-1.0237068965517238,Health Technology,Biotechnology,
TPR,2025-11-28,False,,False,,,,,,,,,,,,,,,109.28,,,0.925063148549854,21.6,2025-06-30,25.7,1,0,86.97,2025-02-10,-33.4,1,20,,,,5,7.0,-21.6,-7.8,True,False,,118.56,-7.827260458839403,Unknown,Unknown,
FIGS,2025-11-28,False,,False,,,,,,,,,,,,,,,9.79,,,0.9137573266903428,24.6,2025-10-13,41.9,2,0,6.9,2024-09-23,-48.3,2,55,,,,1,3.0,-12.2,16.3,True,False,,10.24,-4.394531250000011,Unknown,Unknown,
FN,2025-11-28,False,,False,,,,,,,,,,,,,,,459.41,,,0.9134123545596928,55.4,2025-06-23,63.0,2,0,281.79,2024-08-19,-47.3,3,44,,,,6,4.0,-25.5,-7.7,True,False,,498.0,-7.748995983935735,Unknown,Unknown,
CLS,2025-11-28,False,,False,,,,,,,,,,,,,,,344.41,,,0.9110347480763648,125.6,2025-06-23,154.6,2,0,135.25,2025-02-10,-57.1,1,19,,,,5,5.0,-27.1,-4.6,True,False,,363.4,-5.2256466703357045,Electronic Technology,Electronic Components,
JPM,2025-11-28,False,,False,,,,,,,,,,,,,,,313.08,,,0.9092990386653588,10.1,2025-06-23,13.9,3,0,274.85,2025-02-10,-27.2,1,19,,,,4,10.0,-8.1,-1.0,True,False,,322.25,-2.845616757176106,Finance,Major Banks,
