code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
HYMC,2026-03-20,False,,False,,,,,,,,,,,,,,,30.0,,,1.5788818978658408,445.5,2025-09-01,552.2,2,0,4.6,2025-06-02,-36.3,1,13,,,,5,9.0,-43.2,-41.7,False,False,,58.73,-48.918780861569886,Unknown,Unknown,
BKR,2026-03-20,False,,False,,,,,,,,,,,,,,,60.35,,,1.5688886019862571,17.0,2026-01-12,19.5,1,0,50.5,2025-09-22,-13.8,2,16,,,,1,4.0,-18.2,-8.3,True,True,,67.0,-9.925373134328352,Industrial Services,Contract Drilling,
FTAI,2026-03-20,False,,False,,,,,,,,,,,,,,,230.03,,,1.5673577551263915,9.5,2025-12-29,26.6,1,0,181.65,2025-01-06,-59.2,4,51,,,,2,4.0,-31.4,-28.8,True,True,,322.96,-28.7744612335893,Unknown,Unknown,
AXTI,2026-03-20,False,,False,,,,,,,,,,,,,,,54.24,,,1.5399487945586492,406.9,2025-11-24,445.7,1,0,9.94,2022-08-08,-88.6,12,172,,,,3,3.0,-21.7,31.7,True,True,,60.74,-10.701350016463618,Electronic Technology,Electronic Production Equipment,
WES,2026-03-20,False,,False,,,,,,,,,,,,,,,41.66,,,1.5234226011926748,7.2,2025-12-29,8.6,2,0,38.35,2025-03-24,-20.2,4,40,,,,2,6.0,-9.5,-4.6,True,True,,44.74,-6.884219937416192,Industrial Services,Oil & Gas Pipelines,
WWD,2026-03-20,False,,False,,,,,,,,,,,,,,,353.35,,,1.5060393372096714,17.9,2025-11-24,32.5,2,0,266.64,2025-07-28,-12.7,1,17,,,,5,5.0,-11.9,-11.3,False,False,,403.0,-12.320099255583116,Producer Manufacturing,Industrial Machinery,
PBF,2026-03-20,False,,,,,,,,,,,,,,,,,49.32,,,1.4716230330845064,14.0,2026-03-02,20.7,0,0,40.85,2025-11-10,-37.8,1,16,,,,0,,,,True,True,,50.47,-2.2785813354467943,Energy Minerals,Oil Refining/Marketing,
DG,2026-03-20,False,,False,,,,,,,,,,,,,,,124.52,,,1.460088109219413,-5.5,2025-12-01,6.7,1,0,116.74,2025-08-04,-19.2,2,17,,,,4,4.0,-22.5,-21.3,False,False,,158.23,-21.304430259748464,Unknown,Unknown,
GLW,2026-03-20,False,,False,,,,,,,,,,,,,,,124.58,,,1.4502410216189234,132.8,2025-07-14,133.3,3,1,53.41,2025-01-20,-31.2,1,25,,,,7,4.0,-25.8,-23.0,False,False,,161.8,-23.003708281829425,Electronic Technology,Electronic Components,
VTR,2026-03-20,False,,False,,,,,,,,,,,,,,,82.5,,,1.4445905597249735,-0.1,2026-02-02,2.5,1,0,80.5,2025-11-24,-8.3,1,10,,,,2,2.0,-6.2,-5.6,False,False,,88.37,-6.642525744030781,Finance,Real Estate Investment Trusts,
C,2026-03-20,False,,False,,,,,,,,,,,,,,,109.52,,,1.4421498374678194,32.1,2025-06-23,32.7,5,1,82.52,2025-02-10,-34.4,1,19,,,,7,7.0,-16.6,-10.5,True,True,,125.16,-12.496005113454778,Finance,Major Banks,
IVT,2026-03-20,False,,False,,,,,,,,,,,,,,,30.59,,,1.3862987758160947,0.6,2026-02-02,1.7,0,0,30.07,2024-12-02,-18.3,5,61,,,,3,2.0,-2.8,-2.7,False,False,,32.63,-6.251915415262033,Finance,Real Estate Investment Trusts,
AMAT,2026-03-20,False,,True,,,,,,,,,,,,,,,357.06,,,1.3826690103489028,33.4,2025-12-01,41.7,1,0,251.96,2024-07-08,-51.3,4,73,,,,3,5.0,-15.9,-5.2,True,True,,395.95,-9.821947215557516,Producer Manufacturing,Industrial Machinery,
ISSC,2026-03-20,False,,False,,,,,,,,,,,,,,,28.66,,,1.367371046799692,47.7,2025-12-22,59.2,1,0,18.0,2025-08-04,-54.8,2,20,,,,2,6.0,-20.8,26.8,True,True,,30.94,-7.369101486748553,Unknown,Unknown,
JNJ,2026-03-20,False,,True,,,,,,,,,,,,,,,235.37,,,1.3633971370436957,38.4,2025-08-04,42.3,4,0,165.38,2022-04-04,-18.7,10,174,,,,7,4.0,-5.3,-4.9,False,False,,251.71,-6.49159747328275,Health Technology,Pharmaceuticals: Major,
CLST,2026-03-20,False,,False,,,,,,,,,,,,,,,16.58,,,1.3532768286171917,29.2,2025-08-25,30.4,3,0,12.71,2023-07-17,-16.6,7,110,,,,5,4.0,-4.4,-2.4,True,True,,16.98,-2.355712603062443,Unknown,Unknown,
KEYS,2026-03-20,False,,False,,,,,,,,,,,,,,,277.53,,,1.3359630275530616,40.2,2025-11-24,46.6,2,1,189.32,2023-02-13,-37.4,13,145,,,,3,4.0,-15.1,-11.0,False,False,,317.0,-12.451104100946386,Electronic Technology,Electronic Equipment/Instruments,
SANM,2026-03-20,False,,False,,,,,,,,,,,,,,,122.86,,,1.3289053318737816,25.3,2025-06-23,36.0,3,1,90.32,2024-11-04,-29.5,2,33,,,,4,9.0,-36.3,-33.7,False,False,,185.29,-33.69312968859626,Electronic Technology,Electronic Production Equipment,
TIGO,2026-03-20,False,,False,,,,,,,,,,,,,,,71.98,,,1.3178561983457149,179.9,2025-03-03,198.7,8,1,24.1,2024-09-16,-14.0,2,24,,,,12,4.0,-7.9,-2.1,False,False,,75.25,-4.345514950166107,Communications,Wireless Telecommunications,
MS,2026-03-20,False,,False,,,,,,,,,,,,,,,161.47,,,1.3108957799878227,14.1,2025-08-04,16.7,4,0,138.32,2025-02-03,-33.6,1,26,,,,6,10.0,-20.3,-15.7,True,True,,191.62,-15.73426573426574,Finance,Investment Managers,
FE,2026-03-20,False,,False,,,,,,,,,,,,,,,48.54,,,1.3096071464172654,-3.1,2026-02-09,2.7,0,0,47.27,2025-11-24,-8.1,1,11,,,,2,2.0,-6.9,-6.2,False,False,,52.02,-6.689734717416385,Unknown,Unknown,
DAN,2026-03-20,False,,True,,,,,,,,,,,,,,,31.41,,,1.2935265866657553,71.1,2025-08-11,76.5,2,1,17.8,2025-06-30,-15.2,1,6,,,,5,5.0,-14.0,-11.7,False,False,,36.16,-13.136061946902643,Unknown,Unknown,
ENLT,2026-03-20,False,,False,,,,,,,,,,,,,,,71.47,,,1.290251310322064,266.5,2025-05-26,291.0,1,0,18.28,2025-02-17,-23.4,1,14,,,,11,3.0,-15.2,-9.9,False,False,,81.28,-12.069389763779526,Utilities,Alternative Power Generation,
DE,2026-03-20,False,,True,,,,,,,,,,,,,,,559.73,,,1.2789091473591867,-4.0,2026-02-02,5.9,0,0,528.42,2025-05-12,-18.3,2,38,,,,1,5.0,-18.2,-17.0,False,False,,674.19,-16.97740992895178,Producer Manufacturing,Trucks/Construction/Farm Machinery,
GEV,2026-03-20,False,,True,,,,,,,,,,,,,,,851.07,,,1.272410157486515,17.2,2026-01-26,25.9,1,0,676.1,2025-07-28,-21.7,2,26,,,,1,4.0,-13.2,-4.8,True,False,,894.39,-4.843524636903362,Producer Manufacturing,Electrical Products,
KO,2026-03-20,False,,False,,,,,,,,,,,,,,,74.75,,,1.2691011389844202,3.3,2026-01-19,4.8,1,0,71.36,2024-08-26,-18.0,5,73,,,,2,4.0,-8.7,-8.2,False,False,,81.44,-8.214636542239685,Consumer Non-Durables,Beverages: Non-Alcoholic,
ROST,2026-03-20,False,,False,,,,,,,,,,,,,,,211.19,,,1.261010587096684,35.3,2025-10-20,35.5,2,0,155.9,2024-07-08,-22.5,4,67,,,,4,3.0,-5.8,-2.4,True,False,,216.34,-2.3805121567902376,Retail Trade,Apparel/Footwear Retail,
HWM,2026-03-20,False,,False,,,,,,,,,,,,,,,231.21,,,1.2539689963856937,16.7,2025-12-08,20.9,4,0,191.26,2025-07-14,-11.5,2,21,,,,2,4.0,-13.3,-12.0,False,False,,267.31,-13.504919381990945,Electronic Technology,Aerospace & Defense,
SNDK,2026-03-20,False,,False,,,,,,,,,,,,,,,709.71,,,1.2440947409899357,935.3,2025-09-01,1174.4,3,1,55.69,2025-03-24,-49.9,2,23,,,,4,4.0,-19.0,9.1,True,False,,777.6,-8.730709876543209,Electronic Technology,Computer Peripherals,
MNST,2026-03-20,False,,False,,,,,,,,,,,,,,,73.69,,,1.231458509231245,12.8,2025-09-22,14.3,3,0,64.45,2024-03-11,-32.8,6,80,,,,6,4.0,-16.2,-15.7,False,False,,87.38,-15.66720073243305,Consumer Non-Durables,Beverages: Non-Alcoholic,
CAT,2026-03-20,False,,False,,,,,,,,,,,,,,,680.88,,,1.2275381436084143,66.0,2025-07-14,69.1,2,0,402.55,2025-01-20,-34.5,1,25,,,,9,6.0,-16.1,-13.8,False,False,,789.81,-13.791924640103314,Producer Manufacturing,Trucks/Construction/Farm Machinery,
LSCC,2026-03-20,False,,False,,,,,,,,,,,,,,,88.62,,,1.2274539386005094,12.4,2025-12-01,25.6,2,0,70.55,2025-02-17,-50.8,2,41,,,,3,5.0,-16.5,-11.0,False,False,,108.08,-18.005181347150256,Electronic Technology,Semiconductors,
TSM,2026-03-20,False,,False,,,,,,,,,,,,,,,329.24,,,1.225079131960667,45.3,2025-06-23,47.8,4,2,222.76,2025-01-20,-40.5,1,22,,,,7,4.0,-16.4,-15.4,False,False,,389.11,-15.386394592788676,Electronic Technology,Semiconductors,
HL,2026-03-20,False,,False,,,,,,,,,,,,,,,17.24,,,1.204216718149986,127.1,2025-08-04,135.8,2,0,7.31,2024-10-14,-39.1,3,42,,,,5,9.0,-49.5,-46.4,False,False,,34.16,-49.531615925058546,Unknown,Unknown,
ASML,2026-03-20,False,,True,,,,,,,,,,,,,,,1317.25,,,1.19319328351375,13.3,2025-12-29,20.5,1,0,1093.57,2024-07-08,-47.6,3,77,,,,2,5.0,-14.2,-11.4,False,False,,1547.22,-14.863432478897645,Electronic Technology,Semiconductors,
GOOG,2026-03-20,False,,False,,,,,,,,,,,,,,,298.79,,,1.1657577706212752,44.9,2025-08-18,45.0,1,0,206.13,2025-01-27,-31.0,1,29,,,,5,8.0,-14.1,-12.6,False,False,,349.9,-14.607030580165748,Technology Services,Internet Software/Services,
CASY,2026-03-20,False,,False,,,,,,,,,,,,,,,659.63,,,1.1345193070043813,23.7,2025-11-03,24.6,3,1,529.58,2025-07-21,-7.7,2,15,,,,3,4.0,-9.1,-4.4,False,False,,696.66,-5.315361869491575,Retail Trade,Specialty Stores,
TER,2026-03-20,False,,False,,,,,,,,,,,,,,,290.83,,,1.1277158883338283,60.1,2025-11-24,81.6,1,0,160.12,2024-07-08,-59.1,3,72,,,,2,5.0,-19.6,-11.1,False,False,,344.92,-15.681897251536592,Electronic Technology,Electronic Production Equipment,
WMT,2026-03-20,False,,True,,,,,,,,,,,,,,,119.02,,,1.1266288000151627,13.5,2025-11-17,14.3,3,0,104.09,2025-02-10,-24.0,4,40,,,,3,6.0,-12.2,-11.4,False,False,,134.41,-11.450040919574434,Unknown,Unknown,
HLT,2026-03-20,False,,False,,,,,,,,,,,,,,,292.58,,,1.119988502681707,4.5,2025-12-08,5.2,2,0,278.2,2025-02-03,-29.7,4,44,,,,3,5.0,-9.8,-8.8,False,False,,333.7,-12.322445310158823,Consumer Services,Hotels/Resorts/Cruise lines,
MKSI,2026-03-20,False,,False,,,,,,,,,,,,,,,227.13,,,1.0898267107698811,45.6,2025-11-24,56.1,2,0,145.49,2024-07-08,-62.6,4,72,,,,2,6.0,-24.6,-14.6,True,False,,269.65,-15.768588911552008,Producer Manufacturing,Industrial Machinery,
TPR,2026-03-20,False,,True,,,,,,,,,,,,,,,140.88,,,1.0849355018213749,14.6,2025-12-08,19.6,1,0,117.83,2025-08-04,-22.2,2,18,,,,3,5.0,-12.8,-10.5,False,False,,161.54,-12.789402005695184,Unknown,Unknown,
FIGS,2026-03-20,False,,False,,,,,,,,,,,,,,,14.21,,,1.0849156789298882,80.8,2025-10-13,105.9,3,1,6.9,2024-09-23,-48.3,2,55,,,,3,3.0,-20.8,-18.7,False,False,,17.48,-18.70709382151029,Unknown,Unknown,
GH,2026-03-20,False,,False,,,,,,,,,,,,,,,85.18,,,1.0792462755593992,57.1,2025-08-04,72.2,5,1,49.48,2025-02-10,-29.5,3,25,,,,4,9.0,-31.9,-29.5,False,False,,120.74,-29.451714427695865,Health Technology,Medical Specialties,
FN,2026-03-20,False,,False,,,,,,,,,,,,,,,506.27,,,1.07641010512551,71.3,2025-06-23,79.7,5,0,281.79,2024-08-19,-47.3,3,44,,,,11,5.0,-15.4,-9.2,False,False,,632.99,-20.01927360621811,Unknown,Unknown,
TTMI,2026-03-20,False,,True,,,,,,,,,,,,,,,91.54,,,1.0706833413141033,211.7,2025-05-12,226.9,4,1,28.0,2024-12-09,-43.7,2,22,,,,9,5.0,-22.1,-17.0,False,False,,113.46,-19.319583994359235,Electronic Technology,Electronic Components,
RTX,2026-03-20,False,,False,,,,,,,,,,,,,,,198.16,,,1.0642365406032368,46.9,2025-05-26,51.4,8,1,130.88,2025-02-24,-15.6,1,13,,,,8,3.0,-8.4,-7.6,False,False,,214.5,-7.617715617715614,Electronic Technology,Aerospace & Defense,
AEIS,2026-03-20,False,,True,,,,,,,,,,,,,,,317.21,,,1.058991731935882,140.1,2025-06-23,140.8,5,0,131.75,2025-02-17,-43.2,1,18,,,,8,4.0,-19.4,-8.6,True,False,,350.0,-9.368571428571435,Electronic Technology,Electronic Production Equipment,
BNR,2026-03-20,False,,True,,,,,,,,,,,,,,,19.12,,,1.052812495207025,46.4,2025-10-20,115.8,2,0,8.86,2024-04-22,-75.4,5,78,,,,4,9.0,-63.1,-54.2,True,False,,41.72,-54.170661553211886,Unknown,Unknown,
WLK,2026-03-20,False,,False,,,,,,,,,,,,,,,106.12,,,1.0348120222108237,11.2,2026-02-02,18.7,1,0,89.41,2025-08-18,-37.9,1,24,,,,3,2.0,-9.4,-8.9,False,False,,116.46,-8.878584921861577,Unknown,Unknown,
TEVA,2026-03-20,False,,False,,,,,,,,,,,,,,,28.73,,,1.0186891612011493,19.9,2025-11-03,26.0,2,0,22.8,2024-12-23,-45.3,2,45,,,,4,7.0,-24.0,-23.1,False,False,,37.35,-23.078982597054885,Health Technology,Pharmaceuticals: Generic,
VALE,2026-03-20,False,,False,,,,,,,,,,,,,,,14.05,,,0.991412673797866,6.2,2025-12-22,8.1,0,0,13.0,2023-12-25,-43.1,7,104,,,,2,4.0,-20.5,-20.2,False,False,,17.72,-20.71106094808125,Unknown,Unknown,
MRNA,2026-03-20,False,,True,,,,,,,,,,,,,,,51.38,,,0.958266491075653,22.8,2026-01-12,44.4,1,0,35.59,2025-07-21,-37.4,2,25,,,,2,4.0,-11.0,-4.9,False,False,,59.55,-13.719563392107458,Health Technology,Biotechnology,
XPO,2026-03-20,False,,False,,,,,,,,,,,,,,,181.85,,,0.8989935790650609,-10.7,2026-02-02,14.1,1,0,159.43,2024-12-09,-46.6,5,60,,,,2,4.0,-16.4,-14.4,False,False,,220.5,-17.52834467120181,Transportation,Trucking,
GSK,2026-03-20,False,,False,,,,,,,,,,,,,,,51.84,,,0.8977849227208095,12.5,2025-10-27,21.5,2,0,42.67,2024-05-20,-29.3,4,75,,,,4,7.0,-13.9,-13.4,False,False,,61.21,-15.307956216304518,Unknown,Unknown,
CHRW,2026-03-20,False,,False,,,,,,,,,,,,,,,168.88,,,0.87770259088177,50.2,2025-07-28,50.8,2,1,111.97,2024-12-09,-25.8,4,33,,,,6,7.0,-26.5,-16.7,False,False,,202.65,-16.664199358499875,Unknown,Unknown,
ALB,2026-03-20,False,,True,,,,,,,,,,,,,,,156.7,,,0.8015371934644591,36.8,2025-11-10,46.1,0,0,107.25,2024-11-18,-54.7,3,51,,,,3,9.0,-19.2,-18.2,False,False,,205.49,-23.74324784661055,Unknown,Unknown,
