rule_id,description,complexity,train_w1_ret_med,train_w2_ret_med,train_w4_ret_med,train_paired_w1_spread_med,train_paired_w2_spread_med,train_paired_w4_spread_med,train_paired_win_rate_vs_b0,train_act_opp_w1_spread_med,train_act_opp_w1_ret_med,train_act_w1_win_vs_l1_pct,train_act_rank_win_vs_l1_pct,train_act_w2_win_vs_l1_pct,train_act_w4_win_vs_l1_pct,train_act_exec_win_vs_l1_pct,train_temporal_block_stability_score,train_temporal_min_block_ret,train_valid_portfolio_rate,train_valid_weeks,train_total_weeks,train_full3_weeks,train_ranking_opportunity_weeks,train_stop8_before_p20_pct,train_exec_ret_med,train_paired_exec_spread_med,train_act_rank_exec_med,train_win_vs_l1_pct,train_win_vs_l1_exec_pct,full_w1_ret_med,full_w2_ret_med,full_w4_ret_med,full_exec_ret_med,full_stop8_before_p20_pct,full_win_vs_l0_pct,full_win_vs_l1_pct,full_active_weeks,full_full3_weeks,hist_val_w1_ret_med,hist_val_exec_ret_med,hist_val_stop8_before_p20_pct,hist_val_win_vs_l1_pct
COMPOSITE_F2_V1_P2_D0_52W0,"Linear Composite (Fresh:2, Vol:1, Pos:2, Dry:0, 52W:0)",2,-0.0720500000000001,-0.597275,-0.12660833333333332,0.0,0.0,0.0,23.333333333333332,-2.0080333333333336,-0.3025333333333335,45.45454545454545,45.45454545454545,36.36363636363637,36.36363636363637,63.63636363636363,-2.5565,-4.600099999999999,100.0,30,30,15,11,56.666666666666664,1.5107,0.0,5.6129999999999995,26.666666666666668,23.333333333333332,0.28718333333333335,-0.597275,-0.0861249999999999,0.7680000000000001,50.0,50.0,37.5,40,25,0.5273,0.1802666666666668,30.0,70.0
COMPOSITE_F2_V2_P1_D0_52W0,"Linear Composite (Fresh:2, Vol:2, Pos:1, Dry:0, 52W:0)",2,0.12343333333333328,0.24599999999999977,-0.20798333333333327,0.0,0.0,0.0,26.666666666666668,-0.4004,0.0884333333333333,54.54545454545454,54.54545454545454,54.54545454545454,54.54545454545454,36.36363636363637,-2.3375,-4.600099999999999,100.0,30,30,15,11,56.666666666666664,-0.6582500000000004,0.0,3.437,30.0,13.333333333333334,0.5306,-0.23306666666666667,0.08290833333333333,0.9190666666666667,51.66666666666666,47.5,40.0,40,25,1.2788333333333335,2.586266666666667,36.666666666666664,70.0
COMPOSITE_F2_V3_P1_D0_52W0,"Linear Composite (Fresh:2, Vol:3, Pos:1, Dry:0, 52W:0)",2,-0.001966666666666672,-0.064475,-0.6764500000000001,0.0,0.0,0.0,20.0,-0.48890000000000067,-0.16236666666666663,45.45454545454545,45.45454545454545,45.45454545454545,45.45454545454545,36.36363636363637,-2.4924,-4.600099999999999,100.0,30,30,15,11,56.666666666666664,-0.2008166666666667,0.0,3.437,26.666666666666668,16.666666666666664,0.33514999999999984,-0.597275,0.08290833333333333,0.9190666666666667,51.66666666666666,50.0,40.0,40,25,1.2825499999999999,3.1752166666666666,36.666666666666664,80.0
COMPOSITE_F2_V3_P2_D0_52W0,"Linear Composite (Fresh:2, Vol:3, Pos:2, Dry:0, 52W:0)",2,0.3351499999999998,0.2777583333333334,-0.20798333333333327,0.0,0.0,0.0,23.333333333333332,-0.4889000000000008,0.1584333333333333,54.54545454545454,54.54545454545454,54.54545454545454,54.54545454545454,45.45454545454545,-2.2843,-4.600099999999999,100.0,30,30,15,11,55.55555555555556,0.7191999999999998,0.0,5.6129999999999995,30.0,20.0,0.46389999999999987,-0.23306666666666667,0.08290833333333333,1.5107,52.5,50.0,40.0,40,25,0.8330166666666666,3.1752166666666666,43.33333333333333,70.0
COMPOSITE_F3_V1_P1_D0_52W0,"Linear Composite (Fresh:3, Vol:1, Pos:1, Dry:0, 52W:0)",2,-0.1283333333333334,-0.2783083333333334,0.047575000000000034,0.0,0.0,0.0,23.333333333333332,-0.6743,-0.4151000000000001,45.45454545454545,45.45454545454545,45.45454545454545,27.27272727272727,72.72727272727273,-2.5299,-4.600099999999999,100.0,30,30,15,11,55.55555555555555,2.2499166666666666,0.0,5.6129999999999995,26.666666666666668,26.666666666666668,-0.1283333333333334,-0.3933416666666667,0.2512333333333333,0.9073833333333334,50.83333333333334,50.0,32.5,40,25,0.08268333333333328,-0.95635,36.666666666666664,50.0
COMPOSITE_F3_V1_P2_D0_52W0,"Linear Composite (Fresh:3, Vol:1, Pos:2, Dry:0, 52W:0)",2,-0.21250000000000002,-0.597275,-0.20212499999999986,0.0,0.0,0.0,26.666666666666668,-2.2170666666666667,-0.5834333333333334,36.36363636363637,36.36363636363637,36.36363636363637,27.27272727272727,54.54545454545454,-2.7157,-4.600099999999999,100.0,30,30,15,11,56.666666666666664,1.5107,0.0,5.596633333333333,23.333333333333332,20.0,0.39854999999999996,-0.597275,0.25532499999999997,0.7680000000000001,49.16666666666667,50.0,35.0,40,25,0.8733,-0.10054999999999983,26.666666666666668,70.0
COMPOSITE_F3_V2_P1_D0_52W0,"Linear Composite (Fresh:3, Vol:2, Pos:1, Dry:0, 52W:0)",2,0.12343333333333328,-0.23306666666666667,-0.12660833333333332,0.0,0.0,0.0,26.666666666666668,-0.4004,0.0884333333333333,36.36363636363637,36.36363636363637,45.45454545454545,54.54545454545454,45.45454545454545,-2.5022,-4.600099999999999,100.0,30,30,15,11,56.666666666666664,0.7191999999999995,0.0,5.332533333333333,23.333333333333332,16.666666666666664,0.5890500000000001,-0.597275,0.22361666666666663,1.4692166666666666,50.83333333333333,47.5,37.5,40,25,1.2788333333333335,2.586266666666667,33.333333333333336,80.0
COMPOSITE_F3_V2_P2_D0_52W0,"Linear Composite (Fresh:3, Vol:2, Pos:2, Dry:0, 52W:0)",2,-0.0019666666666667415,-0.23306666666666667,-0.20798333333333327,0.0,0.0,0.0,26.666666666666668,-0.4004,-0.16236666666666677,45.45454545454545,45.45454545454545,54.54545454545454,36.36363636363637,63.63636363636363,-2.447,-4.600099999999999,100.0,30,30,15,11,56.666666666666664,1.5107,0.0,5.6129999999999995,26.666666666666668,23.333333333333332,0.8940500000000001,0.02491666666666655,-0.12660833333333332,1.3182999999999998,50.0,50.0,35.0,40,25,1.2788333333333335,1.1280833333333333,30.0,60.0
COMPOSITE_F3_V3_P1_D0_52W0,"Linear Composite (Fresh:3, Vol:3, Pos:1, Dry:0, 52W:0)",2,0.12343333333333328,0.24599999999999977,-0.20798333333333327,0.0,0.0,0.0,26.666666666666668,-0.4004,0.0884333333333333,54.54545454545454,54.54545454545454,54.54545454545454,54.54545454545454,36.36363636363637,-2.3375,-4.600099999999999,100.0,30,30,15,11,56.666666666666664,-0.6582500000000004,0.0,3.437,30.0,13.333333333333334,0.5306,-0.23306666666666667,0.08290833333333333,0.9190666666666667,50.83333333333333,47.5,40.0,40,25,1.2788333333333335,2.586266666666667,33.333333333333336,70.0
COMPOSITE_F3_V3_P2_D0_52W0,"Linear Composite (Fresh:3, Vol:3, Pos:2, Dry:0, 52W:0)",2,-0.001966666666666672,0.24599999999999977,-0.20798333333333327,0.0,0.0,0.0,23.333333333333332,-0.6534666666666666,-0.16236666666666663,54.54545454545454,54.54545454545454,54.54545454545454,54.54545454545454,36.36363636363637,-2.4485,-4.600099999999999,100.0,30,30,15,11,56.666666666666664,-0.6582500000000004,0.0,3.437,30.0,13.333333333333334,0.7585500000000001,-0.23306666666666667,0.08290833333333333,0.9190666666666667,51.66666666666666,47.5,42.5,40,25,1.3112833333333334,3.1752166666666666,36.666666666666664,80.0
B0_BASELINE,Production B0 Baseline (Exact 11-tuple sort_key),3,0.9859333333333336,0.7126583333333333,1.7124916666666667,0.0,0.0,0.0,6.666666666666667,0.0,0.6178333333333335,54.54545454545454,54.54545454545454,63.63636363636363,63.63636363636363,63.63636363636363,-1.1425,-2.6353,100.0,30,30,15,11,52.77777777777779,2.0443333333333333,0.0,4.6881666666666675,26.666666666666668,26.666666666666668,0.6535166666666667,0.5809249999999999,1.2573416666666666,2.0443333333333333,47.083333333333336,50.0,30.0,40,25,0.13619999999999996,2.3371166666666667,30.0,40.0
COMPOSITE_F1_V1_P1_D0_52W1,"Linear Composite (Fresh:1, Vol:1, Pos:1, Dry:0, 52W:1)",3,0.11198333333333348,-0.597275,-0.0861249999999999,0.0,0.0,0.0,26.666666666666668,0.0,0.06553333333333367,45.45454545454545,45.45454545454545,45.45454545454545,45.45454545454545,45.45454545454545,-2.4485,-4.600099999999999,100.0,30,30,15,11,55.55555555555556,1.1322999999999999,0.0,3.330833333333333,26.666666666666668,20.0,-0.2954166666666667,-0.6927416666666668,0.024400000000000054,0.01713333333333314,54.166666666666664,42.5,30.0,40,25,-0.7033666666666667,-1.4982999999999997,50.0,40.0
COMPOSITE_F1_V1_P1_D1_52W0,"Linear Composite (Fresh:1, Vol:1, Pos:1, Dry:1, 52W:0)",3,-0.001966666666666672,0.2693166666666667,-0.20798333333333327,0.0,0.0,0.0,23.333333333333332,-0.4004,-0.16236666666666663,45.45454545454545,45.45454545454545,54.54545454545454,45.45454545454545,54.54545454545454,-2.447,-4.600099999999999,100.0,30,30,15,11,53.8888888888889,0.7191999999999995,0.0,5.6129999999999995,23.333333333333332,20.0,0.0990833333333333,0.2693166666666667,-0.20798333333333327,0.2754666666666662,52.083333333333336,42.5,32.5,40,25,0.34761666666666663,-1.05115,46.666666666666664,60.0
COMPOSITE_F1_V1_P2_D0_52W1,"Linear Composite (Fresh:1, Vol:1, Pos:2, Dry:0, 52W:1)",3,0.8940500000000002,0.2693166666666667,0.563825,0.0,0.0,0.0,33.33333333333333,0.8020333333333334,0.8170000000000003,63.63636363636363,63.63636363636363,63.63636363636363,63.63636363636363,45.45454545454545,-2.2453,-4.600099999999999,100.0,30,30,15,11,54.44444444444444,0.8914333333333334,0.0,3.330833333333333,33.33333333333333,20.0,-0.07165,0.2693166666666667,0.39925,0.2659499999999999,50.83333333333334,45.0,32.5,40,25,-0.7033666666666667,-0.4232166666666667,40.0,30.0
COMPOSITE_F1_V1_P2_D1_52W0,"Linear Composite (Fresh:1, Vol:1, Pos:2, Dry:1, 52W:0)",3,-0.8009499999999998,-0.36267500000000014,-0.20798333333333327,0.0,0.0,0.0,23.333333333333332,-0.4004,-0.9089666666666667,45.45454545454545,45.45454545454545,45.45454545454545,45.45454545454545,54.54545454545454,-2.6463,-4.600099999999999,100.0,30,30,15,11,55.00000000000001,-0.6582500000000001,0.0,5.6129999999999995,23.333333333333332,23.333333333333332,-0.7455999999999998,-0.08271666666666677,-0.9664000000000001,-1.1848333333333334,52.083333333333336,40.0,30.0,40,25,-0.5957,-1.5124,43.33333333333333,50.0
