champion_role,rule_id,description,complexity,train_exec_ret_med,train_w1_ret_med,train_stop8_before_p20_pct,train_win_vs_l1_pct,train_act_rank_exec_med,train_act_rank_win_vs_l1_pct,train_full3_weeks,full_exec_ret_med,full_full3_weeks,full_active_weeks,holdout_exec_ret_med,holdout_stop8_before_p20_pct,holdout_win_vs_l1_pct,pareto_score
HISTORICAL_RETURN_WINNER,COMPOSITE_F3_V1_P1_D0_52W0,"Linear Composite (Fresh:3, Vol:1, Pos:1, Dry:0, 52W:0)",2,2.2499166666666666,0.48771666666666674,55.55555555555555,26.666666666666668,5.6129999999999995,72.72727272727273,15,0.9073833333333334,25,40,-0.95635,36.666666666666664,60.0,
LOWEST_STOP_CANDIDATE,SIMPLER_PURE_CLOSE_POS,Pure Close Position Sort (H3 Testing),1,2.1410333333333336,0.6820666666666667,52.222222222222236,26.666666666666668,10.115466666666665,63.63636363636363,15,0.8673666666666667,25,40,-2.1267666666666667,40.0,20.0,
SIMPLER_EQUIVALENT,SIMPLER_PURE_FRESHNESS,Pure Freshness Sort (H1 Testing),1,2.2499166666666666,0.8940500000000002,55.55555555555555,26.666666666666668,5.332533333333333,72.72727272727273,15,2.2499166666666666,25,40,1.8853999999999997,26.666666666666668,70.0,
PARETO_BALANCED_RULE,SIMPLER_PURE_FRESHNESS,Pure Freshness Sort (H1 Testing),1,2.2499166666666666,0.8940500000000002,55.55555555555555,26.666666666666668,5.332533333333333,72.72727272727273,15,2.2499166666666666,25,40,1.8853999999999997,26.666666666666668,70.0,1.246675505050505
