snapshot_date,is_train,is_contaminated_val,variant_name,variant_group,target_n,pool_size,is_matched_n_feasible,n_draws,valid_draws,valid_draw_pct,rejection_rate_pct,event_valid_draw_count,event_valid_draw_pct,stop8_before_p20_rate_pct,stop8_ever_rate_pct,gap_stop_rate_pct,all_stopped_pct,profit20_ever_pct,max_gain_asof_mean_pct,w1_valid,w1_valid_draw_count,w1_valid_draw_pct,w1_p25,w1_p50,w1_p75,w1_mean,w1_max_gain_mean,w1_worst_pick_mean,w1_worst_pick_median,w2_valid,w2_valid_draw_count,w2_valid_draw_pct,w2_p25,w2_p50,w2_p75,w2_mean,w2_max_gain_mean,w2_worst_pick_mean,w2_worst_pick_median,w3_valid,w3_valid_draw_count,w3_valid_draw_pct,w3_p25,w3_p50,w3_p75,w3_mean,w3_max_gain_mean,w3_worst_pick_mean,w3_worst_pick_median,w4_valid,w4_valid_draw_count,w4_valid_draw_pct,w4_p25,w4_p50,w4_p75,w4_mean,w4_max_gain_mean,w4_worst_pick_mean,w4_worst_pick_median
2025-10-24,True,False,L0_SIGNAL,PRIMARY_DECOMPOSITION,2,29,True,1000,1000,100.0,0.0,1000,100.0,72.05,72.05,17.5,51.0,86.7,43.06836645,True,1000,100.0,-1.9691,0.1513,1.4703,0.2581,4.5283,-2.7966,-1.0819,True,1000,100.0,-4.6717,-1.0298,0.7208,-1.4583,3.1951,-5.7134,-3.0245,True,1000,100.0,-5.9101,-2.1465,0.5404,-2.6332,3.7802,-7.8434,-5.4792,True,1000,100.0,-10.6707,-5.0777,1.06,-4.2526,1.5112,-12.1625,-14.6214
2025-10-24,True,False,E0_BASE,PRIMARY_DECOMPOSITION,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,E1_INDUSTRY_DIVERSE,PRIMARY_DECOMPOSITION,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,B0_REFERENCE,PRIMARY_DECOMPOSITION,2,2,True,1,1,100.0,0.0,1,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1,100.0,0.9711,0.9711,0.9711,0.9711,4.2241,-0.1267,-0.1267,True,1,100.0,0.4464,0.4464,0.4464,0.4464,2.8483,-0.46,-0.46,True,1,100.0,1.4019,1.4019,1.4019,1.4019,5.3495,-0.1367,-0.1367,True,1,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,E0_NO_ACTIONABLE,ABLATION,2,24,True,1000,1000,100.0,0.0,1000,100.0,73.5,73.5,15.95,53.0,88.2,47.0141498,True,1000,100.0,-2.4133,0.2711,2.0076,0.3998,5.2204,-3.2114,-1.3082,True,1000,100.0,-5.6737,-1.0298,1.1609,-1.5123,3.7196,-6.6244,-3.3516,True,1000,100.0,-6.4527,-2.7079,1.0311,-2.8839,4.3247,-8.9464,-6.6154,True,1000,100.0,-11.5414,-5.6266,1.2566,-4.666,1.8758,-13.7643,-15.4365
2025-10-24,True,False,E0_NO_GEOMETRY_GATE,ABLATION,2,4,True,1000,1000,100.0,0.0,1000,100.0,75.25,75.25,0.0,50.5,82.1,25.916725800000002,True,1000,100.0,-0.9753,-0.5999,0.9711,-0.0059,2.8501,-1.4519,-3.2687,True,1000,100.0,-1.7698,-1.4336,0.4464,-0.6676,1.6149,-2.1524,-4.2199,True,1000,100.0,-2.3332,-2.1067,1.4019,-0.479,3.2574,-3.2054,-7.1537,True,1000,100.0,-2.8279,-2.7208,-0.0136,-1.4294,0.6131,-4.5856,-8.2477
2025-10-24,True,False,E0_NO_BUYPOINT_GATE,ABLATION,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,E0_NO_EPS_KNOWN,ABLATION,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,E0_NO_INDUSTRY_KNOWN,ABLATION,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,S0_REVIEW_UNIVERSE,ADDBACK,2,29,True,1000,1000,100.0,0.0,1000,100.0,72.05,72.05,17.5,51.0,86.7,43.06836645,True,1000,100.0,-1.9691,0.1513,1.4703,0.2581,4.5283,-2.7966,-1.0819,True,1000,100.0,-4.6717,-1.0298,0.7208,-1.4583,3.1951,-5.7134,-3.0245,True,1000,100.0,-5.9101,-2.1465,0.5404,-2.6332,3.7802,-7.8434,-5.4792,True,1000,100.0,-10.6707,-5.0777,1.06,-4.2526,1.5112,-12.1625,-14.6214
2025-10-24,True,False,S1_ACTIONABLE,ADDBACK,2,4,True,1000,1000,100.0,0.0,1000,100.0,75.25,75.25,0.0,50.5,82.1,25.916725800000002,True,1000,100.0,-0.9753,-0.5999,0.9711,-0.0059,2.8501,-1.4519,-3.2687,True,1000,100.0,-1.7698,-1.4336,0.4464,-0.6676,1.6149,-2.1524,-4.2199,True,1000,100.0,-2.3332,-2.1067,1.4019,-0.479,3.2574,-3.2054,-7.1537,True,1000,100.0,-2.8279,-2.7208,-0.0136,-1.4294,0.6131,-4.5856,-8.2477
2025-10-24,True,False,S2_GEOMETRY,ADDBACK,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,S3_BUYPOINT,ADDBACK,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,S4_EPS_KNOWN,ADDBACK,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,S5_INDUSTRY_KNOWN,ADDBACK,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,T_FRESH_5,TIGHTENING_PROBE,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,T_FRESH_2,TIGHTENING_PROBE,2,1,False,0,0,0.0,,0,0.0,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,
2025-10-24,True,False,T_EPS25,TIGHTENING_PROBE,2,1,False,0,0,0.0,,0,0.0,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,
2025-10-24,True,False,T_ENTRY_VOLUME_15,TIGHTENING_PROBE,2,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,100.0,20.2399,True,1000,100.0,0.9711,0.9711,0.9711,0.9711,4.224,-0.1267,-0.1267,True,1000,100.0,0.4464,0.4464,0.4464,0.4463,2.8483,-0.46,-0.46,True,1000,100.0,1.4019,1.4019,1.4019,1.4018,5.3495,-0.1367,-0.1367,True,1000,100.0,-0.1207,-0.1207,-0.1207,-0.1207,2.0221,-2.8333,-2.8333
2025-10-24,True,False,T_WEEKLY_VOLUME_13,TIGHTENING_PROBE,2,1,False,0,0,0.0,,0,0.0,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,
2025-10-31,True,False,L0_SIGNAL,PRIMARY_DECOMPOSITION,2,28,True,1000,1000,100.0,0.0,939,93.9,77.90202342917998,77.90202342917998,7.082002129925453,59.95740149094782,78.59424920127796,61.3713083599574,True,939,93.9,-8.5173,-4.8194,-1.4959,-4.9034,2.8448,-9.128,-9.5761,True,939,93.9,-14.7683,-7.8681,-3.8244,-9.3886,0.4467,-15.9762,-13.5402,True,939,93.9,-19.2551,-11.6868,-6.3773,-12.8636,-5.3096,-20.1092,-16.7135,True,939,93.9,-10.8209,-5.28,-0.4688,-5.7864,-4.5937,-12.2231,-13.6434
2025-10-31,True,False,E0_BASE,PRIMARY_DECOMPOSITION,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,E1_INDUSTRY_DIVERSE,PRIMARY_DECOMPOSITION,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,B0_REFERENCE,PRIMARY_DECOMPOSITION,2,2,True,1,1,100.0,0.0,1,100.0,50.0,50.0,0.0,0.0,100.0,25.99645,True,1,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,E0_NO_ACTIONABLE,ABLATION,2,16,True,1000,1000,100.0,0.0,1000,100.0,83.0,83.0,12.4,67.8,76.3,76.88396924999999,True,1000,100.0,-7.7916,-4.5655,-0.8392,-4.3464,3.2724,-8.874,-9.7782,True,1000,100.0,-11.7931,-6.7979,-2.6363,-7.3149,1.7943,-12.4631,-12.034,True,1000,100.0,-17.3483,-11.7701,-6.277,-11.9998,-4.0783,-18.5983,-16.7135,True,1000,100.0,-8.7063,-3.3548,1.5822,-3.6591,-2.6986,-9.6341,-12.0275
2025-10-31,True,False,E0_NO_GEOMETRY_GATE,ABLATION,2,4,True,1000,1000,100.0,0.0,1000,100.0,75.4,75.4,0.0,50.8,82.2,27.507527950000004,True,1000,100.0,-5.4146,-4.5884,-0.3811,-2.9329,3.1161,-5.618,-6.5412,True,1000,100.0,-7.528,-7.149,-0.6665,-4.1603,3.5717,-8.1857,-8.8525,True,1000,100.0,-14.3239,-14.161,-3.1414,-8.8197,-2.7462,-14.7119,-14.7451,True,1000,100.0,-5.6864,-4.2339,0.8441,-2.5135,-2.163,-8.7709,-11.575
2025-10-31,True,False,E0_NO_BUYPOINT_GATE,ABLATION,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,E0_NO_EPS_KNOWN,ABLATION,2,3,True,1000,1000,100.0,0.0,1000,100.0,66.25,66.25,0.0,32.5,67.5,18.460258999999997,True,1000,100.0,-5.1197,-0.6121,-0.3811,-1.9997,3.5095,-5.196,-5.3508,True,1000,100.0,-5.3986,0.279,1.0839,-1.2926,6.7303,-5.6562,-6.2036,True,1000,100.0,-10.8418,-3.3042,0.9248,-4.3161,2.7414,-12.1951,-15.0708,True,1000,100.0,-3.9625,1.1155,5.2803,0.8604,1.9443,-5.3368,-8.1272
2025-10-31,True,False,E0_NO_INDUSTRY_KNOWN,ABLATION,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,S0_REVIEW_UNIVERSE,ADDBACK,2,28,True,1000,1000,100.0,0.0,939,93.9,77.90202342917998,77.90202342917998,7.082002129925453,59.95740149094782,78.59424920127796,61.3713083599574,True,939,93.9,-8.5173,-4.8194,-1.4959,-4.9034,2.8448,-9.128,-9.5761,True,939,93.9,-14.7683,-7.8681,-3.8244,-9.3886,0.4467,-15.9762,-13.5402,True,939,93.9,-19.2551,-11.6868,-6.3773,-12.8636,-5.3096,-20.1092,-16.7135,True,939,93.9,-10.8209,-5.28,-0.4688,-5.7864,-4.5937,-12.2231,-13.6434
2025-10-31,True,False,S1_ACTIONABLE,ADDBACK,2,5,True,1000,1000,100.0,0.0,1000,100.0,79.8,79.8,0.0,59.6,68.3,22.5651724,True,1000,100.0,-5.4146,-4.5884,-0.6121,-3.3347,2.6933,-5.5791,-5.3508,True,1000,100.0,-7.149,-6.3441,-0.6665,-4.2146,3.4223,-7.7307,-8.0945,True,1000,100.0,-14.161,-10.0949,-3.1414,-8.3521,-1.9329,-13.9258,-14.7451,True,1000,100.0,-8.3986,-4.2339,0.8441,-3.5238,-2.7563,-8.8231,-8.6701
2025-10-31,True,False,S2_GEOMETRY,ADDBACK,2,3,True,1000,1000,100.0,0.0,1000,100.0,66.25,66.25,0.0,32.5,67.5,18.460258999999997,True,1000,100.0,-5.1197,-0.6121,-0.3811,-1.9997,3.5095,-5.196,-5.3508,True,1000,100.0,-5.3986,0.279,1.0839,-1.2926,6.7303,-5.6562,-6.2036,True,1000,100.0,-10.8418,-3.3042,0.9248,-4.3161,2.7414,-12.1951,-15.0708,True,1000,100.0,-3.9625,1.1155,5.2803,0.8604,1.9443,-5.3368,-8.1272
2025-10-31,True,False,S3_BUYPOINT,ADDBACK,2,3,True,1000,1000,100.0,0.0,1000,100.0,66.25,66.25,0.0,32.5,67.5,18.460258999999997,True,1000,100.0,-5.1197,-0.6121,-0.3811,-1.9997,3.5095,-5.196,-5.3508,True,1000,100.0,-5.3986,0.279,1.0839,-1.2926,6.7303,-5.6562,-6.2036,True,1000,100.0,-10.8418,-3.3042,0.9248,-4.3161,2.7414,-12.1951,-15.0708,True,1000,100.0,-3.9625,1.1155,5.2803,0.8604,1.9443,-5.3368,-8.1272
2025-10-31,True,False,S4_EPS_KNOWN,ADDBACK,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,S5_INDUSTRY_KNOWN,ADDBACK,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,T_FRESH_5,TIGHTENING_PROBE,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,T_FRESH_2,TIGHTENING_PROBE,2,1,False,0,0,0.0,,0,0.0,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,,False,0,0.0,,,,,,,
2025-10-31,True,False,T_EPS25,TIGHTENING_PROBE,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,T_ENTRY_VOLUME_15,TIGHTENING_PROBE,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-10-31,True,False,T_WEEKLY_VOLUME_13,TIGHTENING_PROBE,2,2,True,1000,1000,100.0,0.0,1000,100.0,50.0,50.0,0.0,0.0,100.0,25.996449999999996,True,1000,100.0,-0.3811,-0.3811,-0.3811,-0.3811,4.7976,-4.8887,-4.8887,True,1000,100.0,0.279,0.279,0.279,0.279,8.6188,-6.2036,-6.2036,True,1000,100.0,-3.3042,-3.3042,-3.3042,-3.3042,3.2749,-15.0708,-15.0708,True,1000,100.0,5.2803,5.2803,5.2803,5.2803,5.5818,0.2023,0.2023
2025-11-07,True,False,L0_SIGNAL,PRIMARY_DECOMPOSITION,1,15,True,1000,1000,100.0,0.0,1000,100.0,74.3,80.5,26.2,80.5,61.3,57.296441800000004,True,1000,100.0,-5.9557,0.4589,3.2575,-1.4939,6.295,-1.4939,0.4589,True,1000,100.0,-15.5037,-5.4882,6.5628,-4.245,1.9282,-4.245,-5.4882,True,1000,100.0,-6.8627,-2.3548,6.9909,-0.7158,0.7399,-0.7158,-2.3548,True,1000,100.0,-7.9632,0.5983,6.233,-0.4714,2.5354,-0.4714,0.5983
2025-11-07,True,False,E0_BASE,PRIMARY_DECOMPOSITION,1,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,49.2,57.072728399999995,True,1000,100.0,-12.9661,8.5458,8.5458,-2.0381,15.2999,-2.0381,8.5458,True,1000,100.0,-17.1277,6.5628,6.5628,-5.0929,-0.385,-5.0929,6.5628,True,1000,100.0,-12.1241,10.1983,10.1983,-0.7843,0.1557,-0.7843,10.1983,True,1000,100.0,-28.9873,13.102,13.102,-7.6059,-0.095,-7.6059,13.102
2025-11-07,True,False,E1_INDUSTRY_DIVERSE,PRIMARY_DECOMPOSITION,1,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,49.2,57.072728399999995,True,1000,100.0,-12.9661,8.5458,8.5458,-2.0381,15.2999,-2.0381,8.5458,True,1000,100.0,-17.1277,6.5628,6.5628,-5.0929,-0.385,-5.0929,6.5628,True,1000,100.0,-12.1241,10.1983,10.1983,-0.7843,0.1557,-0.7843,10.1983,True,1000,100.0,-28.9873,13.102,13.102,-7.6059,-0.095,-7.6059,13.102
2025-11-07,True,False,B0_REFERENCE,PRIMARY_DECOMPOSITION,1,1,True,1,1,100.0,0.0,1,100.0,100.0,100.0,0.0,100.0,0.0,19.9008,True,1,100.0,8.5458,8.5458,8.5458,8.5458,13.7394,8.5458,8.5458,True,1,100.0,6.5628,6.5628,6.5628,6.5628,9.7262,6.5628,6.5628,True,1,100.0,10.1983,10.1983,10.1983,10.1983,10.9537,10.1983,10.1983,True,1,100.0,13.102,13.102,13.102,13.102,14.1879,13.102,13.102
2025-11-07,True,False,E0_NO_ACTIONABLE,ABLATION,1,12,True,1000,1000,100.0,0.0,1000,100.0,76.9,85.1,25.9,85.1,57.2,61.209392300000005,True,1000,100.0,-7.7432,-3.6157,0.9013,-3.037,4.8679,-3.037,-3.6157,True,1000,100.0,-16.4235,-5.4882,4.9729,-6.0792,0.5661,-6.0792,-5.4882,True,1000,100.0,-10.1594,-2.3548,6.8771,-2.0792,-0.6688,-2.0792,-2.3548,True,1000,100.0,-9.0548,0.0129,4.102,-3.5796,-0.5097,-3.5796,0.0129
2025-11-07,True,False,E0_NO_GEOMETRY_GATE,ABLATION,1,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,49.2,57.072728399999995,True,1000,100.0,-12.9661,8.5458,8.5458,-2.0381,15.2999,-2.0381,8.5458,True,1000,100.0,-17.1277,6.5628,6.5628,-5.0929,-0.385,-5.0929,6.5628,True,1000,100.0,-12.1241,10.1983,10.1983,-0.7843,0.1557,-0.7843,10.1983,True,1000,100.0,-28.9873,13.102,13.102,-7.6059,-0.095,-7.6059,13.102
2025-11-07,True,False,E0_NO_BUYPOINT_GATE,ABLATION,1,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,49.2,57.072728399999995,True,1000,100.0,-12.9661,8.5458,8.5458,-2.0381,15.2999,-2.0381,8.5458,True,1000,100.0,-17.1277,6.5628,6.5628,-5.0929,-0.385,-5.0929,6.5628,True,1000,100.0,-12.1241,10.1983,10.1983,-0.7843,0.1557,-0.7843,10.1983,True,1000,100.0,-28.9873,13.102,13.102,-7.6059,-0.095,-7.6059,13.102
2025-11-07,True,False,E0_NO_EPS_KNOWN,ABLATION,1,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,49.2,57.072728399999995,True,1000,100.0,-12.9661,8.5458,8.5458,-2.0381,15.2999,-2.0381,8.5458,True,1000,100.0,-17.1277,6.5628,6.5628,-5.0929,-0.385,-5.0929,6.5628,True,1000,100.0,-12.1241,10.1983,10.1983,-0.7843,0.1557,-0.7843,10.1983,True,1000,100.0,-28.9873,13.102,13.102,-7.6059,-0.095,-7.6059,13.102
2025-11-07,True,False,E0_NO_INDUSTRY_KNOWN,ABLATION,1,2,True,1000,1000,100.0,0.0,1000,100.0,100.0,100.0,0.0,100.0,49.2,57.072728399999995,True,1000,100.0,-12.9661,8.5458,8.5458,-2.0381,15.2999,-2.0381,8.5458,True,1000,100.0,-17.1277,6.5628,6.5628,-5.0929,-0.385,-5.0929,6.5628,True,1000,100.0,-12.1241,10.1983,10.1983,-0.7843,0.1557,-0.7843,10.1983,True,1000,100.0,-28.9873,13.102,13.102,-7.6059,-0.095,-7.6059,13.102
2025-11-07,True,False,S0_REVIEW_UNIVERSE,ADDBACK,1,15,True,1000,1000,100.0,0.0,1000,100.0,74.3,80.5,26.2,80.5,61.3,57.296441800000004,True,1000,100.0,-5.9557,0.4589,3.2575,-1.4939,6.295,-1.4939,0.4589,True,1000,100.0,-15.5037,-5.4882,6.5628,-4.245,1.9282,-4.245,-5.4882,True,1000,100.0,-6.8627,-2.3548,6.9909,-0.7158,0.7399,-0.7158,-2.3548,True,1000,100.0,-7.9632,0.5983,6.233,-0.4714,2.5354,-0.4714,0.5983
