variant,weeks,picks,avg_watchlist_size,median_watchlist_size,p95_watchlist_size,evaluable_picks_1w,opportunities_available_1w,opportunities_captured_1w,selection_coverage_1w,opportunity_recall_1w,non_actionable_opportunity_recall_1w,opportunities_per_review,big_winner_recall_1w,big_loser_inclusion_1w,winner_capture_lift_1w,loser_capture_lift_1w,median_return_1w_pct,median_mfe_1w_pct,median_mae_1w_pct,tradable_selection_coverage_1w,tradable_big_winner_recall_1w,tradable_big_loser_inclusion_1w,tradable_winner_capture_lift_1w,tradable_loser_capture_lift_1w,opp_severe_loser_exposure_1w,median_opp_return_1w_pct,median_opp_mfe_1w_pct,median_opp_mae_1w_pct,selection_coverage_2w,big_winner_recall_2w,big_loser_inclusion_2w,winner_capture_lift_2w,loser_capture_lift_2w,median_return_2w_pct,median_mfe_2w_pct,median_mae_2w_pct,tradable_selection_coverage_2w,tradable_big_winner_recall_2w,tradable_big_loser_inclusion_2w,tradable_winner_capture_lift_2w,tradable_loser_capture_lift_2w,opp_severe_loser_exposure_2w,median_opp_return_2w_pct,median_opp_mfe_2w_pct,median_opp_mae_2w_pct,selection_coverage_3w,big_winner_recall_3w,big_loser_inclusion_3w,winner_capture_lift_3w,loser_capture_lift_3w,median_return_3w_pct,median_mfe_3w_pct,median_mae_3w_pct,tradable_selection_coverage_3w,tradable_big_winner_recall_3w,tradable_big_loser_inclusion_3w,tradable_winner_capture_lift_3w,tradable_loser_capture_lift_3w,opp_severe_loser_exposure_3w,median_opp_return_3w_pct,median_opp_mfe_3w_pct,median_opp_mae_3w_pct,selection_coverage_4w,big_winner_recall_4w,big_loser_inclusion_4w,winner_capture_lift_4w,loser_capture_lift_4w,median_return_4w_pct,median_mfe_4w_pct,median_mae_4w_pct,tradable_selection_coverage_4w,tradable_big_winner_recall_4w,tradable_big_loser_inclusion_4w,tradable_winner_capture_lift_4w,tradable_loser_capture_lift_4w,opp_severe_loser_exposure_4w,median_opp_return_4w_pct,median_opp_mfe_4w_pct,median_opp_mae_4w_pct,big_winner_recall_mean_2_4w,snapshot_winner_capture_lift_mean_2_4w,snapshot_loser_capture_lift_mean_2_4w,tradable_big_winner_recall_mean_2_4w,tradable_winner_capture_lift_mean_2_4w,tradable_loser_capture_lift_mean_2_4w,opp_severe_loser_exposure_mean_2_4w,snapshot_date
B0_NO_EXPANSION,1,16,16.0,16.0,16.0,12,46,12,0.2033898305084746,0.2608695652173913,0.0,1.0,0.16666666666666666,0.16666666666666666,0.8194444444444443,0.8194444444444443,-1.8665032542214688,2.376769880813945,-3.1794740673156574,0.2608695652173913,0.2857142857142857,0.2857142857142857,1.0952380952380951,1.0952380952380951,0.08333333333333333,-2.259586136514813,2.7499231806650704,-3.20607594618576,0.2033898305084746,0.14285714285714285,0.125,0.7023809523809523,0.6145833333333333,1.0722837496710547,3.3590923698362585,-3.426292913798379,0.2608695652173913,0.2857142857142857,0.2857142857142857,1.0952380952380951,1.0952380952380951,0.08333333333333333,0.6710677496744033,3.8512438889425016,-3.9171327987481463,0.2033898305084746,0.0,0.0,0.0,0.0,1.0660180850575518,5.937507093232963,-3.426292913798379,0.2608695652173913,0.14285714285714285,0.14285714285714285,0.5476190476190476,0.5476190476190476,0.08333333333333333,1.8713192654766675,5.236538723620265,-3.9171327987481463,0.2033898305084746,0.0,0.1111111111111111,0.0,0.5462962962962963,4.018073276548484,7.432155268278551,-4.296482080469621,0.2608695652173913,0.1111111111111111,0.14285714285714285,0.42592592592592593,0.5476190476190476,0.08333333333333333,5.2596732885679565,7.224953435600179,-4.982421830769907,0.047619047619047616,0.2341269841269841,0.38695987654320985,0.17989417989417988,0.689594356261023,0.7301587301587301,0.08333333333333333,2026-05-22
B0_NO_EXPANSION,1,36,36.0,36.0,36.0,19,53,19,0.27941176470588236,0.3584905660377358,0.0,1.0,0.375,0.18181818181818182,1.3421052631578947,0.6507177033492823,0.7746185162108343,4.681065197680234,-2.466971402392093,0.3584905660377358,0.625,0.5,1.743421052631579,1.3947368421052633,0.15789473684210525,-0.39272991886429853,5.420596071673023,-3.168893593795352,0.27941176470588236,0.0,0.3333333333333333,0.0,1.1929824561403508,4.79330451283726,8.811873284798821,-3.4620860030301515,0.3584905660377358,0.0,0.5833333333333334,0.0,1.6271929824561406,0.3157894736842105,3.7447567302261175,7.9684812564705165,-4.392174331349397,0.27941176470588236,0.0,0.3333333333333333,0.0,1.1929824561403508,5.576995604512458,9.484690952810437,-4.87938267991479,0.3584905660377358,0.0,0.6,0.0,1.6736842105263159,0.3157894736842105,4.817182880740334,8.750614396602296,-4.547126256898748,0.27941176470588236,0.0,0.4117647058823529,0.0,1.4736842105263157,6.124997138977051,13.671115573488546,-4.87938267991479,0.3584905660377358,0.125,0.6428571428571429,0.3486842105263158,1.793233082706767,0.42105263157894735,6.124997138977051,10.90960439118287,-4.547126256898748,0.0,0.0,1.286549707602339,0.041666666666666664,0.11622807017543861,1.6980367585630745,0.3508771929824561,2026-05-29
B0_NO_EXPANSION,1,26,26.0,26.0,26.0,21,79,21,0.2413793103448276,0.26582278481012656,0.0,1.0,0.3333333333333333,0.0,1.3809523809523807,0.0,4.0446253957570955,5.0557861783286695,-0.7004116982592623,0.26582278481012656,0.5,0.0,1.8809523809523812,0.0,0.0,4.590682948891911,5.457041877560664,-0.5420901337448436,0.2413793103448276,0.3333333333333333,0.1,1.3809523809523807,0.4142857142857143,5.091032490391556,7.7026094777211895,-1.2103552809606177,0.26582278481012656,0.6666666666666666,0.125,2.507936507936508,0.4702380952380953,0.047619047619047616,4.8083391939944375,7.883260138920201,-1.1282296352171817,0.2413793103448276,0.6666666666666666,0.16666666666666666,2.7619047619047614,0.6904761904761904,7.080237339496986,11.108295800698475,-1.5691847333308862,0.26582278481012656,0.5,0.2,1.8809523809523812,0.7523809523809525,0.047619047619047616,7.734055607527002,11.047347956784659,-1.1971151368776578,0.2413793103448276,0.3333333333333333,0.08333333333333333,1.3809523809523807,0.3452380952380952,6.453446539445262,11.153807881378475,-1.5691847333308862,0.26582278481012656,0.5,0.18181818181818182,1.8809523809523812,0.683982683982684,0.047619047619047616,6.802054933257073,11.609452234594176,-1.1971151368776578,0.4444444444444444,1.841269841269841,0.4833333333333332,0.5555555555555555,2.08994708994709,0.6355339105339106,0.047619047619047616,2026-06-05
B0_NO_EXPANSION,1,63,63.0,63.0,63.0,55,166,55,0.24336283185840707,0.3313253012048193,0.0,1.0,0.5,0.2,2.0545454545454547,0.8218181818181819,-0.672041310847582,1.3937268567839167,-3.7557237930880283,0.3313253012048193,0.8,0.42857142857142855,2.4145454545454546,1.2935064935064935,0.05454545454545454,-0.3930565102780559,1.6117729502452605,-3.441512021226989,0.24336283185840707,0.42857142857142855,0.18181818181818182,1.761038961038961,0.747107438016529,2.917930212609643,4.703827310918962,-3.9805810919774753,0.3313253012048193,0.5714285714285714,0.375,1.7246753246753246,1.1318181818181818,0.10909090909090909,2.7027016245335433,5.088536433456636,-3.72069628109869,0.24336283185840707,0.14285714285714285,0.14545454545454545,0.587012987012987,0.5976859504132231,2.372476892347719,6.3414621827271755,-3.9805810919774753,0.3313253012048193,0.2857142857142857,0.2916666666666667,0.8623376623376623,0.8803030303030304,0.12727272727272726,2.1428571428571352,6.599866318250891,-3.72069628109869,0.24336283185840707,0.2857142857142857,0.13559322033898305,1.174025974025974,0.5571648690292759,2.6086973107379396,6.49877161101966,-3.9980644063176474,0.3313253012048193,0.3333333333333333,0.2692307692307692,1.0060606060606059,0.8125874125874125,0.12727272727272726,2.70852241269548,6.979529343873847,-3.72069628109869,0.2857142857142857,1.174025974025974,0.633986085819676,0.3968253968253968,1.1976911976911977,0.9415695415695415,0.1212121212121212,2026-06-12
B0_NO_EXPANSION,1,22,22.0,22.0,22.0,14,86,14,0.12612612612612611,0.16279069767441862,0.0,1.0,0.14285714285714285,0.2,1.1326530612244898,1.5857142857142859,-4.256253228333835,3.0839845017885725,-8.760138770050668,0.16279069767441862,0.16666666666666666,0.18181818181818182,1.0238095238095237,1.1168831168831168,0.2857142857142857,-2.5720150527250407,5.4934224258888165,-6.529964827613366,0.12612612612612611,0.16666666666666666,0.17391304347826086,1.3214285714285714,1.37888198757764,-6.003247362283659,5.332865162633005,-10.708018223508065,0.16279069767441862,0.14285714285714285,0.2222222222222222,0.8775510204081631,1.365079365079365,0.5714285714285714,-5.237010593415869,6.687182121784819,-10.180307935512133,0.12612612612612611,0.125,0.18518518518518517,0.9910714285714287,1.4682539682539684,-10.39604410396089,5.332865162633005,-14.015899894409284,0.16279069767441862,0.14285714285714285,0.23255813953488372,0.8775510204081631,1.4285714285714284,0.7142857142857143,-9.1283152734445,6.687182121784819,-13.70277193313948,0.12727272727272726,0.1111111111111111,0.19642857142857142,0.873015873015873,1.5433673469387756,-13.833173565282857,5.332865162633005,-16.073444141317218,0.16279069767441862,0.25,0.23404255319148937,1.5357142857142856,1.437689969604863,0.7857142857142857,-12.289023004492794,6.687182121784819,-15.166536120571378,0.13425925925925924,1.0618386243386244,1.4635011009234613,0.17857142857142858,1.096938775510204,1.4104469210852189,0.6904761904761904,2026-06-18
B0_NO_EXPANSION,1,117,117.0,117.0,117.0,99,141,99,0.5857988165680473,0.7021276595744681,0.0,1.0,0.375,0.5333333333333333,0.6401515151515151,0.9104377104377104,0.6705878762637951,3.39010751435993,-2.0171668841325485,0.7021276595744681,0.5714285714285714,0.6363636363636364,0.8138528138528138,0.9063360881542699,0.0707070707070707,0.17314558420973292,2.6154696620742435,-2.4380085542316854,0.5857988165680473,0.42857142857142855,0.5,0.7316017316017316,0.8535353535353536,0.304316714131736,3.5451864761143037,-3.2540884233749123,0.7021276595744681,0.8333333333333334,0.7058823529411765,1.1868686868686869,1.0053475935828877,0.12121212121212122,-0.31818043101917715,3.2907695807736115,-3.8442887075067156,0.5857988165680473,0.7142857142857143,0.4482758620689655,1.2193362193362194,0.7652385928247998,0.8619151789673651,4.878044052774633,-3.598425807145067,0.7021276595744681,1.0,0.6086956521739131,1.4242424242424243,0.8669301712779974,0.1414141414141414,0.16609376689553645,4.349710497085324,-4.21082411009176,0.5857988165680473,0.5714285714285714,0.525,0.9754689754689754,0.8962121212121212,2.0066870430825556,5.565253718996832,-4.428567691725127,0.7021276595744681,0.6666666666666666,0.696969696969697,0.9494949494949494,0.9926538108356291,0.23232323232323232,1.1614369367657806,5.304295248438495,-4.82017027699686,0.5714285714285714,0.9754689754689755,0.8383286891907581,0.8333333333333334,1.1868686868686869,0.9549771918988381,0.16498316498316498,2026-06-26
B0_NO_EXPANSION,1,24,24.0,24.0,24.0,19,79,19,0.20652173913043478,0.24050632911392406,0.0,1.0,0.0,0.4166666666666667,0.0,2.017543859649123,-1.7482516860694575,2.091017812826168,-4.128328094614375,0.24050632911392406,0.14285714285714285,0.6666666666666666,0.593984962406015,2.7719298245614032,0.21052631578947367,-1.999531444131808,2.215617237619294,-4.283408168371894,0.20652173913043478,0.0,0.35,0.0,1.694736842105263,-3.117945876005157,4.365994411194052,-4.875823629664067,0.24050632911392406,0.14285714285714285,0.4666666666666667,0.593984962406015,1.9403508771929825,0.3684210526315789,-3.3066711425781214,3.7396090182571173,-5.166409267247873,0.20652173913043478,0.0,0.3333333333333333,0.0,1.6140350877192982,-3.575415660824388,4.447364807128906,-5.768202741578277,0.24050632911392406,0.0,0.34782608695652173,0.0,1.4462242562929062,0.42105263157894735,-3.255055544404639,4.916729121620378,-6.056062336602819,0.20652173913043478,0.0,0.3125,0.0,1.513157894736842,-1.9553094353555345,4.888787344326362,-8.074402713409977,0.24050632911392406,0.0,0.38461538461538464,0.0,1.5991902834008098,0.5263157894736842,-1.349076801233573,4.975590620504322,-8.355217321399866,0.0,0.0,1.6073099415204677,0.047619047619047616,0.19799498746867164,1.6619218056288994,0.4385964912280702,2026-07-02
B0_NO_EXPANSION,1,10,10.0,10.0,10.0,5,55,5,0.07142857142857142,0.09090909090909091,0.0,1.0,0.16666666666666666,0.0,2.3333333333333335,0.0,3.172653517876123,3.8910562509224755,-5.312345930934836,0.09090909090909091,0.125,0.0,1.375,0.0,0.0,2.0838297769695036,3.475204998047632,-5.260911108864863,0.07142857142857142,0.14285714285714285,0.0,2.0,0.0,-1.0700355985851062,4.648301516825337,-5.522682023980996,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,-2.5628735205370456,5.0617265112606,-6.7520469915671395,0.07142857142857142,0.16666666666666666,0.043478260869565216,2.3333333333333335,0.6086956521739131,-0.8362030345888671,4.992618757784073,-6.079766694890354,0.09090909090909091,0.125,0.058823529411764705,1.375,0.6470588235294117,0.2,-1.8352230002013359,5.407404016565387,-7.262787973447871,0.07142857142857142,0.0,0.07407407407407407,0.0,1.037037037037037,0.2584725829313239,4.992618757784073,-7.731156910696879,0.09090909090909091,0.0,0.05,0.0,0.55,0.2,-0.45623083144537,5.407404016565387,-7.497008546383799,0.10317460317460318,1.4444444444444446,0.5485775630703167,0.041666666666666664,0.4583333333333333,0.3990196078431372,0.13333333333333333,2026-07-10
B0_NO_EXPANSION,1,55,55.0,55.0,55.0,43,125,43,0.3028169014084507,0.344,0.0,1.0,0.25,0.2857142857142857,0.8255813953488372,0.9435215946843853,-0.22130792501267038,2.1731571454312926,-3.7720820954374124,0.344,0.16666666666666666,0.4,0.4844961240310078,1.1627906976744187,0.09302325581395349,-0.25284618855125895,2.074899171528055,-3.905628031912911,0.3028169014084507,0.2,0.25925925925925924,0.6604651162790698,0.8561584840654608,0.615448441264066,3.8733873232415617,-4.290953398686015,0.344,0.2857142857142857,0.3684210526315789,0.8305647840531561,1.0709914320685434,0.16279069767441862,0.4758134519742052,4.8601438023914145,-4.399321567386949,0.3028169014084507,0.0,0.24390243902439024,0.0,0.8054452637549632,1.891415413425479,5.768452571767191,-4.399319099111776,0.344,0.16666666666666666,0.3225806451612903,0.4844961240310078,0.9377344336084021,0.23255813953488372,1.1518732272724153,5.77651587399568,-4.449879491630371,0.3028169014084507,0.16666666666666666,0.21153846153846154,0.5503875968992248,0.6985688729874777,2.8960220799896463,6.51715860688451,-4.444078558242104,0.344,0.14285714285714285,0.2972972972972973,0.4152823920265781,0.8642363293526085,0.2558139534883721,2.5445273207647556,6.116800008685197,-4.53095061807931,0.12222222222222223,0.4036175710594316,0.7867242069359671,0.19841269841269837,0.576781100036914,0.9576540650098512,0.2170542635658915,2026-07-17
B0_NO_EXPANSION,1,28,28.0,28.0,28.0,26,85,26,0.2736842105263158,0.3058823529411765,0.0,1.0,0.8333333333333334,0.14285714285714285,3.0448717948717947,0.5219780219780219,0.6481612047589458,3.915889336683376,-1.8590938414022207,0.3058823529411765,0.6666666666666666,0.3333333333333333,2.1794871794871793,1.0897435897435896,0.038461538461538464,1.49692567865356,4.2290503892960185,-1.0703656850804433,0.2736842105263158,0.6666666666666666,0.08333333333333333,2.4358974358974357,0.30448717948717946,2.0674470989867744,4.898896044213452,-2.3174872134101965,0.3058823529411765,0.6666666666666666,0.25,2.1794871794871793,0.8173076923076923,0.07692307692307693,2.6182404536250092,5.935888088056074,-1.7513169785444815,0.2736842105263158,0.8,0.07692307692307693,2.923076923076923,0.28106508875739644,3.1828508499885055,5.852866223805398,-2.528228139533739,0.3058823529411765,0.8,0.2,2.6153846153846154,0.6538461538461539,0.07692307692307693,3.4321759646200545,6.146909758545083,-1.7708029133499836,0.2736842105263158,0.8,0.06666666666666667,2.923076923076923,0.24358974358974356,1.5874536921627436,6.054847656275186,-2.578919994931889,0.30952380952380953,0.8,0.16666666666666666,2.5846153846153848,0.5384615384615384,0.07692307692307693,2.079437031848319,6.550275892345015,-2.1564984539777066,0.7555555555555555,2.76068376068376,0.27638067061143984,0.7555555555555555,2.45982905982906,0.6698717948717948,0.07692307692307693,2026-07-24
