audit_rule,clock,horizon,snapshot_date,code,ibd_entry_status,ibd_candidate_rule,current_vs_ibd_candidate_pct,review_opportunity_1w,opportunity_type_1w,opportunity_delay_sessions,forward_1w_return_pct,forward_2w_return_pct,forward_3w_return_pct,forward_4w_return_pct,opp_forward_1w_return_pct,opp_forward_2w_return_pct,opp_forward_3w_return_pct,opp_forward_4w_return_pct,opp_mfe_4w_pct,opp_mae_4w_pct
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-03-13,DOCN,ACTIONABLE,ceiling_pullback,3.58,True,CURRENT_ACTIONABLE,0,19.160900805332304,17.387539579683732,25.53344712893435,15.152828782792582,20.42838631193198,18.636162274435854,26.86871586015478,16.377681402567433,37.9221888823845,0.5391228325805075
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-03-20,STX,ACTIONABLE,ma10_touch_confirm,0.87,True,CURRENT_ACTIONABLE,0,-9.507141113281248,7.928568522135415,22.209530784970234,28.511904761904773,-7.577266414362105,10.230281787070194,24.81580363710696,31.252583712277794,34.61323525137241,-14.544169095704508
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-03-20,WDC,UNCONFIRMED,ma10_touch_confirm,3.28,True,UNCONFIRMED_TO_ZONE,1,-7.792769885533268,1.8552656698333392,17.26332702834954,25.283816249852322,-14.627364946599153,5.8244792606462426,24.230805185141246,30.19776330041608,32.1991859149771,-15.512741158375965
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-03-27,DELL,ACTIONABLE,ceiling,2.75,True,CURRENT_ACTIONABLE,0,0.2373030000472509,9.851240720484732,18.21496813247423,25.004338646722,0.7973882054486126,10.465044692470048,18.875505205263998,25.70281195547588,28.921483033583616,-9.568712463076945
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-03-27,PFIS,ACTIONABLE,ceiling,0.36,True,CURRENT_ACTIONABLE,0,2.767906318399871,7.910977081852977,8.883485864146268,7.406020187146312,3.875237737125614,9.073725449791038,10.0567130826146,8.563327609027937,12.344045945511883,-2.0415884785931593
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-04-02,CLST,ACTIONABLE,three_weeks_tight,2.05,True,CURRENT_ACTIONABLE,0,-5.059520633312431,-5.059520633312431,-4.821425611469888,-5.059520633312431,-5.844156970099556,-5.844156970099556,-5.608029686433513,-5.844156970099556,2.4203092176489083,-6.139317482111739
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-04-02,ECO,ACTIONABLE,ma10_touch_confirm,3.44,True,CURRENT_ACTIONABLE,0,-6.217715652453714,-1.2818097910367698,1.6070406451720753,5.433327200528204,-5.275361434273096,-0.28985802102203806,2.628020503094808,6.492754802611711,9.371977727770231,-6.357489691840279
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-04-10,HLIO,ACTIONABLE,ceiling,0.64,True,CURRENT_ACTIONABLE,0,-2.8276543264209253,-3.6335353779850865,-5.499797588602318,-3.5487091999189313,-3.3740990342561505,-4.175448246718149,-6.031215608195373,-4.091099085191718,1.1668762610328454,-8.435263245581371
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-04-10,NHC,ACTIONABLE,three_weeks_tight,1.96,True,CURRENT_ACTIONABLE,0,-1.6682222581472006,1.1823954084298371,2.3530814555334567,10.524473994231954,-1.6739798108492465,1.176470945479413,2.347088446211054,10.518002531003079,11.179395345766574,-8.434297663794988
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-04-24,ASYS,ACTIONABLE,ceiling,1.62,True,CURRENT_ACTIONABLE,0,-8.10085986226159,15.289702117975645,13.090132049106451,18.454939091725464,-8.737351301190188,14.49120815726246,12.306872262685431,17.634522768812232,27.33084506409309,-14.118269370093772
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-04-24,TSM,ACTIONABLE,pivot,3.43,True,CURRENT_ACTIONABLE,0,-3.8864015884629954,-0.5003038850075581,-2.2719018480929054,-2.2308183652756775,-1.1901770541831724,2.290909078114911,0.46961340344771063,0.5118493797326096,4.84768702994165,-4.412857872327369
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-04-24,TWST,ACTIONABLE,ceiling,0.07,True,CURRENT_ACTIONABLE,0,-2.31279356756795,-8.054347742930744,-20.475502647892164,-2.0378491006248334,-0.8861149887119946,-6.711522031307682,-19.314082427067092,-0.6071550790544444,2.559894978667554,-21.234000656383323
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-05-01,ACHC,ACTIONABLE,ceiling,1.27,True,CURRENT_ACTIONABLE,0,-14.295435587348159,-12.151122521444846,-21.102787721894025,-20.66031268962717,-9.587072512833828,-7.324957034318203,-16.768401058614792,-16.301617716544413,8.43806378075207,-19.46139926328265
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-05-01,KRP,ACTIONABLE,pivot,2.72,True,CURRENT_ACTIONABLE,0,-6.18955528033659,-0.45132590242122905,-2.0631891926258583,-1.8697611706865458,-5.88615659291809,-0.129368820289133,-1.7464451462917197,-1.5523915457386295,1.2289755402993041,-8.990946346544515
V06_STATIC_DISCOVERY_RULE,snapshot,1w,2026-05-01,NVEC,ACTIONABLE,ceiling,1.32,True,CURRENT_ACTIONABLE,0,1.5192420266130657,0.9903187568912175,2.6896234224986326,13.605667628683559,3.45183381246863,2.912841586891668,4.644495412844041,15.768345124130946,26.181191260661542,-11.69724770642202
