variant,weeks,picks,avg_watchlist_size,median_watchlist_size,p95_watchlist_size,evaluable_picks_1w,opportunities_available_1w,opportunities_captured_1w,selection_coverage_1w,opportunity_recall_1w,non_actionable_opportunity_recall_1w,opportunities_per_review,big_winner_recall_1w,big_loser_inclusion_1w,winner_capture_lift_1w,loser_capture_lift_1w,median_return_1w_pct,median_mfe_1w_pct,median_mae_1w_pct,tradable_selection_coverage_1w,tradable_big_winner_recall_1w,tradable_big_loser_inclusion_1w,tradable_winner_capture_lift_1w,tradable_loser_capture_lift_1w,opp_severe_loser_exposure_1w,median_opp_return_1w_pct,median_opp_mfe_1w_pct,median_opp_mae_1w_pct,selection_coverage_2w,big_winner_recall_2w,big_loser_inclusion_2w,winner_capture_lift_2w,loser_capture_lift_2w,median_return_2w_pct,median_mfe_2w_pct,median_mae_2w_pct,tradable_selection_coverage_2w,tradable_big_winner_recall_2w,tradable_big_loser_inclusion_2w,tradable_winner_capture_lift_2w,tradable_loser_capture_lift_2w,opp_severe_loser_exposure_2w,median_opp_return_2w_pct,median_opp_mfe_2w_pct,median_opp_mae_2w_pct,selection_coverage_3w,big_winner_recall_3w,big_loser_inclusion_3w,winner_capture_lift_3w,loser_capture_lift_3w,median_return_3w_pct,median_mfe_3w_pct,median_mae_3w_pct,tradable_selection_coverage_3w,tradable_big_winner_recall_3w,tradable_big_loser_inclusion_3w,tradable_winner_capture_lift_3w,tradable_loser_capture_lift_3w,opp_severe_loser_exposure_3w,median_opp_return_3w_pct,median_opp_mfe_3w_pct,median_opp_mae_3w_pct,selection_coverage_4w,big_winner_recall_4w,big_loser_inclusion_4w,winner_capture_lift_4w,loser_capture_lift_4w,median_return_4w_pct,median_mfe_4w_pct,median_mae_4w_pct,tradable_selection_coverage_4w,tradable_big_winner_recall_4w,tradable_big_loser_inclusion_4w,tradable_winner_capture_lift_4w,tradable_loser_capture_lift_4w,opp_severe_loser_exposure_4w,median_opp_return_4w_pct,median_opp_mfe_4w_pct,median_opp_mae_4w_pct,big_winner_recall_mean_2_4w,snapshot_winner_capture_lift_mean_2_4w,snapshot_loser_capture_lift_mean_2_4w,tradable_big_winner_recall_mean_2_4w,tradable_winner_capture_lift_mean_2_4w,tradable_loser_capture_lift_mean_2_4w,opp_severe_loser_exposure_mean_2_4w,opportunity_recall_1w_delta_vs_b0,non_actionable_opportunity_recall_1w_delta_vs_b0,selection_coverage_1w_delta_vs_b0,big_winner_recall_mean_2_4w_delta_vs_b0,snapshot_winner_capture_lift_mean_2_4w_delta_vs_b0,snapshot_loser_capture_lift_mean_2_4w_delta_vs_b0,tradable_big_winner_recall_mean_2_4w_delta_vs_b0,tradable_winner_capture_lift_mean_2_4w_delta_vs_b0,tradable_loser_capture_lift_mean_2_4w_delta_vs_b0,opp_severe_loser_exposure_mean_2_4w_delta_vs_b0,avg_watchlist_size_delta_vs_b0,big_winner_recall_1w_delta_vs_b0,winner_capture_lift_1w_delta_vs_b0,loser_capture_lift_1w_delta_vs_b0,tradable_big_winner_recall_1w_delta_vs_b0,tradable_winner_capture_lift_1w_delta_vs_b0,tradable_loser_capture_lift_1w_delta_vs_b0,opp_severe_loser_exposure_1w_delta_vs_b0,big_winner_recall_2w_delta_vs_b0,winner_capture_lift_2w_delta_vs_b0,loser_capture_lift_2w_delta_vs_b0,tradable_big_winner_recall_2w_delta_vs_b0,tradable_winner_capture_lift_2w_delta_vs_b0,tradable_loser_capture_lift_2w_delta_vs_b0,opp_severe_loser_exposure_2w_delta_vs_b0,big_winner_recall_3w_delta_vs_b0,winner_capture_lift_3w_delta_vs_b0,loser_capture_lift_3w_delta_vs_b0,tradable_big_winner_recall_3w_delta_vs_b0,tradable_winner_capture_lift_3w_delta_vs_b0,tradable_loser_capture_lift_3w_delta_vs_b0,opp_severe_loser_exposure_3w_delta_vs_b0,big_winner_recall_4w_delta_vs_b0,winner_capture_lift_4w_delta_vs_b0,loser_capture_lift_4w_delta_vs_b0,tradable_big_winner_recall_4w_delta_vs_b0,tradable_winner_capture_lift_4w_delta_vs_b0,tradable_loser_capture_lift_4w_delta_vs_b0,opp_severe_loser_exposure_4w_delta_vs_b0,added_evaluable_reviews_vs_b0,incremental_opportunities_vs_b0,incremental_opportunities_per_added_review,attention_multiplier_vs_b0,conditions,condition_count,selection_signature,horizon_consistency_count,train_consistent_blocks,train_consistent_block_rate,signature_group_size,signature_representative_name,signature_representative,attention_cap_pass,train_quality_gate_pass,feasible,pareto
V06_VS_ABS_LE_2,20,166,8.3,7.5,15.05,70,146,67,0.39106145251396646,0.4589041095890411,0.3008849557522124,0.9571428571428572,0.40869565217391307,0.37623762376237624,1.0450931677018636,0.9620933521923621,1.050615022325907,3.426578189137708,-2.5374365332695934,0.4652777777777778,0.54,0.4444444444444444,1.1605970149253733,0.9552238805970148,0.05970149253731343,0.8562004520228372,3.687744534936832,-2.7006296065080315,0.3850574712643678,0.41509433962264153,0.3979591836734694,1.078006195437905,1.0335059396893087,1.3553293082574802,4.997144423543376,-3.196819609121737,0.45588235294117646,0.5319148936170213,0.45977011494252873,1.1667810569663692,1.0085279940674825,0.14516129032258066,1.2568786758382133,5.048026240618475,-3.373012778811546,0.3719512195121951,0.3917525773195876,0.35051546391752575,1.0532364373838095,0.9423694439749872,2.716363592000226,5.903470446215886,-3.5450900889881676,0.4453125,0.5287356321839081,0.4268292682926829,1.187336156483162,0.9584937954642704,0.17543859649122806,2.5820844287734124,5.888136149175183,-3.3064030371382946,0.3825503355704698,0.4235294117647059,0.36666666666666664,1.1071207430340557,0.9584795321637426,2.857408437326203,6.958650919034315,-3.9782731448834596,0.4426229508196721,0.4936708860759494,0.45569620253164556,1.1153305203938115,1.029535864978903,0.2222222222222222,2.6504574911371925,7.806986190882648,-3.583260778641989,0.41012544290231173,1.0794544586185901,0.9781183052760128,0.5181071372922929,1.156482577947781,0.9988525515035519,0.1809407030120103,0.23287671232876714,0.3008849557522124,0.20670391061452512,0.2302813597720746,-0.0009673419302169695,-0.1644836033700786,0.26949941852845904,-0.02822687400685786,-0.05995306688984903,0.016325318396625682,3.4000000000000004,0.20869565217391306,-0.039755317146621394,-0.11201405854871205,0.25000000000000006,-0.10485753052917213,0.034011759384893536,0.029398462234283128,0.2169811320754717,-0.07105040833568,-0.03180018275967078,0.2553191489361702,-0.08711965225348894,-0.03361759980224921,0.04516129032258065,0.2268041237113402,0.012792345393325855,-0.22813015951430704,0.28735632183908044,-0.000992755983681537,-0.0021065797702511935,0.021592442645074206,0.24705882352941175,0.055356037151702786,-0.23352046783625735,0.2658227848101266,0.0034317862165964552,-0.14413502109704623,-0.01777777777777778,37.0,34.0,0.918918918918919,1.6938775510204083,VS_ABS_LE_2,1,3c4991c7cdc01a670ba1fc281142034f29ce439ee3f8fe04395970a1f7350817,1,1,0.3333333333333333,1,V06_VS_ABS_LE_2,True,False,False,False,False
V06_VS_ABS_LE_3,20,190,9.5,8.0,17.250000000000004,83,146,79,0.46368715083798884,0.541095890410959,0.40707964601769914,0.9518072289156626,0.46956521739130436,0.45544554455445546,1.012676794133054,0.9822259334367172,0.9292873242190858,3.420975548352967,-2.5608397807721617,0.5486111111111112,0.61,0.5333333333333333,1.111898734177215,0.9721518987341771,0.06329113924050633,0.6803909195801872,3.4053939993842874,-2.7006296065080315,0.45977011494252873,0.4811320754716981,0.47959183673469385,1.0464622641509433,1.043112244897959,0.8744546533517306,4.667596584280154,-3.203893949565595,0.5441176470588235,0.5957446808510638,0.5402298850574713,1.094882116158712,0.9928549238894068,0.14864864864864866,1.0276164544553823,4.83054517086684,-3.373012778811546,0.45121951219512196,0.4536082474226804,0.44329896907216493,1.005293953747562,0.9824463638896628,2.365533022634292,5.805530457295327,-4.001728843392666,0.53125,0.5747126436781609,0.524390243902439,1.0818120351588911,0.987087517934003,0.17647058823529413,2.391758342109851,5.540262222957903,-3.4477454474199254,0.46308724832214765,0.47058823529411764,0.45555555555555555,1.0161977834612106,0.9837359098228663,2.857408437326203,6.6839942730617,-4.152774810791016,0.5327868852459017,0.5443037974683544,0.5316455696202531,1.0216163583252191,0.9978578383641673,0.23076923076923078,2.4722166141432966,6.551755151328398,-3.9310516575085552,0.46844285272949876,1.0226513337865721,1.0030981728701627,0.5715870406658597,1.066103503214274,0.992600093395859,0.1852961558843912,0.31506849315068497,0.40707964601769914,0.2793296089385475,0.2885987695992616,-0.05777046676223496,-0.13950373577592878,0.32297932190202594,-0.11860594874036479,-0.06620552499754195,0.02068077126900658,4.6,0.26956521739130435,-0.07217169071543106,-0.09188147730435703,0.32,-0.1535558112773303,0.05093977752205581,0.03298810893747603,0.2830188679245283,-0.10259433962264164,-0.022193877551020424,0.3191489361702127,-0.1590185930611463,-0.04929066998032494,0.04864864864864865,0.28865979381443296,-0.03515013824292157,-0.1880532395996315,0.33333333333333326,-0.10651687730795234,0.02648714269948138,0.022624434389140274,0.2941176470588235,-0.035566922421142344,-0.20826409017713365,0.31645569620253167,-0.09028237585199594,-0.17581304771178197,-0.009230769230769209,50.0,46.0,0.92,1.9387755102040816,VS_ABS_LE_3,1,e9cd31f8cd50e53165a417a20bafdafec09314e69df98bf2bb663c8a8b9f5df1,0,1,0.3333333333333333,1,V06_VS_ABS_LE_3,True,False,False,False,False
V06_BASE_DEPTH_LE_33,20,163,8.15,7.0,15.05,63,146,62,0.35195530726256985,0.4246575342465753,0.25663716814159293,0.9841269841269841,0.33043478260869563,0.37623762376237624,0.9388543823326431,1.0689926135470689,0.7120422043725538,2.732022185016958,-2.5608397807721617,0.4305555555555556,0.46,0.4666666666666667,1.0683870967741935,1.0838709677419354,0.06451612903225806,0.7682956858015122,3.022730344892821,-2.752556220395219,0.3448275862068966,0.32075471698113206,0.35714285714285715,0.9301886792452829,1.0357142857142856,1.0492723997472364,4.007357516965571,-2.9224814183252237,0.41911764705882354,0.43617021276595747,0.4827586206896552,1.0406868234415827,1.1518451300665458,0.15789473684210525,0.9927916456191621,4.175899443413189,-3.3064030371382946,0.32926829268292684,0.28865979381443296,0.35051546391752575,0.8766704849179074,1.0645284459717448,1.654289789984209,5.29147923875758,-3.250241626182271,0.4140625,0.42528735632183906,0.43902439024390244,1.027109086965951,1.0602853198343305,0.20754716981132076,2.3881808390769033,5.384042115441745,-3.5332965843207664,0.3422818791946309,0.3058823529411765,0.37777777777777777,0.8936562860438293,1.1037037037037036,1.803638989125611,5.5258311788451975,-3.5450900889881676,0.4098360655737705,0.3924050632911392,0.45569620253164556,0.9574683544303797,1.111898734177215,0.24,1.990862873481758,5.861168013542406,-3.934212056184844,0.30509895457891384,0.9001718167356731,1.0679821451299114,0.41795421079297856,1.0084214216126377,1.1080097280260304,0.20181396888447534,0.19863013698630136,0.25663716814159293,0.1675977653631285,0.1252548714486767,-0.18024998381313395,-0.07461976351618005,0.16934649202914476,-0.17628803034200113,0.049204109632629445,0.03719858426909073,3.25,0.13043478260869562,-0.14599410251584188,-0.005114797194005316,0.17000000000000004,-0.19706744868035186,0.1626588465298141,0.03421309872922776,0.12264150943396224,-0.21886792452830206,-0.0295918367346939,0.1595744680851064,-0.2132138857782755,0.10969953619681405,0.05789473684210525,0.12371134020618554,-0.16377360707257616,-0.10597115751754949,0.18390804597701146,-0.16121982550089253,0.09968494459980892,0.05370101596516691,0.12941176470588237,-0.15810841983852364,-0.08829629629629632,0.16455696202531644,-0.15443037974683538,-0.061772151898734196,0.0,30.0,29.0,0.9666666666666667,1.663265306122449,BASE_DEPTH_LE_33,1,452b20773279cc5d94c4988cb02cf62f13de7e05a77ea14473504832128d9d0e,0,0,0.0,1,V06_BASE_DEPTH_LE_33,True,False,False,False,False
V06_BASE_DEPTH_LE_50,20,193,9.65,8.0,17.150000000000002,87,146,83,0.4860335195530726,0.5684931506849316,0.4424778761061947,0.9540229885057471,0.48695652173913045,0.4752475247524752,1.0018990504747627,0.9778081256401502,0.8023041555305088,2.9939285837551344,-2.306078163158609,0.5763888888888888,0.61,0.5666666666666667,1.0583132530120483,0.983132530120482,0.060240963855421686,0.5428894673627394,3.3361457489632373,-2.437343934986358,0.4827586206896552,0.5,0.5,1.0357142857142856,1.0357142857142856,1.2038717162806467,4.570513419082623,-2.975804095173368,0.5735294117647058,0.6063829787234043,0.5977011494252874,1.0572831423895255,1.042145593869732,0.14102564102564102,0.8375115831437352,4.653767297282895,-3.47144640505746,0.47560975609756095,0.4639175257731959,0.4536082474226804,0.9754163362410786,0.9537404176579435,2.365533022634292,5.697484908347761,-3.5153631803806484,0.5703125,0.6091954022988506,0.573170731707317,1.0681782396472996,1.005011693952556,0.1780821917808219,2.1779893319118226,5.517086722554887,-3.552228320502082,0.4899328859060403,0.4823529411764706,0.4777777777777778,0.9845286059629331,0.9751902587519026,2.4954640704144104,6.594522254039892,-3.9782731448834596,0.5655737704918032,0.569620253164557,0.569620253164557,1.00715465052284,1.00715465052284,0.2318840579710145,2.132073550648461,6.233559357350327,-3.937372454861132,0.48209015564988883,0.9985530759727658,0.9882149873747106,0.5950662113956039,1.0442053441865549,1.018103979448376,0.18366396359249249,0.34246575342465757,0.4424778761061947,0.3016759776536313,0.3022460725196517,-0.08186872457604133,-0.15438692127138087,0.3464584926317701,-0.14050410776808397,-0.04070163894502499,0.019048578977107877,4.75,0.28695652173913044,-0.08294943437372226,-0.096299285100924,0.32,-0.20714129244249713,0.0619204089083607,0.029937933552391383,0.3018867924528302,-0.1133423180592994,-0.0295918367346939,0.3297872340425532,-0.1966175668303327,2.220446049250313e-16,0.04102564102564102,0.2989690721649485,-0.065027755749405,-0.2167591858313508,0.367816091954023,-0.12015067281954384,0.04441131871803439,0.024236037934668053,0.3058823529411765,-0.06723609991941981,-0.21680974124809738,0.3417721518987342,-0.10474408365437515,-0.16651623555310935,-0.008115942028985496,54.0,50.0,0.9259259259259259,1.9693877551020407,BASE_DEPTH_LE_50,1,6edcdba70034f8f4f412b49358599289a9aff86a392df15538be9641f55b0347,0,0,0.0,1,V06_BASE_DEPTH_LE_50,True,False,False,False,False
V06_BASE_DURATION_7_65,20,193,9.65,8.5,17.250000000000004,88,146,82,0.49162011173184356,0.5616438356164384,0.4336283185840708,0.9318181818181818,0.4956521739130435,0.44554455445544555,1.008201581027668,0.9062781278127813,1.050615022325907,3.466115565259975,-2.488355739167053,0.5694444444444444,0.62,0.5222222222222223,1.0887804878048781,0.9170731707317075,0.06097560975609756,0.6116401934714633,3.4533541436391646,-2.6138518144942005,0.4885057471264368,0.5188679245283019,0.4897959183673469,1.0621531631520533,1.002641056422569,1.3016689226126976,4.997144423543376,-3.2109682900094527,0.5661764705882353,0.6170212765957447,0.5517241379310345,1.0898038132080685,0.974473802060009,0.14285714285714285,1.0624412632916025,4.899070083919255,-3.5032702896301227,0.4817073170731707,0.4845360824742268,0.44329896907216493,1.0058723737439645,0.920266214276393,2.6841765117698424,5.903470446215886,-4.152774810791016,0.5546875,0.6091954022988506,0.524390243902439,1.0982677675246884,0.9453795946410168,0.18309859154929578,2.3881808390769033,5.834199877909629,-3.9641757598920746,0.4899328859060403,0.49411764705882355,0.4444444444444444,1.0085414987912973,0.9071537290715372,2.961779462224312,6.849555631654458,-4.180545677117586,0.5491803278688525,0.569620253164557,0.5316455696202531,1.0372189684488948,0.9680710372189683,0.23880597014925373,2.4722166141432966,6.551755151328398,-4.118582896842948,0.49917388468711743,1.0255223452291051,0.9433536665901663,0.598612310686384,1.075096849727217,0.9626414779733313,0.18825390151856414,0.3356164383561644,0.4336283185840708,0.3072625698324022,0.3193298015568803,-0.05489945531970197,-0.19924824205592517,0.3500045919225502,-0.10961260222742175,-0.0961641404200696,0.02363851690317953,4.75,0.2956521739130435,-0.07664690382081685,-0.1678292829282929,0.33,-0.17667405764966726,-0.004138950480413794,0.030672579453067256,0.32075471698113206,-0.08690344062153166,-0.06266506602641053,0.3404255319148936,-0.16409689601178967,-0.06767179180972271,0.042857142857142844,0.31958762886597936,-0.034571718246519056,-0.2502333892129013,0.367816091954023,-0.09006114494215511,-0.015220780593504735,0.029252437703141926,0.3176470588235294,-0.04322320709105565,-0.2848462709284627,0.3417721518987342,-0.07467976572832025,-0.20559984885698102,-0.0011940298507462643,55.0,49.0,0.8909090909090909,1.9693877551020407,BASE_DURATION_7_65,1,fd4a27afa7b2e6b1bfc29b5f64a0e5ef0472afced9d1725614e50008620530d2,0,0,0.0,1,V06_BASE_DURATION_7_65,True,False,False,False,False
V06_PULLBACK_DEPTH_LE_15,20,159,7.95,6.5,16.1,70,146,68,0.39106145251396646,0.4657534246575342,0.30973451327433627,0.9714285714285714,0.40869565217391307,0.36633663366336633,1.0450931677018636,0.9367751060820368,1.050615022325907,3.307746142454593,-2.2127554309410877,0.4722222222222222,0.52,0.4444444444444444,1.1011764705882354,0.9411764705882353,0.058823529411764705,0.7682956858015122,3.594529411415437,-2.4461555523027756,0.3850574712643678,0.41509433962264153,0.3877551020408163,1.078006195437905,1.0070057873895828,1.3553293082574802,5.2229858428596065,-2.937153226916267,0.4632352941176471,0.5106382978723404,0.45977011494252873,1.1023302938196553,0.9925196132092683,0.12698412698412698,1.378122039046037,4.899070083919255,-3.4396225204847974,0.3719512195121951,0.38144329896907214,0.35051546391752575,1.0255196890316038,0.9423694439749872,2.3651093817464774,5.89436610757017,-3.196819609121737,0.453125,0.5057471264367817,0.4146341463414634,1.116131589377725,0.9150546677880571,0.1896551724137931,2.283085085494363,5.861168013542406,-3.5427624524114245,0.38926174496644295,0.4,0.37777777777777777,1.0275862068965518,0.9704980842911878,2.367661430354673,6.7667749523580785,-3.554638660268844,0.45901639344262296,0.4810126582278481,0.46835443037974683,1.0479204339963835,1.0203435804701628,0.23214285714285715,1.7871953939732954,6.666140927190778,-3.952651944960489,0.3988458795305712,1.0437040304553535,0.973291105218586,0.49913269417899003,1.0887941057312547,0.9759726204891628,0.18292738551359242,0.23972602739726026,0.30973451327433627,0.20670391061452512,0.21900179640033407,-0.03671777009345356,-0.16931080342750549,0.2505249754151562,-0.09591534622338416,-0.08283299790423815,0.01831200089820781,3.05,0.20869565217391306,-0.039755317146621394,-0.13733230465903734,0.23000000000000004,-0.16427807486630996,0.01996434937611402,0.0285204991087344,0.2169811320754717,-0.07105040833568,-0.05830033505939669,0.2340425531914893,-0.15157041540020288,-0.04962598066046342,0.02698412698412697,0.21649484536082472,-0.014924402958879757,-0.22813015951430704,0.26436781609195403,-0.07219732308911841,-0.04554570744646447,0.03580901856763924,0.2235294117647059,-0.024178498985801156,-0.22150191570881217,0.25316455696202533,-0.06397830018083162,-0.15332730560578645,-0.00785714285714284,37.0,35.0,0.9459459459459459,1.6224489795918366,PULLBACK_DEPTH_LE_15,1,ccb2cfb1d736615105053f2d0520a0bd472fddd400745a1d7bd85694e1b53397,0,0,0.0,1,V06_PULLBACK_DEPTH_LE_15,True,False,False,False,False
V06_PULLBACK_DURATION_3_10,20,174,8.7,7.0,16.150000000000002,80,146,75,0.44692737430167595,0.5136986301369864,0.37168141592920356,0.9375,0.4956521739130435,0.39603960396039606,1.109021739130435,0.8861386138613863,1.2302721894501656,3.6555757992537075,-2.3556380661097274,0.5208333333333334,0.59,0.4777777777777778,1.1327999999999998,0.9173333333333333,0.05333333333333334,0.8562004520228372,4.114196030451955,-2.4549671696191933,0.4425287356321839,0.5188679245283019,0.42857142857142855,1.1725067385444743,0.9684601113172541,1.953127120421927,5.508727901542398,-3.194285198054503,0.5147058823529411,0.5851063829787234,0.5057471264367817,1.13677811550152,0.9825944170771759,0.12857142857142856,1.9033576292135312,5.596544521984725,-3.47144640505746,0.4329268292682927,0.4845360824742268,0.38144329896907214,1.1192101059968056,0.8810802962102512,2.716363592000226,6.818778936632253,-3.4856362717731293,0.5,0.5747126436781609,0.45121951219512196,1.1494252873563218,0.9024390243902439,0.171875,2.4887101369581055,6.298375561714808,-3.5427624524114245,0.44966442953020136,0.49411764705882355,0.4,1.0988586479367866,0.8895522388059701,3.048002932142513,7.1986551489206185,-3.9782731448834596,0.5081967213114754,0.569620253164557,0.4810126582278481,1.120865659452838,0.9465087790935075,0.22580645161290322,2.9170818877324867,7.806986190882648,-3.934212056184844,0.49917388468711743,1.1301918308260221,0.9130308821111585,0.5764797599404804,1.1356896874368931,0.9438474068536425,0.1754176267281106,0.28767123287671237,0.37168141592920356,0.26256983240223464,0.3193298015568803,0.04977003027721505,-0.229571026534933,0.3278720411766466,-0.0490197645177457,-0.11495821153975838,0.010802242112725985,3.799999999999999,0.2956521739130435,0.02417325428194994,-0.18796879687968793,0.3,-0.13265454545454558,-0.003878787878787926,0.023030303030303033,0.32075471698113206,0.023450134770889308,-0.09684601113172542,0.30851063829787234,-0.11712259371833822,-0.05955117679255584,0.028571428571428553,0.31958762886597936,0.078766014006322,-0.2894193072790431,0.33333333333333326,-0.0389036251105217,-0.05816135084427765,0.018028846153846145,0.3176470588235294,0.047093942054433624,-0.30244776119402983,0.3417721518987342,0.008966925275622817,-0.22716210698244177,-0.014193548387096772,47.0,42.0,0.8936170212765957,1.7755102040816324,PULLBACK_DURATION_3_10,1,e8e0123577fd790f1ed19ca597a65e8d5ddc604d461e199f158af66d2e2f7fd8,1,1,0.3333333333333333,1,V06_PULLBACK_DURATION_3_10,True,False,False,False,False
V06_SETUP_PULLBACK_LIKE,20,188,9.4,7.5,17.150000000000002,85,146,80,0.4748603351955307,0.547945205479452,0.415929203539823,0.9411764705882353,0.5130434782608696,0.42574257425742573,1.0804092071611253,0.8965637740244613,1.2844352401895742,3.6428568314532894,-2.2658348083496094,0.5555555555555556,0.62,0.5111111111111111,1.1159999999999999,0.9199999999999999,0.0625,0.9077589082207349,3.844624743922176,-2.3917934372409357,0.47126436781609193,0.5283018867924528,0.4489795918367347,1.121030832949839,0.9527127924340468,1.6657849703561989,5.388880114373896,-3.025030339759782,0.5514705882352942,0.6170212765957447,0.5517241379310345,1.1188652482269503,1.0004597701149425,0.13333333333333333,1.4513160883848242,5.426782742964753,-3.3064030371382946,0.4634146341463415,0.4948453608247423,0.41237113402061853,1.0678241996744438,0.8898534997287031,2.700270051885034,6.439250002862574,-3.394649957507967,0.5390625,0.6091954022988506,0.5,1.1301016158587374,0.927536231884058,0.17391304347826086,2.3881808390769033,6.010931123487628,-3.5332965843207664,0.47651006711409394,0.5058823529411764,0.4222222222222222,1.0616404308202154,0.8860719874804383,3.048002932142513,7.141002648297468,-3.5641872315495204,0.5409836065573771,0.5822784810126582,0.5189873417721519,1.076332949750671,0.9593402378212503,0.21212121212121213,2.6504574911371925,7.406018056659979,-3.934212056184844,0.5096765335194572,1.0834984878148328,0.9095460932143961,0.6028317199690845,1.108433271278786,0.9624454132734169,0.17312252964426877,0.32191780821917804,0.415929203539823,0.2905027932960894,0.32983245038922004,0.003076687266025724,-0.2330558154316954,0.35422400120525066,-0.07627618067585273,-0.096360205119984,0.008507145028884167,4.5,0.3130434782608696,-0.004439277687359633,-0.17754363671661288,0.33,-0.1494545454545455,-0.001212121212121331,0.032196969696969696,0.330188679245283,-0.02802577082374591,-0.11259333001493266,0.3404255319148936,-0.13503546099290786,-0.04168582375478924,0.033333333333333326,0.3298969072164949,0.027380107683960153,-0.2806461037605912,0.367816091954023,-0.058227296608106105,-0.03306414335046359,0.02006688963210701,0.3294117647058823,0.009875724937862485,-0.3059280125195617,0.35443037974683544,-0.03556578442654401,-0.21433064825469894,-0.027878787878787864,52.0,47.0,0.9038461538461539,1.9183673469387754,SETUP_PULLBACK_LIKE,1,7f50af17a423a13fbabf5ad79b119ef8e71a2f075ddaa6daa300ab9858968eab,0,1,0.3333333333333333,1,V06_SETUP_PULLBACK_LIKE,True,False,False,False,False
V06_RS_WITHIN_10,20,209,10.45,8.5,17.400000000000006,94,146,88,0.5251396648044693,0.6027397260273972,0.48672566371681414,0.9361702127659575,0.5304347826086957,0.48514851485148514,1.0100832562442184,0.9238466399831472,1.1740259295717426,3.426578189137708,-2.454059758218463,0.6111111111111112,0.66,0.5777777777777777,1.08,0.9454545454545453,0.056818181818181816,0.7682956858015122,3.4533541436391646,-2.457758215241057,0.5229885057471264,0.5566037735849056,0.5204081632653061,1.0642753472942152,0.9950661583314645,1.3553293082574802,5.2229858428596065,-3.035605716089096,0.6102941176470589,0.6595744680851063,0.6091954022988506,1.0807485260189693,0.9981996953330563,0.13253012048192772,1.378122039046037,4.899070083919255,-3.4396225204847974,0.5182926829268293,0.5257731958762887,0.4742268041237113,1.0144329896907216,0.9149787750151607,2.6841765117698424,5.903470446215886,-3.5450900889881676,0.6015625,0.6551724137931034,0.573170731707317,1.0891177787729511,0.9528032942667088,0.16883116883116883,2.3881808390769033,5.834199877909629,-3.552228320502082,0.5302013422818792,0.5411764705882353,0.4888888888888889,1.0206999255398361,0.9220815752461322,2.9802242656735256,6.958650919034315,-3.9782731448834596,0.5983606557377049,0.620253164556962,0.569620253164557,1.036587480492457,0.9519680943298076,0.2191780821917808,2.6109326977661107,6.780526703053158,-3.937372454861132,0.5411844800164766,1.0331360875082576,0.9440421695309191,0.6450000154783906,1.0688179284281258,0.9676570279765242,0.17351312383495912,0.37671232876712324,0.48672566371681414,0.34078212290502796,0.3613403968862394,-0.047285713040549515,-0.19855973911517233,0.3963922967145568,-0.115891523526513,-0.09114859041687673,0.008897739219574513,5.549999999999999,0.3304347826086957,-0.0747652286042666,-0.150260770757927,0.37000000000000005,-0.18545454545454532,0.024242424242424065,0.026515151515151512,0.3584905660377358,-0.08478125647936974,-0.07023996411751499,0.38297872340425526,-0.17315218320088888,-0.04394589853667541,0.032530120481927716,0.3608247422680413,-0.026011102299762,-0.2555208284741336,0.4137931034482758,-0.09921113369389234,-0.007797080967812731,0.014985014985014977,0.3647058823529411,-0.031064780342516807,-0.26991842475386774,0.3924050632911392,-0.075311253684758,-0.22170279174614171,-0.02082191780821918,61.0,55.0,0.9016393442622951,2.1326530612244894,RS_WITHIN_10,1,fe001be3601a6e3b372cc5b46347f9458f1887bed08ba7f4b12c2908b5010cab,0,0,0.0,1,V06_RS_WITHIN_10,True,False,False,False,False
