code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
AU,2026-02-13,True,pivot,False,pivot,107.6,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 107.6, ""resistance_date"": ""2026-02-09""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,109.82,2.06,UNCONFIRMED,0.8432875212605815,266.4,2025-03-03,267.2,6,1,29.91,2024-08-12,-28.6,2,29,28.6,3.407407407407407,11.0,10,4.0,-15.1,2.1,True,False,,115.81,-5.172264916673875,Unknown,Unknown,
WLK,2026-02-13,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,98.06,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-09"", ""ma10_prior_week"": 79.435, ""pending_high"": 98.06, ""touch_date"": ""2026-02-02""}",0.0,,,,,,,,,daily_volume_not_confirmed,100.08,2.06,UNCONFIRMED,0.955502349403838,4.3,2026-02-02,11.4,1,0,89.86,2025-08-18,-37.9,1,24,37.9,3.3703703703703702,12.0,0,,,,True,False,-830.1204819277,115.13,-13.072179275601492,Unknown,Unknown,SEC
AZN,2026-02-13,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,195.0,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-09"", ""ma10_prior_week"": 184.635, ""pending_high"": 195.0, ""touch_date"": ""2026-01-26""}",1.0,2026-02-11,200.08,195.0,7.879417033056505,0.0500512820512819,0.972076788830716,1.703315881326354,ma10_touch_confirm,,205.55,5.41,EXTENDED,5.09515087872605,17.6,2025-11-10,20.0,2,1,171.26,2024-08-26,-31.1,5,63,31.1,3.3333333333333335,13.0,2,4.0,-9.7,7.5,True,True,,206.71,-0.5611726573460429,Unknown,Unknown,
WULF,2026-02-13,True,ceiling_breakout,,ceiling,16.13,ceiling_breakout,,1.0,2026-02-09,16.13,16.13,2.2589028629542973,0.032238065716057,0.9052631578947368,0.2736842105263157,ceiling,,16.26,0.81,ACTIONABLE,1.964408515561157,0.0,2026-02-09,0.8,0,0,16.13,2025-11-24,-31.0,1,11,31.0,3.0555555555555554,14.0,0,,,,True,True,-1783.3333333333,17.7,-8.135593220338965,Unknown,Unknown,SEC
OR,2026-02-13,True,ceiling_breakout,,ceiling,41.05,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,42.69,4.0,UNCONFIRMED,0.901093480982218,0.0,2026-02-09,4.0,0,0,41.05,2025-09-29,-26.4,1,19,26.4,2.6296296296296298,15.0,0,,,,True,False,,47.75,-10.596858638743456,Unknown,Unknown,
MAS,2026-02-13,True,ceiling_breakout,,ceiling,75.9,ceiling_breakout,,1.0,2026-02-10,77.19,75.9,2.8636213522401177,0.0252964426877468,0.6385224274406313,0.5065963060685994,ceiling,,76.19,0.38,ACTIONABLE,2.0827838522506665,0.0,2026-02-09,0.4,0,0,75.9,2025-09-01,-23.2,2,23,23.2,2.537037037037037,16.0,0,,,,True,True,16.8831168831,79.19,-3.788357115797447,Producer Manufacturing,Building Products,SEC
ROST,2026-02-13,True,pivot,False,pivot,194.92,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 194.92, ""resistance_date"": ""2026-02-09""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,196.54,0.83,UNCONFIRMED,0.9978660626863634,25.7,2025-10-20,25.8,2,0,156.23,2024-07-08,-22.5,4,67,22.5,2.3703703703703702,17.0,3,5.0,-5.2,0.8,True,False,6.7567567568,197.24,-0.3548975866964232,Retail Trade,Apparel/Footwear Retail,SEC
NYAX,2026-02-13,True,ceiling_breakout,False,ceiling_pullback,56.76,ceiling_breakout,"{""abandon_line"": 50.5092, ""atr_zone_width"": 1.2280075636427437, ""ceiling"": 51.54, ""confirm_close"": 56.85, ""confirm_date"": ""2026-02-09"", ""max_zone_width"": 2.577, ""pending_high"": 56.76, ""touch_atr14"": 4.093358545475812, ""touch_date"": ""2026-02-02"", ""touch_high"": 56.76, ""touch_low"": 51.24, ""zone_cap_applied"": false, ""zone_pct"": 2.382630119601753, ""zone_upper"": 52.76800756364274, ""zone_width"": 1.2280075636427437}",1.0,2026-02-11,57.59,56.76,2.492322230096858,0.0132135306553911,0.3942307692307663,0.7211538461538467,ceiling_pullback,,56.85,0.16,ACTIONABLE,1.635120851899966,9.4,2025-12-29,10.3,1,0,51.54,2025-09-08,-24.0,1,16,24.0,2.314814814814815,18.0,1,4.0,-15.7,-6.4,True,True,,60.76,-6.4351547070440995,Unknown,Unknown,
NATL,2026-02-13,True,ceiling_breakout,,ceiling,40.39,ceiling_breakout,,1.0,2026-02-11,41.59,40.39,1.671630293857579,0.0212923991086901,0.4857142857142865,0.4914285714285711,ceiling,,42.24,4.58,ACTIONABLE,1.6185034213042608,0.0,2026-02-09,4.6,0,0,40.39,2025-09-01,-17.5,1,23,17.5,2.2777777777777777,19.0,0,,,,True,True,21.4285714286,43.27,-2.380402126184422,Electronic Technology,Computer Processing Hardware,SEC
DG,2026-02-13,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,151.17,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-09"", ""ma10_prior_week"": 140.251, ""pending_high"": 151.17, ""touch_date"": ""2026-02-02""}",0.0,,,,,,,,,daily_volume_not_confirmed,153.84,1.77,UNCONFIRMED,0.9987875836766772,16.7,2025-12-01,31.8,1,0,116.74,2025-08-04,-19.2,2,17,19.2,2.212962962962963,20.0,2,5.0,-9.5,-0.6,True,False,43.8202247191,154.75,-0.5880452342487907,Unknown,Unknown,SEC
WES,2026-02-13,True,ceiling_breakout,False,ceiling_pullback,40.66,ceiling_breakout,"{""abandon_line"": 37.583, ""atr_zone_width"": 0.47747283110121863, ""ceiling"": 38.35, ""confirm_close"": 43.43, ""confirm_date"": ""2026-02-09"", ""max_zone_width"": 1.9175000000000002, ""pending_high"": 40.66, ""touch_atr14"": 1.5915761036707288, ""touch_date"": ""2026-02-02"", ""touch_high"": 40.66, ""touch_low"": 38.65, ""zone_cap_applied"": false, ""zone_pct"": 1.2450399767958764, ""zone_upper"": 38.82747283110122, ""zone_width"": 0.47747283110121863}",0.0,,,,,,,,,daily_volume_not_confirmed,43.43,6.81,UNCONFIRMED,1.1245275831240176,11.8,2025-12-29,13.2,2,0,38.35,2025-03-24,-20.2,4,40,20.2,2.0185185185185186,21.0,1,5.0,-7.7,3.8,True,False,,43.65,-0.5040091638029764,Industrial Services,Oil & Gas Pipelines,
PFIS,2026-02-13,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,56.87,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-09"", ""ma10_prior_week"": 50.868, ""pending_high"": 56.87, ""touch_date"": ""2026-02-02""}",0.0,,,,,,,,,daily_volume_not_confirmed,56.88,0.02,UNCONFIRMED,1.2103218481098723,1.4,2026-02-02,6.7,1,0,53.31,2025-09-01,-19.2,2,22,19.2,1.9537037037037035,22.0,0,,,,True,False,451.1627906977,57.2,-0.5594405594405605,Finance,Regional Banks,SEC
ADC,2026-02-13,True,ceiling_breakout,,ceiling,76.85,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,78.08,1.6,UNCONFIRMED,1.5621336669727746,0.0,2026-02-09,1.6,0,0,76.85,2024-11-25,-16.0,5,63,16.0,1.9444444444444444,23.0,0,,,,True,True,7.1428571429,78.18,-0.1279099513942339,Unknown,Unknown,SEC
HWM,2026-02-13,True,pivot,False,pivot,226.74,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 226.74, ""resistance_date"": ""2026-02-09""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 226.74, ""resistance_date"": ""2026-02-09""}}",1.0,2026-02-11,229.33,226.74,1.8082981112138423,0.0181264884890182,0.5833333333333329,0.622727272727271,pivot,,250.21,10.35,EXTENDED,1.7331393011827698,26.2,2025-12-08,30.8,3,0,191.26,2025-07-14,-11.5,2,21,11.5,1.9444444444444444,24.0,1,5.0,-9.8,10.4,True,True,17.2839506173,256.7,-2.528243085313586,Electronic Technology,Aerospace & Defense,SEC
FE,2026-02-13,True,ceiling_breakout,,ceiling,47.27,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,50.1,5.99,UNCONFIRMED,1.493045504365252,0.0,2026-02-09,6.0,0,0,47.27,2025-11-24,-8.1,1,11,8.1,1.9259259259259256,25.0,0,,,,True,True,4.1095890411,50.14,-0.0797766254487464,Unknown,Unknown,SEC
SHEL,2026-02-13,True,pivot,False,pivot,75.56,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 75.56, ""resistance_date"": ""2026-02-09""}, {""box_type"": ""S_BOX"", ""price"": 75.56, ""resistance_date"": ""2026-02-09""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,78.77,4.25,UNCONFIRMED,1.3246193163603974,6.1,2026-01-12,9.4,1,0,71.98,2025-03-24,-21.1,4,42,21.1,1.8703703703703705,26.0,2,3.0,-4.7,0.8,True,True,,80.25,-1.844236760124618,Energy Minerals,Integrated Oil,
WELL,2026-02-13,True,ceiling_breakout,,ceiling,209.05,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,210.72,0.8,UNCONFIRMED,1.4984949531309113,0.0,2026-02-09,0.8,0,0,209.05,2025-11-24,-13.2,1,11,13.2,1.7222222222222223,27.0,0,,,,True,True,-43.8356164384,212.62,-0.8936130185307145,Finance,Real Estate Investment Trusts,SEC
CHRW,2026-02-13,False,,True,,,,,,,,,,,,,,,176.01,,,2.9840168490773897,56.0,2025-07-28,56.7,2,1,112.35,2024-12-09,-25.8,4,33,,,,6,2.0,-26.5,-13.4,False,False,,203.34,-13.440542933018596,Unknown,Unknown,
EXPE,2026-02-13,False,,False,,,,,,,,,,,,,,,212.67,,,2.59648761196241,2.9,2025-08-11,3.2,2,0,206.07,2025-02-10,-37.3,1,26,,,,5,6.0,-32.9,-30.0,False,False,,303.8,-29.99670836076367,Consumer Services,Other Consumer Services,
MS,2026-02-13,False,,False,,,,,,,,,,,,,,,171.15,,,1.8146693924735693,20.9,2025-08-04,23.7,4,0,138.32,2025-02-03,-33.6,1,26,,,,6,5.0,-14.6,-10.7,False,False,,191.62,-10.682600981108449,Finance,Investment Managers,
GSK,2026-02-13,False,,False,,,,,,,,,,,,,,,58.93,,,1.789693163725172,26.9,2025-10-27,37.0,2,0,43.01,2024-05-20,-29.3,4,75,,,,4,2.0,-3.9,-2.4,False,False,,60.37,-2.3852907073049545,Unknown,Unknown,
DOCN,2026-02-13,False,,False,,,,,,,,,,,,,,,68.16,,,1.7876711760860713,28.1,2026-01-05,31.9,1,0,51.69,2023-07-17,-62.5,9,129,,,,1,3.0,-6.3,25.3,True,True,,70.43,-3.223058355814301,Technology Services,Packaged Software,
HLT,2026-02-13,False,,False,,,,,,,,,,,,,,,314.62,,,1.77977623421463,12.3,2025-12-08,13.0,2,0,278.33,2025-02-03,-29.7,4,44,,,,2,4.0,-6.1,2.7,True,True,,333.86,-5.762894626490144,Consumer Services,Hotels/Resorts/Cruise lines,
XPO,2026-02-13,False,,,,,,,,,,,,,,,,,195.33,,,1.7389005265626298,-4.1,2026-02-02,22.5,0,0,159.43,2024-12-09,-46.6,5,60,,,,1,2.0,-9.0,-4.3,False,False,,207.04,-5.655911901081911,Transportation,Trucking,
SNDK,2026-02-13,False,,False,,,,,,,,,,,,,,,626.56,,,1.6505522174688538,814.0,2025-09-01,1025.1,2,1,55.69,2025-03-24,-49.9,2,23,,,,3,8.0,-35.7,120.0,True,True,,725.0,-13.57793103448277,Electronic Technology,Computer Peripherals,
VTR,2026-02-13,False,,True,,,,,,,,,,,,,,,85.24,,,1.643556972442037,21.4,2025-10-13,26.5,2,1,67.36,2025-02-24,-12.5,1,33,,,,2,11.0,-8.3,5.9,True,True,,87.2,-2.2477064220183585,Finance,Real Estate Investment Trusts,
VALE,2026-02-13,False,,False,,,,,,,,,,,,,,,16.65,,,1.62788617529036,19.2,2026-01-05,21.6,0,0,13.69,2023-12-25,-43.1,7,106,,,,1,3.0,-4.0,2.7,True,True,,17.72,-6.038374717832962,Unknown,Unknown,
PFG,2026-02-13,False,,False,,,,,,,,,,,,,,,90.39,,,1.6155709679899397,0.5,2025-12-08,2.9,1,0,87.8,2022-11-07,-32.8,14,161,,,,3,2.0,-8.8,-7.7,False,False,,97.88,-7.652227217000407,Finance,Investment Managers,
CAT,2026-02-13,False,,False,,,,,,,,,,,,,,,774.2,,,1.5984640875743306,88.8,2025-07-14,92.3,2,0,402.55,2025-01-20,-34.5,1,25,,,,8,3.0,-4.9,18.4,True,True,,789.81,-1.9764247097403096,Producer Manufacturing,Trucks/Construction/Farm Machinery,
EA,2026-02-13,False,,False,,,,,,,,,,,,,,,200.62,,,1.5896736354108878,19.9,2025-08-04,19.9,2,1,167.29,2024-12-02,-31.5,3,35,,,,5,8.0,-4.1,-2.1,True,True,,204.89,-2.0840450973693136,Unknown,Unknown,
ZION,2026-02-13,False,,False,,,,,,,,,,,,,,,61.26,,,1.5817601572861564,4.6,2025-12-08,4.8,1,0,58.47,2025-09-15,-22.2,1,12,,,,3,2.0,-9.8,-6.8,False,False,,65.71,-6.772180794399629,Finance,Major Banks,
CBL,2026-02-13,False,,False,,,,,,,,,,,,,,,35.05,,,1.5751706372935812,8.3,2025-11-03,14.0,1,0,30.75,2024-12-02,-34.3,3,48,,,,3,6.0,-11.5,-9.0,False,False,,38.67,-9.36126196017586,Finance,Real Estate Investment Trusts,
MKSI,2026-02-13,False,,,,,,,,,,,,,,,,,260.74,,,1.5665178645008575,40.1,2026-01-05,48.9,0,0,175.09,2022-01-10,-68.9,12,208,,,,0,,,,True,True,,266.08,-2.006915213469629,Producer Manufacturing,Industrial Machinery,
KO,2026-02-13,False,,,,,,,,,,,,,,,,,78.68,,,1.5225365262284694,8.0,2026-01-19,9.5,1,0,71.85,2024-08-26,-18.1,5,73,,,,1,2.0,-4.0,-0.7,True,True,,80.41,-2.1514736973013204,Consumer Non-Durables,Beverages: Non-Alcoholic,
ZM,2026-02-13,False,,,,,,,,,,,,,,,,,92.6,,,1.4811482402979983,0.5,2026-01-26,4.2,0,0,88.9,2025-01-27,-27.5,3,52,,,,0,,,,True,True,,97.58,-5.103504816560777,Technology Services,Packaged Software,
BTU,2026-02-13,False,,False,,,,,,,,,,,,,,,34.45,,,1.475427806992458,1.9,2026-01-05,6.0,1,0,32.51,2025-09-29,-24.5,1,14,,,,1,4.0,-16.2,-13.8,False,False,,39.95,-13.76720901126408,Unknown,Unknown,
TIGO,2026-02-13,False,,False,,,,,,,,,,,,,,,65.71,,,1.4562628747860666,155.5,2025-03-03,172.7,8,1,24.1,2024-09-16,-14.0,2,24,,,,11,2.0,-5.9,-2.3,False,False,,68.93,-4.671405773973614,Communications,Wireless Telecommunications,
FIGS,2026-02-13,False,,True,,,,,,,,,,,,,,,10.25,,,1.4517634352911608,30.4,2025-10-13,48.6,2,0,6.9,2024-09-23,-48.3,2,55,,,,2,9.0,-17.0,-16.0,False,False,,12.5,-18.000000000000004,Unknown,Unknown,
COHR,2026-02-13,False,,False,,,,,,,,,,,,,,,217.23,,,1.4455506621162364,86.7,2025-10-13,91.2,1,0,113.6,2024-12-02,-59.9,2,45,,,,4,2.0,-13.4,-10.0,False,False,,247.15,-12.106008496864265,Electronic Technology,Semiconductors,
DE,2026-02-13,False,,,,,,,,,,,,,,,,,602.92,,,1.4394039714791982,3.4,2026-02-02,14.1,0,0,528.42,2025-05-12,-18.3,2,38,,,,0,,,,True,True,,626.25,-3.725349301397207,Producer Manufacturing,Trucks/Construction/Farm Machinery,
PAHC,2026-02-13,False,,,,,,,,,,,,,,,,,52.26,,,1.4078401132471958,-1.5,2026-02-02,12.9,0,0,46.29,2025-11-10,-21.9,1,12,,,,1,2.0,-9.5,-7.2,False,False,,56.3,-7.175843694493778,Unknown,Unknown,
WWD,2026-02-13,False,,False,,,,,,,,,,,,,,,379.39,,,1.3999835454016134,26.5,2025-11-24,42.2,2,0,266.86,2025-07-28,-12.7,1,17,,,,4,2.0,-4.2,-3.4,False,False,,403.31,-5.930921623565,Producer Manufacturing,Industrial Machinery,
TPR,2026-02-13,False,,True,,,,,,,,,,,,,,,153.8,,,1.3847275997262574,24.8,2025-12-08,30.2,1,0,118.15,2025-08-04,-22.2,2,18,,,,2,5.0,-8.3,13.1,True,True,,158.28,-2.830427091230725,Unknown,Unknown,
AXTI,2026-02-13,False,,False,,,,,,,,,,,,,,,24.24,,,1.3837137862362558,126.5,2025-11-24,143.9,0,0,9.94,2022-08-08,-88.6,12,172,,,,2,5.0,-39.7,-7.8,False,False,,28.65,-15.392670157068068,Electronic Technology,Electronic Production Equipment,
NU,2026-02-13,False,,False,,,,,,,,,,,,,,,16.82,,,1.382297206276328,6.2,2025-10-20,8.9,3,0,15.44,2024-08-26,-41.6,6,60,,,,4,4.0,-9.4,-6.9,False,False,,18.98,-11.380400421496317,Unknown,Unknown,
JNJ,2026-02-13,False,,True,,,,,,,,,,,,,,,243.45,,,1.3726512740723755,42.4,2025-08-04,46.4,4,0,166.26,2022-04-04,-18.7,10,174,,,,5,6.0,-5.4,14.7,True,True,,246.35,-1.1771869291658188,Health Technology,Pharmaceuticals: Major,
GOOG,2026-02-13,False,,False,,,,,,,,,,,,,,,306.02,,,1.3683876122017855,48.3,2025-08-18,48.4,1,0,206.28,2025-01-27,-31.0,1,29,,,,5,3.0,-11.2,-10.6,False,False,,350.15,-12.603170069970016,Technology Services,Internet Software/Services,
MU,2026-02-13,False,,False,,,,,,,,,,,,,,,411.66,,,1.3643032275528078,162.1,2025-09-08,187.3,1,0,143.28,2024-06-10,-57.1,5,65,,,,4,3.0,-20.1,-9.6,True,True,,455.5,-9.624588364434684,Electronic Technology,Semiconductors,
WDC,2026-02-13,False,,True,,,,,,,,,,,,,,,281.58,,,1.363553969189809,345.7,2025-06-23,365.3,2,0,60.52,2024-07-08,-52.5,3,50,,,,4,2.0,-12.1,-5.0,True,True,,307.5,-8.429268292682934,Electronic Technology,Computer Peripherals,
MTB,2026-02-13,False,,,,,,,,,,,,,,,,,228.71,,,1.3390353009150295,7.0,2026-01-19,7.0,0,0,213.68,2024-11-18,-31.0,5,61,,,,1,2.0,-5.0,-4.1,False,False,,239.0,-4.305439330543925,Finance,Regional Banks,
CASY,2026-02-13,False,,False,,,,,,,,,,,,,,,665.86,,,1.336698744043984,24.9,2025-11-03,25.7,3,1,529.58,2025-07-21,-7.7,2,15,,,,2,4.0,-6.1,4.0,True,True,,678.67,-1.8875152872530057,Retail Trade,Specialty Stores,
LITE,2026-02-13,False,,True,,,,,,,,,,,,,,,562.74,,,1.323005648153978,438.4,2025-07-21,441.1,2,0,104.0,2025-01-20,-56.1,1,26,,,,5,6.0,-21.0,40.1,True,True,,603.83,-6.804895417584422,Producer Manufacturing,Electrical Products,
WFC,2026-02-13,False,,False,,,,,,,,,,,,,,,86.98,,,1.3182453210783416,5.5,2025-10-13,9.6,1,0,79.38,2024-11-25,-28.0,3,46,,,,3,6.0,-12.5,-10.6,False,False,,97.28,-10.587993421052634,Finance,Major Banks,
BKR,2026-02-13,False,,,,,,,,,,,,,,,,,61.2,,,1.3162814004359091,18.3,2026-01-12,20.7,1,0,50.69,2025-09-22,-13.8,2,16,,,,0,,,,True,True,,62.27,-1.718323430223223,Industrial Services,Contract Drilling,
HON,2026-02-13,False,,,,,,,,,,,,,,,,,241.38,,,1.3071981945621562,6.1,2026-01-26,7.3,0,0,224.9,2024-11-25,-26.0,4,61,,,,0,,,,True,True,,245.63,-1.730244676953141,Producer Manufacturing,Industrial Machinery,
APEI,2026-02-13,False,,False,,,,,,,,,,,,,,,44.59,,,1.3051173248455263,10.6,2026-01-05,14.9,1,0,38.8,2025-09-22,-22.2,1,15,,,,3,2.0,-8.1,-2.4,False,False,,45.69,-2.4075289997811167,Unknown,Unknown,
LMND,2026-02-13,False,,False,,,,,,,,,,,,,,,63.76,,,1.2813999112670449,-15.0,2025-11-03,3.1,2,0,61.82,2025-09-15,-23.9,1,7,,,,4,4.0,-40.1,-36.2,False,False,,99.9,-36.17617617617618,Unknown,Unknown,
IBKR,2026-02-13,False,,False,,,,,,,,,,,,,,,74.75,,,1.2787405505476723,1.9,2026-01-12,2.1,0,0,73.18,2025-11-03,-19.5,1,10,,,,1,4.0,-12.2,-4.8,True,False,,79.18,-5.594847183632234,Finance,Investment Banks/Brokers,
CCJ,2026-02-13,False,,False,,,,,,,,,,,,,,,112.9,,,1.277749110272956,-3.0,2026-01-12,2.7,0,0,109.95,2025-10-27,-29.5,1,11,,,,1,4.0,-13.8,-10.7,False,False,,135.24,-16.518781425613728,Unknown,Unknown,
