code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry
ATLC,2026-07-31,True,three_weeks_tight_breakout,False,three_weeks_tight,104.58,three_weeks_tight_breakout,"{""breakout_price"": 106.05, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.1163, ""mean_close_pos"": 0.71, ""mean_hl_pct"": 0.1084, ""min_close_pos"": 0.57, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 104.58}",0.0,,,,,,,,,daily_volume_not_confirmed,106.05,1.41,UNCONFIRMED,0.8594650023420389,34.4,2026-04-20,40.1,2,0,75.71,2025-09-08,-37.3,2,32,37.3,3.569444444444444,11.0,4,6.0,-19.6,-5.8,True,False,,112.61,-5.825415149631475,Finance,Finance/Rental/Leasing
RDVT,2026-07-31,True,ceiling_breakout,True,ceiling_pullback,67.54,ceiling_breakout,"{""abandon_line"": 57.7416, ""atr_zone_width"": 1.9060515918546006, ""ceiling"": 58.92, ""confirm_close"": 68.36, ""confirm_date"": ""2026-07-27"", ""max_zone_width"": 2.946, ""pending_high"": 67.54, ""touch_atr14"": 6.353505306182003, ""touch_date"": ""2026-07-20"", ""touch_high"": 67.54, ""touch_low"": 58.71, ""zone_cap_applied"": false, ""zone_pct"": 3.234982335123219, ""zone_upper"": 60.8260515918546, ""zone_width"": 1.9060515918546006}",1.0,2026-07-29,67.54,67.54,2.4289302747623633,0.0038495706248147,0.4786967418546363,0.0651629072681682,ceiling_pullback,,68.36,1.21,ACTIONABLE,1.0430440450693732,13.4,2026-06-22,16.0,1,0,58.92,2025-11-10,-43.3,3,32,43.3,3.4583333333333335,12.0,1,4.0,-15.6,-1.8,True,False,,69.88,-2.1751574127074957,Technology Services,Packaged Software
NTAP,2026-07-31,True,pivot,True,pivot,176.97,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 176.97, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,178.5,0.86,UNCONFIRMED,0.7644591660319036,28.5,2026-05-18,43.4,1,0,124.48,2025-09-15,-25.3,2,35,25.3,3.423611111111111,13.0,1,10.0,-22.6,-7.2,True,False,,192.25,-7.152145643693109,Electronic Technology,Computer Peripherals
ROST,2026-07-31,True,pivot,True,pivot,242.81,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 242.81, ""resistance_date"": ""2026-07-27""}, {""box_type"": ""S_BOX"", ""price"": 242.81, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,251.07,3.4,UNCONFIRMED,0.8848755287476862,61.2,2025-10-20,61.4,6,1,155.6,2024-07-08,-22.3,4,67,22.3,3.3749999999999996,14.0,8,8.0,-15.2,3.4,True,False,,255.3,-1.6568742655699298,Retail Trade,Apparel/Footwear Retail
NET,2026-07-31,True,pivot,False,pivot,276.82,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 276.82, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,278.98,0.78,UNCONFIRMED,0.9516475416970428,3.9,2026-07-06,9.7,0,0,254.3,2025-10-27,-37.5,2,36,37.5,3.3333333333333335,15.0,1,3.0,-10.5,-4.1,True,False,,293.8,-5.044247787610612,Technology Services,Information Technology Services
SHIP,2026-07-31,True,ceiling_breakout,,ceiling,16.57,ceiling_breakout,,1.0,2026-07-30,16.58,16.57,2.9369250985545334,0.0754375377187688,0.9185185185185192,0.9259259259259248,ceiling,,17.49,5.55,EXTENDED,1.4756805807622504,0.0,2026-07-27,5.6,0,0,16.57,2026-05-04,-20.4,1,12,20.4,3.2847222222222223,16.0,0,,,,True,True,,18.08,-3.263274336283184,Transportation,Marine Shipping
UVE,2026-07-31,True,pivot,False,pivot,41.64,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 41.64, ""resistance_date"": ""2026-07-27""}, {""box_type"": ""S_BOX"", ""price"": 43.8, ""resistance_date"": ""2026-07-27""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 41.64, ""resistance_date"": ""2026-07-27""}}",1.0,2026-07-27,41.81,41.64,1.651829487316396,0.036983669548511,0.6304347826086952,0.5579710144927523,pivot,,43.99,5.64,EXTENDED,1.157372986369269,24.6,2026-04-13,25.4,3,1,35.09,2025-11-10,-20.3,2,22,20.3,3.041666666666667,17.0,2,5.0,-16.8,0.4,True,False,,44.99,-2.222716159146476,Finance,Property/Casualty Insurance
RTX,2026-07-31,True,ceiling_breakout,,ceiling,213.61,ceiling_breakout,,1.0,2026-07-27,214.42,213.61,1.5434092203990704,0.0225176723936144,0.701062215477996,0.7298937784521992,ceiling,,215.22,0.75,ACTIONABLE,1.3028519275776198,0.0,2026-07-27,0.8,0,0,213.61,2026-03-02,-20.4,1,21,20.4,2.826388888888889,18.0,0,,,,True,True,,221.34,-2.7649769585253448,Electronic Technology,Aerospace & Defense
ANET,2026-07-31,True,ceiling_breakout,,ceiling,179.8,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,180.35,0.31,UNCONFIRMED,1.0069878203164773,0.0,2026-07-27,0.3,0,0,179.8,2026-04-20,-24.8,1,14,24.8,2.7777777777777777,19.0,0,,,,True,False,,189.82,-4.988936887577699,Electronic Technology,Computer Peripherals
LLYVA,2026-07-31,True,ceiling_breakout,,ceiling,99.63,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,102.1,2.48,UNCONFIRMED,0.2680048952071611,0.0,2026-07-27,2.5,0,0,99.63,2025-09-08,-25.3,3,46,25.3,2.7291666666666665,20.0,0,,,,True,False,,105.47,-3.1952213899687165,Consumer Services,Movies/Entertainment
ARXS,2026-07-31,True,ceiling_breakout,True,ceiling_pullback,45.01,ceiling_breakout,"{""abandon_line"": 38.4552, ""atr_zone_width"": 1.5235124364685066, ""ceiling"": 39.24, ""confirm_close"": 54.3, ""confirm_date"": ""2026-07-27"", ""max_zone_width"": 1.9620000000000002, ""pending_high"": 45.01, ""touch_atr14"": 5.078374788228356, ""touch_date"": ""2026-07-13"", ""touch_high"": 45.01, ""touch_low"": 38.69, ""zone_cap_applied"": false, ""zone_pct"": 3.882549532284675, ""zone_upper"": 40.76351243646851, ""zone_width"": 1.5235124364685066}",1.0,2026-07-30,45.01,45.01,1.956262105819215,0.0882026216396356,0.814264487369985,0.5898959881129273,ceiling_pullback,,54.3,20.64,EXTENDED,1.1014728677758236,20.9,2026-05-25,38.4,1,0,39.24,2026-04-13,-15.5,1,6,15.5,2.5972222222222223,21.0,2,5.0,-19.1,13.6,True,False,,55.24,-1.7016654598117409,Unknown,Unknown
INCY,2026-07-31,True,ceiling_breakout,False,ceiling_pullback,119.6,ceiling_breakout,"{""abandon_line"": 106.3496, ""atr_zone_width"": 2.5303532316924118, ""ceiling"": 108.52, ""confirm_close"": 122.99, ""confirm_date"": ""2026-07-27"", ""max_zone_width"": 5.426, ""pending_high"": 119.6, ""touch_atr14"": 8.43451077230804, ""touch_date"": ""2026-07-13"", ""touch_high"": 119.6, ""touch_low"": 110.56, ""zone_cap_applied"": false, ""zone_pct"": 2.331692989027287, ""zone_upper"": 111.05035323169241, ""zone_width"": 2.5303532316924118}",1.0,2026-07-28,119.6,119.6,3.274058033685063,0.0863712374581942,0.8086021505376352,0.7405017921146968,ceiling_pullback,,122.99,2.83,ACTIONABLE,1.5577820477628328,8.1,2026-06-22,13.3,1,0,108.52,2026-02-02,-17.8,1,20,17.8,2.375,22.0,1,3.0,-3.7,3.6,True,True,,132.6,-7.247360482654597,Health Technology,Pharmaceuticals: Major
VTRS,2026-07-31,True,pivot,False,pivot,17.4,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 17.4, ""resistance_date"": ""2026-07-27""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 17.4, ""resistance_date"": ""2026-07-27""}}",1.0,2026-07-31,17.65,17.4,1.5960318607624395,0.0091954022988505,0.5806451612903174,0.5161290322580612,pivot,,17.56,0.92,ACTIONABLE,1.1364856045485126,7.5,2026-06-22,11.0,2,0,15.82,2026-02-16,-19.2,2,18,19.2,2.3194444444444446,23.0,2,3.0,-5.1,-0.6,True,False,,18.07,-2.822357498616501,Health Technology,Pharmaceuticals: Major
SION,2026-07-31,True,pivot,False,pivot,45.8,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 45.8, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,47.13,2.9,UNCONFIRMED,0.8383779863053068,4.1,2026-07-06,5.4,1,0,44.7,2025-12-22,-27.8,2,28,27.8,2.263888888888889,24.0,1,3.0,-14.9,-7.6,True,False,,51.56,-8.591931730023273,Unknown,Unknown
CCNE,2026-07-31,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,34.79,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 32.717, ""pending_high"": 34.79, ""touch_date"": ""2026-07-20""}",0.0,,,,,,,,,daily_volume_not_confirmed,34.99,0.57,UNCONFIRMED,0.7131039693602387,30.8,2026-01-12,32.4,4,2,26.43,2025-08-25,-15.4,2,20,15.4,2.208333333333333,25.0,5,4.0,-4.8,2.0,True,False,,36.08,-3.021064301552101,Finance,Regional Banks
SCHW,2026-07-31,True,ceiling_breakout,,ceiling,104.99,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,105.24,0.24,UNCONFIRMED,0.753502572243782,0.0,2026-07-27,0.2,0,0,104.99,2026-02-02,-20.0,2,25,20.0,2.166666666666667,26.0,0,,,,True,False,,106.76,-1.4237542150618343,Finance,Investment Banks/Brokers
FISI,2026-07-31,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,41.18,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 37.978, ""pending_high"": 41.18, ""touch_date"": ""2026-07-20""}",1.0,2026-07-27,41.35,41.18,1.6762283648889589,0.0016998542982029,0.7590361445783114,0.0843373493975901,ma10_touch_confirm,,41.26,0.19,ACTIONABLE,0.9356477561388654,17.7,2026-05-18,18.6,2,0,34.8,2026-02-02,-16.1,1,15,16.1,2.1666666666666665,27.0,2,3.0,-6.8,2.5,False,False,,42.26,-2.366303833412209,Finance,Regional Banks
MPB,2026-07-31,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,37.18,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 34.272, ""pending_high"": 37.18, ""touch_date"": ""2026-07-13""}",1.0,2026-07-29,37.91,37.18,1.7107212740207889,0.0277030661646047,0.5238095238095234,1.226190476190483,ma10_touch_confirm,,38.54,3.66,ACTIONABLE,1.2147521338257232,8.7,2026-07-13,10.1,1,0,34.99,2026-02-02,-14.6,2,23,14.6,2.1597222222222223,28.0,0,,,,True,False,,38.92,-0.976361767728684,Finance,Regional Banks
SHBI,2026-07-31,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,23.92,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 22.211, ""pending_high"": 23.92, ""touch_date"": ""2026-07-20""}",1.0,2026-07-29,24.2,23.92,1.5414450254188907,0.0259197324414715,0.6071428571428544,1.107142857142848,ma10_touch_confirm,,24.45,2.22,ACTIONABLE,1.0781958900453696,19.2,2026-05-25,20.9,2,0,20.23,2026-02-02,-15.3,1,16,15.3,2.1111111111111107,29.0,2,5.0,-5.9,4.3,True,False,,24.82,-1.490733279613221,Finance,Regional Banks
MMM,2026-07-31,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,176.16,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 159.268, ""pending_high"": 176.16, ""touch_date"": ""2026-07-20""}",0.0,,,,,,,,,daily_volume_not_confirmed,176.28,0.07,UNCONFIRMED,1.1350618252174731,2.1,2026-07-20,2.9,1,0,171.32,2026-02-02,-19.1,2,24,19.1,2.0972222222222223,30.0,0,,,,True,False,,184.9,-4.661979448350461,Producer Manufacturing,Industrial Conglomerates
ESEA,2026-07-31,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,78.85,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 68.229, ""pending_high"": 78.85, ""touch_date"": ""2026-07-20""}",0.0,,,,,,,,,daily_volume_not_confirmed,79.39,0.68,UNCONFIRMED,0.6201323631577023,3.1,2026-07-20,7.5,1,0,73.87,2026-05-04,-15.8,1,11,15.8,1.9444444444444444,31.0,0,,,,True,False,,79.48,-0.11323603422245254,Transportation,Marine Shipping
OSBC,2026-07-31,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,24.14,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 22.49, ""pending_high"": 24.14, ""touch_date"": ""2026-07-20""}",1.0,2026-07-27,24.32,24.14,1.663166607906556,0.0211267605633802,0.8166666666666621,0.8499999999999946,ma10_touch_confirm,,25.34,4.97,ACTIONABLE,1.1393812072405534,20.6,2026-05-18,21.0,3,0,20.94,2026-02-02,-10.3,2,15,10.3,1.9444444444444444,32.0,2,4.0,-4.0,7.9,True,False,,25.6,-1.0156250000000089,Finance,Major Banks
TOWN,2026-07-31,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,37.19,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 35.371, ""pending_high"": 37.19, ""touch_date"": ""2026-07-13""}",1.0,2026-07-27,37.19,37.19,1.5504495258930602,0.0158644796988438,0.904000000000002,0.4720000000000027,ma10_touch_confirm,,38.21,2.74,ACTIONABLE,0.9592041525952052,4.5,2026-07-13,4.8,1,0,36.47,2025-08-18,-16.2,4,47,16.2,1.930555555555556,33.0,0,,,,True,False,,39.03,-2.1009479887266203,Finance,Regional Banks
THFF,2026-07-31,True,pivot,False,pivot,77.79,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 77.79, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,80.84,3.92,UNCONFIRMED,0.7642113926282993,17.7,2026-05-25,18.7,2,0,68.1,2026-02-02,-14.0,1,16,14.0,1.6249999999999998,34.0,2,5.0,-4.7,3.9,True,False,,82.03,-1.4506887724003437,Finance,Major Banks
WTBA,2026-07-31,True,pivot,False,pivot,27.37,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 27.37, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,27.52,0.55,UNCONFIRMED,0.6034859119454613,3.0,2026-06-22,7.3,0,0,25.64,2026-02-02,-14.6,2,20,14.6,1.5625,35.0,1,4.0,-7.1,0.5,True,False,,28.18,-2.3420865862313733,Finance,Regional Banks
KO,2026-07-31,True,pivot,True,pivot,84.14,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 84.14, ""resistance_date"": ""2026-07-27""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 84.14, ""resistance_date"": ""2026-07-27""}}",1.0,2026-07-28,88.3,84.14,1.9521326313381155,0.0490848585690515,0.5088161209068002,1.0403022670025182,pivot,,87.59,4.1,ACTIONABLE,1.2286176954491712,6.0,2026-06-22,8.2,2,0,80.92,2026-02-23,-9.1,1,17,9.1,1.3194444444444444,36.0,1,5.0,-3.9,4.1,True,False,,90.92,-3.662560492740874,Consumer Non-Durables,Beverages: Non-Alcoholic
BE,2026-07-31,False,,False,,,,,,,,,,,,,,,205.81,,,2.0713571217724795,-1.0,2026-04-13,13.8,1,0,180.9,2026-02-23,-35.6,1,7,,,,3,7.0,-52.3,-37.5,True,True,,351.28,-41.411409701662485,Electronic Technology,Electronic Production Equipment
CAKE,2026-07-31,False,,False,,,,,,,,,,,,,,,101.15,,,1.9061368300450117,34.7,2026-06-08,48.4,0,0,68.15,2025-07-21,-37.6,4,46,,,,2,3.0,-4.3,17.0,True,True,,103.05,-1.8437651625424434,Consumer Services,Restaurants
SNDK,2026-07-31,False,,False,,,,,,,,,,,,,,,1214.83,,,1.8621791795685183,1672.2,2025-09-01,2081.4,4,1,55.69,2025-03-24,-49.9,2,23,,,,8,7.0,-54.5,-44.6,False,False,,2354.39,-48.40149677835872,Electronic Technology,Computer Peripherals
NVT,2026-07-31,False,,True,,,,,,,,,,,,,,,153.83,,,1.8121918036849531,30.8,2026-03-30,31.5,2,0,116.97,2025-10-27,-20.7,2,22,,,,2,7.0,-26.7,-14.0,True,True,,184.4,-16.57809110629067,Electronic Technology,Electronic Components
NBIS,2026-07-31,False,,False,,,,,,,,,,,,,,,190.41,,,1.677550568952512,31.3,2026-04-06,44.1,2,0,132.15,2025-10-27,-44.4,2,23,,,,4,7.0,-51.2,-36.3,False,False,,299.86,-36.50036683785767,Technology Services,Packaged Software
GLW,2026-07-31,False,,True,,,,,,,,,,,,,,,138.25,,,1.6536635316920938,158.7,2025-07-14,159.2,6,1,53.33,2025-01-20,-31.2,1,25,,,,11,6.0,-50.3,-40.0,False,False,,271.78,-49.13165059974979,Electronic Technology,Electronic Components
FFIV,2026-07-31,False,,True,,,,,,,,,,,,,,,388.75,,,1.613321160533276,9.8,2026-05-04,12.4,0,0,346.0,2025-10-06,-35.3,1,30,,,,3,4.0,-15.2,-10.2,False,False,,435.0,-10.632183908045977,Technology Services,Packaged Software
RXO,2026-07-31,False,,True,,,,,,,,,,,,,,,20.25,,,1.6096239203721658,8.3,2026-04-13,12.4,3,0,18.02,2025-07-21,-42.1,4,38,,,,3,3.0,-32.9,-31.4,False,False,,29.86,-32.183523107836564,Technology Services,Packaged Software
STRL,2026-07-31,False,,False,,,,,,,,,,,,,,,596.77,,,1.5904905190526837,48.7,2026-02-02,55.4,2,1,384.0,2025-10-20,-26.7,1,15,,,,3,9.0,-51.0,-40.7,False,False,,1005.68,-40.660050910826506,Industrial Services,Engineering & Construction
STX,2026-07-31,False,,False,,,,,,,,,,,,,,,856.13,,,1.5854985526453458,635.8,2025-05-26,664.3,7,1,112.02,2024-10-14,-44.3,2,32,,,,9,7.0,-38.9,-25.2,True,True,,1144.18,-25.175234665874257,Electronic Technology,Computer Peripherals
BEN,2026-07-31,False,,True,,,,,,,,,,,,,,,33.86,,,1.578994535684955,14.6,2026-04-27,18.4,0,0,28.59,2023-01-30,-46.8,9,169,,,,2,5.0,-7.6,-2.0,True,True,,34.92,-3.035509736540676,Finance,Investment Managers
TTMI,2026-07-31,False,,False,,,,,,,,,,,,,,,115.44,,,1.5241904792514769,293.1,2025-05-12,326.3,6,2,27.08,2025-02-10,-41.8,1,13,,,,12,7.0,-54.5,-47.0,False,False,,223.83,-48.42514408256267,Electronic Technology,Electronic Components
MET,2026-07-31,False,,False,,,,,,,,,,,,,,,95.54,,,1.5019230058585589,8.2,2026-06-08,12.7,1,0,84.75,2024-11-25,-26.3,8,80,,,,1,4.0,-5.9,7.5,True,True,,97.2,-1.7078189300411495,Finance,Multi-Line Insurance
PAGP,2026-07-31,False,,True,,,,,,,,,,,,,,,26.33,,,1.4975247722327496,32.9,2026-01-26,34.5,2,2,19.58,2025-02-17,-24.4,3,49,,,,3,10.0,-12.8,2.3,True,True,,26.38,-0.18953752843062777,Industrial Services,Oil & Gas Pipelines
MO,2026-07-31,False,,False,,,,,,,,,,,,,,,68.33,,,1.4894694876006929,3.7,2026-04-20,6.4,3,0,64.24,2025-08-18,-17.5,4,35,,,,3,3.0,-11.2,-9.2,False,False,,77.06,-11.328834674279786,Unknown,Unknown
CDNA,2026-07-31,False,,False,,,,,,,,,,,,,,,43.71,,,1.4706314307188582,10.0,2026-07-13,31.9,0,0,33.13,2024-08-12,-66.9,7,100,,,,1,3.0,-8.5,8.0,True,True,,45.0,-2.866666666666662,Health Technology,Medical Specialties
DINO,2026-07-31,False,,False,,,,,,,,,,,,,,,90.91,,,1.4651082897193803,63.8,2026-03-02,65.9,5,1,54.79,2025-11-10,-18.5,2,16,,,,4,3.0,-0.8,3.1,True,True,,93.64,-2.9154207603588222,Energy Minerals,Oil Refining/Marketing
ADM,2026-07-31,False,,True,,,,,,,,,,,,,,,79.27,,,1.463052615099293,23.3,2026-01-12,25.5,4,0,63.14,2025-10-13,-13.9,2,13,,,,8,2.0,-10.8,-10.4,False,False,,88.46,-10.388876328283969,Process Industries,Agricultural Commodities/Milling
ACHC,2026-07-31,False,,False,,,,,,,,,,,,,,,28.14,,,1.4405076723190748,-11.8,2026-06-29,2.3,1,0,27.5,2025-09-29,-58.4,2,39,,,,2,2.0,-25.7,-21.5,False,False,,35.83,-21.462461624337138,Health Services,Medical/Nursing Services
PBF,2026-07-31,False,,False,,,,,,,,,,,,,,,72.28,,,1.4140162124165208,35.9,2026-07-06,40.5,0,0,51.45,2026-03-23,-30.3,1,15,,,,1,3.0,-5.0,13.6,True,True,,74.74,-3.291410222103286,Energy Minerals,Oil Refining/Marketing
