code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
FRO,2026-05-01,True,pivot,False,pivot,36.8,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 36.8, ""resistance_date"": ""2026-04-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,37.01,0.57,UNCONFIRMED,0.4401759760740182,33.6,2026-01-26,45.0,2,1,25.53,2024-05-20,-53.4,6,88,53.4,3.992857142857143,11.0,2,3.0,-12.1,-3.0,True,False,,38.66,-4.267977237454734,Transportation,Marine Shipping,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
REX,2026-05-01,True,pivot,False,pivot,47.74,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 47.74, ""resistance_date"": ""2026-04-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,49.97,4.67,UNCONFIRMED,0.6494458892136158,59.8,2025-08-25,65.5,1,1,30.2,2024-05-06,-44.6,5,68,44.6,3.971428571428571,12.0,9,6.0,-13.3,4.7,True,False,365.625,50.1,-0.2594810379241585,Process Industries,Chemicals: Specialty,SEC,resolved,,TURNAROUND
CE,2026-05-01,True,pivot,,pivot,67.79,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 67.79, ""resistance_date"": ""2026-04-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,69.24,2.14,UNCONFIRMED,0.6240538375545515,6.6,2026-04-20,9.2,0,0,63.41,2025-07-07,-44.7,3,41,44.7,3.926190476190477,13.0,0,,,,True,False,100.7365439093,69.61,-0.5315328257434304,Unknown,Unknown,SEC,resolved,,TURNAROUND
CNC,2026-05-01,True,ceiling_breakout,,ceiling,47.47,ceiling_breakout,,1.0,2026-04-28,47.47,47.47,2.8878447424069247,0.0442384663998314,0.9272097053726168,0.3639514731369151,ceiling,,53.34,12.37,EXTENDED,1.8782680408178152,0.0,2026-04-27,12.4,0,0,47.47,2026-01-05,-33.4,2,16,33.4,3.9142857142857146,14.0,0,,,,True,True,18.2509505703,64.15,-16.851130163678885,Health Services,Managed Health Care,SEC,resolved,,GROWTH
THR,2026-05-01,True,three_weeks_tight_breakout,False,three_weeks_tight,55.91,three_weeks_tight_breakout,"{""breakout_price"": 60.52, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.1032, ""mean_close_pos"": 0.68, ""mean_hl_pct"": 0.0737, ""min_close_pos"": 0.43, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 55.91}",1.0,2026-04-28,55.91,55.91,3.47184783489607,0.0824539438383116,0.9064935064935068,0.5987012987012993,three_weeks_tight,,60.52,8.25,EXTENDED,1.3178036177738752,54.7,2025-12-01,68.4,4,1,35.93,2024-05-20,-35.8,6,80,35.8,3.895238095238095,15.0,3,3.0,-7.9,8.2,True,True,,61.43,-1.48136089858375,Unknown,Unknown,,expected_unavailable,NO_QUARTERLY_EPS,
ACHC,2026-05-01,True,ceiling_breakout,,ceiling,27.5,ceiling_breakout,,1.0,2026-05-01,27.5,27.5,1.532628325162883,0.0127272727272726,0.9551569506726468,0.1569506726457405,ceiling,,27.85,1.27,ACTIONABLE,1.459566653630385,0.0,2026-04-27,1.3,0,0,27.5,2025-09-29,-58.4,1,30,58.4,3.876190476190476,16.0,0,,,,True,True,-44.4444444444,28.57,-2.520126006300316,Health Services,Medical/Nursing Services,SEC,resolved,,DECLINE
BEN,2026-05-01,True,ceiling_breakout,,ceiling,28.88,ceiling_breakout,,1.0,2026-04-28,28.88,28.88,2.2374398317650503,0.0200831024930747,0.9946524064171134,0.310160427807488,ceiling,,29.84,3.32,ACTIONABLE,1.5891886634704206,0.0,2026-04-27,3.3,0,0,28.88,2023-01-30,-46.8,10,169,46.8,3.873809523809524,17.0,0,,,,True,True,88.4615384615,30.35,-1.6803953871499244,Finance,Investment Managers,SEC,resolved,,GROWTH
XOMA,2026-05-01,True,ceiling_breakout,,ceiling,39.92,ceiling_breakout,,1.0,2026-04-27,41.22,39.92,23.779402748493418,0.0513527054108216,0.6363636363636352,0.8874458874458854,ceiling,,41.38,3.66,ACTIONABLE,5.101074967026955,0.0,2026-04-27,3.7,0,0,39.92,2025-09-29,-44.2,2,30,44.2,3.8666666666666663,18.0,0,,,,True,True,,42.81,-3.3403410418126556,Unknown,Unknown,,expected_unavailable,NO_QUARTERLY_EPS,
GNRC,2026-05-01,True,pivot,,pivot,236.0,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 236.0, ""resistance_date"": ""2026-04-27""}, {""box_type"": ""S_BOX"", ""price"": 236.0, ""resistance_date"": ""2026-04-27""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 236.0, ""resistance_date"": ""2026-04-27""}}",1.0,2026-04-29,243.77,236.0,2.394021670603465,0.0716949152542372,0.834451901565995,0.9463087248322144,pivot,,259.34,9.89,EXTENDED,1.4992271697114965,25.3,2026-04-06,27.6,2,0,203.25,2025-08-11,-33.7,4,34,33.7,3.835714285714286,19.0,0,,,,True,True,-119.1588785047,261.85,-0.9585640633950954,Producer Manufacturing,Electrical Products,SEC,resolved,,PROFIT_TO_LOSS
ESOA,2026-05-01,True,ceiling_breakout,,ceiling,16.21,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,16.84,3.89,UNCONFIRMED,0.90305253507984,0.0,2026-04-27,3.9,0,0,16.21,2024-11-25,-53.4,6,74,53.4,3.8119047619047617,20.0,0,,,,True,False,220.0,17.25,-2.376811594202899,Unknown,Unknown,SEC,resolved,,GROWTH
MUSA,2026-05-01,True,ceiling_breakout,,ceiling,553.01,ceiling_breakout,,1.0,2026-04-30,553.01,553.01,2.211439873151764,0.0632719119003273,0.9398639025162216,0.5537268555151138,ceiling,,596.92,7.94,EXTENDED,1.3135021619272853,0.0,2026-04-27,7.9,0,0,553.01,2024-12-09,-37.9,6,72,37.9,3.7904761904761903,21.0,0,,,,True,True,6.9868995633,597.06,-0.0234482296586624,Retail Trade,Specialty Stores,SEC,resolved,,GROWTH
TVTX,2026-05-01,True,ceiling_breakout,,ceiling,42.13,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,44.12,4.72,UNCONFIRMED,0.8915234085701723,0.0,2026-04-27,4.7,0,0,42.13,2025-12-22,-46.4,1,18,46.4,3.7285714285714286,22.0,0,,,,True,False,105.6338028169,44.7,-1.2975391498881603,Health Technology,Pharmaceuticals: Major,SEC,resolved,,TURNAROUND
ATLO,2026-05-01,True,pivot,False,pivot,28.1,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 28.1, ""resistance_date"": ""2026-04-27""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 28.1, ""resistance_date"": ""2026-04-27""}}",1.0,2026-04-28,28.14,28.1,3.1219550220212806,0.0181494661921708,0.7833333333333342,0.8499999999999998,pivot,,28.91,2.88,ACTIONABLE,1.5352906007111613,34.9,2025-11-24,36.4,2,2,21.19,2023-02-13,-37.0,10,145,37.0,3.6904761904761902,23.0,3,4.0,-6.7,-2.7,True,True,87.1794871795,29.71,-2.6926960619320095,Finance,Regional Banks,SEC,resolved,,GROWTH
PR,2026-05-01,True,pivot,True,pivot,21.8,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 21.8, ""resistance_date"": ""2026-04-27""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 21.8, ""resistance_date"": ""2026-04-27""}}",1.0,2026-05-01,21.8,21.8,1.594937759655662,0.0137614678899082,0.988636363636366,0.3409090909090921,pivot,,22.1,1.38,ACTIONABLE,1.1443822645085282,38.1,2026-01-26,43.2,2,0,15.43,2024-11-18,-37.7,5,62,37.7,3.661904761904762,24.0,1,6.0,-13.3,1.4,True,False,54.8387096774,22.11,-0.0452284034373473,Energy Minerals,Integrated Oil,SEC,resolved,,GROWTH
COCO,2026-05-01,True,ceiling_breakout,,ceiling,59.05,ceiling_breakout,,1.0,2026-04-29,60.63,59.05,3.972643029647765,0.1337849280270957,0.9761029411764716,0.7261029411764715,ceiling,,66.75,13.04,EXTENDED,1.984520024629169,0.0,2026-04-27,13.0,0,0,59.05,2026-02-02,-23.8,1,12,23.8,3.6571428571428575,25.0,0,,,,True,True,61.2903225806,69.58,-4.06726070709974,Consumer Non-Durables,Food: Specialty/Candy,SEC,resolved,,GROWTH
HAL,2026-05-01,True,ceiling_breakout,,ceiling,40.78,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,41.66,2.16,UNCONFIRMED,0.7686905205492164,0.0,2026-04-27,2.2,0,0,40.78,2023-10-09,-55.3,9,133,55.3,3.6523809523809527,26.0,0,,,,True,False,129.1666666667,42.39,-1.72210426987498,Unknown,Unknown,SEC,resolved,,GROWTH
MSGE,2026-05-01,True,pivot,False,pivot,65.26,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 65.26, ""resistance_date"": ""2026-04-27""}, {""box_type"": ""S_BOX"", ""price"": 65.26, ""resistance_date"": ""2026-04-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,67.66,3.68,UNCONFIRMED,1.0942390616708333,47.9,2025-10-20,53.6,4,1,44.04,2024-08-26,-35.8,4,60,35.8,3.652380952380952,27.0,5,11.0,-16.8,3.7,True,False,24.358974359,68.51,-1.2406947890818976,Consumer Services,Movies/Entertainment,SEC,resolved,,GROWTH
GTX,2026-05-01,True,ceiling_breakout,,ceiling,21.34,ceiling_breakout,,1.0,2026-04-30,22.14,21.34,3.285314276049623,0.2000937207122775,0.9583333333333331,1.1119791666666663,ceiling,,25.87,21.23,EXTENDED,1.6333417889791897,0.0,2026-04-27,21.2,0,0,21.34,2026-02-09,-21.0,1,11,21.0,3.647619047619047,28.0,0,,,,True,True,63.3333333333,26.38,-1.9332827899924077,Producer Manufacturing,Auto Parts: OEM,SEC,resolved,,GROWTH
SIF,2026-05-01,True,pivot,True,pivot,15.64,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 15.64, ""resistance_date"": ""2026-04-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,17.39,11.19,UNCONFIRMED,0.7552525783252524,58.1,2026-02-09,131.9,3,0,7.5,2025-09-08,-34.9,3,22,34.9,3.642857142857143,29.0,3,4.0,-13.2,11.2,True,False,176.3157894737,17.56,-0.96810933940773,Electronic Technology,Aerospace & Defense,SEC,resolved,,TURNAROUND
IRM,2026-05-01,True,ceiling_breakout,,ceiling,123.89,ceiling_breakout,,1.0,2026-04-30,123.89,123.89,3.3043550104652444,0.0169505206231332,0.9559118236472934,0.210420841683366,ceiling,,127.19,2.66,ACTIONABLE,1.558605159817288,0.0,2026-04-27,2.7,0,0,123.89,2024-10-21,-43.6,5,79,43.6,3.621428571428571,30.0,0,,,,True,True,860.0,127.94,-0.5862122870095354,Finance,Real Estate Investment Trusts,SEC,resolved,,GROWTH
SNDA,2026-05-01,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,36.2,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-27"", ""ma10_prior_week"": 34.112, ""pending_high"": 36.2, ""touch_date"": ""2026-04-13""}",1.0,2026-04-28,36.4,36.2,1.7623610578765811,0.0441988950276241,0.9387755102040792,0.8163265306122417,ma10_touch_confirm,,37.47,3.51,ACTIONABLE,1.1611881193923206,8.1,2026-04-13,9.6,1,0,34.19,2024-04-29,-43.4,9,102,43.4,3.552380952380952,31.0,0,,,,True,False,-101.1627906977,38.99,-3.898435496281105,Health Services,Medical/Nursing Services,SEC,resolved,,LOSS_WIDENING
CHEF,2026-05-01,True,ceiling_breakout,,ceiling,68.94,ceiling_breakout,,1.0,2026-04-29,68.94,68.94,2.682618183696396,0.0980562808239049,0.9344933469805528,0.6919140225179118,ceiling,,78.83,14.35,EXTENDED,1.6248999010013514,0.0,2026-04-27,14.3,0,0,68.94,2025-07-28,-22.8,4,39,22.8,3.5190476190476185,32.0,0,,,,True,True,60.0,79.41,-0.7303866011837301,Distribution Services,Food Distributors,SEC,resolved,,GROWTH
MSBI,2026-05-01,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,25.47,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-27"", ""ma10_prior_week"": 22.635, ""pending_high"": 25.47, ""touch_date"": ""2026-04-20""}",1.0,2026-04-27,25.47,25.47,1.8805325973663736,0.0145268943855516,0.3888888888888883,0.2936507936507949,ma10_touch_confirm,,26.39,3.61,ACTIONABLE,1.3555479878601109,5.6,2026-04-20,6.1,1,0,24.87,2022-03-21,-44.7,17,213,44.7,3.516666666666667,33.0,0,,,,True,True,111.2462006079,26.61,-0.8267568583239293,Finance,Regional Banks,SEC,resolved,,TURNAROUND
NVEC,2026-05-01,True,ceiling_breakout,,ceiling,86.06,ceiling_breakout,,1.0,2026-05-01,86.06,86.06,2.1058845577211396,0.0132465721589589,0.8201581027667991,0.225296442687747,ceiling,,87.2,1.32,ACTIONABLE,1.5341515572862134,0.0,2026-04-27,1.3,0,0,86.06,2023-06-26,-43.6,12,148,43.6,3.483333333333333,34.0,0,,,,True,True,11.1111111111,88.11,-1.032799909204396,Electronic Technology,Semiconductors,SEC,resolved,,GROWTH
MPC,2026-05-01,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,224.58,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-27"", ""ma10_prior_week"": 222.807, ""pending_high"": 224.58, ""touch_date"": ""2026-04-20""}",0.0,,,,,,,,,daily_volume_not_confirmed,246.15,9.6,UNCONFIRMED,0.8250030850104174,11.2,2026-03-02,16.1,1,0,211.96,2024-04-01,-46.8,8,100,46.8,3.411904761904762,35.0,1,6.0,-16.7,-2.6,True,False,283.8461538462,255.77,-3.761191695664079,Energy Minerals,Oil Refining/Marketing,SEC,resolved,,GROWTH
RBB,2026-05-01,True,ceiling_breakout,,ceiling,24.06,ceiling_breakout,,1.0,2026-04-30,24.06,24.06,2.7977968377497056,0.002493765586035,0.7368421052631594,0.0789473684210554,ceiling,,24.24,0.75,ACTIONABLE,1.826743663224219,0.0,2026-04-27,0.7,0,0,24.06,2024-11-11,-42.6,4,76,42.6,3.3904761904761904,36.0,0,,,,True,True,51.2820512821,24.56,-1.3029315960912058,Finance,Regional Banks,SEC,resolved,,GROWTH
KNSA,2026-05-01,True,ceiling_breakout,,ceiling,43.73,ceiling_breakout,,1.0,2026-04-28,47.2,43.73,4.368046348071712,0.2314200777498285,0.9587852494577012,1.0976138828633413,ceiling,,55.27,26.39,EXTENDED,1.9105325855886195,0.0,2026-04-27,26.4,0,0,43.73,2025-12-15,-15.3,2,19,15.3,3.3857142857142857,37.0,0,,,,True,True,145.4545454545,55.28,-0.0180897250361744,Health Technology,Pharmaceuticals: Major,SEC,resolved,,GROWTH
VLO,2026-05-01,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,243.31,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-27"", ""ma10_prior_week"": 229.721, ""pending_high"": 243.31, ""touch_date"": ""2026-04-13""}",0.0,,,,,,,,,daily_volume_not_confirmed,246.87,1.46,UNCONFIRMED,0.7627851745521904,71.9,2025-08-18,80.9,5,2,136.43,2025-01-13,-29.5,2,31,29.5,3.357142857142857,38.0,7,6.0,-16.1,-3.6,True,False,322.1052631579,258.43,-4.473164880238367,Energy Minerals,Oil Refining/Marketing,SEC,resolved,,TURNAROUND
CARE,2026-05-01,True,pivot,False,pivot,24.86,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 24.86, ""resistance_date"": ""2026-04-27""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 24.86, ""resistance_date"": ""2026-04-27""}}",1.0,2026-04-29,24.86,24.86,2.622293983973209,0.0136765888978278,0.7882352941176468,0.4000000000000008,pivot,,25.88,4.1,ACTIONABLE,1.686729432131307,13.1,2026-03-23,26.1,1,0,20.53,2024-11-04,-33.7,5,72,33.7,3.35,39.0,1,4.0,-5.4,4.1,True,True,5.5555555556,26.13,-0.9567546880979716,Finance,Regional Banks,SEC,resolved,,GROWTH
ROKU,2026-05-01,True,ceiling_breakout,,ceiling,116.66,ceiling_breakout,,1.0,2026-05-01,125.5,116.66,2.8626161454283587,0.0593176752957311,0.7149999999999999,0.5766666666666668,ceiling,,123.58,5.93,EXTENDED,1.4134804208425766,0.0,2026-04-27,5.9,0,0,116.66,2025-10-27,-32.7,2,26,32.7,3.3428571428571425,40.0,0,,,,True,True,400.0,127.0,-2.6929133858267784,Technology Services,Packaged Software,SEC,resolved,,TURNAROUND
FDX,2026-05-01,True,pivot,False,pivot,389.69,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 389.69, ""resistance_date"": ""2026-04-27""}, {""box_type"": ""S_BOX"", ""price"": 389.69, ""resistance_date"": ""2026-04-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,393.67,1.02,UNCONFIRMED,0.7566600940611118,26.5,2026-01-05,30.2,2,1,302.37,2024-07-15,-37.1,5,77,37.1,3.2761904761904765,41.0,3,3.0,-1.9,0.2,True,False,17.2872340426,404.03,-2.5641660272751943,Transportation,Air Freight/Couriers,SEC,resolved,,GROWTH
ESP,2026-05-01,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,70.73,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-04-27"", ""ma10_prior_week"": 59.264, ""pending_high"": 70.73, ""touch_date"": ""2026-04-13""}",1.0,2026-04-30,70.73,70.73,1.5227133835811777,0.0022621235684998,0.7563451776649761,0.0406091370558367,ma10_touch_confirm,,71.0,0.38,ACTIONABLE,1.223340292138015,32.8,2026-01-12,39.7,2,1,50.84,2025-09-08,-29.9,1,18,29.9,3.276190476190476,42.0,3,8.0,-14.2,17.2,True,False,39.4366197183,73.5,-3.401360544217691,Electronic Technology,Electronic Components,SEC,resolved,,GROWTH
NVGS,2026-05-01,True,ceiling_breakout,False,ceiling_pullback,21.05,ceiling_breakout,"{""abandon_line"": 17.395, ""atr_zone_width"": 0.4061008440153189, ""ceiling"": 17.75, ""confirm_close"": 21.88, ""confirm_date"": ""2026-04-27"", ""max_zone_width"": 0.8875000000000001, ""pending_high"": 21.05, ""touch_atr14"": 1.353669480051063, ""touch_date"": ""2026-03-09"", ""touch_high"": 21.05, ""touch_low"": 17.56, ""zone_cap_applied"": false, ""zone_pct"": 2.287892078959543, ""zone_upper"": 18.15610084401532, ""zone_width"": 0.4061008440153189}",0.0,,,,,,,,,daily_volume_not_confirmed,21.88,3.94,UNCONFIRMED,0.756309495157395,22.4,2026-01-05,23.3,3,1,17.75,2024-07-01,-41.4,6,79,41.4,3.2619047619047623,43.0,2,10.0,-16.2,4.4,True,False,,21.89,-0.0456829602558328,Transportation,Marine Shipping,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
BOH,2026-05-01,True,pivot,False,pivot,79.89,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 79.89, ""resistance_date"": ""2026-04-27""}, {""box_type"": ""S_BOX"", ""price"": 79.89, ""resistance_date"": ""2026-04-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,80.14,0.31,UNCONFIRMED,1.1540381812824525,2.0,2026-04-06,5.0,1,0,76.32,2022-01-10,-65.1,17,221,65.1,3.2190476190476187,44.0,1,3.0,-5.7,-1.4,True,False,34.0206185567,82.74,-3.1423737007493235,Finance,Regional Banks,SEC,resolved,,GROWTH
PCB,2026-05-01,True,pivot,False,pivot,23.97,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 23.97, ""resistance_date"": ""2026-04-27""}, {""box_type"": ""S_BOX"", ""price"": 23.97, ""resistance_date"": ""2026-04-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,24.33,1.5,UNCONFIRMED,0.7816643515595404,10.4,2026-03-23,10.4,1,0,22.03,2022-01-31,-48.6,18,216,48.6,3.20952380952381,45.0,1,3.0,-5.8,-2.6,True,False,41.3043478261,24.99,-2.6410564225690325,Finance,Regional Banks,SEC,resolved,,GROWTH
