snapshot_date,code,variant,pick_order,entry_status,signal_source,ibd_candidate_rule,industry,sector,ibd_candidate_price,latest_close,score,reason_codes,risk_flags,checks_json,geometry,trigger_pos,row_index,forward_8w_return_pct,mfe_pct,mae_pct,path_source
2025-10-10,SANM,geometry_soft,1,ACTIONABLE,pivot,pivot,Electronic Production Equipment,Electronic Technology,122.08,122.71,9.01262864,status_actionable;fresh_distance_scored;entry_volume_scored;geometry_scored;dry_pullback_minor;eps_soft,geometry_failure;eps_below_25,"{""base_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""base_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""base_mbox_count"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.146788990825688}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 5.769200474695176}, ""eps_25"": {""state"": ""FAIL"", ""value"": -28.90625}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.52}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.52}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""FAIL"", ""value"": -23.425897035881437}, ""pullback_depth"": {""state"": ""CONTEXT"", ""value"": -11.2}, ""pullback_dry"": {""state"": ""PASS"", ""value"": true}, ""pullback_duration"": {""state"": ""CONTEXT"", ""value"": 10.0}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 2.5200849953688556}}",Squat / Upper Shadow,-0.4038249356381024,9.0,,,,missing
2025-10-10,CORZ,geometry_soft,2,ACTIONABLE,ceiling_breakout,ceiling,Packaged Software,Technology Services,18.35,18.52,8.97374751,status_actionable;fresh_distance_scored;entry_volume_scored;geometry_scored;eps_soft,geometry_failure,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -66.2}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 46.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 3.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0092643051771115}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.479734919289035}, ""eps_25"": {""state"": ""PASS"", ""value"": 91.0569105691}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.93}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.93}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -4.091144484722942}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 1.9315324034815793}}",Squat / Upper Shadow,0.25581395348837366,2.0,,,,missing
2025-10-10,ALM,geometry_soft,3,ACTIONABLE,ceiling_breakout,ceiling,Other Metals/Minerals,Non-Energy Minerals,7.74,7.75,7.59562695,status_actionable;fresh_distance_scored;entry_volume_scored;geometry_scored;eps_soft,geometry_failure;eps_unknown,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -59.2}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 14.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 1.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0116279069767442}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.9970922468693693}, ""eps_25"": {""state"": ""UNKNOWN"", ""value"": null}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.13}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.13}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""FAIL"", ""value"": -7.628128724672234}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 3.558895559768739}}",Squat / Upper Shadow,0.22727272727272832,6.0,-3.658537,197.682927,-33.780488,daily_cache
2025-10-10,SANM,geometry_drop,1,ACTIONABLE,pivot,pivot,Electronic Production Equipment,Electronic Technology,122.08,122.71,10.51262864,status_actionable;fresh_distance_scored;entry_volume_scored;dry_pullback_minor;eps_soft,geometry_failure;eps_below_25,"{""base_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""base_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""base_mbox_count"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.146788990825688}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 5.769200474695176}, ""eps_25"": {""state"": ""FAIL"", ""value"": -28.90625}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.52}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.52}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""FAIL"", ""value"": -23.425897035881437}, ""pullback_depth"": {""state"": ""CONTEXT"", ""value"": -11.2}, ""pullback_dry"": {""state"": ""PASS"", ""value"": true}, ""pullback_duration"": {""state"": ""CONTEXT"", ""value"": 10.0}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 2.5200849953688556}}",Squat / Upper Shadow,-0.4038249356381024,9.0,,,,missing
2025-10-10,CORZ,geometry_drop,2,ACTIONABLE,ceiling_breakout,ceiling,Packaged Software,Technology Services,18.35,18.52,10.47374751,status_actionable;fresh_distance_scored;entry_volume_scored;eps_soft,geometry_failure,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -66.2}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 46.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 3.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0092643051771115}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.479734919289035}, ""eps_25"": {""state"": ""PASS"", ""value"": 91.0569105691}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.93}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.93}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -4.091144484722942}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 1.9315324034815793}}",Squat / Upper Shadow,0.25581395348837366,2.0,,,,missing
2025-10-10,ALM,geometry_drop,3,ACTIONABLE,ceiling_breakout,ceiling,Other Metals/Minerals,Non-Energy Minerals,7.74,7.75,9.09562695,status_actionable;fresh_distance_scored;entry_volume_scored;eps_soft,geometry_failure;eps_unknown,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -59.2}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 14.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 1.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0116279069767442}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.9970922468693693}, ""eps_25"": {""state"": ""UNKNOWN"", ""value"": null}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.13}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.13}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""FAIL"", ""value"": -7.628128724672234}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 3.558895559768739}}",Squat / Upper Shadow,0.22727272727272832,6.0,-3.658537,197.682927,-33.780488,daily_cache
2025-10-10,CORZ,raw_pool_c_continuous,1,ACTIONABLE,ceiling_breakout,ceiling,Packaged Software,Technology Services,18.35,18.52,12.83333333,status_actionable,geometry_failure,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -66.2}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 46.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 3.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0092643051771115}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.479734919289035}, ""eps_25"": {""state"": ""PASS"", ""value"": 91.0569105691}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.93}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.93}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -4.091144484722942}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 1.9315324034815793}}",Squat / Upper Shadow,0.25581395348837366,2.0,,,,missing
2025-10-10,VRT,raw_pool_c_continuous,2,ACTIONABLE,10_wk_ema_touch_confirm,ma10_touch_confirm,Electronic Production Equipment,Electronic Technology,168.99,169.01,11.73333333,status_actionable,geometry_failure,"{""base_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""base_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""base_mbox_count"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0001183501982364}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.341085843475388}, ""eps_25"": {""state"": ""PASS"", ""value"": 109.0909090909}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.01}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.01}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""FAIL"", ""value"": -7.69524849808848}, ""pullback_depth"": {""state"": ""UNKNOWN"", ""value"": null}, ""pullback_dry"": {""state"": ""UNKNOWN"", ""value"": null}, ""pullback_duration"": {""state"": ""UNKNOWN"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 1.5894674225901673}}",Squat / Upper Shadow,0.023529411764706097,3.0,,,,missing
2025-10-10,ALM,raw_pool_c_continuous,3,ACTIONABLE,ceiling_breakout,ceiling,Other Metals/Minerals,Non-Energy Minerals,7.74,7.75,10.55,status_actionable,geometry_failure;eps_unknown,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -59.2}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 14.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 1.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0116279069767442}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.9970922468693693}, ""eps_25"": {""state"": ""UNKNOWN"", ""value"": null}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.13}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.13}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""FAIL"", ""value"": -7.628128724672234}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 3.558895559768739}}",Squat / Upper Shadow,0.22727272727272832,6.0,-3.658537,197.682927,-33.780488,daily_cache
2025-10-10,CORZ,actionable_only_pool_order,1,ACTIONABLE,ceiling_breakout,ceiling,Packaged Software,Technology Services,18.35,18.52,5.0,status_actionable,geometry_failure,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -66.2}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 46.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 3.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0092643051771115}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.479734919289035}, ""eps_25"": {""state"": ""PASS"", ""value"": 91.0569105691}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.93}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.93}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -4.091144484722942}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 1.9315324034815793}}",Squat / Upper Shadow,0.25581395348837366,2.0,,,,missing
2025-10-10,VRT,actionable_only_pool_order,2,ACTIONABLE,10_wk_ema_touch_confirm,ma10_touch_confirm,Electronic Production Equipment,Electronic Technology,168.99,169.01,4.4,status_actionable,geometry_failure,"{""base_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""base_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""base_mbox_count"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0001183501982364}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.341085843475388}, ""eps_25"": {""state"": ""PASS"", ""value"": 109.0909090909}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.01}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.01}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""FAIL"", ""value"": -7.69524849808848}, ""pullback_depth"": {""state"": ""UNKNOWN"", ""value"": null}, ""pullback_dry"": {""state"": ""UNKNOWN"", ""value"": null}, ""pullback_duration"": {""state"": ""UNKNOWN"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 1.5894674225901673}}",Squat / Upper Shadow,0.023529411764706097,3.0,,,,missing
2025-10-10,ALM,actionable_only_pool_order,3,ACTIONABLE,ceiling_breakout,ceiling,Other Metals/Minerals,Non-Energy Minerals,7.74,7.75,4.3,status_actionable,geometry_failure;eps_unknown,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -59.2}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 14.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 1.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0116279069767442}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 2.9970922468693693}, ""eps_25"": {""state"": ""UNKNOWN"", ""value"": null}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 0.13}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 0.13}, ""geometry"": {""state"": ""FAIL"", ""value"": ""Squat / Upper Shadow""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""FAIL"", ""value"": -7.628128724672234}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 3.558895559768739}}",Squat / Upper Shadow,0.22727272727272832,6.0,-3.658537,197.682927,-33.780488,daily_cache
2025-10-24,IBM,b0_repository_skill,1,ACTIONABLE,,ceiling,Unknown,Unknown,293.13,307.46,,near_buy_point;volume_confirms_breakout;eps_acceleration_support;weekly_volume_follow_through;near_52w_high,,,,,,,,,missing
2025-10-24,AAPL,b0_repository_skill,2,ACTIONABLE,,ceiling,Telecommunications Equipment,Electronic Technology,259.18,262.82,,geometry_caution_not_failure;near_buy_point;volume_confirms_breakout;near_52w_high,,,,,,2.394756,30.449775,-8.014096,daily_cache
2025-10-24,IBM,status_actionable_soft,1,ACTIONABLE,ceiling_breakout,ceiling,Unknown,Unknown,293.13,307.46,10.40126103,status_actionable;fresh_distance_scored;entry_volume_scored;geometry_scored;eps_soft,,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -20.4}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 16.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 1.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0488861597243543}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 3.4439759503332747}, ""eps_25"": {""state"": ""PASS"", ""value"": 611.1111111111}, ""fresh_zone_0_2"": {""state"": ""FAIL"", ""value"": 4.89}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 4.89}, ""geometry"": {""state"": ""PASS"", ""value"": ""Strong Finish""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -1.058728881737736}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 2.510703264532189}}",Strong Finish,0.3826208829712687,21.0,,,,missing
2025-10-24,AAPL,status_actionable_soft,2,ACTIONABLE,ceiling_breakout,ceiling,Telecommunications Equipment,Electronic Technology,259.18,262.82,9.33516393,status_actionable;fresh_distance_scored;entry_volume_scored;geometry_scored;eps_soft,eps_below_25,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -34.9}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 43.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 3.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0118064665483448}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 1.7323389230937476}, ""eps_25"": {""state"": ""FAIL"", ""value"": 11.1111111111}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 1.4}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 1.4}, ""geometry"": {""state"": ""PASS"", ""value"": ""Marginal Breakout""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -0.93105657959216}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""FAIL"", ""value"": 1.1632026102461466}}",Marginal Breakout,0.405714285714287,15.0,2.394756,30.449775,-8.014096,daily_cache
2025-10-24,IBM,status_actionable_unconfirmed,1,ACTIONABLE,ceiling_breakout,ceiling,Unknown,Unknown,293.13,307.46,10.40126103,status_actionable;fresh_distance_scored;entry_volume_scored;geometry_scored;eps_soft,,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -20.4}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 16.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 1.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0488861597243543}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 3.4439759503332747}, ""eps_25"": {""state"": ""PASS"", ""value"": 611.1111111111}, ""fresh_zone_0_2"": {""state"": ""FAIL"", ""value"": 4.89}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 4.89}, ""geometry"": {""state"": ""PASS"", ""value"": ""Strong Finish""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -1.058728881737736}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 2.510703264532189}}",Strong Finish,0.3826208829712687,21.0,,,,missing
2025-10-24,AAPL,status_actionable_unconfirmed,2,ACTIONABLE,ceiling_breakout,ceiling,Telecommunications Equipment,Electronic Technology,259.18,262.82,9.33516393,status_actionable;fresh_distance_scored;entry_volume_scored;geometry_scored;eps_soft,eps_below_25,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -34.9}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 43.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 3.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0118064665483448}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 1.7323389230937476}, ""eps_25"": {""state"": ""FAIL"", ""value"": 11.1111111111}, ""fresh_zone_0_2"": {""state"": ""PASS"", ""value"": 1.4}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 1.4}, ""geometry"": {""state"": ""PASS"", ""value"": ""Marginal Breakout""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -0.93105657959216}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""FAIL"", ""value"": 1.1632026102461466}}",Marginal Breakout,0.405714285714287,15.0,2.394756,30.449775,-8.014096,daily_cache
2025-10-24,IBM,status_all_signal,1,ACTIONABLE,ceiling_breakout,ceiling,Unknown,Unknown,293.13,307.46,10.40126103,status_actionable;fresh_distance_scored;entry_volume_scored;geometry_scored;eps_soft,,"{""base_depth"": {""state"": ""CONTEXT"", ""value"": -20.4}, ""base_duration"": {""state"": ""CONTEXT"", ""value"": 16.0}, ""base_mbox_count"": {""state"": ""CONTEXT"", ""value"": 1.0}, ""close_above_trigger"": {""state"": ""PASS"", ""value"": 0.0488861597243543}, ""entry_volume_1_5"": {""state"": ""PASS"", ""value"": 3.4439759503332747}, ""eps_25"": {""state"": ""PASS"", ""value"": 611.1111111111}, ""fresh_zone_0_2"": {""state"": ""FAIL"", ""value"": 4.89}, ""fresh_zone_0_5"": {""state"": ""PASS"", ""value"": 4.89}, ""geometry"": {""state"": ""PASS"", ""value"": ""Strong Finish""}, ""ibd_entry_valid"": {""state"": ""PASS"", ""value"": 1.0}, ""near_52w_high"": {""state"": ""PASS"", ""value"": -1.058728881737736}, ""pullback_depth"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_dry"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""pullback_duration"": {""state"": ""NOT_APPLICABLE"", ""value"": null}, ""signal"": {""state"": ""PASS"", ""value"": true}, ""status_actionable"": {""state"": ""PASS"", ""value"": true}, ""weekly_volume_1_3"": {""state"": ""PASS"", ""value"": 2.510703264532189}}",Strong Finish,0.3826208829712687,21.0,,,,missing
