code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
CECO,2026-06-12,True,ceiling_breakout,,ceiling,79.17,ceiling_breakout,,1.0,2026-06-09,86.64,79.17,1.996619320332013,0.2056334470127574,0.9810543657331132,1.3410214168039538,ceiling,,96.74,22.19,EXTENDED,1.270478093929618,0.0,2026-06-08,22.2,0,0,79.17,2026-02-09,-36.7,1,17,36.7,4.475746268656716,11.0,0,,,,True,False,-101.0204081633,101.24,-4.444883445278547,Producer Manufacturing,Industrial Machinery,SEC,resolved,,PROFIT_TO_LOSS
CXW,2026-06-12,True,ceiling_breakout,,ceiling,24.99,ceiling_breakout,,1.0,2026-06-10,25.26,24.99,2.300086288600003,0.0584233693477391,0.7248677248677252,0.7724867724867727,ceiling,,27.1,8.44,EXTENDED,1.554731988863687,0.0,2026-06-08,8.4,0,0,24.99,2024-11-04,-49.3,6,83,49.3,4.462686567164179,12.0,0,,,,True,True,65.2173913043,27.29,-0.6962257237083103,Commercial Services,Miscellaneous Commercial Services,SEC,resolved,,GROWTH
ASML,2026-06-12,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,1653.53,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-08"", ""ma10_prior_week"": 1510.57, ""pending_high"": 1653.53, ""touch_date"": ""2026-05-18""}",1.0,2026-06-09,1776.62,1653.53,1.794125851831188,0.0751362237153241,0.655493121488084,0.8024284699347676,ma10_touch_confirm,,1863.55,12.7,EXTENDED,1.4796107614458638,60.7,2025-12-29,70.8,3,1,1091.18,2024-07-08,-47.6,3,77,47.6,4.405783582089552,13.0,5,3.0,-4.4,12.7,True,True,,1903.5,-2.0987654320987703,Electronic Technology,Semiconductors,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
SYRE,2026-06-12,True,pivot,True,pivot,75.91,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 75.91, ""resistance_date"": ""2026-06-08""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,80.79,6.43,UNCONFIRMED,0.9316300650049324,57.5,2026-04-06,69.7,1,0,47.61,2024-03-11,-77.1,7,108,77.1,4.402985074626867,14.0,2,6.0,-14.8,6.4,True,False,,84.43,-4.3112637688025535,Health Technology,Pharmaceuticals: Major,,expected_unavailable,NO_PRIOR_YEAR_QUARTER,
SPHR,2026-06-12,True,pivot,True,pivot,146.37,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 146.37, ""resistance_date"": ""2026-06-08""}, {""box_type"": ""S_BOX"", ""price"": 146.37, ""resistance_date"": ""2026-06-08""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,153.25,4.7,UNCONFIRMED,0.8997571835823955,162.7,2025-09-08,202.0,3,1,50.74,2024-03-25,-52.9,6,76,52.9,4.380597014925374,15.0,9,7.0,-15.2,4.7,True,False,98.2378854626,154.5,-0.8090614886731351,Consumer Services,Media Conglomerates,SEC,resolved,,LOSS_NARROWING
MOV,2026-06-12,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,38.35,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-06-08"", ""ma10_prior_week"": 28.957, ""pending_high"": 38.35, ""touch_date"": ""2026-05-25""}",1.0,2026-06-12,38.35,38.35,1.5190205248890345,0.0086049543676662,0.2244897959183669,0.3367346938775503,ma10_touch_confirm,,38.68,0.86,ACTIONABLE,1.8159700059069417,92.6,2025-11-24,103.3,4,1,19.03,2024-12-09,-39.4,5,50,39.4,4.375,16.0,6,3.0,-7.0,0.9,True,True,400.0,39.44,-1.926977687626774,Consumer Durables,Other Consumer Specialties,SEC,resolved,,GROWTH
FORM,2026-06-12,True,pivot,False,pivot,132.02,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 132.02, ""resistance_date"": ""2026-06-08""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,139.21,5.45,UNCONFIRMED,0.794781982310096,102.8,2026-01-05,122.8,2,0,62.48,2024-07-01,-63.9,5,79,63.9,4.371268656716418,17.0,4,8.0,-29.4,-12.5,True,False,225.0,159.09,-12.496071406122322,Electronic Technology,Semiconductors,SEC,resolved,,GROWTH
SNDK,2026-06-12,True,pivot,False,pivot,1564.0,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 1564.0, ""resistance_date"": ""2026-06-08""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,1980.1,26.6,UNCONFIRMED,0.8665636198309657,2788.5,2025-09-01,3455.6,4,1,55.69,2025-03-24,-49.9,2,23,49.9,4.356343283582089,18.0,7,3.0,-11.4,15.9,True,False,272.768192048,2021.65,-2.0552518982019707,Electronic Technology,Computer Peripherals,SEC,resolved,,TURNAROUND
BJRI,2026-06-12,True,ceiling_breakout,,ceiling,47.02,ceiling_breakout,,1.0,2026-06-10,47.02,47.02,1.7327133036797413,0.0295618885580601,0.8683274021352299,0.4946619217081823,ceiling,,52.62,11.91,EXTENDED,1.321060392609726,0.0,2026-06-08,11.9,0,0,47.02,2025-06-30,-39.5,2,49,39.5,4.345149253731343,19.0,0,,,,True,True,-29.3103448276,53.53,-1.699981318886612,Consumer Services,Restaurants,SEC,resolved,,DECLINE
KLIC,2026-06-12,True,pivot,False,pivot,105.85,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 105.85, ""resistance_date"": ""2026-06-08""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,113.13,6.88,UNCONFIRMED,0.8523030810922653,97.2,2026-01-12,99.2,2,1,56.79,2023-01-30,-54.0,9,154,54.0,4.307835820895522,20.0,5,4.0,-8.0,6.9,True,False,141.5094339623,115.15,-1.7542336083369636,Producer Manufacturing,Industrial Machinery,SEC,resolved,,TURNAROUND
