code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry
FTH,2026-02-20,True,ceiling_breakout,,ceiling,18.35,ceiling_breakout,,1.0,2026-02-18,28.0,18.35,125.62458678099894,0.430517711171662,0.4235055724417426,0.8004052684903746,ceiling,,33.5,82.56,EXTENDED,8.230362166070247,0.0,2026-02-16,82.6,0,0,18.35,2025-10-13,-59.4,2,18,59.4,5.525,1.0,0,,,,True,True,,34.0,-1.4705882352941124,Health Technology,Biotechnology
SHIP,2026-02-20,True,ceiling_breakout,,ceiling,11.34,ceiling_breakout,,1.0,2026-02-17,12.11,11.34,4.516452792314861,0.0828924162257496,0.7241379310344825,1.6206896551724128,ceiling,,13.4,18.17,EXTENDED,2.889228281376336,0.0,2026-02-16,18.2,0,0,11.34,2024-05-27,-60.2,6,90,60.2,5.016666666666666,2.0,0,,,,True,True,,13.46,-0.4457652303120341,Transportation,Marine Shipping
RAPP,2026-02-20,True,ceiling_breakout,,ceiling,28.0,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,29.76,6.29,UNCONFIRMED,0.9307497755426586,0.0,2026-02-16,6.3,0,0,28.0,2024-11-04,-77.0,2,67,77.0,4.616666666666666,3.0,0,,,,True,False,,42.27,-29.595457771469125,Health Technology,Biotechnology
UCTT,2026-02-20,True,ceiling_breakout,,ceiling,56.03,ceiling_breakout,,1.0,2026-02-20,57.16,56.03,1.591406848168658,0.0556844547563804,0.5749999999999993,0.7799999999999994,ceiling,,59.15,5.57,EXTENDED,0.9385723623291028,0.0,2026-02-16,5.6,0,0,56.03,2024-07-08,-70.3,7,84,70.3,4.466666666666667,4.0,0,,,,True,False,,60.85,-2.793755135579301,Producer Manufacturing,Industrial Machinery
PRAX,2026-02-20,True,pivot,False,pivot,326.91,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 326.91, ""resistance_date"": ""2026-02-16""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,335.28,2.56,UNCONFIRMED,0.7460904179698606,76.5,2025-10-13,265.1,1,0,91.83,2025-02-10,-70.9,2,35,70.9,4.458333333333333,5.0,5,3.0,-7.1,3.1,True,False,,349.32,-4.0192373754723505,Health Technology,Pharmaceuticals: Major
NMM,2026-02-20,True,ceiling_breakout,,ceiling,65.48,ceiling_breakout,,1.0,2026-02-19,65.9,65.48,3.003359541273108,0.0154245571166766,0.4525316455696184,0.3196202531645544,ceiling,,68.15,4.08,ACTIONABLE,1.857039449873326,0.0,2026-02-16,4.1,0,0,65.48,2024-09-23,-56.8,4,73,56.8,4.308333333333334,6.0,0,,,,True,True,,69.74,-2.2798967593920083,Transportation,Marine Shipping
COHR,2026-02-20,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,241.5,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 197.335, ""pending_high"": 241.5, ""touch_date"": ""2026-01-05""}",0.0,,,,,,,,,daily_volume_not_confirmed,248.18,2.77,UNCONFIRMED,0.8212219296098066,113.3,2025-10-13,118.5,2,0,113.6,2024-12-02,-59.9,2,45,59.9,4.283333333333334,7.0,4,3.0,-13.4,2.8,True,False,,252.49,-1.7069982969622588,Electronic Technology,Semiconductors
SIF,2026-02-20,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,11.0,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 6.647, ""pending_high"": 11.0, ""touch_date"": ""2026-02-09""}",1.0,2026-02-17,12.0,11.0,11.7477372571852,0.1727272727272728,0.7737556561085974,0.8597285067873301,ma10_touch_confirm,,12.56,14.18,EXTENDED,3.469954103959868,14.2,2026-02-09,67.5,1,0,7.5,2025-09-08,-34.9,3,22,34.9,4.283333333333333,8.0,0,,,,True,True,,13.69,-8.254200146092028,Electronic Technology,Aerospace & Defense
VSXY,2026-02-20,True,10_wk_ema_touch_confirm,True,ma10_touch_confirm,62.5,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 57.936, ""pending_high"": 62.5, ""touch_date"": ""2026-02-09""}",0.0,,,,,,,,,daily_volume_not_confirmed,64.37,2.99,UNCONFIRMED,0.7963485565445395,31.2,2025-12-01,32.1,2,0,48.73,2024-12-09,-71.8,2,51,71.8,4.091666666666667,9.0,2,7.0,-20.4,-3.8,True,False,,66.89,-3.7673792794139627,Retail Trade,Apparel/Footwear Retail
TNK,2026-02-20,True,ceiling_breakout,,ceiling,69.03,ceiling_breakout,,1.0,2026-02-19,71.16,69.03,2.2287221895604263,0.0463566565261481,0.7817679558011066,0.8839779005524894,ceiling,,71.24,3.2,ACTIONABLE,1.341292430950875,0.0,2026-02-16,3.2,0,0,69.03,2024-05-27,-54.3,5,90,54.3,4.083333333333334,10.0,0,,,,True,True,,73.02,-2.4376883045740927,Transportation,Marine Shipping
ZIM,2026-02-20,True,pivot,True,pivot,21.9,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 21.9, ""resistance_date"": ""2026-02-16""}, {""box_type"": ""S_BOX"", ""price"": 21.9, ""resistance_date"": ""2026-02-16""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 21.9, ""resistance_date"": ""2026-02-16""}}",1.0,2026-02-17,28.99,21.9,10.834607526599468,0.23013698630137,0.1125541125541133,2.1818181818181843,pivot,,28.31,29.27,EXTENDED,3.0686558522160743,43.4,2025-11-24,57.5,1,1,17.98,2024-11-11,-43.2,6,54,43.2,4.041666666666667,11.0,2,7.0,-11.4,29.3,False,False,,28.99,-2.3456364263539142,Transportation,Marine Shipping
AXGN,2026-02-20,True,pivot,False,pivot,34.71,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 34.71, ""resistance_date"": ""2026-02-16""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,35.3,1.7,UNCONFIRMED,0.71088809760312,58.9,2025-10-27,68.1,2,0,21.0,2025-02-24,-56.1,2,35,56.1,4.0,12.0,4,3.0,-13.9,-1.9,True,False,,36.0,-1.9444444444444486,Health Technology,Medical Specialties
CGON,2026-02-20,True,pivot,False,pivot,56.8,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 56.8, ""resistance_date"": ""2026-02-16""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,57.63,1.46,UNCONFIRMED,0.5285413468616788,37.9,2025-12-29,44.3,2,0,39.95,2024-11-04,-63.0,4,60,63.0,3.9416666666666664,13.0,1,6.0,-14.6,1.5,True,False,,58.25,-1.064377682403428,Health Technology,Biotechnology
SBLK,2026-02-20,True,ceiling_breakout,,ceiling,23.67,ceiling_breakout,,1.0,2026-02-20,24.24,23.67,1.7967112612986915,0.0304182509505703,0.4444444444444455,2.0,ceiling,,24.39,3.04,ACTIONABLE,1.0301467327703189,0.0,2026-02-16,3.0,0,0,23.67,2024-05-27,-51.3,5,90,51.3,3.858333333333333,14.0,0,,,,True,False,,24.59,-0.8133387555916971,Transportation,Marine Shipping
TTMI,2026-02-20,True,pivot,False,pivot,106.68,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 106.68, ""resistance_date"": ""2026-02-16""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,107.93,1.17,UNCONFIRMED,0.6692607556243597,267.5,2025-05-12,298.6,4,1,27.08,2025-02-10,-41.8,1,13,41.8,3.816666666666667,15.0,8,6.0,-23.3,1.2,True,False,,111.0,-2.7657657657657597,Electronic Technology,Electronic Components
MYE,2026-02-20,True,ceiling_breakout,,ceiling,22.17,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,22.32,0.68,UNCONFIRMED,0.986627765621201,0.0,2026-02-16,0.7,0,0,22.17,2023-01-09,-60.6,11,162,60.6,3.775,16.0,0,,,,True,False,,22.88,-2.447552447552437,Producer Manufacturing,Miscellaneous Manufacturing
ANRO,2026-02-20,True,ceiling_breakout,,ceiling,17.55,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,17.62,0.4,UNCONFIRMED,0.7795307096516048,0.0,2026-02-16,0.4,0,0,17.55,2024-07-15,-90.9,6,83,90.9,3.7666666666666666,17.0,0,,,,True,False,,20.91,-15.734098517455763,Health Technology,Biotechnology
CGEM,2026-02-20,True,pivot,False,pivot,13.1,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 12.99, ""resistance_date"": ""2026-02-16""}, {""box_type"": ""M_BOX"", ""price"": 13.1, ""resistance_date"": ""2026-02-16""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 13.1, ""resistance_date"": ""2026-02-16""}}",1.0,2026-02-19,13.1,13.1,1.9317875626004628,0.0595419847328244,0.9200000000000008,0.4457142857142863,pivot,,13.65,4.2,ACTIONABLE,1.042296960691034,44.1,2025-11-17,45.8,2,1,9.36,2025-06-02,-39.3,2,24,39.3,3.6333333333333337,18.0,3,5.0,-12.5,5.1,True,False,,14.32,-4.6787709497206675,Health Technology,Pharmaceuticals: Major
H,2026-02-20,True,ceiling_breakout,,ceiling,167.2,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,171.54,2.6,UNCONFIRMED,1.046651009381537,0.0,2026-02-16,2.6,0,0,167.2,2024-03-25,-39.0,8,99,39.0,3.4583333333333335,19.0,0,,,,True,False,,180.22,-4.816335589834653,Consumer Services,Hotels/Resorts/Cruise lines
XPO,2026-02-20,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,204.13,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 155.915, ""pending_high"": 204.13, ""touch_date"": ""2026-02-02""}",0.0,,,,,,,,,daily_volume_not_confirmed,209.87,2.81,UNCONFIRMED,0.7332731695364001,3.1,2026-02-02,31.6,1,0,159.43,2024-12-09,-46.6,5,60,46.6,3.45,20.0,1,3.0,-9.0,2.8,True,False,,212.71,-1.3351511447510678,Transportation,Trucking
MATX,2026-02-20,True,ceiling_breakout,,ceiling,164.85,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,167.11,1.37,UNCONFIRMED,0.6314784221055787,0.0,2026-02-16,1.4,0,0,164.85,2024-11-04,-47.7,4,67,47.7,3.3416666666666663,21.0,0,,,,True,False,,168.32,-0.7188688212927619,Transportation,Marine Shipping
CVLG,2026-02-20,True,ceiling_breakout,,ceiling,29.21,ceiling_breakout,,1.0,2026-02-17,29.21,29.21,1.9414456992189444,0.0071893187264635,0.6218487394957993,0.1764705882352946,ceiling,,29.39,0.62,ACTIONABLE,1.26130685052818,0.0,2026-02-16,0.6,0,0,29.21,2024-07-22,-41.0,4,82,41.0,3.325,22.0,0,,,,True,False,,30.26,-2.8750826173165933,Transportation,Trucking
MRNA,2026-02-20,True,ceiling_breakout,False,ceiling_pullback,45.5,ceiling_breakout,"{""abandon_line"": 34.8782, ""atr_zone_width"": 2.0222498636711417, ""ceiling"": 35.59, ""confirm_close"": 49.87, ""confirm_date"": ""2026-02-16"", ""max_zone_width"": 1.7795000000000003, ""pending_high"": 45.5, ""touch_atr14"": 6.740832878903806, ""touch_date"": ""2026-02-09"", ""touch_high"": 45.5, ""touch_low"": 36.65, ""zone_cap_applied"": true, ""zone_pct"": 5.0, ""zone_upper"": 37.3695, ""zone_width"": 1.7795000000000003}",0.0,,,,,,,,,daily_volume_not_confirmed,49.87,9.6,UNCONFIRMED,0.7839704457262422,19.2,2026-01-12,40.1,1,0,35.59,2025-07-21,-37.4,2,25,37.4,3.3,23.0,1,5.0,-33.6,-9.7,True,False,,55.2,-9.65579710144928,Health Technology,Biotechnology
KNX,2026-02-20,True,ceiling_breakout,,ceiling,60.22,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,61.34,1.86,UNCONFIRMED,0.7923244018218061,0.0,2026-02-16,1.9,0,0,60.22,2024-11-04,-40.1,6,67,40.1,3.266666666666666,24.0,0,,,,True,False,,62.27,-1.493496065521116,Transportation,Trucking
MSGE,2026-02-20,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,63.1,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 57.665, ""pending_high"": 63.1, ""touch_date"": ""2026-02-02""}",0.0,,,,,,,,,daily_volume_not_confirmed,63.71,0.97,UNCONFIRMED,0.6858640105067423,39.3,2025-10-20,44.7,2,0,44.04,2024-08-26,-35.8,4,60,35.8,3.241666666666667,25.0,4,3.0,-8.0,1.5,True,False,,65.26,-2.3751149249157333,Consumer Services,Movies/Entertainment
MSGS,2026-02-20,True,pivot,False,pivot,293.35,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 293.35, ""resistance_date"": ""2026-02-16""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 293.35, ""resistance_date"": ""2026-02-16""}}",1.0,2026-02-18,323.79,293.35,5.183652815811406,0.1650247145048575,0.850565428109855,1.955169628432956,pivot,,325.26,10.88,EXTENDED,1.8624995361608965,37.0,2025-12-08,38.3,2,0,235.19,2024-12-09,-26.3,3,52,26.3,3.2416666666666667,26.0,2,5.0,-9.5,10.9,True,True,,345.46,-5.847276095640597,Consumer Services,Movies/Entertainment
CDP,2026-02-20,True,ceiling_breakout,,ceiling,31.03,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,31.83,2.58,UNCONFIRMED,1.1480864942567706,0.0,2026-02-16,2.6,0,0,31.03,2024-11-25,-26.8,5,64,26.8,3.2333333333333334,27.0,0,,,,True,False,,32.16,-1.0261194029850706,Finance,Real Estate Investment Trusts
SNDA,2026-02-20,True,ceiling_breakout,,ceiling,34.19,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,34.63,1.29,UNCONFIRMED,0.587693016824153,0.0,2026-02-16,1.3,0,0,34.19,2024-04-29,-43.4,8,94,43.4,3.208333333333333,28.0,0,,,,True,False,,35.48,-2.395715896279582,Health Services,Medical/Nursing Services
CTO,2026-02-20,True,ceiling_breakout,,ceiling,18.47,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,19.16,3.74,UNCONFIRMED,0.8526364097485568,0.0,2026-02-16,3.7,0,0,18.47,2024-11-04,-23.1,5,67,23.1,3.0083333333333337,29.0,0,,,,True,False,,19.44,-1.440329218107006,Finance,Real Estate Investment Trusts
SMBC,2026-02-20,True,ceiling_breakout,,ceiling,64.92,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,65.25,0.51,UNCONFIRMED,0.9440501043841336,0.0,2026-02-16,0.5,0,0,64.92,2024-11-18,-32.0,6,65,32.0,2.8583333333333334,30.0,0,,,,True,False,,66.06,-1.2261580381471404,Finance,Savings Banks
FR,2026-02-20,True,pivot,False,pivot,59.2,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 59.2, ""resistance_date"": ""2026-02-16""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,61.05,3.12,UNCONFIRMED,1.0651860906804933,9.3,2025-11-24,10.4,2,0,55.3,2024-08-26,-30.1,5,65,30.1,2.75,31.0,2,6.0,-5.8,3.1,True,False,,61.09,-0.06547716483876753,Finance,Real Estate Investment Trusts
LAMR,2026-02-20,True,pivot,False,pivot,129.26,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 129.26, ""resistance_date"": ""2026-02-16""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 129.26, ""resistance_date"": ""2026-02-16""}}",1.0,2026-02-20,131.48,129.26,2.3502285424073133,0.0135386043632987,0.938722294654498,0.2281616688396353,pivot,,131.01,1.35,ACTIONABLE,1.319035610339939,0.6,2026-02-02,2.4,0,0,127.94,2024-10-14,-26.7,6,68,26.7,2.6916666666666664,32.0,1,3.0,-2.8,-0.2,True,True,,133.66,-1.982642525811762,Finance,Real Estate Investment Trusts
RTX,2026-02-20,True,pivot,False,pivot,200.66,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 200.66, ""resistance_date"": ""2026-02-16""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 200.66, ""resistance_date"": ""2026-02-16""}}",1.0,2026-02-20,204.64,200.66,1.8514537636233048,0.0169939200637894,0.569277108433732,1.0271084337349408,pivot,,204.07,1.7,ACTIONABLE,1.0971556770789213,51.9,2025-05-26,56.6,7,1,130.34,2025-02-24,-15.6,1,13,15.6,2.6833333333333336,33.0,6,6.0,-4.5,1.7,True,False,,205.5,-0.695863746958636,Electronic Technology,Aerospace & Defense
CHEF,2026-02-20,True,ceiling_breakout,,ceiling,68.94,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,70.02,1.57,UNCONFIRMED,0.7557907188643956,0.0,2026-02-16,1.6,0,0,68.94,2025-07-28,-22.8,3,29,22.8,2.575,34.0,0,,,,True,False,,71.06,-1.4635519279482256,Distribution Services,Food Distributors
SPG,2026-02-20,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,196.94,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 183.907, ""pending_high"": 196.94, ""touch_date"": ""2026-02-02""}",0.0,,,,,,,,,daily_volume_not_confirmed,197.23,0.15,UNCONFIRMED,0.8326865642988978,11.2,2025-11-03,13.8,4,0,173.34,2025-02-24,-25.9,3,36,25.9,2.566666666666667,35.0,4,3.0,-5.1,0.1,True,False,,198.51,-0.644803788222259,Finance,Real Estate Investment Trusts
PECO,2026-02-20,True,ceiling_breakout,,ceiling,37.87,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,38.72,2.24,UNCONFIRMED,0.9212536364401188,0.0,2026-02-16,2.2,0,0,37.87,2024-09-09,-18.3,6,75,18.3,2.55,36.0,0,,,,True,False,,38.74,-0.05162622612288059,Finance,Real Estate Investment Trusts
FANG,2026-02-20,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,166.64,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 153.005, ""pending_high"": 166.64, ""touch_date"": ""2026-01-26""}",1.0,2026-02-20,171.17,166.64,1.7843439599194195,0.0384661545847337,0.8708133971291887,1.5334928229665106,ma10_touch_confirm,,173.05,3.85,ACTIONABLE,1.0681254872442807,7.4,2026-01-26,13.0,1,0,153.18,2025-06-09,-14.8,3,33,14.8,2.525,37.0,0,,,,True,False,,174.05,-0.5745475438092451,Energy Minerals,Oil & Gas Production
BLBD,2026-02-20,True,ceiling_breakout,,ceiling,60.89,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,61.0,0.18,UNCONFIRMED,1.059959228821384,0.0,2026-02-16,0.2,0,0,60.89,2025-09-15,-24.2,1,22,24.2,2.5083333333333333,38.0,0,,,,True,False,,62.55,-2.478017585931247,Consumer Durables,Motor Vehicles
R,2026-02-20,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,216.57,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 195.058, ""pending_high"": 216.57, ""touch_date"": ""2026-02-02""}",0.0,,,,,,,,,daily_volume_not_confirmed,223.18,3.05,UNCONFIRMED,1.0452969792303883,3.5,2026-02-02,15.9,1,0,192.54,2025-09-29,-19.2,2,18,19.2,2.5,39.0,1,3.0,-6.6,3.1,True,False,,228.51,-2.332501859874836,Transportation,Air Freight/Couriers
STBA,2026-02-20,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,43.72,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 40.865, ""pending_high"": 43.72, ""touch_date"": ""2026-02-02""}",1.0,2026-02-19,43.72,43.72,1.7329890796572198,0.0096065873741995,0.9633027522935786,0.385321100917434,ma10_touch_confirm,,44.3,1.33,ACTIONABLE,1.271349029257815,2.1,2026-02-02,3.6,1,0,42.76,2024-07-22,-31.0,7,80,31.0,2.4666666666666663,40.0,1,3.0,-4.6,1.3,True,False,,44.47,-0.3822801888913929,Finance,Regional Banks
ASH,2026-02-20,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,63.53,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-02-16"", ""ma10_prior_week"": 60.446, ""pending_high"": 63.53, ""touch_date"": ""2026-02-09""}",0.0,,,,,,,,,daily_volume_not_confirmed,63.9,0.58,UNCONFIRMED,1.0647571218503102,10.6,2025-12-01,14.6,2,0,55.78,2025-08-25,-18.8,1,14,18.8,2.45,41.0,2,3.0,-7.9,-1.3,True,False,,64.74,-1.29749768303985,Consumer Non-Durables,Food: Specialty/Candy
