eps_mode,variant,signal_wide,actionable_gate,eps_gate,industry_cover,core_quality_gate,proximity_reorder,pullback_dry_hard_filter,geometry_caution_hard_filter,relaxed_fill,rule_count,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max,backtest_engine,initial_capital,stop_loss_pct,input_picks,requested_symbols,loaded_symbols,final_value,total_return_pct,max_drawdown_pct,trade_events,stop_events,rebalance_events,start_date,end_date,imax_selected,imax_pick_order
no_eps,grid_act_noeps_ind_def_nogeom_strict,False,True,none,True,True,False,False,True,False,4,40,32,96,15.1288965,7.09466575,29.573808666666668,-12.411083999999999,146.091373,9.7167335,-40.091463,0.11458333333333333,0.16666666666666666,0.1875,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.03130434782608696,10.151574875000001,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,96,94,58,16461.804000000004,64.61804000000004,-17.0429095328972,113,5,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_ind_def_nogeom_strict,True,False,none,True,True,False,False,True,False,3,40,32,96,15.1288965,7.09466575,29.573808666666668,-12.411083999999999,146.091373,9.7167335,-40.091463,0.11458333333333333,0.16666666666666666,0.1875,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.03130434782608696,10.151574875000001,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,96,94,58,16461.804000000004,64.61804000000004,-17.0429095328972,113,5,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_ind_def_clean_relaxed,False,True,none,True,True,False,True,True,True,6,40,34,101,16.7422235,7.828171666666666,30.336332000000002,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10891089108910891,0.15841584158415842,0.1782178217821782,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.03130434782608696,14.5784603,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,99,60,16165.226000000002,61.65226000000001,-16.990857121873383,109,5,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_ind_def_clean_relaxed,True,False,none,True,True,False,True,True,True,5,40,34,101,16.7422235,7.828171666666666,30.336332000000002,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10891089108910891,0.15841584158415842,0.1782178217821782,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.03130434782608696,14.5784603,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,101,99,60,16165.226000000002,61.65226000000001,-16.990857121873383,109,5,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_ind_prox_nodry_strict,False,True,none,True,True,True,True,False,False,5,37,30,87,18.0946405,8.171598583333333,23.462997,-12.411083999999999,193.529095,12.003562500000001,-40.091463,0.11494252873563218,0.13793103448275862,0.13793103448275862,0.047619047619047616,0.04878048780487805,0.05853658536585366,0.05555555555555555,0.05853658536585366,0.020869565217391306,15.658673333333333,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,87,84,51,16094.4604,60.94460399999999,-10.873665016931477,95,3,37,2025-10-24,2026-08-21,True,3.0
no_eps,grid_sig_noeps_ind_prox_nodry_strict,True,False,none,True,True,True,True,False,False,4,37,30,87,18.0946405,8.171598583333333,23.462997,-12.411083999999999,193.529095,12.003562500000001,-40.091463,0.11494252873563218,0.13793103448275862,0.13793103448275862,0.047619047619047616,0.04878048780487805,0.05853658536585366,0.05555555555555555,0.05853658536585366,0.020869565217391306,15.658673333333333,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,87,84,51,16094.4604,60.94460399999999,-10.873665016931477,95,3,37,2025-10-24,2026-08-21,True,3.0
no_eps,grid_act_noeps_noind_prox_clean_relaxed,False,True,none,False,True,True,True,True,True,6,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.11320754716981132,0.1509433962264151,0.16037735849056603,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,14.5784603,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,103,61,15725.05520000001,57.250552000000084,-19.92545397677269,117,6,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_noind_prox_clean_relaxed,True,False,none,False,True,True,True,True,True,5,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.11320754716981132,0.1509433962264151,0.16037735849056603,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,14.5784603,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,103,61,15725.05520000001,57.250552000000084,-19.92545397677269,117,6,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_noind_prox_keep_strict,False,True,none,False,True,True,False,False,False,3,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.3597848,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0
no_eps,grid_act_noeps_noind_prox_keep_relaxed,False,True,none,False,True,True,False,False,True,4,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.3597848,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0
no_eps,grid_act_noeps_noind_prox_nodry_relaxed,False,True,none,False,True,True,True,False,True,5,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.455168166666667,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0
no_eps,grid_sig_noeps_noind_prox_keep_strict,True,False,none,False,True,True,False,False,False,2,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.3597848,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0
no_eps,grid_sig_noeps_noind_prox_keep_relaxed,True,False,none,False,True,True,False,False,True,3,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.3597848,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0
no_eps,grid_sig_noeps_noind_prox_nodry_relaxed,True,False,none,False,True,True,True,False,True,4,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.455168166666667,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,101,62,15670.192400000007,56.70192400000007,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,True,3.0
no_eps,grid_act_noeps_noind_def_clean_relaxed,False,True,none,False,True,False,True,True,True,5,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10377358490566038,0.1509433962264151,0.16037735849056603,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.029565217391304348,12.2089833,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,102,60,15664.591200000004,56.645912000000045,-19.920964222031333,113,6,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_noind_def_clean_relaxed,True,False,none,False,True,False,True,True,True,4,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10377358490566038,0.1509433962264151,0.16037735849056603,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.029565217391304348,12.2089833,-3.1842909999999995,125.1870222,backtrader,10000.0,8.0,106,102,60,15664.591200000004,56.645912000000045,-19.920964222031333,113,6,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,False,True,none,True,True,False,False,True,True,5,40,34,101,16.7422235,7.828171666666666,30.336332000000002,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10891089108910891,0.16831683168316833,0.1782178217821782,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.09523809523809523,0.08292682926829269,0.03130434782608696,14.5784603,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,101,99,60,15130.306000000004,51.303060000000045,-16.990857121873383,113,5,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_ind_def_nogeom_relaxed,True,False,none,True,True,False,False,True,True,4,40,34,101,16.7422235,7.828171666666666,30.336332000000002,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10891089108910891,0.16831683168316833,0.1782178217821782,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.09523809523809523,0.08292682926829269,0.03130434782608696,14.5784603,-3.5604427999999997,125.1870222,backtrader,10000.0,8.0,101,99,60,15130.306000000004,51.303060000000045,-16.990857121873383,113,5,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_noind_prox_nogeom_relaxed,False,True,none,False,True,True,False,True,True,5,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.11320754716981132,0.1509433962264151,0.16037735849056603,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,14.5784603,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,106,103,62,14877.371600000006,48.773716000000064,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_noind_prox_nogeom_relaxed,True,False,none,False,True,True,False,True,True,4,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.11320754716981132,0.1509433962264151,0.16037735849056603,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,14.5784603,-8.419781000000002,125.1870222,backtrader,10000.0,8.0,106,103,62,14877.371600000006,48.773716000000064,-19.92545397677269,119,6,40,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_noind_prox_clean_strict,False,True,none,False,True,True,True,True,False,5,36,28,86,15.1288965,7.193130999999999,24.56098825,-12.411083999999999,193.529095,10.9246485,-40.091463,0.10465116279069768,0.11627906976744186,0.12790697674418605,0.047619047619047616,0.04390243902439024,0.05365853658536585,0.047619047619047616,0.04878048780487805,0.019130434782608695,8.850399,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,86,85,51,14745.210399999996,47.45210399999997,-14.758864307386698,87,2,36,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_noind_prox_clean_strict,True,False,none,False,True,True,True,True,False,4,36,28,86,15.1288965,7.193130999999999,24.56098825,-12.411083999999999,193.529095,10.9246485,-40.091463,0.10465116279069768,0.11627906976744186,0.12790697674418605,0.047619047619047616,0.04390243902439024,0.05365853658536585,0.047619047619047616,0.04878048780487805,0.019130434782608695,8.850399,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,86,85,51,14745.210399999996,47.45210399999997,-14.758864307386698,87,2,36,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_ind_prox_clean_strict,False,True,none,True,True,True,True,True,False,6,36,28,83,18.4141635,7.985445,28.17563129166667,-12.411083999999999,193.529095,12.0305535,-40.091463,0.10843373493975904,0.12048192771084337,0.13253012048192772,0.047619047619047616,0.04390243902439024,0.05365853658536585,0.047619047619047616,0.04878048780487805,0.019130434782608695,12.2089833,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,83,82,49,14722.627199999999,47.22627199999998,-14.748445951400669,83,2,36,2025-10-24,2026-08-21,False,
no_eps,grid_sig_noeps_ind_prox_clean_strict,True,False,none,True,True,True,True,True,False,5,36,28,83,18.4141635,7.985445,28.17563129166667,-12.411083999999999,193.529095,12.0305535,-40.091463,0.10843373493975904,0.12048192771084337,0.13253012048192772,0.047619047619047616,0.04390243902439024,0.05365853658536585,0.047619047619047616,0.04878048780487805,0.019130434782608695,12.2089833,-3.1842909999999995,193.529095,backtrader,10000.0,8.0,83,82,49,14722.627199999999,47.22627199999998,-14.748445951400669,83,2,36,2025-10-24,2026-08-21,False,
no_eps,grid_act_noeps_ind_prox_nogeom_relaxed,False,True,none,True,True,True,False,True,True,6,40,34,101,17.977263999999998,8.067950374999999,30.336332000000002,-12.411083999999999,111.86084266666667,12.0305535,-40.091463,0.1188118811881188,0.15841584158415842,0.16831683168316833,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,15.079061799999998,-7.1424176,125.1870222,backtrader,10000.0,8.0,101,99,60,14346.106000000003,43.46106000000003,-16.97071922138511,117,7,40,2025-10-24,2026-08-21,False,
