eps_mode,variant,rule,entry_status,universe_top5,picks,top5_picks,gain5_picks,bottom5_picks,stop_picks
no_eps,grid_act_noeps_ind_def_nodry_relaxed,ceiling,EXTENDED,28,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,ceiling,UNCONFIRMED,21,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,ceiling_pullback,ACTIONABLE,2,4,1,1,2,1
no_eps,grid_act_noeps_ind_def_nodry_relaxed,ceiling_pullback,EXTENDED,3,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,ma10_touch_confirm,ACTIONABLE,8,15,2,2,2,5
no_eps,grid_act_noeps_ind_def_nodry_relaxed,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,pivot,ACTIONABLE,13,10,3,3,2,1
no_eps,grid_act_noeps_ind_def_nodry_relaxed,pivot,EXTENDED,22,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,pivot,UNCONFIRMED,43,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,three_weeks_tight,EXTENDED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nodry_relaxed,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,ceiling,ACTIONABLE,16,65,5,7,9,10
no_eps,grid_act_noeps_ind_def_nogeom_strict,ceiling,EXTENDED,28,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,ceiling,UNCONFIRMED,21,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,ceiling_pullback,ACTIONABLE,2,2,1,1,2,1
no_eps,grid_act_noeps_ind_def_nogeom_strict,ceiling_pullback,EXTENDED,3,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,ma10_touch_confirm,ACTIONABLE,8,13,2,2,2,5
no_eps,grid_act_noeps_ind_def_nogeom_strict,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,pivot,ACTIONABLE,13,15,3,3,3,2
no_eps,grid_act_noeps_ind_def_nogeom_strict,pivot,EXTENDED,22,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,pivot,UNCONFIRMED,43,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,three_weeks_tight,EXTENDED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_strict,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ceiling,ACTIONABLE,16,67,5,7,10,10
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ceiling,EXTENDED,28,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ceiling,UNCONFIRMED,21,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ceiling_pullback,ACTIONABLE,2,4,1,1,2,1
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ceiling_pullback,EXTENDED,3,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ma10_touch_confirm,ACTIONABLE,8,14,2,2,2,5
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,pivot,ACTIONABLE,13,15,3,3,3,2
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,pivot,EXTENDED,22,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,pivot,UNCONFIRMED,43,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,three_weeks_tight,EXTENDED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_nogeom_relaxed,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,ceiling,ACTIONABLE,16,65,5,7,9,10
no_eps,grid_act_noeps_ind_def_clean_strict,ceiling,EXTENDED,28,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,ceiling,UNCONFIRMED,21,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,ceiling_pullback,ACTIONABLE,2,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,ceiling_pullback,EXTENDED,3,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,ma10_touch_confirm,ACTIONABLE,8,8,1,1,0,1
no_eps,grid_act_noeps_ind_def_clean_strict,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,pivot,ACTIONABLE,13,9,2,2,1,0
no_eps,grid_act_noeps_ind_def_clean_strict,pivot,EXTENDED,22,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,pivot,UNCONFIRMED,43,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,three_weeks_tight,EXTENDED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_strict,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,ceiling,ACTIONABLE,16,69,5,7,10,11
no_eps,grid_act_noeps_ind_def_clean_relaxed,ceiling,EXTENDED,28,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,ceiling,UNCONFIRMED,21,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,ceiling_pullback,ACTIONABLE,2,4,1,1,2,1
no_eps,grid_act_noeps_ind_def_clean_relaxed,ceiling_pullback,EXTENDED,3,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,ma10_touch_confirm,ACTIONABLE,8,14,2,2,2,5
no_eps,grid_act_noeps_ind_def_clean_relaxed,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,pivot,ACTIONABLE,13,13,3,3,2,1
no_eps,grid_act_noeps_ind_def_clean_relaxed,pivot,EXTENDED,22,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,pivot,UNCONFIRMED,43,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,three_weeks_tight,EXTENDED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_def_clean_relaxed,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
no_eps,grid_act_noeps_ind_prox_keep_strict,ceiling,ACTIONABLE,16,70,6,8,11,11
