eps_mode,variant,date,code,event,side,size,price,value,commission,portfolio_value,snapshot_date,target_codes
no_eps,v3_core_top3,2025-10-27,,rebalance,,0.0,0.0,0.0,0.0,10000.0,2025-10-24,AAPL
no_eps,v3_core_top3,2025-10-27,AAPL,rebalance_buy,buy,37.0,263.91,9764.67,0.0,10144.67,,
no_eps,v3_core_top3,2025-11-03,,rebalance,,0.0,0.0,0.0,0.0,10202.02,2025-10-31,VTR
no_eps,v3_core_top3,2025-11-03,AAPL,rebalance_sell,sell,-37.0,269.42,9764.67,0.0,10350.869999999999,,
no_eps,v3_core_top3,2025-11-03,VTR,rebalance_buy,buy,140.0,71.73,10042.2,0.0,10350.869999999999,,
no_eps,v3_core_top3,2025-11-10,,rebalance,,0.0,0.0,0.0,0.0,10618.269999999999,2025-11-07,
no_eps,v3_core_top3,2025-11-10,VTR,rebalance_sell,sell,-140.0,74.44,10042.2,0.0,10583.269999999999,,
no_eps,v3_core_top3,2025-11-17,,rebalance,,0.0,0.0,0.0,0.0,10583.269999999999,2025-11-14,"ALL,LH"
no_eps,v3_core_top3,2025-11-17,ALL,rebalance_buy,buy,25.0,211.99,5299.75,0.0,10349.569999999998,,
no_eps,v3_core_top3,2025-11-17,LH,rebalance_buy,buy,20.0,263.62,5272.4,0.0,10349.569999999998,,
no_eps,v3_core_top3,2025-11-24,,rebalance,,0.0,0.0,0.0,0.0,10560.169999999998,2025-11-21,
no_eps,v3_core_top3,2025-11-24,ALL,rebalance_sell,sell,-25.0,211.85,5299.75,0.0,10627.969999999998,,
no_eps,v3_core_top3,2025-11-24,LH,rebalance_sell,sell,-20.0,266.03,5272.4,0.0,10627.969999999998,,
no_eps,v3_core_top3,2025-12-01,,rebalance,,0.0,0.0,0.0,0.0,10627.969999999998,2025-11-28,ROST
no_eps,v3_core_top3,2025-12-01,ROST,rebalance_buy,buy,60.0,174.38,10462.8,0.0,10747.969999999998,,
no_eps,v3_core_top3,2025-12-08,,rebalance,,0.0,0.0,0.0,0.0,10769.57,2025-12-05,
no_eps,v3_core_top3,2025-12-08,ROST,rebalance_sell,sell,-60.0,177.21,10462.8,0.0,10797.769999999999,,
no_eps,v3_core_top3,2025-12-22,,rebalance,,0.0,0.0,0.0,0.0,10797.769999999999,2025-12-19,"SCHW,MU"
no_eps,v3_core_top3,2025-12-22,MU,rebalance_buy,buy,19.0,276.88,5260.72,0.0,10884.119999999999,,
no_eps,v3_core_top3,2025-12-22,SCHW,rebalance_buy,buy,53.0,98.58,5224.74,0.0,10884.119999999999,,
no_eps,v3_core_top3,2025-12-29,,rebalance,,0.0,0.0,0.0,0.0,11065.169999999998,2025-12-26,HEI
no_eps,v3_core_top3,2026-01-05,,rebalance,,0.0,0.0,0.0,0.0,11632.079999999998,2026-01-02,"TSM,ASML"
no_eps,v3_core_top3,2026-01-05,MU,rebalance_sell,sell,-19.0,324.94,5260.72,0.0,11679.41,,
no_eps,v3_core_top3,2026-01-05,SCHW,rebalance_sell,sell,-53.0,100.73999999999998,5224.74,0.0,11679.41,,
no_eps,v3_core_top3,2026-01-05,TSM,rebalance_buy,buy,18.0,328.7,5916.599999999999,0.0,11679.41,,
no_eps,v3_core_top3,2026-01-12,,rebalance,,0.0,0.0,0.0,0.0,11704.25,2026-01-09,GH
no_eps,v3_core_top3,2026-01-20,,rebalance,,0.0,0.0,0.0,0.0,12040.31,2026-01-16,
no_eps,v3_core_top3,2026-01-20,TSM,rebalance_sell,sell,-18.0,339.04,5916.599999999999,0.0,12011.51,,
no_eps,v3_core_top3,2026-01-26,,rebalance,,0.0,0.0,0.0,0.0,12011.51,2026-01-23,MTB
no_eps,v3_core_top3,2026-01-26,MTB,rebalance_buy,buy,56.0,210.87000000000003,11808.720000000001,0.0,12035.029999999999,,
no_eps,v3_core_top3,2026-02-02,,rebalance,,0.0,0.0,0.0,0.0,12439.35,2026-01-30,AAPL
no_eps,v3_core_top3,2026-02-02,MTB,rebalance_sell,sell,-56.0,218.12999999999997,11808.720000000001,0.0,12418.07,,
no_eps,v3_core_top3,2026-02-17,,rebalance,,0.0,0.0,0.0,0.0,12418.07,2026-02-13,WULF
no_eps,v3_core_top3,2026-02-17,WULF,rebalance_buy,buy,767.0,15.780000000000001,12103.26,0.0,12724.869999999999,,
no_eps,v3_core_top3,2026-02-19,WULF,stop,sell,-767.0,14.5176,12103.26,0.0,11449.8092,,
no_eps,v3_core_top3,2026-02-23,,rebalance,,0.0,0.0,0.0,0.0,11449.8092,2026-02-20,"FANG,HEI"
no_eps,v3_core_top3,2026-02-23,FANG,rebalance_buy,buy,33.0,173.31,5719.2300000000005,0.0,11326.439199999997,,
no_eps,v3_core_top3,2026-02-23,HEI,rebalance_buy,buy,16.0,348.88,5582.08,0.0,11326.439199999997,,
no_eps,v3_core_top3,2026-02-26,HEI,stop,sell,-16.0,312.56,5582.08,0.0,10567.3992,,
no_eps,v3_core_top3,2026-03-02,,rebalance,,0.0,0.0,0.0,0.0,10797.7392,2026-02-27,WULF
no_eps,v3_core_top3,2026-03-02,FANG,rebalance_sell,sell,-33.0,178.15,5719.2300000000005,0.0,11345.189199999999,,
no_eps,v3_core_top3,2026-03-02,WULF,rebalance_buy,buy,674.0,15.55,10480.7,0.0,11345.189199999999,,
no_eps,v3_core_top3,2026-03-06,WULF,stop,sell,-674.0,14.306000000000001,10480.7,0.0,10189.9532,,
no_eps,v3_core_top3,2026-03-09,,rebalance,,0.0,0.0,0.0,0.0,10189.9532,2026-03-06,RTX
no_eps,v3_core_top3,2026-03-16,,rebalance,,0.0,0.0,0.0,0.0,10189.9532,2026-03-13,DOCN
no_eps,v3_core_top3,2026-03-16,DOCN,rebalance_buy,buy,141.0,69.36,9779.76,0.0,10563.6032,,
no_eps,v3_core_top3,2026-03-23,,rebalance,,0.0,0.0,0.0,0.0,12063.843200000001,2026-03-20,
no_eps,v3_core_top3,2026-03-23,DOCN,rebalance_sell,sell,-141.0,83.62,9779.76,0.0,12200.613200000002,,
no_eps,v3_core_top3,2026-03-30,,rebalance,,0.0,0.0,0.0,0.0,12200.613200000002,2026-03-27,"DELL,CASY"
no_eps,v3_core_top3,2026-03-30,CASY,rebalance_buy,buy,8.0,711.72,5693.76,0.0,11838.503200000001,,
no_eps,v3_core_top3,2026-03-30,DELL,rebalance_buy,buy,37.0,171.95,6362.15,0.0,11838.503200000001,,
no_eps,v3_core_top3,2026-03-31,DELL,stop,sell,-37.0,158.194,6362.15,0.0,11812.361200000001,,
no_eps,v3_core_top3,2026-04-06,,rebalance,,0.0,0.0,0.0,0.0,11936.681200000003,2026-04-02,"MRVL,PFIS"
no_eps,v3_core_top3,2026-04-06,CASY,rebalance_sell,sell,-8.0,742.12,5693.76,0.0,11998.031200000001,,
no_eps,v3_core_top3,2026-04-06,MRVL,rebalance_buy,buy,54.0,109.37,5905.9800000000005,0.0,11998.031200000001,,
no_eps,v3_core_top3,2026-04-06,PFIS,rebalance_buy,buy,109.0,53.830000000000005,5867.47,0.0,11998.031200000001,,
no_eps,v3_core_top3,2026-04-13,,rebalance,,0.0,0.0,0.0,0.0,13327.5812,2026-04-10,"FRAF,HLIO"
no_eps,v3_core_top3,2026-04-13,PFIS,rebalance_sell,sell,-109.0,57.13,5867.47,0.0,13477.141200000004,,
no_eps,v3_core_top3,2026-04-20,,rebalance,,0.0,0.0,0.0,0.0,13930.201200000003,2026-04-17,"AMLX,CVEO"
no_eps,v3_core_top3,2026-04-20,MRVL,rebalance_sell,sell,-54.0,147.47,5905.9800000000005,0.0,14351.941200000003,,
no_eps,v3_core_top3,2026-04-27,,rebalance,,0.0,0.0,0.0,0.0,14351.941200000003,2026-04-24,MCRI
no_eps,v3_core_top3,2026-04-27,MCRI,rebalance_buy,buy,122.0,114.71,13994.619999999999,0.0,14670.361200000003,,
no_eps,v3_core_top3,2026-05-04,,rebalance,,0.0,0.0,0.0,0.0,14671.581200000004,2026-05-01,"RBB,NVEC,ACHC"
no_eps,v3_core_top3,2026-05-04,MCRI,rebalance_sell,sell,-122.0,116.25,13994.619999999999,0.0,14254.851200000005,,
no_eps,v3_core_top3,2026-05-04,NVEC,rebalance_buy,buy,59.0,87.11,5139.49,0.0,14254.851200000005,,
no_eps,v3_core_top3,2026-05-06,NVEC,stop,sell,-59.0,80.1412,5139.49,0.0,14128.662000000004,,
no_eps,v3_core_top3,2026-05-11,,rebalance,,0.0,0.0,0.0,0.0,14128.662000000004,2026-05-08,"FTNT,HWBK,KRYS"
no_eps,v3_core_top3,2026-05-11,FTNT,rebalance_buy,buy,40.0,112.1,4484.0,0.0,14285.562000000005,,
no_eps,v3_core_top3,2026-05-11,HWBK,rebalance_buy,buy,130.0,36.47,4741.099999999999,0.0,14285.562000000005,,
no_eps,v3_core_top3,2026-05-11,KRYS,rebalance_buy,buy,15.0,308.38,4625.7,0.0,14285.562000000005,,
no_eps,v3_core_top3,2026-05-18,,rebalance,,0.0,0.0,0.0,0.0,14341.212000000005,2026-05-15,"HLIO,CVS,WES"
no_eps,v3_core_top3,2026-05-18,FTNT,rebalance_sell,sell,-40.0,121.69000000000001,4484.0,0.0,14473.642000000007,,
no_eps,v3_core_top3,2026-05-18,HWBK,rebalance_sell,sell,-130.0,35.06,4741.099999999999,0.0,14473.642000000007,,
no_eps,v3_core_top3,2026-05-18,KRYS,rebalance_sell,sell,-15.0,308.0,4625.7,0.0,14473.642000000007,,
no_eps,v3_core_top3,2026-05-18,WES,rebalance_buy,buy,103.0,44.79,4613.37,0.0,14473.642000000007,,
no_eps,v3_core_top3,2026-05-26,,rebalance,,0.0,0.0,0.0,0.0,14356.222000000007,2026-05-22,"PDLB,CLBK"
no_eps,v3_core_top3,2026-05-26,CLBK,rebalance_buy,buy,777.0,9.24,7179.4800000000005,0.0,14286.652000000006,,
no_eps,v3_core_top3,2026-06-01,,rebalance,,0.0,0.0,0.0,0.0,13937.972000000005,2026-05-29,"ILMN,FUSB"
no_eps,v3_core_top3,2026-06-01,CLBK,rebalance_sell,sell,-777.0,9.05,7179.4800000000005,0.0,14004.132000000007,,
no_eps,v3_core_top3,2026-06-01,FUSB,rebalance_buy,buy,432.0,15.93,6881.76,0.0,14004.132000000007,,
no_eps,v3_core_top3,2026-06-01,WES,rebalance_sell,sell,-103.0,42.37,4613.37,0.0,14004.132000000007,,
no_eps,v3_core_top3,2026-06-08,,rebalance,,0.0,0.0,0.0,0.0,13995.492000000007,2026-06-05,"TBBB,FCCO,TWIN"
no_eps,v3_core_top3,2026-06-08,FCCO,rebalance_buy,buy,149.0,31.259999999999998,4657.74,0.0,13901.572000000007,,
no_eps,v3_core_top3,2026-06-08,FUSB,rebalance_sell,sell,-432.0,15.83,6881.76,0.0,13901.572000000007,,
no_eps,v3_core_top3,2026-06-08,TBBB,rebalance_buy,buy,117.0,39.43000000000001,4613.31,0.0,13901.572000000007,,
no_eps,v3_core_top3,2026-06-15,,rebalance,,0.0,0.0,0.0,0.0,14317.102000000006,2026-06-12,"MCS,EXPD"
no_eps,v3_core_top3,2026-06-15,FCCO,rebalance_sell,sell,-149.0,32.34,4657.74,0.0,14361.162000000008,,
no_eps,v3_core_top3,2026-06-15,TBBB,rebalance_sell,sell,-117.0,42.14,4613.31,0.0,14361.162000000008,,
no_eps,v3_core_top3,2026-06-22,,rebalance,,0.0,0.0,0.0,0.0,14361.162000000008,2026-06-18,"AXGN,TER,ADI"
no_eps,v3_core_top3,2026-06-22,ADI,rebalance_buy,buy,10.0,437.75,4377.5,0.0,14459.78200000001,,
no_eps,v3_core_top3,2026-06-22,AXGN,rebalance_buy,buy,106.0,44.83,4751.98,0.0,14459.78200000001,,
no_eps,v3_core_top3,2026-06-22,TER,rebalance_buy,buy,10.0,456.14,4561.4,0.0,14459.78200000001,,
no_eps,v3_core_top3,2026-06-23,TER,stop,sell,-10.0,410.16999999999996,4561.4,0.0,13581.722000000009,,
no_eps,v3_core_top3,2026-06-26,ADI,stop,sell,-10.0,402.73,4377.5,0.0,13561.862000000008,,
no_eps,v3_core_top3,2026-06-29,,rebalance,,0.0,0.0,0.0,0.0,13561.862000000008,2026-06-26,"NWFL,BSVN"
no_eps,v3_core_top3,2026-06-29,AXGN,rebalance_sell,sell,-106.0,44.51,4751.98,0.0,13446.962000000007,,
no_eps,v3_core_top3,2026-06-29,BSVN,rebalance_buy,buy,138.0,49.42,6819.96,0.0,13446.962000000007,,
no_eps,v3_core_top3,2026-07-06,,rebalance,,0.0,0.0,0.0,0.0,13540.802000000007,2026-07-02,"BSET,MPB"
no_eps,v3_core_top3,2026-07-06,BSVN,rebalance_sell,sell,-138.0,49.2,6819.96,0.0,13486.982000000007,,
no_eps,v3_core_top3,2026-07-13,,rebalance,,0.0,0.0,0.0,0.0,13486.982000000007,2026-07-10,"BSVN,PHVS,RAPP"
no_eps,v3_core_top3,2026-07-13,BSVN,rebalance_buy,buy,89.0,51.47999999999999,4581.719999999999,0.0,13419.302000000007,,
no_eps,v3_core_top3,2026-07-13,PHVS,rebalance_buy,buy,128.0,34.82,4456.96,0.0,13419.302000000007,,
no_eps,v3_core_top3,2026-07-20,,rebalance,,0.0,0.0,0.0,0.0,13456.062000000009,2026-07-17,"KARO,EQBK"
no_eps,v3_core_top3,2026-07-20,BSVN,rebalance_sell,sell,-89.0,49.91,4581.719999999999,0.0,13351.722000000009,,
no_eps,v3_core_top3,2026-07-20,EQBK,rebalance_buy,buy,133.0,50.37,6699.21,0.0,13351.722000000009,,
no_eps,v3_core_top3,2026-07-20,PHVS,rebalance_sell,sell,-128.0,34.99,4456.96,0.0,13351.722000000009,,
no_eps,v3_core_top3,2026-07-27,,rebalance,,0.0,0.0,0.0,0.0,13359.702000000008,2026-07-24,"PKG,PCAR,BLFS"
no_eps,v3_core_top3,2026-07-27,BLFS,rebalance_buy,buy,149.0,29.87,4450.63,0.0,13369.052000000012,,
no_eps,v3_core_top3,2026-07-27,EQBK,rebalance_sell,sell,-133.0,50.71,6699.21,0.0,13369.052000000012,,
no_eps,v3_core_top3,2026-07-27,PCAR,rebalance_buy,buy,33.0,132.47,4371.51,0.0,13369.052000000012,,
no_eps,v3_core_top3,2026-07-27,PKG,rebalance_buy,buy,17.0,255.53,4344.01,0.0,13369.052000000012,,
no_eps,v3_core_top3,2026-08-03,,rebalance,,0.0,0.0,0.0,0.0,13454.972000000009,2026-07-31,"NBBK,SYBT,SHOO"
no_eps,v3_core_top3,2026-08-03,BLFS,rebalance_sell,sell,-149.0,31.350000000000005,4450.63,0.0,13523.78200000001,,
no_eps,v3_core_top3,2026-08-03,NBBK,rebalance_buy,buy,194.0,23.18,4496.92,0.0,13523.78200000001,,
no_eps,v3_core_top3,2026-08-03,PCAR,rebalance_sell,sell,-33.0,133.98,4371.51,0.0,13523.78200000001,,
no_eps,v3_core_top3,2026-08-03,PKG,rebalance_sell,sell,-17.0,249.93999999999997,4344.01,0.0,13523.78200000001,,
no_eps,v3_core_top3,2026-08-03,SHOO,rebalance_buy,buy,94.0,47.26,4442.44,0.0,13523.78200000001,,
no_eps,v3_core_top3,2026-08-03,SYBT,rebalance_buy,buy,53.0,85.73,4543.6900000000005,0.0,13523.78200000001,,
no_eps,v3_core_top3,2026-08-10,,rebalance,,0.0,0.0,0.0,0.0,13483.28200000001,2026-08-07,"CFFI,MTUS,SWK"
no_eps,v3_core_top3,2026-08-10,SHOO,rebalance_sell,sell,-94.0,48.79,4442.44,0.0,13470.69200000001,,
no_eps,v3_core_top3,2026-08-10,SYBT,rebalance_sell,sell,-53.0,82.97,4543.6900000000005,0.0,13470.69200000001,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-10-27,,rebalance,,0.0,0.0,0.0,0.0,10000.0,2025-10-24,AAPL
no_eps,grid_act_noeps_ind_def_keep_strict,2025-10-27,AAPL,rebalance_buy,buy,37.0,263.91,9764.67,0.0,10144.67,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-03,,rebalance,,0.0,0.0,0.0,0.0,10202.02,2025-10-31,VTR
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-03,AAPL,rebalance_sell,sell,-37.0,269.42,9764.67,0.0,10350.869999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-03,VTR,rebalance_buy,buy,140.0,71.73,10042.2,0.0,10350.869999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-10,,rebalance,,0.0,0.0,0.0,0.0,10618.269999999999,2025-11-07,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-10,VTR,rebalance_sell,sell,-140.0,74.44,10042.2,0.0,10583.269999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-17,,rebalance,,0.0,0.0,0.0,0.0,10583.269999999999,2025-11-14,"ALL,LH"
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-17,ALL,rebalance_buy,buy,25.0,211.99,5299.75,0.0,10349.569999999998,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-17,LH,rebalance_buy,buy,20.0,263.62,5272.4,0.0,10349.569999999998,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-24,,rebalance,,0.0,0.0,0.0,0.0,10560.169999999998,2025-11-21,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-24,ALL,rebalance_sell,sell,-25.0,211.85,5299.75,0.0,10627.969999999998,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-11-24,LH,rebalance_sell,sell,-20.0,266.03,5272.4,0.0,10627.969999999998,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-12-01,,rebalance,,0.0,0.0,0.0,0.0,10627.969999999998,2025-11-28,ROST
no_eps,grid_act_noeps_ind_def_keep_strict,2025-12-01,ROST,rebalance_buy,buy,60.0,174.38,10462.8,0.0,10747.969999999998,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-12-08,,rebalance,,0.0,0.0,0.0,0.0,10769.57,2025-12-05,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-12-08,ROST,rebalance_sell,sell,-60.0,177.21,10462.8,0.0,10797.769999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-12-22,,rebalance,,0.0,0.0,0.0,0.0,10797.769999999999,2025-12-19,"SCHW,MU"
no_eps,grid_act_noeps_ind_def_keep_strict,2025-12-22,MU,rebalance_buy,buy,19.0,276.88,5260.72,0.0,10884.119999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-12-22,SCHW,rebalance_buy,buy,53.0,98.58,5224.74,0.0,10884.119999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2025-12-29,,rebalance,,0.0,0.0,0.0,0.0,11065.169999999998,2025-12-26,HEI
no_eps,grid_act_noeps_ind_def_keep_strict,2026-01-05,,rebalance,,0.0,0.0,0.0,0.0,11632.079999999998,2026-01-02,TSM
no_eps,grid_act_noeps_ind_def_keep_strict,2026-01-05,MU,rebalance_sell,sell,-19.0,324.94,5260.72,0.0,11825.39,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-01-05,SCHW,rebalance_sell,sell,-53.0,100.73999999999998,5224.74,0.0,11825.39,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-01-12,,rebalance,,0.0,0.0,0.0,0.0,11825.39,2026-01-09,GH
no_eps,grid_act_noeps_ind_def_keep_strict,2026-01-20,,rebalance,,0.0,0.0,0.0,0.0,11825.39,2026-01-16,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-01-26,,rebalance,,0.0,0.0,0.0,0.0,11825.39,2026-01-23,MTB
no_eps,grid_act_noeps_ind_def_keep_strict,2026-01-26,MTB,rebalance_buy,buy,55.0,210.87,11597.85,0.0,11848.489999999998,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-02,,rebalance,,0.0,0.0,0.0,0.0,12245.589999999998,2026-01-30,AAPL
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-02,MTB,rebalance_sell,sell,-55.0,218.13,11597.85,0.0,12224.689999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-17,,rebalance,,0.0,0.0,0.0,0.0,12224.689999999999,2026-02-13,WULF
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-17,WULF,rebalance_buy,buy,755.0,15.78,11913.9,0.0,12526.689999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-19,WULF,stop,sell,-755.0,14.5176,11913.9,0.0,11271.578,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-23,,rebalance,,0.0,0.0,0.0,0.0,11271.578,2026-02-20,"FANG,HEI"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-23,FANG,rebalance_buy,buy,32.0,173.31,5545.92,0.0,11150.618,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-23,HEI,rebalance_buy,buy,16.0,348.88,5582.08,0.0,11150.618,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-02-26,HEI,stop,sell,-16.0,312.56,5582.08,0.0,10398.297999999999,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-02,,rebalance,,0.0,0.0,0.0,0.0,10621.658,2026-02-27,"WULF,EXPE"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-02,FANG,rebalance_sell,sell,-32.0,178.15,5545.92,0.0,11000.908,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-02,WULF,rebalance_buy,buy,331.0,15.55,5147.05,0.0,11000.908,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-06,WULF,stop,sell,-331.0,14.306000000000001,5147.05,0.0,10433.574,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-09,,rebalance,,0.0,0.0,0.0,0.0,10433.574,2026-03-06,RTX
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-16,,rebalance,,0.0,0.0,0.0,0.0,10433.574,2026-03-13,DOCN
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-16,DOCN,rebalance_buy,buy,144.0,69.36,9987.84,0.0,10815.174,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-23,,rebalance,,0.0,0.0,0.0,0.0,12347.334,2026-03-20,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-23,DOCN,rebalance_sell,sell,-144.0,83.62,9987.84,0.0,12487.014000000001,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-30,,rebalance,,0.0,0.0,0.0,0.0,12487.014000000001,2026-03-27,"DELL,CASY"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-30,CASY,rebalance_buy,buy,8.0,711.72,5693.76,0.0,12116.834000000003,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-30,DELL,rebalance_buy,buy,38.0,171.95,6534.099999999999,0.0,12116.834000000003,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-03-31,DELL,stop,sell,-38.0,158.194,6534.099999999999,0.0,12085.006000000001,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-06,,rebalance,,0.0,0.0,0.0,0.0,12209.326000000001,2026-04-02,"MRVL,PFIS"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-06,CASY,rebalance_sell,sell,-8.0,742.12,5693.76,0.0,12272.386000000002,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-06,MRVL,rebalance_buy,buy,55.0,109.37,6015.35,0.0,12272.386000000002,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-06,PFIS,rebalance_buy,buy,112.0,53.83,6028.96,0.0,12272.386000000002,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-13,,rebalance,,0.0,0.0,0.0,0.0,13629.276000000002,2026-04-10,"FRAF,HLIO"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-13,PFIS,rebalance_sell,sell,-112.0,57.13,6028.96,0.0,13781.586000000001,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-20,,rebalance,,0.0,0.0,0.0,0.0,14243.036,2026-04-17,"AMLX,CVEO"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-20,MRVL,rebalance_sell,sell,-55.0,147.47,6015.35,0.0,14672.586000000001,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-27,,rebalance,,0.0,0.0,0.0,0.0,14672.586000000001,2026-04-24,MCRI
no_eps,grid_act_noeps_ind_def_keep_strict,2026-04-27,MCRI,rebalance_buy,buy,125.0,114.71,14338.75,0.0,14998.836000000001,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-04,,rebalance,,0.0,0.0,0.0,0.0,15000.086000000001,2026-05-01,"RBB,NVEC,ACHC"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-04,MCRI,rebalance_sell,sell,-125.0,116.25,14338.75,0.0,14575.286,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-04,NVEC,rebalance_buy,buy,60.0,87.11,5226.6,0.0,14575.286,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-06,NVEC,stop,sell,-60.0,80.1412,5226.6,0.0,14446.958000000002,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-11,,rebalance,,0.0,0.0,0.0,0.0,14446.958000000002,2026-05-08,"FTNT,HWBK,KRYS"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-11,FTNT,rebalance_buy,buy,41.0,112.09999999999998,4596.099999999999,0.0,14606.178000000004,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-11,HWBK,rebalance_buy,buy,133.0,36.47,4850.51,0.0,14606.178000000004,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-11,KRYS,rebalance_buy,buy,15.0,308.38,4625.7,0.0,14606.178000000004,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-18,,rebalance,,0.0,0.0,0.0,0.0,14665.958000000006,2026-05-15,"HLIO,CVS,WES"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-18,FTNT,rebalance_sell,sell,-41.0,121.69,4596.099999999999,0.0,14800.218000000004,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-18,HWBK,rebalance_sell,sell,-133.0,35.06,4850.51,0.0,14800.218000000004,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-18,KRYS,rebalance_sell,sell,-15.0,308.0,4625.7,0.0,14800.218000000004,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-18,WES,rebalance_buy,buy,105.0,44.79,4702.95,0.0,14800.218000000004,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-26,,rebalance,,0.0,0.0,0.0,0.0,14680.518000000004,2026-05-22,"PDLB,CLBK"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-05-26,CLBK,rebalance_buy,buy,795.0,9.24,7345.8,0.0,14609.568000000007,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-06-01,,rebalance,,0.0,0.0,0.0,0.0,14253.768000000007,2026-05-29,"ILMN,FUSB"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-06-01,CLBK,rebalance_sell,sell,-795.0,9.05,7345.8,0.0,14321.328000000005,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-06-01,FUSB,rebalance_buy,buy,442.0,15.93,7041.0599999999995,0.0,14321.328000000005,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-06-01,WES,rebalance_sell,sell,-105.0,42.37,4702.95,0.0,14321.328000000005,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-06-08,,rebalance,,0.0,0.0,0.0,0.0,14312.488000000005,2026-06-05,"TBBB,FCCO,TWIN"
no_eps,grid_act_noeps_ind_def_keep_strict,2026-06-08,FCCO,rebalance_buy,buy,152.0,31.26,4751.52,0.0,14216.448000000002,,
no_eps,grid_act_noeps_ind_def_keep_strict,2026-06-08,FUSB,rebalance_sell,sell,-442.0,15.83,7041.0599999999995,0.0,14216.448000000002,,
