eps_mode,variant,rule,entry_status,universe_top5,picks,top5_picks,gain5_picks,bottom5_picks,stop_picks
with_eps,research_pullback_vcp_lane_interleave,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,research_pullback_vcp_lane_interleave,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,research_pullback_vcp_lane_interleave,ma10_touch_confirm,ACTIONABLE,8,27,3,3,3,3
with_eps,research_pullback_vcp_lane_interleave,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,research_pullback_vcp_lane_interleave,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,research_pullback_vcp_lane_interleave,pivot,ACTIONABLE,13,42,6,7,5,9
with_eps,research_pullback_vcp_lane_interleave,pivot,EXTENDED,22,0,0,0,0,0
with_eps,research_pullback_vcp_lane_interleave,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,research_pullback_vcp_lane_interleave,three_weeks_tight,ACTIONABLE,1,2,0,0,1,1
with_eps,research_pullback_vcp_lane_interleave,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,research_pullback_vcp_lane_interleave,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,ceiling,ACTIONABLE,16,66,4,5,9,8
with_eps,research_proximity_structural_floor_guard,ceiling,EXTENDED,28,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,ceiling,UNCONFIRMED,21,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,ceiling_pullback,ACTIONABLE,2,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,ma10_touch_confirm,ACTIONABLE,8,8,1,1,0,1
with_eps,research_proximity_structural_floor_guard,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,pivot,ACTIONABLE,13,8,2,2,1,0
with_eps,research_proximity_structural_floor_guard,pivot,EXTENDED,22,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
with_eps,research_proximity_structural_floor_guard,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,research_proximity_structural_floor_guard,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,ceiling,ACTIONABLE,16,64,4,5,8,7
with_eps,research_proximity_eps_known_floor_guard,ceiling,EXTENDED,28,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,ceiling,UNCONFIRMED,21,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,ceiling_pullback,ACTIONABLE,2,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,ma10_touch_confirm,ACTIONABLE,8,9,1,1,0,1
with_eps,research_proximity_eps_known_floor_guard,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,pivot,ACTIONABLE,13,8,2,2,1,0
with_eps,research_proximity_eps_known_floor_guard,pivot,EXTENDED,22,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,research_proximity_eps_known_floor_guard,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,ceiling,ACTIONABLE,16,50,4,4,6,6
with_eps,research_proximity_eps_pass_floor_guard,ceiling,EXTENDED,28,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,ceiling,UNCONFIRMED,21,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,ceiling_pullback,ACTIONABLE,2,1,0,0,0,1
with_eps,research_proximity_eps_pass_floor_guard,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,ma10_touch_confirm,ACTIONABLE,8,8,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,pivot,ACTIONABLE,13,8,3,3,1,0
with_eps,research_proximity_eps_pass_floor_guard,pivot,EXTENDED,22,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,three_weeks_tight,ACTIONABLE,1,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,research_proximity_eps_pass_floor_guard,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
with_eps,signal_core_quality_top3,ceiling,ACTIONABLE,16,73,4,5,10,11
with_eps,signal_core_quality_top3,ceiling,EXTENDED,28,0,0,0,0,0
with_eps,signal_core_quality_top3,ceiling,UNCONFIRMED,21,0,0,0,0,0
with_eps,signal_core_quality_top3,ceiling_pullback,ACTIONABLE,2,4,1,1,2,1
with_eps,signal_core_quality_top3,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,signal_core_quality_top3,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,signal_core_quality_top3,ma10_touch_confirm,ACTIONABLE,8,11,2,2,2,3
with_eps,signal_core_quality_top3,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,signal_core_quality_top3,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,signal_core_quality_top3,pivot,ACTIONABLE,13,12,3,3,2,1
with_eps,signal_core_quality_top3,pivot,EXTENDED,22,0,0,0,0,0
with_eps,signal_core_quality_top3,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,signal_core_quality_top3,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
with_eps,signal_core_quality_top3,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,signal_core_quality_top3,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
with_eps,signal_core_quality_no_industry,ceiling,ACTIONABLE,16,75,4,5,10,10
with_eps,signal_core_quality_no_industry,ceiling,EXTENDED,28,0,0,0,0,0
with_eps,signal_core_quality_no_industry,ceiling,UNCONFIRMED,21,0,0,0,0,0
with_eps,signal_core_quality_no_industry,ceiling_pullback,ACTIONABLE,2,4,1,1,2,1
with_eps,signal_core_quality_no_industry,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,signal_core_quality_no_industry,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,signal_core_quality_no_industry,ma10_touch_confirm,ACTIONABLE,8,13,2,2,2,4
with_eps,signal_core_quality_no_industry,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,signal_core_quality_no_industry,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,signal_core_quality_no_industry,pivot,ACTIONABLE,13,13,3,3,2,2
with_eps,signal_core_quality_no_industry,pivot,EXTENDED,22,0,0,0,0,0
with_eps,signal_core_quality_no_industry,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,signal_core_quality_no_industry,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
with_eps,signal_core_quality_no_industry,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,signal_core_quality_no_industry,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
with_eps,signal_core_quality_eps_known,ceiling,ACTIONABLE,16,72,4,5,9,10
with_eps,signal_core_quality_eps_known,ceiling,EXTENDED,28,0,0,0,0,0
with_eps,signal_core_quality_eps_known,ceiling,UNCONFIRMED,21,0,0,0,0,0
with_eps,signal_core_quality_eps_known,ceiling_pullback,ACTIONABLE,2,4,1,1,2,1
with_eps,signal_core_quality_eps_known,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,signal_core_quality_eps_known,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,signal_core_quality_eps_known,ma10_touch_confirm,ACTIONABLE,8,12,2,2,2,3
with_eps,signal_core_quality_eps_known,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,signal_core_quality_eps_known,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,signal_core_quality_eps_known,pivot,ACTIONABLE,13,12,3,3,2,1
with_eps,signal_core_quality_eps_known,pivot,EXTENDED,22,0,0,0,0,0
with_eps,signal_core_quality_eps_known,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,signal_core_quality_eps_known,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
with_eps,signal_core_quality_eps_known,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,signal_core_quality_eps_known,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,ceiling,ACTIONABLE,16,58,4,4,6,7
with_eps,signal_core_quality_eps_pass,ceiling,EXTENDED,28,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,ceiling,UNCONFIRMED,21,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,ceiling_pullback,ACTIONABLE,2,3,1,1,2,1
with_eps,signal_core_quality_eps_pass,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,ma10_touch_confirm,ACTIONABLE,8,13,1,1,2,2
with_eps,signal_core_quality_eps_pass,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,pivot,ACTIONABLE,13,13,3,3,2,1
with_eps,signal_core_quality_eps_pass,pivot,EXTENDED,22,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,three_weeks_tight,ACTIONABLE,1,1,0,0,1,1
with_eps,signal_core_quality_eps_pass,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,signal_core_quality_eps_pass,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,ceiling,ACTIONABLE,16,72,4,5,9,9
with_eps,signal_core_quality_proximity_eps_known,ceiling,EXTENDED,28,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,ceiling,UNCONFIRMED,21,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,ceiling_pullback,ACTIONABLE,2,4,1,1,2,1
with_eps,signal_core_quality_proximity_eps_known,ceiling_pullback,EXTENDED,3,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,ceiling_pullback,UNCONFIRMED,4,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,ma10_touch_confirm,ACTIONABLE,8,12,2,2,2,2
with_eps,signal_core_quality_proximity_eps_known,ma10_touch_confirm,EXTENDED,10,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,ma10_touch_confirm,UNCONFIRMED,32,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,pivot,ACTIONABLE,13,12,3,3,2,2
with_eps,signal_core_quality_proximity_eps_known,pivot,EXTENDED,22,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,pivot,UNCONFIRMED,43,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,three_weeks_tight,ACTIONABLE,1,1,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,three_weeks_tight,EXTENDED,1,0,0,0,0,0
with_eps,signal_core_quality_proximity_eps_known,three_weeks_tight,UNCONFIRMED,1,0,0,0,0,0
