eps_mode,variant,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max
no_eps,grid_act_noeps_ind_prox_nodry_relaxed,40,35,101,18.037657,8.284235500000001,27.107606166666667,-12.411083999999999,111.86084266666667,11.898034,-40.091463,0.12871287128712872,0.16831683168316833,0.1782178217821782,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,16.33078145833333,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_ind_prox_nogeom_strict,40,32,96,16.7422235,7.985445,29.573808666666668,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.125,0.15625,0.17708333333333334,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.07936507936507936,0.07317073170731707,0.029565217391304348,12.2089833,-7.1424176,125.1870222
no_eps,grid_act_noeps_ind_prox_nogeom_relaxed,40,34,101,17.977263999999998,8.067950374999999,30.336332000000002,-12.411083999999999,111.86084266666667,12.0305535,-40.091463,0.1188118811881188,0.15841584158415842,0.16831683168316833,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,15.079061799999998,-7.1424176,125.1870222
no_eps,grid_act_noeps_ind_prox_clean_strict,36,28,83,18.4141635,7.985445,28.17563129166667,-12.411083999999999,193.529095,12.0305535,-40.091463,0.10843373493975904,0.12048192771084337,0.13253012048192772,0.047619047619047616,0.04390243902439024,0.05365853658536585,0.047619047619047616,0.04878048780487805,0.019130434782608695,12.2089833,-3.1842909999999995,193.529095
no_eps,grid_act_noeps_ind_prox_clean_relaxed,40,34,101,17.977263999999998,7.828171666666666,30.336332000000002,-12.411083999999999,111.86084266666667,12.0305535,-40.091463,0.1188118811881188,0.15841584158415842,0.1782178217821782,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.03130434782608696,15.174445166666665,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_noind_def_keep_strict,40,35,106,15.567575999999999,7.6600635,23.2874465,-12.411083999999999,146.091373,10.710322,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.079061799999998,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_noind_def_keep_relaxed,40,35,106,15.567575999999999,7.6600635,23.2874465,-12.411083999999999,146.091373,10.710322,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.079061799999998,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_noind_def_nodry_strict,37,30,89,16.7422235,7.423473625,22.364950749999995,-12.411083999999999,193.529095,11.304178,-40.091463,0.0898876404494382,0.1348314606741573,0.1348314606741573,0.031746031746031744,0.03902439024390244,0.04878048780487805,0.05555555555555555,0.05853658536585366,0.020869565217391306,9.951263,-3.1842909999999995,193.529095
no_eps,grid_act_noeps_noind_def_nodry_relaxed,40,35,106,15.567575999999999,7.53216075,23.2874465,-12.411083999999999,146.091373,10.710322,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.174445166666665,-3.1842909999999995,125.1870222
no_eps,grid_act_noeps_noind_def_nogeom_strict,40,32,100,14.58025325,7.640847875,27.794369625,-12.411083999999999,146.091373,9.7167335,-40.091463,0.11,0.16,0.18,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.03130434782608696,8.284235500000001,-4.8678289999999995,125.1870222
